m/z,I,S/N
599.10763,1.9422,26.57
599.11176,0.4741,6.15
599.11319,0.7529,10.03
599.11491,1.281,17.37
599.11733,0.8462,11.33
599.11885,0.977,13.15
599.12539,9.5556,132.49
599.13015,0.5119,6.68
599.1327,0.6674,8.84
599.13509,0.5195,6.78
599.13664000000006,1.5991,21.8
599.13825,2.178,29.85
599.14064,1.9887,27.22
599.144,3.2753,45.12
599.14477,0.6277,8.29
599.14952,0.9121,12.24
599.15036,0.5657,7.42
599.15128,1.3527,18.37
599.15283,0.6139,8.09
599.15371,2.8705,39.49
599.15522,0.9037,12.13
599.16178,18.0536,250.72
599.16312,1.2546,17.01
599.17148,1.2087,16.37
599.17301,1.878,25.68
599.17464,2.317,31.79
599.17704,3.4827,48.01
599.18039,3.6586,50.45
599.18113,1.5442,21.04
599.18427,0.51,6.65
599.18673,0.8164,10.91
599.18828,0.8203,10.96
599.1892,1.006,13.55
599.19009,4.1155,56.81
599.19815,18.6262,258.69
599.19951,1.3716,18.64
599.20782,1.3623,18.51
599.2094,0.9845,13.25
599.21102,1.3163,17.87
599.21339,4.874,67.36
599.21678,1.5131,20.6
599.21748,0.6243,8.24
599.22314,0.5572,7.3
599.22461,1.0175,13.71
599.22563,1.0848,14.65
599.22647,3.4718,47.85
599.23453,10.7874,149.63
599.23584,0.6241,8.24
599.24423,0.7492,9.98
599.24979,3.5744,49.28
599.25314,0.7013,9.31
599.25385000000006,0.6089,8.02
599.26287,1.5276,20.8
599.27093,3.2998,45.46
599.28617,1.0391,14.01
599.30728,0.6854,9.09
599.32023,1.2989,17.62
599.44476,0.5174,6.75
600.09236,0.5747,7.55
600.09708,0.4528,5.85
600.10287,0.7038,9.34
600.11092,0.5239,6.84
600.12064,1.6882,23.04
600.12874,2.2962,31.5
600.13351,0.8228,11
600.13589,0.8896,11.93
600.13926,1.0668,14.39
600.1416,0.6357,8.4
600.14475,0.6683,8.85
600.14721,2.0562,28.16
600.14891,0.5084,6.63
600.15049,0.7295,9.7
600.15704,3.1562,43.46
600.16513,4.9219,68.03
600.16826,0.6761,8.96
600.16986,0.7727,10.3
600.17228,1.5935,21.72
600.17565,1.0055,13.54
600.17802,0.93,12.49
600.18037,1.2772,17.32
600.18358,2.4754,33.99
600.18534,0.6295,8.31
600.19342,3.3118,45.63
600.20152,5.1378,71.03
600.20287,0.5474,7.17
600.20865,1.5782,21.51
600.21121,0.4667,6.05
600.21434,0.5234,6.83
600.21677,1.5073,20.52
600.21995,1.4166,19.26
600.2217,0.4921,6.4
600.2298,2.1638,29.66
600.2379,3.5748,49.29
600.24506,0.9908,13.34
600.25314,1.0875,14.68
600.25632,0.5956,7.84
600.26619,0.6179,8.15
600.27428,1.1427,15.45
600.38974,19.7335,274.09
601.05464,0.7194,9.56
601.06825,0.5012,6.53
601.0706,0.5471,7.16
601.08113,0.6267,8.27
601.08354,0.6942,9.21
601.0869,1.0774,14.54
601.09102,0.619,8.16
601.09253,0.6624,8.77
601.09415,0.6137,8.09
601.09658,0.6734,8.92
601.0981,0.5253,6.86
601.10466,2.7365,37.62
601.10703,0.6185,8.16
601.11193,0.489,6.36
601.1175,1.9198,26.26
601.1199,1.894,25.9
601.12085,0.5685,7.46
601.12326,3.3269,45.84
601.12878,0.8261,11.05
601.13116,0.7706,10.27
601.13298,1.4095,19.16
601.13451,0.9993,13.46
601.14102,6.8195,94.43
601.14245,0.9196,12.35
601.14341,0.5026,6.54
601.14581,0.7011,9.31
601.14832,0.7822,10.44
601.15072,1.1965,16.2
601.15229,0.9673,13.01
601.15389,3.0758,42.34
601.1563,4.9102,67.86
601.15966,4.5865,63.36
601.16037,0.7179,9.54
601.16518,0.8147,10.89
601.16752,1.4508,19.74
601.16842,0.5466,7.16
601.16934,3.4354,47.35
601.1709,0.6345,8.38
601.1756,0.5319,6.95
601.17743,10.7423,149
601.17878,1.6716,22.81
601.18706,1.7003,23.21
601.18866,0.5432,7.11
601.19027,2.5669,35.26
601.19267,8.5373,118.33
601.19602,2.8393,39.05
601.20237,0.4945,6.43
601.20392,1.8116,24.76
601.20489,0.5971,7.86
601.20574,3.7411,51.6
601.2138,8.1375,112.76
601.21514,1.4655,19.94
601.22347,1.5069,20.52
601.22664,1.2841,17.42
601.22906,7.7492,107.36
601.23244,1.1581,15.67
601.23321,0.5385,7.04
601.24028,0.9389,12.62
601.24212,2.2434,30.76
601.25019,2.8206,38.79
601.25989,0.7168,9.53
601.26545,4.1745,57.63
601.27852,0.6674,8.84
601.28657,0.6284,8.3
601.30183,1.0231,13.79
601.39309,6.1296,84.83
601.46043,0.8169,10.92
602.10803,0.7882,10.52
602.11272,0.5247,6.85
602.11517,0.6935,9.2
602.11605,0.4549,5.88
602.11852,1.0269,13.84
602.12085,0.7076,9.4
602.12327,0.5122,6.68
602.1265,1.7817,24.34
602.13631,1.2602,17.09
602.14439,1.8063,24.68
602.14915,1.1845,16.03
602.15153,1.974,27.02
602.1549,1.619,22.08
602.15726,1.108,14.97
602.15967,1.4133,19.22
602.16283,3.6049,49.71
602.16462,0.6785,8.99
602.17269,2.0475,28.04
602.18076,2.9064,39.99
602.18217,0.7913,10.56
602.18554,0.5756,7.56
602.18793,2.8571,39.3
602.19128,0.5091,6.64
602.19359,0.7884,10.52
602.19602,2.3683,32.5
602.1992,2.8896,39.75
602.20723,0.5184,6.77
602.20909,1.7193,23.47
602.21715,2.2535,30.9
602.22431,2.3356,32.05
602.23241,2.4006,32.95
602.23556,1.273,17.26
602.24547,1.086,14.66
602.25355,0.8765,11.75
602.26068,0.9042,12.13
602.2688,1.4962,20.37
602.30522,0.543,7.11
602.38677,6.0594,83.85
602.39642,0.9146,12.28
603.06285,0.6317,8.34
603.07029,0.7609,10.14
603.08632,0.8469,11.34
603.09677,1.2148,16.45
603.09916,1.4166,19.26
603.10252,2.4247,33.29
603.10403,0.5817,7.65
603.10664,0.5039,6.56
603.10808,0.6292,8.31
603.11038,0.7233,9.62
603.11223,0.8146,10.89
603.11379,0.6495,8.59
603.12029,1.7543,23.96
603.12267,0.6352,8.39
603.12506,1.0562,14.25
603.12994,0.6883,9.13
603.13314,2.5935,35.64
603.13554,4.9826,68.87
603.13891,4.6039,63.6
603.1444,0.6612,8.75
603.14679,2.3183,31.81
603.1486,1.7922,24.49
603.15014,0.7102,9.43
603.15253,0.4983,6.48
603.15669,3.914,54.01
603.15804,1.5954,21.75
603.16144,1.3002,17.64
603.16386,0.7413,9.87
603.16631,1.627,22.19
603.16953,3.3867,46.67
603.17193,11.199,155.36
603.17531,3.9871,55.02
603.18318,3.2556,44.85
603.185,2.7205,37.4
603.18652,0.4628,5.99
603.19128,0.7595,10.12
603.19308,4.0822,56.35
603.19443,1.867,25.53
603.19786,0.8154,10.9
603.19941,0.6278,8.29
603.20027,0.556,7.29
603.20268,1.7465,23.85
603.20591,2.2347,30.64
603.20833,15.0413,208.81
603.21171,1.6977,23.17
603.21248,0.4743,6.15
603.21956,2.2978,31.52
603.22139,2.0888,28.61
603.22769,0.5662,7.43
603.22946,2.2948,31.48
603.23078,0.9126,12.25
603.23911,0.9332,12.54
603.2423,0.7399,9.85
603.24472,10.8809,150.93
603.24807,0.5051,6.58
603.25596,0.85,11.38
603.25778,0.7713,10.28
603.26586,0.6363,8.4
603.2811,3.9391,54.35
603.31749,0.8348,11.17
603.39012,1.9568,26.78
603.47609,0.4708,6.1
604.09441,0.6207,8.19
604.0978,0.5908,7.77
604.10243,0.6675,8.84
604.1058,0.66,8.73
604.12365,0.499,6.5
604.12843,0.7615,10.15
604.13081,1.7162,23.43
604.13414,1.023,13.79
604.1365,0.977,13.15
604.13891,1.3035,17.69
604.1421,2.7908,38.38
604.15015,0.596,7.84
604.15196,0.8412,11.26
604.16004,0.9458,12.71
604.16477,1.1252,15.21
604.16718,3.8109,52.57
604.17053,0.8522,11.41
604.17289,1.0811,14.59
604.17528,3.5867,49.45
604.17844,4.5094,62.29
604.18653,0.9012,12.09
604.18834,1.1259,15.22
604.19642,1.1839,16.02
604.19783,0.7222,9.6
604.20358,4.4055,60.84
604.20929,0.8306,11.11
604.21168,4.7712,65.93
604.21483,2.6841,36.89
604.22291,0.5919,7.79
604.22472,0.9201,12.35
604.23282,0.5566,7.3
604.23996,2.8371,39.02
604.24805,3.7192,51.3
604.2512,0.7168,9.52
604.26108,0.4994,6.5
604.27632,0.7683,10.24
604.28445,1.5459,21.06
605.05511,0.4926,6.41
605.06558,0.5895,7.75
605.06795,0.4992,6.5
605.07603,0.714,9.49
605.07845,0.8874,11.9
605.08179,0.8431,11.28
605.0859,0.5067,6.6
605.09959,0.4823,6.26
605.10191,0.7635,10.18
605.10435,0.9618,12.93
605.10926,0.4802,6.23
605.11241,1.9577,26.79
605.1148,3.8969,53.77
605.11818,2.8771,39.58
605.12367,0.5867,7.72
605.12603,1.849,25.28
605.12782,0.9856,13.27
605.12939,0.4812,6.25
605.13595,1.1857,16.05
605.13734,0.8869,11.89
605.14073,1.8823,25.74
605.14309,0.569,7.47
605.14557,1.099,14.84
605.14877,3.0123,41.46
605.15119,11.8183,163.97
605.15456,3.5627,49.12
605.1585,0.5976,7.87
605.16010000000006,0.5482,7.18
605.16243,4.1546,57.35
605.16424,1.4421,19.62
605.16576,0.55,7.2
605.17057,0.81,10.82
605.17233,1.4986,20.4
605.17369,1.7869,24.41
605.17711,1.664,22.7
605.17863,0.6671,8.83
605.17951,0.8834,11.84
605.18187,1.7159,23.43
605.18516,2.6379,36.25
605.18758,21.3071,295.98
605.19095,2.5474,34.99
605.19882,4.0216,55.5
605.20064,1.5829,21.58
605.20693000000006,1.117,15.09
605.20872,1.3611,18.49
605.21008,1.3191,17.9
605.2135,0.6313,8.34
605.21501,0.8234,11.01
605.21593,0.8745,11.72
605.21832,1.4444,19.65
605.22154,0.8609,11.53
605.22397,21.8157,303.06
605.22731,0.9331,12.54
605.23523,1.8982,25.96
605.237,1.0688,14.42
605.24334,0.6864,9.1
605.24507,0.617,8.14
605.24638,0.4564,5.9
605.25137,0.5045,6.57
605.2523,0.5519,7.23
605.26036,10.7109,148.57
605.27157,0.6076,8.01
605.29674,2.5549,35.1
606.10766,0.6659,8.82
606.11007,1.4388,19.57
606.11343,0.9099,12.21
606.11577,0.555,7.27
606.11817,1.0343,13.94
606.12141,1.631,22.24
606.14405,0.9426,12.67
606.14645,3.4675,47.79
606.14982,0.7129,9.47
606.15214,0.8585,11.5
606.15455,3.4681,47.8
606.15772,4.0191,55.47
606.1658,1.1079,14.97
606.16757,0.4783,6.21
606.17704,0.4737,6.14
606.18045,0.7895,10.54
606.18283,5.6495,78.15
606.18849,0.5766,7.57
606.19093,6.6056,91.45
606.19408,3.8743,53.45
606.20218,1.088,14.69
606.20397,0.6817,9.04
606.20531,0.499,6.5
606.21922,4.6804,64.67
606.22732,6.542,90.57
606.23047,1.5883,21.65
606.23856,0.577,7.58
606.24041,0.621,8.19
606.25562,1.9263,26.35
606.26372,3.5637,49.13
606.29199,0.7429,9.89
606.3001,1.0348,13.95
607.08121,0.6632,8.78
607.08361,0.5244,6.85
607.08851,0.4671,6.05
607.09172,0.8355,11.18
607.09408,2.2511,30.87
607.09745,1.1261,15.22
607.10533,0.8848,11.86
607.11759,0.5706,7.49
607.11999,1.7428,23.8
607.12482,0.6514,8.62
607.12806,1.9111,26.14
607.13047,9.3732,129.96
607.13384,2.3232,31.87
607.1378,0.6482,8.57
607.14169,3.6128,49.82
607.14347,0.9406,12.64
607.14666,0.4685,6.07
607.14906,0.4786,6.21
607.1498,0.8245,11.02
607.153,1.0041,13.52
607.15637,2.4154,33.16
607.15794,0.5127,6.69
607.15881,1.0421,14.05
607.16113,1.3141,17.84
607.16445,2.221,30.45
607.16685,21.0973,293.07
607.1702,2.2966,31.5
607.17414,0.7901,10.55
607.17808,5.2237,72.23
607.17984,1.1503,15.56
607.1862,1.3195,17.91
607.18794,0.6197,8.17
607.18933,1.5119,20.59
607.19184,0.527,6.88
607.19277,1.4921,20.31
607.19431,0.9762,13.13
607.19517,1.4449,19.65
607.19748,1.4373,19.55
607.2008,1.1226,15.17
607.20323,29.7021,412.78
607.2066,0.9164,12.3
607.21447,3.311,45.62
607.21624,1.0415,14.04
607.22259,1.1682,15.8
607.22571,0.6755,8.95
607.22825,0.5738,7.54
607.22912,0.4753,6.17
607.23067,1.2458,16.89
607.23155,1.5784,21.51
607.2339,0.5658,7.42
607.23963,21.1698,294.07
607.25086,1.0912,14.73
607.25894,0.7418,9.87
607.276,7.4515,103.22
607.3124,1.3823,18.78
608.095,0.5156,6.73
608.09746,0.6744,8.93
608.10071,0.4857,6.31
608.12332,0.8204,10.97
608.1257,2.3631,32.43
608.12905,0.6229,8.22
608.13141,0.5583,7.32
608.13382,2.8672,39.44
608.13701,2.2904,31.42
608.13872,0.4543,5.87
608.14507,0.9582,12.88
608.15972,0.9511,12.78
608.16209,5.6033,77.51
608.16541,0.5059,6.59
608.16777,0.6518,8.62
608.1702,6.4598,89.42
608.17335,3.688,50.86
608.18145,1.3332,18.1
608.19609,0.5261,6.87
608.19848,6.8558,94.93
608.20417,0.5136,6.7
608.20659,9.3171,129.18
608.20974,2.2332,30.62
608.21781,0.9128,12.25
608.22097,0.469,6.08
608.23487,4.2374,58.5
608.24298,6.9169,95.78
608.24611,0.6872,9.11
608.27125,1.1946,16.17
608.27937,2.5988,35.71
608.3158,0.5487,7.19
609.07332,1.0867,14.67
609.08958,0.5365,7.02
609.09923,1.0673,14.4
609.10733,0.8399,11.24
609.10972,4.9116,67.88
609.1131,1.2287,16.65
609.1146,0.53,6.93
609.11704,0.5752,7.56
609.12095,1.7557,23.98
609.12833,0.9737,13.1
609.12907,0.7274,9.67
609.13564,2.5189,34.6
609.13717,0.7125,9.47
609.13805,0.8895,11.93
609.13958,0.711,9.44
609.14042,0.8987,12.06
609.14372,1.2364,16.75
609.14612,16.2503,225.63
609.14944,1.7057,23.28
609.15342,0.9628,12.95
609.15735,4.3425,59.97
609.15901,0.7811,10.42
609.16134,0.5536,7.25
609.1623,0.5025,6.54
609.16475,0.8977,12.04
609.16546,0.8513,11.4
609.16859,0.8497,11.37
609.17109,0.6566,8.69
609.17203,2.3534,32.29
609.17355,0.8312,11.12
609.17444,1.9328,26.44
609.17671,0.9668,13
609.18009,0.7446,9.91
609.18249,29.3331,407.64
609.18389,0.5771,7.58
609.18582,1.1197,15.13
609.18979,0.7205,9.58
609.1922,0.6016,7.92
609.19373,4.1013,56.61
609.19543,1.041,14.04
609.19776,0.866,11.6
609.19963,0.5797,7.62
609.20111,0.922,12.38
609.20186,1.5061,20.51
609.20498,0.8817,11.82
609.20751,0.6902,9.16
609.20838,0.7976,10.65
609.20993,1.2963,17.59
609.21083,2.2651,31.07
609.21319,0.5277,6.89
609.21887,28.6311,397.88
609.22022,0.7273,9.67
609.22207,0.4754,6.17
609.23011,1.8054,24.67
609.23418,0.7969,10.64
609.23823,0.8893,11.92
609.24381,0.4781,6.2
609.24632,1.0134,13.65
609.24721,1.1987,16.23
609.25528,14.2238,197.44
609.29166,3.7678,51.97
609.32804,0.474,6.15
610.10498,1.1283,15.25
610.11307,1.4729,20.04
610.11634,0.6072,8
610.12359,0.4667,6.05
610.12604,0.4814,6.25
610.1348,0.5403,7.07
610.13899,0.9183,12.33
610.14136,3.9526,54.54
610.14948,4.6853,64.74
610.15262,2.2247,30.5
610.15423,0.4787,6.21
610.15999,0.4935,6.42
610.16072,1.0472,14.12
610.16797,0.5879,7.73
610.1754,0.5958,7.84
610.17775,6.1687,85.37
610.18098,0.5759,7.56
610.18585,8.8778,123.06
610.189,2.3706,32.53
610.19304,0.6171,8.14
610.19708,1.0329,13.92
610.19877,0.5811,7.64
610.20428,0.7651,10.2
610.2061,0.7295,9.7
610.21415,5.3796,74.4
610.22223,9.0763,125.82
610.22535,1.0094,13.6
610.23348,0.4804,6.24
610.24068,0.5117,6.67
610.25053,2.2296,30.57
610.25863,4.8439,66.94
610.28692,0.7691,10.25
610.29499,1.0779,14.55
611.0785,0.5312,6.94
611.08346,0.5821,7.65
611.08899,2.2059,30.24
611.09625,0.5216,6.81
611.10432,0.4975,6.47
611.10525,0.8457,11.32
611.10761,0.9062,12.16
611.11169,0.523,6.83
611.11494,1.6261,22.18
611.1165,0.4922,6.4
611.11726,0.5954,7.84
611.11884,0.6846,9.08
611.12537,8.8017,122.01
611.12872,0.8257,11.04
611.1327,0.7745,10.33
611.13661,2.1143,28.97
611.13823,1.0562,14.25
611.14064,0.811,10.84
611.14157,0.6459,8.54
611.14399,1.6882,23.04
611.14471,0.6112,8.06
611.14795,0.5489,7.19
611.15131,1.8502,25.29
611.15284,0.8667,11.61
611.1537,1.951,26.7
611.15525,0.9234,12.4
611.15603,0.7973,10.65
611.15937,0.5047,6.58
611.16175,20.7931,288.83
611.16313,0.7053,9.37
611.16505,0.6432,8.5
611.16909,1.0923,14.75
611.17148,0.5137,6.7
611.173,3.22,44.35
611.17464,1.2986,17.62
611.17702,1.4407,19.6
611.1788,0.6041,7.96
611.18038,1.6799,22.92
611.1811,1.1297,15.27
611.18675,0.8161,10.91
611.18767,1.2003,16.25
611.18921,1.271,17.24
611.19008,3.3368,45.98
611.19238,0.6027,7.94
611.19814,26.3055,365.52
611.19952,0.9664,13
611.20144,0.5666,7.44
611.20786,0.7542,10.05
611.20938,1.9141,26.18
611.211,1.069,14.43
611.2134,1.8959,25.93
611.21677,0.9955,13.4
611.2175,0.918,12.32
611.22313,0.8187,10.94
611.22559,1.1862,16.06
611.22646,2.844,39.12
611.23453,17.577,244.09
611.23585,0.5372,7.03
611.24576,0.7504,9.99
611.24979,1.7635,24.09
611.26201,0.6995,9.29
611.26285,1.1064,14.95
611.27091,6.597,91.33
611.27409,0.6992,9.28
611.28619,0.6419,8.48
611.30733,0.9995,13.46
611.49543,0.5163,6.74
612.09234,0.6209,8.19
612.10279,0.5355,7
612.11412,0.5044,6.57
612.11825,0.6098,8.04
612.12061,1.5965,21.76
612.12874,2.261,31.01
612.13596,0.6319,8.34
612.13923,0.7365,9.8
612.14001,0.5684,7.46
612.14479,0.5083,6.62
612.14727,0.8583,11.49
612.15051,0.7911,10.56
612.15469,0.6036,7.95
612.15702,4.3976,60.73
612.16513,5.8883,81.47
612.16825,1.1826,16.01
612.17229,0.7441,9.9
612.17564,1.0552,14.23
612.17633,0.9534,12.82
612.17802,0.5982,7.87
612.18361,1.3733,18.66
612.18527,0.7146,9.49
612.1934,4.7036,64.99
612.20149,7.9059,109.54
612.20463,1.122,15.16
612.20871,0.8469,11.34
612.21676,0.6462,8.54
612.21997,0.9784,13.16
612.22981,2.9035,39.95
612.2379,5.6223,77.77
612.24508,0.7963,10.63
612.25312,0.4534,5.86
612.26618,0.9667,13
612.27429,2.0962,28.72
613.06824,0.7393,9.84
613.08358,0.6008,7.91
613.08689,0.6125,8.07
613.09102,0.5067,6.6
613.10466,3.12,42.96
613.10949,0.5307,6.94
613.11195,0.5479,7.18
613.11593,0.4942,6.43
613.11748,0.8191,10.95
613.11992,0.9053,12.15
613.12086,0.6146,8.1
613.12327,1.8937,25.9
613.12876000000006,0.5533,7.25
613.13055,1.4046,19.09
613.13298,0.9847,13.25
613.13448,0.6207,8.19
613.14104,10.2983,142.83
613.14247,0.5782,7.6
613.14341,0.4603,5.96
613.14829,0.9237,12.4
613.15074,0.6708,8.88
613.15227,1.8939,25.9
613.15386,1.9291,26.39
613.1563,1.9937,27.29
613.15964,3.0843,42.46
613.16038,0.5628,7.38
613.16516,0.5596,7.34
613.16695,0.6539,8.65
613.16849,0.6492,8.58
613.16936,2.8168,38.74
613.17089,0.774,10.32
613.17177,0.5012,6.53
613.17742,17.5207,243.31
613.17877,1.2549,17.01
613.18469,0.6095,8.03
613.1871,1.2256,16.6
613.18867,1.538,20.95
613.19026,1.6964,23.15
613.19267,3.5448,48.87
613.19604,2.7151,37.33
613.19676,1.3716,18.63
613.20238,0.8623,11.55
613.20391,0.8286,11.08
613.20486,1.0814,14.6
613.20574,3.6434,50.24
613.20737,0.5136,6.7
613.21379,15.9571,221.55
613.21514,1.139,15.4
613.22348,1.4136,19.22
613.22507,0.8081,10.8
613.22666,0.9263,12.44
613.22905,3.8689,53.38
613.23243,1.0242,13.8
613.23319,0.538,7.04
613.24028,0.585,7.69
613.24125,0.6066,7.99
613.24211,2.4355,33.44
613.25018,7.6164,105.51
613.25984,0.6732,8.92
613.26543,2.3015,31.57
613.27855,0.8249,11.03
613.28657,1.887,25.81
613.3018,0.7793,10.39
613.32296,0.519,6.77
614.10799,0.8672,12.66
614.11512,0.4951,7.14
614.11854,0.8209,11.97
614.12401,0.6509,9.45
614.12648,1.0396,15.22
614.12977,0.8394,12.25
614.13628,1.9187,28.26
614.14439,2.6363,38.91
614.14752,0.5434,7.86
614.14918,0.6702,9.74
614.15158,0.7499,10.92
614.1549,0.9084,13.27
614.15725,0.8214,11.98
614.15966,0.6443,9.35
614.16039,0.5101,7.36
614.16287,1.796,26.44
614.16615,0.5955,8.63
614.17268,3.0971,45.75
614.18078,4.9812,73.71
614.18217,0.4923,7.1
614.18552,0.5607,8.11
614.18793,1.4704,21.61
614.19128,0.7273,10.58
614.19361,0.5951,8.62
614.19605,1.0956,16.05
614.19921,2.0476,30.18
614.20095,0.5503,7.96
614.20905,3.0548,45.12
614.21716,4.7806,70.73
614.21853,0.5081,7.33
614.22431,1.3535,19.88
614.23,0.5408,7.82
614.23241,1.3121,19.26
614.23558,1.0361,15.17
614.24545,1.3303,19.53
614.25354,2.3209,34.23
614.26067,0.8914,13.02
614.26884,0.8729,12.74
614.28181,0.4762,6.86
614.28995,0.573,8.29
615.07027,0.6993,10.17
615.08391,0.7513,10.94
615.08632,0.5527,7.99
615.09678,0.9655,14.12
615.09917,0.8337,12.16
615.10016,0.689,10.02
615.10254,1.3178,19.35
615.10811,0.6485,9.41
615.10984,0.6881,10
615.11219,0.7626,11.11
615.11378,0.4676,6.73
615.12031,3.5258,52.11
615.12175,0.4828,6.96
615.12266,0.5407,7.82
615.12506,0.5984,8.67
615.12756,0.503,7.26
615.12999,0.5015,7.23
615.13314,2.1159,31.19
615.13554,2.3398,34.51
615.13892,3.2943,48.68
615.14443000000006,0.7025,10.22
615.14684,0.7326,10.66
615.14862,1.9311,28.45
615.15018,0.7917,11.54
615.15667,7.3555,108.94
615.15807,1.0691,15.66
615.1615,0.773,11.26
615.16397,0.7006,10.19
615.16632,1.0228,14.97
615.16791,0.849,12.39
615.16953,2.5961,38.32
615.17193,5.34,79.03
615.1753,3.5875,53.03
615.18078,0.4936,7.12
615.1817,0.5122,7.39
615.18316,1.8386,27.07
615.18413,0.5685,8.23
615.18499,3.1086,45.92
615.19306,9.612,142.42
615.19443,1.5739,23.15
615.20273,1.4859,21.84
615.20429,0.5903,8.55
615.20591,2.0205,29.77
615.20833,7.1573,106
615.21169,2.2142,32.65
615.2124,0.6052,8.77
615.21956,1.4694,21.6
615.22139,3.0276,44.72
615.22945,5.6282,83.31
615.23078,0.9262,13.54
615.23909,1.0779,15.79
615.24233,0.7117,10.35
615.24469,6.1789,91.48
615.2481,0.6085,8.82
615.25595,0.5552,8.03
615.25775,1.543,22.69
615.26584,2.1169,31.2
615.28111,2.778,41.01
615.30223,0.5046,7.28
615.31747,0.494,7.12
616.09773,0.5471,7.91
616.12367,0.9526,13.93
616.12839,0.4998,7.21
616.1308,0.7882,11.49
616.13416,1.1783,17.28
616.13646,0.6715,9.76
616.13892,0.6579,9.55
616.14211,1.82,26.8
616.14543,0.6584,9.56
616.15194,1.3225,19.42
616.15344,0.4677,6.73
616.16003,2.0344,29.98
616.16476,0.6818,9.91
616.16719,1.9136,28.19
616.17053,1.1215,16.43
616.17288,0.7941,11.57
616.17529,1.6264,23.93
616.17848,3.2814,48.48
616.18834,1.6463,24.22
616.19641,2.6631,39.31
616.1978,0.4594,6.61
616.20119,0.52,7.51
616.20357,2.5103,37.04
616.20928,0.5832,8.45
616.21168,2.2406,33.04
616.21485,2.2581,33.3
616.21664,0.5354,7.74
616.22289,0.6415,9.31
616.22474,1.3471,19.78
616.23281,1.6907,24.88
616.23997,1.7708,26.07
616.24807,2.0619,30.39
616.25127,0.6191,8.98
616.2611,0.7112,10.35
616.26919,0.4931,7.11
616.27633,0.9073,13.26
616.28444,0.9645,14.1
617.06555,0.5866,8.5
617.07845,0.4822,6.95
617.08179,0.7189,10.46
617.08591,0.4865,7.01
617.09956,0.742,10.8
617.10196,0.7664,11.16
617.10435,0.5435,7.86
617.10675,0.5292,7.64
617.11241,1.477,21.71
617.1148,2.0485,30.19
617.11818,2.3327,34.41
617.12369,0.6427,9.33
617.12608,0.8556,12.49
617.12786,0.6773,9.84
617.12944,0.927,13.55
617.13594,2.4001,35.41
617.13734,0.7152,10.4
617.13831,0.5154,7.44
617.14072,0.9301,13.59
617.14322,0.496,7.15
617.14558,0.8512,12.42
617.14877,2.603,38.42
617.15121,5.1413,76.08
617.15457,4.2657,63.09
617.16007,0.7352,10.7
617.16242,1.9532,28.78
617.16424,1.7489,25.74
617.16574,0.6553,9.52
617.16811,0.5655,8.18
617.17233,4.2086,62.24
617.1737,1.616,23.77
617.17712,0.6996,10.17
617.17956,0.642,9.32
617.18193,1.3454,19.76
617.18519,2.6287,38.8
617.18758,10.9565,162.37
617.19093,3.2311,47.74
617.19882,2.6552,39.19
617.20064,2.5691,37.92
617.20692,0.8217,11.99
617.2087,3.4917,51.61
617.21006,1.3567,19.92
617.21347,0.5541,8.01
617.21832,1.3643,20.04
617.22157,1.5454,22.72
617.22396,11.7524,174.18
617.22736,1.2807,18.8
617.2352,1.4989,22.03
617.23701,1.7031,25.06
617.24514,1.4389,21.14
617.25475,0.7454,10.85
617.26036,7.3375,108.67
617.26375,0.4827,6.95
617.27346,0.7553,11
617.29673,2.005,29.54
618.10768,0.5613,8.12
618.11006,0.6353,9.22
618.11574,0.453,6.51
618.12145,1.1829,17.34
618.13122,0.5564,8.05
618.1393,0.6112,8.86
618.14406,0.8392,12.24
618.14646,2.0329,29.96
618.14982,1.0304,15.08
618.15216,0.8514,12.43
618.15454,1.5196,22.34
618.15773,3.0756,45.43
618.16581,0.6873,9.99
618.16761,1.039,15.21
618.17568000000006,1.0792,15.81
618.17704,0.4881,7.03
618.18042,0.7755,11.3
618.18284,3.2957,48.7
618.18621,0.687,9.99
618.18856,0.8078,11.78
618.19094,3.4029,50.29
618.19411,3.2806,48.47
618.20215,0.6339,9.2
618.204,1.0879,15.94
618.20527,0.475,6.84
618.21208,1.2565,18.44
618.21344,0.6583,9.56
618.21921,3.4551,51.06
618.22734,3.7785,55.86
618.2305,1.3894,20.41
618.24035,0.615,8.92
618.2556,1.5001,22.05
618.26371,2.481,36.61
618.29204,0.4657,6.7
618.30011,0.9104,13.3
618.96064,1.279,18.77
619.08115,0.5505,7.96
619.09169,0.5743,8.31
619.09406,1.2998,19.08
619.09744,1.1072,16.22
619.10309,0.5325,7.69
619.10706,0.5539,8.01
619.11523,0.5722,8.28
619.11765,0.6497,9.43
619.11999,0.9832,14.38
619.12477,0.5144,7.42
619.12806,2.1752,32.07
619.13045,4.2794,63.29
619.13382,2.9031,42.87
619.13938,0.5462,7.9
619.1417,1.9124,28.17
619.14349,0.7879,11.48
619.14504,0.5936,8.6
619.15159,1.3903,20.42
619.15296,1.3135,19.28
619.15638,1.4631,21.5
619.15874,0.4722,6.8
619.1612,1.0136,14.83
619.16444,2.5521,37.66
619.16685,11.5295,170.88
619.17022,2.9535,43.62
619.17809,3.4377,50.8
619.1799,1.3128,19.27
619.18386,0.4731,6.81
619.18621,0.9525,13.93
619.18799,1.4548,21.38
619.18934,1.7291,25.45
619.19191,0.5073,7.32
619.19276,1.1207,16.42
619.1943,0.7416,10.8
