m/z,I,S/N
646.17775,1.5349,21.46
646.1811,0.5976,8.25
646.18584,1.406,19.64
646.18902,2.308,32.35
646.1971,0.5839,8.06
646.19889,1.3737,19.19
646.20022,0.5523,7.61
646.20698,1.781,24.93
646.21411,2.4561,34.44
646.21988,0.5693,7.85
646.22223,1.8265,25.57
646.2254,1.849,25.88
646.23325,0.5638,7.78
646.23527,1.1156,15.55
646.24338,1.3305,18.58
646.25049,1.8619,26.07
646.25859,2.0663,28.94
646.26176,0.6999,9.69
646.27167,0.7266,10.07
646.2869,0.8864,12.32
646.29501,1.038,14.46
646.80323,0.8859,12.31
647.08903,0.6879,9.52
647.11014,0.8588,11.93
647.12292,0.5583,7.7
647.12538,1.9423,27.2
647.12873,1.5708,21.96
647.13664000000006,0.8373,11.63
647.14649,1.8424,25.79
647.14794,0.6593,9.12
647.15611,0.6337,8.76
647.15933,1.365,19.06
647.16177,4.7521,66.79
647.16512,2.822,39.59
647.173,1.9734,27.64
647.17481,0.9451,13.15
647.17627,0.513,7.06
647.18289,3.0829,43.27
647.18428,1.2164,16.97
647.19013,0.5703,7.87
647.19249,1.0907,15.2
647.19572,1.2709,17.74
647.19814,8.8041,123.88
647.20152,2.1187,29.68
647.20938,2.2266,31.2
647.21119,1.6507,23.09
647.21751,0.6487,8.97
647.21926,2.6469,37.13
647.22066,1.2531,17.49
647.22888,0.8628,11.99
647.23216,0.8265,11.48
647.23452,9.5428,134.28
647.23787,1.0664,14.86
647.24578,1.6516,23.1
647.24757,1.0267,14.3
647.25392,0.5157,7.1
647.25566,1.6665,23.31
647.26536,0.6141,8.48
647.27092,6.8072,95.74
647.2822,0.6464,8.94
647.29203,0.5032,6.92
647.30729,2.8683,40.24
647.34367,0.5663,7.81
648.12058,0.6572,9.09
648.12872,0.7608,10.55
648.13195,0.9737,13.55
648.14174,0.5036,6.93
648.14984,0.6054,8.36
648.157,1.9713,27.61
648.16037,0.941,13.09
648.16512,1.5161,21.19
648.16829,2.4183,33.9
648.17815,0.7289,10.1
648.18627,0.7401,10.26
648.1934,3.059,42.93
648.19677,0.5532,7.63
648.20148,2.7873,39.1
648.20465,2.3668,33.18
648.21277,0.7555,10.48
648.21455,0.793,11
648.22264,0.7955,11.04
648.22979,3.0143,42.3
648.23788,3.203,44.96
648.24103,1.4369,20.08
648.25092,0.6113,8.44
648.26617,2.017,28.25
648.27426,2.4246,33.99
648.30256,0.5802,8.01
648.31061,0.9716,13.52
648.80015,0.678,9.39
649.06826,0.5148,7.09
649.10462,1.7436,24.4
649.10801,0.7174,9.94
649.11594,0.5337,7.35
649.12577,0.5304,7.31
649.13864,0.9937,13.83
649.14103,4.2455,59.65
649.1444,2.0386,28.55
649.15226,1.8393,25.75
649.15404,0.5586,7.7
649.16216,1.0243,14.26
649.16356,0.6608,9.14
649.16694,0.5323,7.33
649.16936,0.4995,6.87
649.17171,0.5772,7.96
649.175,1.2691,17.71
649.1774,9.3229,131.19
649.18077,2.4873,34.88
649.18863,3.002,42.13
649.19047,0.943,13.12
649.1968,0.6191,8.55
649.19854,1.6502,23.08
649.19989,1.2328,17.2
649.20576,0.759,10.53
649.2081,1.1231,15.66
649.21138,0.8273,11.49
649.2138,13.2493,186.51
649.21713,1.1091,15.46
649.22503,2.6111,36.62
649.22682,1.3098,18.29
649.23313,0.9394,13.07
649.23493,1.1933,16.65
649.23628,0.7651,10.61
649.24214,0.6528,9.03
649.2445,0.8209,11.4
649.25017,11.7374,165.2
649.25351,0.5741,7.92
649.26142,1.0748,14.97
649.26946,0.5584,7.7
649.27139,0.5937,8.2
649.2785,0.5642,7.78
649.28657,5.6623,79.61
649.2978,0.5555,7.66
649.32295,1.8276,25.58
650.11124,0.5393,7.43
650.13627,1.5099,21.11
650.14438,1.2246,17.09
650.14757,1.5686,21.93
650.15565,0.6358,8.79
650.17265,3.3391,46.88
650.17599,0.5368,7.4
650.18074,2.916,40.92
650.18393,2.7325,38.33
650.19201,0.6956,9.63
650.19377,0.6287,8.69
650.20905,4.2031,59.05
650.21714,4.3303,60.84
650.2203,1.8132,25.38
650.22833,0.9178,12.76
650.23017,0.5438,7.49
650.24544,3.2462,45.57
650.25353,4.113,57.78
650.2567,0.8711,12.1
650.28183,1.3442,18.77
650.28991,2.1644,30.33
651.0839,1.0227,14.24
651.1179,0.6138,8.48
651.12027,3.298,46.3
651.12367,1.0702,14.91
651.13153,0.8832,12.28
651.1389,0.6935,9.6
651.14283,0.5624,7.76
651.15428,0.9343,13
651.15668,7.8204,110.02
651.16001000000006,2.0821,29.17
651.1679,2.4976,35.02
651.1697,0.7735,10.73
651.17526,1.0589,14.75
651.17603,0.6399,8.85
651.17779,0.6119,8.45
651.17916,0.9426,13.11
651.18261,0.7446,10.32
651.18499,0.8339,11.58
651.18731,0.8871,12.33
651.19064,0.7776,10.79
651.19305,14.5297,204.55
651.19637,1.3413,18.73
651.2043,2.7603,38.72
651.20606,0.8447,11.73
651.20832,0.5344,7.36
651.21166,0.5752,7.94
651.21239,0.7946,11.03
651.21418,0.7283,10.09
651.21552,0.8015,11.12
651.22054,0.7777,10.79
651.22142,1.4539,20.32
651.22369,0.7278,10.09
651.22704,0.5185,7.14
651.22944,14.9604,210.61
651.23275,0.6012,8.3
651.24067,1.902,26.63
651.24246,0.6382,8.82
651.24472,0.5551,7.65
651.24877,0.8208,11.4
651.25198,0.5227,7.2
651.25779,1.0861,15.13
651.26582,9.9769,140.4
651.2771,0.5247,7.22
651.28112,0.6056,8.36
651.29321,0.5167,7.11
651.3022,3.7484,52.64
651.33859,0.717,9.93
652.11552,0.5908,8.16
652.12362,1.0304,14.35
652.12689,0.5596,7.72
652.15191,2.4688,34.62
652.16003,2.63,36.89
652.16317,1.8661,26.12
652.17125,0.6386,8.83
652.17853,0.8035,11.15
652.18829,4.3313,60.86
652.19641,4.6435,65.26
652.19958,2.0125,28.19
652.20768,0.8127,11.28
652.21486,0.5357,7.38
652.22468,4.2807,60.14
652.23279,5.3063,74.59
652.23594,0.9908,13.79
652.25129,0.5393,7.43
652.26106,2.2426,31.43
652.26919,3.082,43.26
652.29752,0.7588,10.52
652.30557,1.4491,20.25
653.09955,1.5217,21.27
653.10289,0.5141,7.08
653.11809,0.574,7.92
653.13348,0.5818,8.03
653.13594,5.1228,72.01
653.1393,0.7756,10.76
653.14715,2.0628,28.9
653.14876,0.6063,8.38
653.15117,0.6019,8.31
653.15456,1.0922,15.22
653.16422,0.5244,7.22
653.16659,0.5534,7.63
653.16988,0.5814,8.02
653.17231,11.9608,168.35
653.17373,0.561,7.74
653.17566,1.2944,18.07
653.18357,2.7484,38.56
653.18529,0.694,9.61
653.18757,0.827,11.48
653.19093,1.0582,14.74
653.19171,0.7541,10.46
653.19483,0.7059,9.78
653.1998,0.6811,9.43
653.20066,1.27,17.73
653.20871,16.0289,225.67
653.21006,0.5016,6.9
653.212,0.6433,8.9
653.21994,2.3204,32.53
653.22165,0.8612,11.97
653.22395,1.2574,17.55
653.22733,0.5291,7.29
653.22808,0.9888,13.76
653.23119,0.5981,8.26
653.23614,0.6743,9.33
653.23704,1.7285,24.18
653.24509,13.3272,187.6
653.25631,1.0549,14.69
653.26036,1.4111,19.71
653.27259,0.5289,7.28
653.27342,0.887,12.33
653.28147,5.9679,83.92
653.2967,0.8615,11.97
653.31788,1.5512,21.69
654.10289,0.5236,7.21
654.13118,1.5538,21.72
654.13929,1.6205,22.66
654.14245,0.6448,8.92
654.15779,0.5382,7.41
654.16758,3.4056,47.81
654.17569,3.8547,54.14
654.17885,1.4866,20.78
654.18692,0.6632,9.18
654.19411,1.0197,14.2
654.20398,4.5292,63.65
654.21206,5.1878,72.92
654.21518,1.2579,17.55
654.21923,0.7102,9.84
654.22332,0.5644,7.78
654.23052,0.8078,11.21
654.23234,0.5124,7.05
654.24035,2.9126,40.87
654.24844,4.1802,58.73
654.25154,0.6131,8.47
654.25553,0.5632,7.77
654.26369,0.5091,7.01
654.27674,1.1276,15.72
654.28482,2.0293,28.42
654.32123,0.5359,7.38
655.07883,0.7086,9.82
655.09742,0.5404,7.45
655.11519,2.7382,38.41
655.12645,0.5815,8.03
655.13042,0.9191,12.78
655.13382,1.1213,15.63
655.14503,0.5158,7.1
655.15158,7.4379,104.63
655.15294,0.5233,7.2
655.15496,0.6886,9.53
655.16282,1.4151,19.77
655.16686,1.1388,15.88
655.1702,2.3817,33.39
655.17991,1.1457,15.97
655.18149,0.6776,9.38
655.18797,13.0488,183.68
655.18937,0.7459,10.34
655.19126000000006,0.6427,8.89
655.19766,0.5713,7.88
655.1992,2.138,29.96
655.20089,0.8154,11.32
655.20324,1.6278,22.77
655.20662,1.7762,24.86
655.20734,1.3594,18.99
655.21048,0.536,7.38
655.21439,0.6395,8.84
655.21541,0.6179,8.54
655.21629,1.7778,24.88
655.22435,13.5293,190.45
655.2258,0.623,8.61
655.23405,0.6416,8.87
655.2356,1.1038,15.38
655.23964,1.9493,27.3
655.24297,0.573,7.91
655.24371,0.5696,7.86
655.24548,0.5066,6.97
655.24934,0.5857,8.08
655.25086,0.7652,10.61
655.25181,0.5286,7.28
655.25269,1.5602,21.81
655.25683,0.565,7.79
655.26075,7.5504,106.21
655.27047,0.5681,7.84
655.27599,1.8259,25.56
655.28909,0.9004,12.52
655.29714,2.2704,31.82
655.31235,1.0779,15.02
655.33352,0.5353,7.37
656.11042,0.5209,7.17
656.11853,0.7662,10.63
656.14684,1.6886,23.62
656.15493,2.2637,31.73
656.1621,0.5638,7.78
656.1734,1.1095,15.46
656.18321,3.4327,48.2
656.19131,4.0031,56.23
656.19447,0.9204,12.8
656.19606,0.5313,7.32
656.19848,0.8645,12.01
656.20428,0.5069,6.97
656.20657,0.6118,8.45
656.20978,1.341,18.73
656.2196,3.2678,45.87
656.2277,4.127,57.98
656.23482,1.0882,15.16
656.24298,0.6735,9.32
656.24611,0.6441,8.91
656.25602,1.6399,22.94
656.2641,2.5203,35.34
656.27129,0.5741,7.92
656.27934,0.4985,6.85
656.30049,0.858,11.92
656.31572,0.5644,7.78
656.77761,0.7167,9.93
657.09445,1.1762,16.4
657.10976,0.7306,10.13
657.11308,0.5264,7.25
657.13084,3.3623,47.2
657.14206,0.6817,9.44
657.14609,1.2303,17.17
657.14947,1.3236,18.48
657.1573,0.6883,9.53
657.15916,0.7432,10.3
657.16725,7.9362,111.65
657.1686,0.7366,10.21
657.17848,1.0893,15.18
657.1801,0.9776,13.61
657.1825,2.3509,32.95
657.18585,2.1588,30.25
657.18659,0.5463,7.53
657.19368,0.8461,11.75
657.1947,0.663,9.17
657.19557,1.7522,24.52
657.20361,10.0494,141.42
657.20499,1.1738,16.37
657.21329,0.8468,11.76
657.21486,0.8683,12.07
657.21649,0.9181,12.77
657.21887,3.6198,50.83
657.22224,1.149,16.02
657.2301,0.9258,12.88
657.23193,1.8986,26.58
657.2383,0.5402,7.44
657.24,7.593,106.81
657.24132,0.717,9.93
657.24962,0.8655,12.03
657.25524,3.4661,48.67
657.26649,0.5188,7.14
657.26832,1.1467,15.99
657.2764,3.2047,44.98
657.29164,2.0226,28.33
657.31271,0.63,8.71
657.32805,0.7484,10.38
658.13423,1.1762,16.4
658.14136,0.5172,7.12
658.14472,0.6604,9.14
658.15265,1.0307,14.35
658.16248,1.6586,23.2
658.17059,2.09,29.28
658.17369,0.6936,9.6
658.17776,1.2991,18.14
658.18106,0.7608,10.55
658.18582,0.7425,10.29
658.18906,1.5957,22.32
658.19886,2.2637,31.73
658.20698,3.0939,43.42
658.21414,1.6576,23.19
658.21749,0.5024,6.91
658.22223,1.2372,17.26
658.22539,1.3757,19.21
658.23525,1.7421,24.38
658.24335,2.3865,33.46
658.25052,1.3173,18.39
658.25863,1.2566,17.54
658.26177,0.757,10.5
658.27164,0.886,12.32
658.27975,0.8366,11.62
658.28695,0.6394,8.84
658.295,0.9513,13.23
659.08895,0.6641,9.19
659.11011,1.1513,16.05
659.12295,0.5515,7.6
659.12538,0.9709,13.51
659.12876000000006,1.409,19.68
659.13844,0.5208,7.17
659.14651,3.5078,49.26
659.15935,1.254,17.5
659.16174,2.4485,34.33
659.1651,2.2953,32.17
659.17296,1.0859,15.13
659.17483,0.9699,13.5
659.17631,0.6569,9.09
659.18288,5.6255,79.09
659.18425,0.8778,12.2
659.19254,1.025,14.27
659.19411,0.6635,9.18
659.19575,1.2838,17.92
659.19814,4.6019,64.67
659.20151,2.4528,34.39
659.20232,0.7322,10.15
659.20939,1.3174,18.39
659.21119,1.5885,22.21
659.21927,5.2698,74.08
659.22065,1.2621,17.61
659.22892,0.9273,12.9
659.23047999999994,0.5672,7.82
659.23211,0.7143,9.9
659.23452,5.9702,83.95
659.23787,1.0729,14.95
659.24576,1.2379,17.27
659.24758,1.3949,19.48
659.25388,0.5435,7.49
659.25565,3.1958,44.86
659.2709,4.9783,69.97
659.28215,0.5487,7.56
659.28396,0.7459,10.34
659.29201,1.0728,14.95
659.30732,2.2006,30.84
659.34374,0.5948,8.21
660.13201,0.635,8.78
660.14987,0.817,11.34
660.15461,0.5265,7.25
660.15702,1.1359,15.84
660.16036,0.9013,12.53
660.16511,0.8648,12.02
660.16828,1.6691,23.35
660.17814,0.9769,13.6
660.18626,1.5668,21.91
660.19095,0.6821,9.44
660.19341,1.7391,24.33
660.19672,0.6908,9.57
660.20149,1.6219,22.68
660.20466,2.268,31.79
660.21273,0.7449,10.33
660.21452,1.2134,16.93
660.22265,1.6159,22.6
660.22976,2.4692,34.62
660.2379,2.062,28.88
660.24103,1.2377,17.27
660.25092,0.8018,11.13
660.25898,1.0859,15.13
660.26614,1.2909,18.02
660.27426,1.5368,21.48
660.30253,0.567,7.82
660.31063,0.7293,10.11
661.10462,1.0081,14.04
661.10797,0.8891,12.36
661.12574,1.0689,14.89
661.13864,0.6715,9.29
661.14102,2.0676,28.96
661.14437,1.9092,26.73
661.15226,0.8409,11.68
661.15407,0.5083,6.99
661.16215,2.306,32.32
661.16353,0.784,10.88
661.17497,1.0676,14.87
661.17741,4.658,65.46
661.18076,2.2823,31.99
661.18863,2.018,28.26
661.19045,1.3108,18.3
661.19852,3.3432,46.94
661.19989,1.103,15.37
661.20811,0.8508,11.82
661.21138,0.9757,13.58
661.21377,7.9545,111.91
661.21717,1.4207,19.85
661.22501,1.9871,27.83
661.22685,1.3702,19.14
661.23493,2.3735,33.27
661.23625,0.8869,12.33
661.24455,0.7149,9.91
661.24769,0.5206,7.17
661.25018,7.9101,111.28
661.25353,0.5378,7.41
661.26141,1.3082,18.26
661.26323,0.7587,10.52
661.26948,0.5192,7.15
661.27132,1.0177,14.17
661.28655,4.8142,67.66
661.32292,1.8004,25.2
662.13627,0.7728,10.72
662.13961,0.7079,9.81
662.14435,0.7835,10.87
662.14759,1.206,16.82
662.16546,0.6615,9.15
662.17025,0.5368,7.4
662.17263,2.1179,29.67
662.17604,0.505,6.95
662.18073,1.4773,20.65
662.18392,1.9397,27.16
662.20188,0.6322,8.74
662.20657,0.4953,6.81
662.20902,2.7919,39.17
662.21713,2.7436,38.49
662.22028,2.067,28.95
662.22836,0.7904,10.97
662.23014,0.6895,9.55
662.23826,0.6602,9.13
662.24541,2.756,38.66
662.25353,2.6948,37.8
662.25666,1.1888,16.58
662.26475,0.547,7.54
662.26655,0.5403,7.44
662.28182,1.329,18.56
662.2899,1.6404,22.94
662.32628,0.6403,8.85
663.08393,0.626,8.65
663.12029,1.6663,23.31
663.12367,0.9879,13.75
663.14138,0.5626,7.76
663.15431,0.7988,11.09
663.15664,4.3903,61.69
663.16002,1.8287,25.6
663.16787,1.9269,26.98
663.1697,0.6327,8.75
663.17778,1.3515,18.87
663.17918,1.1695,16.31
663.18503,0.6225,8.6
663.18731,0.8916,12.39
663.19058,0.8531,11.85
663.19305,8.8308,124.25
663.19643,1.713,23.97
663.20428,2.1007,29.43
663.2061,1.1593,16.17
663.21242,0.5918,8.17
663.21418,1.202,16.77
663.21548,0.8565,11.9
663.22055,0.5273,7.26
663.22136,0.7991,11.09
663.2238,0.6447,8.92
663.22706,0.5655,7.8
663.22942,10.9609,154.26
663.23279,0.8547,11.87
663.24067,1.9023,26.63
663.24245,0.9118,12.68
663.24882,0.5648,7.79
663.25057,0.965,13.43
663.25195,0.517,7.12
663.25689,0.6352,8.78
663.2578,0.5548,7.65
663.26012,0.6773,9.38
663.2658,7.9976,112.51
663.27701,0.7749,10.75
663.27887,0.5567,7.68
663.30221,3.7913,53.25
663.3386,0.9598,13.36
664.11548,0.566,7.81
664.12361,0.6321,8.74
664.15189,1.354,18.91
664.15527,0.5528,7.62
664.16001000000006,1.3862,19.36
664.16318,1.6872,23.6
664.18829,2.8942,40.61
664.1964,2.7925,39.18
664.19955,2.1208,29.71
664.20763,0.6727,9.31
664.2176,0.5129,7.06
664.22468,3.543,49.75
664.23279,3.7892,53.22
664.23595,1.4653,20.48
664.24397,0.5744,7.93
664.24584,0.56,7.72
664.26106,1.9965,27.96
664.26918,2.6487,37.15
664.29746,0.57,7.86
664.30556,1.2139,16.93
665.09955,1.3543,18.91
665.11046,0.4955,6.81
665.13592,3.4431,48.34
665.13927,1.1419,15.92
665.14718,1.1744,16.38
665.15452,0.6869,9.51
665.1699,0.7097,9.83
665.17231,7.6555,107.69
665.17565,1.5581,21.79
665.18353,2.6632,37.36
665.18527,0.6274,8.67
665.19092,0.7826,10.86
665.19344,0.5561,7.67
665.19483,0.7326,10.15
665.20063,0.9548,13.28
665.203,0.6441,8.91
665.20628,0.8422,11.7
665.20869,12.1868,171.54
665.21204,0.7715,10.7
665.21995,2.0534,28.76
665.22167,0.5694,7.86
665.22803,0.6164,8.52
665.22978,0.5346,7.36
665.23118,0.612,8.45
665.23702,0.8489,11.79
665.23933,0.8397,11.66
665.24507,11.2154,157.85
665.24838,0.6617,9.16
665.25631,1.3245,18.49
665.2581,0.5578,7.69
665.2734,0.6753,9.35
665.28147,6.5081,91.53
665.31782,2.1725,30.44
666.13116,0.8287,11.51
666.13927,1.1708,16.33
666.14245,1.0266,14.3
666.16759,2.147,30.08
666.17565,2.269,31.8
666.17881,1.5862,22.18
666.18693,0.6197,8.56
666.20396,3.8746,54.42
666.21205,3.9833,55.95
666.21521,1.4587,20.38
666.22332,0.7313,10.14
666.24034,3.1155,43.73
666.24842,3.8722,54.39
666.25158,0.6789,9.4
666.27673,1.663,23.26
666.28482,2.166,30.35
666.3212,0.8063,11.19
666.71992,0.5857,8.08
667.11517,1.9195,26.88
667.15159,5.6412,79.31
667.15495,1.0327,14.38
667.16282,2.0579,28.83
667.16439,0.5127,7.06
667.17018,1.098,15.3
667.17992,1.0216,14.23
667.18796,10.6577,149.99
667.19133,1.0015,13.94
667.1992,2.4052,33.72
667.20098,0.504,6.93
667.20321,0.7869,10.92
667.2066,0.782,10.85
667.20737,0.5493,7.57
667.21629,1.2059,16.82
667.21864,0.6577,9.1
667.22436,12.8413,180.76
667.2257,0.5886,8.13
667.2356,1.7303,24.21
667.23966,1.2619,17.61
667.25177,0.5274,7.26
667.2527,1.2031,16.78
667.26073,9.5379,134.22
667.27195,0.609,8.41
667.27597,0.8691,12.08
667.28905,0.6203,8.57
667.29712,3.3504,47.04
667.33351,0.8638,12
668.11048,0.5355,7.38
668.11855,0.5485,7.56
668.14685,1.6245,22.72
668.15492,1.7839,24.97
668.15808,1.0379,14.46
668.17339,0.6182,8.54
668.18322,3.265,45.83
668.19131,3.4407,48.31
668.19447,1.4722,20.57
668.20985,0.6365,8.8
668.21962,3.3057,46.41
668.22769,4.5294,63.65
668.23088,0.81,11.24
668.2389,0.6298,8.71
668.24613,0.5675,7.83
668.256,2.3569,33.04
668.26408,3.0822,43.26
668.29239,0.8726,12.13
668.30046,1.3107,18.3
669.09449,0.898,12.48
669.10973,0.5624,7.76
669.13083,3.3225,46.64
669.13416,0.5367,7.39
669.14207,0.8978,12.48
669.14617,0.8504,11.81
669.14947,1.1672,16.28
669.15915,0.5979,8.26
669.16724,7.3524,103.42
669.17059,0.61240000000000006,8.46
669.17206,0.5108,7.03
669.17848,1.691,23.66
669.1801,0.6676,9.24
669.18248,1.2067,16.83
669.18585,1.3526,18.89
669.19555,1.0873,15.15
669.20361,11.7327,165.14
669.20496,0.9716,13.52
669.20687,0.5639,7.78
669.21484,1.6446,23
669.21652,0.73,10.12
669.21887,1.4397,20.12
669.2222,0.9477,13.19
669.22302,0.6642,9.19
669.2286,0.5007,6.89
669.23009,0.6581,9.1
669.2311,0.7446,10.32
669.23194,1.7009,23.8
669.24001,10.1544,142.9
669.24139,0.7929,11
669.24969,0.5073,6.98
669.25127,0.853,11.85
669.25293,0.6143,8.49
669.25525,1.8721,26.21
669.26745,0.5193,7.15
669.26833,1.0851,15.12
669.27638,5.2409,73.67
669.29168,1.3298,18.57
669.31277,1.6864,23.59
670.12612,0.8425,11.7
670.1342,1.1026,15.37
670.1527,0.7363,10.21
670.16248,2.047,28.67
670.17059,2.3501,32.94
670.17376,0.7943,11.02
670.1777,0.6719,9.3
670.18117,0.6235,8.62
670.18351,0.4976,6.84
670.18906,1.1169,15.57
670.19888,2.9665,41.63
670.20697,3.7052,52.04
670.21015,0.7411,10.27
670.2141,0.7343,10.18
670.21999,0.6323,8.74
670.22541,1.178,16.43
670.23527,2.8465,39.94
670.24336,3.1623,44.39
670.25045,0.8839,12.29
670.25857,0.8432,11.71
670.27165,1.3532,18.9
670.27974,1.6193,22.65
670.31612,0.646,8.93
671.11012,1.5492,21.66
671.12537,0.5561,7.67
671.12874,0.9185,12.77
671.14649,4.2572,59.81
671.14978,0.5635,7.77
671.15775,0.8759,12.17
671.15935,0.6443,8.91
671.16173,1.1933,16.65
671.16513,1.8158,25.42
671.17483,0.9026,12.55
671.17641,0.7327,10.16
671.18288,8.2856,116.57
671.18427,0.6113,8.44
671.19259,0.5454,7.52
671.19412,1.22,17.02
671.19574,1.0788,15.03
671.19815,2.086,29.22
671.20152,1.5674,21.92
671.20374,0.4973,6.84
671.20938,0.853,11.85
671.21036,0.7522,10.43
671.21121,1.5747,22.02
671.21927,8.4853,119.38
671.22061,1.0221,14.23
671.22894,0.6512,9.01
671.23047999999994,0.8229,11.43
671.23213,0.5182,7.13
671.23453,3.0394,42.65
671.23788,0.906,12.6
671.24574,0.9592,13.35
671.24759,1.5553,21.74
671.25565,5.8785,82.66
671.25703,0.8629,11.99
671.27089,3.1362,44.02
671.28401,0.8205,11.39
671.29205,2.3265,32.61
671.30732,1.6783,23.48
671.3437,0.6044,8.35
672.14175,1.0538,14.68
672.14986,1.2918,18.03
672.157,0.7615,10.56
672.16038,0.7234,10.02
672.16833,1.2674,17.69
672.17815,1.9503,27.31
672.18623,2.2937,32.15
672.18932,0.5466,7.53
672.19338,1.1659,16.26
672.20148,0.741,10.27
672.2047,1.4939,20.88
672.21453,1.9622,27.48
672.22263,2.9805,41.83
672.2258,0.6206,8.58
672.2275,0.594,8.2
672.22977,1.4321,20.01
672.23563,0.5149,7.09
672.23788,1.2286,17.14
672.2411,1.3502,18.85
672.25089,1.4391,20.11
672.259,2.0217,28.32
672.26615,0.7356,10.2
672.27426,0.9974,13.88
672.28734,0.5878,8.11
672.29536,0.5918,8.17
672.30254,0.5749,7.93
672.31061,0.5379,7.41
673.1047,0.6399,8.85
673.10801,0.4951,6.81
673.12577,1.2023,16.77
673.13862,0.5504,7.59
673.14102,1.5578,21.78
673.14439,1.6826,23.54
673.15221,0.568,7.83
673.15415,0.5525,7.62
673.16214,4.2204,59.29
673.16354,0.6986,9.67
673.17174,0.5965,8.24
673.17496,0.9453,13.15
673.17741,2.7638,38.77
673.18075,2.2942,32.16
673.18863,1.2907,18.02
673.19048,1.2695,17.72
673.19197,0.5847,8.07
673.19855,5.3349,75
673.19991,1.0172,14.16
673.20351,0.5042,6.94
673.20815,0.9113,12.67
673.20979,0.6655,9.21
673.21139,1.1768,16.41
673.21378,4.7185,66.31
673.21718,1.8145,25.4
673.22504,1.3401,18.71
673.22688,1.5232,21.29
673.23492,4.6974,66.01
673.23627,0.7753,10.76
673.24457,0.7201,9.98
673.24785,0.6418,8.87
673.25018,5.3906,75.78
673.25354,0.6036,8.34
673.26139,1.0851,15.12
673.26324,1.0774,15.01
673.27131,2.3695,33.22
673.28657,3.6307,50.99
673.29774,0.5335,7.35
673.32293,1.4847,20.75
674.12913,0.595,8.22
674.13626,0.6929,9.59
674.13964,0.7355,10.19
674.14757,1.1065,15.42
674.15091,0.5774,7.97
674.15742,0.8019,11.13
674.16553,1.2172,16.98
674.17033,0.5168,7.11
674.17268,0.9185,12.77
674.17602,0.6761,9.36
674.18078,0.8371,11.63
674.18397,1.9005,26.61
674.1856,0.5162,7.11
674.1938,1.4022,19.59
674.20192,1.687,23.6
674.20903,1.9558,27.39
674.21472000000006,0.6193,8.56
674.21715,1.4697,20.54
674.22035,1.8349,25.68
674.2302,1.2383,17.28
674.23829,1.36,18.99
674.24544,2.0207,28.3
674.25352,1.8751,26.25
674.2567,0.9734,13.55
674.26652,0.8402,11.67
674.27466,0.7141,9.89
674.28186,1.0125,14.1
674.28995,1.6165,22.61
674.32629,0.8282,11.5
675.11787,0.4968,6.83
675.12027,1.1742,16.38
675.12366,0.815,11.31
675.14139,1.2619,17.61
675.15428,1.1344,15.82
675.15668,2.2562,31.62
675.16007,1.9453,27.24
675.16789000000006,0.9764,13.59
675.16977,0.5808,8.01
675.17782,2.4458,34.29
675.17923,0.8668,12.04
675.18741,0.8487,11.79
675.19068,1.2441,17.36
675.19306,5.4925,77.22
675.19643,1.6978,23.75
675.20429,1.6926,23.68
675.20614,1.1009,15.34
675.21421,2.8966,40.64
675.21557,1.1599,16.17
675.22382,0.8247,11.45
675.22708,0.9298,12.93
675.22946,7.9153,111.35
675.23168,0.4993,6.87
675.23282,1.2091,16.87
675.24069,1.7122,23.96
675.24253,1.1504,16.04
675.25057,1.9673,27.55
675.25194,0.7625,10.58
675.25778,0.5066,6.97
675.26016,0.5617,7.75
675.26583,6.6637,93.72
675.27713,0.8447,11.73
675.27889,0.7308,10.13
675.28695,0.974,13.55
675.30221,3.9182,55.04
675.33861,1.0771,15.01
676.15193,0.8933,12.42
676.15522,0.7886,10.94
676.15996,0.8823,12.26
676.16322,1.4843,20.74
676.17306,0.6005,8.29
676.18121,0.9538,13.27
676.18256,0.5729,7.9
676.18591,0.5388,7.42
676.18831,2.1865,30.64
676.1917,0.6427,8.89
676.19643,1.6313,22.82
676.1996,1.93,27.02
676.2077,0.6169,8.52
676.20943,0.8167,11.34
676.21756,1.0737,14.96
676.22471,2.819,39.55
676.23281,2.6011,36.48
676.23596,1.6654,23.3
676.2459,0.6451,8.92
676.25392,0.6813,9.43
676.26111,1.7726,24.81
676.26918,2.7084,37.99
676.27236,0.7637,10.59
676.29751,0.8014,11.12
676.30559,1.2109,16.89
676.33382,0.5299,7.3
676.34199,0.5282,7.27
677.09953,0.9037,12.56
677.13355,0.5302,7.3
677.13593,1.942,27.19
677.13935,1.4103,19.7
677.14716,1.0347,14.41
677.15711,1.0681,14.88
677.15851,0.5348,7.37
677.16995,0.8295,11.52
677.17233,5.0701,71.27
677.17571,1.6551,23.15
677.18357,1.7795,24.9
677.18535,0.7181,9.95
677.19175,0.5954,8.22
677.19346,1.4025,19.59
677.19487,1.0804,15.05
677.203,0.9118,12.68
677.20631,0.9857,13.72
677.20873,8.8958,125.17
677.21208,1.1025,15.36
677.21317,0.5858,8.09
677.21996,2.4758,34.71
677.22171,0.98,13.64
677.22987,1.5197,21.24
677.23116,0.9024,12.55
677.23942,0.533,7.34
677.24511,9.0047,126.7
677.24847,0.5681,7.84
677.25633,1.4901,20.83
677.25818,0.9442,13.14
677.26446,0.5697,7.86
677.26627,0.6501,8.99
677.27343,0.5239,7.21
677.28149,6.0815,85.52
