m/z,I,S/N
702.18868,1.7041,10.43
702.19685,1.5617,9.53
702.20399,1.8381,11.27
702.21205,4.0111,24.95
702.24843,2.6959,16.67
702.28478,1.9783,12.15
703.02129,2.3375,14.41
703.04243,6.1087,38.15
703.05535,1.2364,7.48
703.05769,6.5534,40.95
703.06105,1.372,8.34
703.07637,1.721,10.53
703.07882,21.0388,132.12
703.09015,1.2727,7.71
703.09178,1.73,10.59
703.09408,7.8098,48.86
703.09993,3.2945,20.44
703.10945,1.3145,7.98
703.11276,1.6669,10.19
703.11519,26.9485,169.32
703.11846,1.8244,11.18
703.12643,2.0161,12.39
703.13046,5.0672,31.6
703.13634,4.3896,27.33
703.14917,1.953,11.99
703.15159,20.0462,125.88
703.15495,1.2122,7.33
703.16279,1.834,11.24
703.16684,3.5576,22.09
703.17271,2.7103,16.76
703.18796,14.5579,91.33
703.19922,1.4145,8.6
703.20322,1.8902,11.6
703.20911,1.5114,9.58
703.22435,11.0931,71.5
703.26075,6.7029,43.13
703.2971,2.3482,14.99
704.04577,1.9441,12.38
704.05292,1.529,9.69
704.06102,2.0202,12.87
704.07406,2.1564,13.75
704.08216,6.3878,41.09
704.0893,2.7951,17.87
704.09741,2.9347,18.78
704.11045,4.6113,29.61
704.11855,8.6568,55.75
704.12572,2.5188,16.09
704.13382,2.1086,13.44
704.13968,1.6417,10.42
704.14684,4.4701,28.7
704.15494,6.7949,43.72
704.16208,1.3116,8.29
704.17023,1.2762,8.06
704.18324,3.3529,21.48
704.19134,5.1467,33.07
704.21961,1.6248,10.31
704.22772,3.6042,23.1
704.26408,2.2797,14.54
704.30049,1.233,7.78
705.02166,1.4291,9.05
705.03461,1.6191,10.28
705.03693,5.6055,36.04
705.04029,1.7288,10.98
705.04998,1.2653,7.99
705.05808,9.587,61.76
705.07104,1.8008,11.45
705.07341,10.6639,68.72
705.07676,1.463,9.27
705.08316,1.3349,8.44
705.08461,1.2365,7.8
705.08644,1.2655,7.99
705.09447,24.3838,157.38
705.10566,1.7206,10.93
705.10735,2.4349,15.55
705.10971,9.803,63.16
705.11388,1.191,7.51
705.11561,1.8747,11.93
705.12096,1.469,9.31
705.13083,24.9828,161.25
705.14208,1.9658,12.52
705.1461,6.7455,43.4
705.15196,2.3744,15.16
705.16721,17.3808,112.13
705.17848,1.8583,11.82
705.18024,1.6959,10.77
705.18248,4.2092,27.01
705.18832,1.6085,10.21
705.20361,14.343,92.5
705.2189,2.7004,17.26
705.24001,9.5009,61.21
705.25536,1.1634,7.33
705.27645,5.8294,37.48
705.31277,1.699,10.79
706.03223,1.4567,9.23
706.04039,1.6403,10.41
706.0615,3.079,19.71
706.06866,2.7125,17.34
706.07672,3.6315,23.28
706.08975,3.139,20.1
706.09788,7.9526,51.2
706.10504,3.9209,25.15
706.11316,3.3866,21.7
706.12616,4.0876,26.23
706.13427,7.8396,50.47
706.14142,2.3167,14.78
706.14956,2.6218,16.75
706.16255,3.7566,24.09
706.17066,6.3102,40.59
706.17778,1.6843,10.7
706.19892,2.3299,14.87
706.20702000000006,4.9392,31.73
706.23534,1.8995,12.09
706.24338,4.0637,26.07
706.27991,2.7654,17.68
707.01628,2.187,13.95
707.03742,2.399,15.32
707.05027,2.0434,13.02
707.05264,9.54,61.46
707.05606,1.7883,11.37
707.06568,1.2305,7.76
707.07135,1.4302,9.06
707.07379,13.435,86.63
707.08668,1.8713,11.91
707.08903,14.6842,94.7
707.09235,1.9483,12.4
707.09869,1.1804,7.44
707.10027,1.4912,9.45
707.11018,23.9178,154.37
707.12141,1.6084,10.21
707.12307,1.7643,11.21
707.12542,11.7627,75.82
707.13129,1.2682,8.01
707.13659,1.2556,7.93
707.1441,1.3301,8.41
707.14656,20.5335,132.5
707.15782,1.2398,7.82
707.1618,8.99,57.91
707.16766,1.4127,8.94
707.18295,14.0052,90.31
707.19819,5.4199,34.84
707.21933,10.9851,70.8
707.2346,2.7896,17.84
707.25571,7.1631,46.1
707.27098,1.3474,8.52
707.27378,2.5509,16.3
707.29212,3.0113,19.27
708.01959,1.2449,7.86
708.04795,1.6471,10.46
708.05604,3.2612,20.89
708.07714,4.3332,27.81
708.0843,4.2072,27
708.09239,5.346,34.36
708.09563,1.342,8.49
708.10544,3.1028,19.86
708.11351,7.7233,49.72
708.12067,4.1543,26.66
708.12879,4.3923,28.2
708.13194,1.4078,8.91
708.14178,3.4907,22.37
708.1499,6.96,44.79
708.15707,2.6547,16.97
708.16512,3.0495,19.52
708.16841,1.3134,8.3
708.17817,3.1768,20.34
708.18628,5.0435,32.4
708.19346,1.8379,11.69
708.20153,2.4102,15.39
708.21453,1.3586,8.59
708.22266,4.0966,26.28
708.25096,1.2281,7.75
708.25905,2.7237,17.41
708.27429,1.2222,7.71
709.03189,5.3476,34.37
709.03528,1.2913,8.16
709.04495,1.2458,7.86
709.04724,1.2636,7.98
709.05303,3.6996000000000002,23.72
709.06589,2.1139,13.47
709.06829,15.1208,97.52
709.07167,1.8358,11.68
709.07947,1.2323,7.78
709.08134,1.5483,9.82
709.08357,1.3586,8.59
709.08942,14.7493,95.12
709.09578,1.2295,7.76
709.10225,2.0623,13.14
709.10469,18.0589,116.51
709.10809,1.8704,11.9
709.11439,1.254,7.92
709.11583,1.8792,11.96
709.12406,1.3502,8.54
709.12582,20.0309,129.25
709.1387,1.287,8.13
709.14107,13.7491,88.66
709.15223,1.593,10.11
709.1622,15.4525,99.66
709.17744,9.5221,61.34
709.18078,1.1618,7.32
709.19055,1.2022,7.58
709.19858,11.8741,76.54
709.21383,6.2036,39.9
709.23495,8.3185,53.57
709.25021,3.1822,20.38
709.27132,4.7048,30.21
709.30771,1.5339,9.73
710.03526,2.0715,13.2
710.06352,2.658,16.99
710.07165,5.6147,36.09
710.08467,1.7018,10.81
710.09276,4.6857,30.09
710.09991,5.0453,32.42
710.10801,5.9969,38.56
710.11122,1.2621,7.97
710.12107,2.2965,14.65
710.12915,6.4944,41.78
710.13633,4.8423,31.1
710.14439,4.8661,31.26
710.1476,1.3769,8.71
710.15747,2.876,18.4
710.16554,5.4175,34.82
710.17271,2.4846,15.87
710.18079,3.2287,20.68
710.19382,2.2106,14.1
710.20196,4.3169,27.71
710.2091,1.3618,8.61
710.21717,2.687,17.18
710.23831,3.0917,19.79
710.24542,1.5696,9.96
710.2536,1.4326,9.07
710.27471,1.6663,10.58
711.01113,1.747,11.1
711.04756,9.9403,64.05
711.06047,1.806,11.48
711.06285,2.0893,13.31
711.06865,5.0781,32.63
711.08153,2.2038,14.05
711.08392,20.1074,129.74
711.08726,1.5434,9.79
711.09518,1.534,9.73
711.09699,1.2626,7.97
711.09919,2.1688,13.83
711.10507,14.2586,91.95
711.1114,1.308,8.27
711.1179,1.8741,11.92
711.12033,20.2074,130.39
711.12368,1.4217,9
711.13154,1.9788,12.6
711.13563,1.2963,8.19
711.13956,1.8365,11.68
711.14143,15.7826,101.8
711.15429,1.7028,10.82
711.1567,15.1218,97.53
711.16788,1.3602,8.6
711.17195,1.5311,9.71
711.17783,9.5588,61.58
711.19308,9.5999,61.85
711.2061,1.4287,9.05
711.21422,7.9343,51.08
711.22948,6.4032,41.19
711.2506,4.3564,27.96
711.26586,3.5467,22.73
711.28703,1.7874,11.36
711.30224,1.3574,8.58
712.04279,1.3148,8.31
712.0509,3.3227,21.28
712.05809,1.1706,7.38
712.07205,1.7934,11.4
712.07917,3.8785,24.88
712.08728,6.929,44.59
712.10028,1.5544,9.86
712.10843,4.0052,25.69
712.11554,5.5133,35.44
712.12367,6.7341,43.33
712.12685,1.6303,10.35
712.13672,2.0943,13.35
712.14481,5.1301,32.96
712.15194,3.9601,25.4
712.16003,5.1166,32.88
712.16323,2.2607,14.42
712.1731,1.4121,8.94
712.18118,3.3517,21.47
712.18833,2.7778,17.76
712.19646,3.415,21.88
712.20947,1.8456,11.74
712.2176,2.6938,17.22
712.22471,1.345,8.5
712.23279,2.5986,16.61
712.25398,1.6159,10.25
712.26918,1.5614,9.9
713.0268,3.3571,21.51
713.04205,2.5594,16.35
713.04535,1.4374,9.1
713.04797,1.2013,7.58
713.06077,1.9454,12.38
713.06317,15.7341,101.48
713.06664,1.2748,8.05
713.07617,1.5948,10.12
713.07845,3.7266,23.89
713.0843,5.6473,36.31
713.09714,1.5964,10.13
713.09957,24.7547,159.77
713.10294,1.3259,8.38
713.11078,2.0783,13.24
713.11263,1.3326,8.42
713.11484,3.0746000000000002,19.68
713.11895,1.3331,8.43
713.1207,11.8211,76.2
713.13354,1.638,10.4
713.13597,19.887,128.32
713.14718,1.8567,11.81
713.14907,1.1733,7.39
713.15118,1.2623,7.97
713.15709,9.3031,59.93
713.16996,1.2271,7.74
713.17234,14.2586,91.95
713.19347,6.4449,41.46
713.19492,1.2819,8.1
713.20874,9.9813,64.31
713.22171,1.2657,7.99
713.22984,3.9911,25.6
713.24511,6.225,40.04
713.26624,2.3971,15.3
713.2815,3.2696,20.94
714.05843,1.5171,9.62
714.06653,4.4108,28.32
714.07367,1.5597,9.89
714.08766,1.7089,10.86
714.09481,4.6698,29.99
714.10291,8.4874,54.66
714.11595,1.4262,9.03
714.12405,2.761,17.65
714.13119,5.0677,32.56
714.13931,6.8991,44.39
714.14241,1.33,8.41
714.15231000000006,1.6282,10.33
714.16044,2.8735,18.38
714.1676,3.6124,23.16
714.1757,4.8814,31.36
714.17893,1.3021,8.23
714.18871,1.3113,8.29
714.19681,2.1773,13.88
714.20398,2.3045,14.7
714.21211,4.0929,26.26
714.23326,1.8163,11.55
714.24038,1.6129,10.24
714.24844,2.6773,17.11
715.02132,2.0834,13.28
715.04243,6.0358,38.82
715.05535,1.8922,12.04
715.05772,4.5169,29
715.0611,1.404,8.89
715.06358,1.4136,8.95
715.07645,1.517,9.62
715.07882,20.6603,133.32
715.08214,1.3427,8.49
715.09181,1.5364,9.74
715.09408,4.2172,27.06
715.09824,1.2847,8.12
715.09996,5.2607,33.81
715.11282,1.7292,10.99
715.11522,25.296,163.27
715.12645,2.4333,15.54
715.12832,1.2614,7.96
715.13046,3.2723,20.96
715.13459,1.8193,11.57
715.13634,6.9371,44.64
715.15161,17.9037,115.5
715.16282,1.7892,11.38
715.16686,2.608,16.67
715.17094,1.4732,9.33
715.17274,4.6914,30.13
715.18553,1.4917,9.45
715.18798,12.9747,83.65
715.19916,1.361,8.61
715.20324,1.5567,9.87
715.20911,3.7798,24.24
715.22436,9.2286,59.45
715.24548,1.9519,12.43
715.26075,5.9531,38.28
715.29716,2.4918,15.92
716.0458,2.1707,13.84
716.06108,1.3698,8.66
716.07404,2.3491,14.99
716.08217,6.5918,42.41
716.0894,1.8928,12.04
716.09741,1.6,10.15
716.10329,1.7834,11.34
716.11046,4.5198,29.02
716.11858,8.1691,52.6
716.12181,1.2408,7.83
716.12569,1.6196,10.28
716.13379,1.4815,9.39
716.13971,2.2378,14.27
716.14684,4.469,28.69
716.15495,6.5858,42.37
716.16802,1.2236,7.72
716.17606,1.5645,9.92
716.18324,3.0324,19.41
716.19132,4.5597,29.28
716.21964,1.6324,10.36
716.22773,3.7821,24.25
716.26408,2.7156,17.36
717.03461,1.4738,9.34
717.03694,3.4893,22.36
717.05807,9.7541,62.84
717.07096,1.6149,10.25
717.07333,6.0471,38.89
717.07671,1.4235,9.01
717.07925,1.6539,10.5
717.09199,1.204,7.59
717.09447,21.4829,138.63
717.10571,1.9779,12.59
717.10743,1.289,8.14
717.10971,5.8931,37.89
717.11561,3.7114,23.8
717.12845,1.305,8.25
717.13086,20.8605,134.61
717.14211,1.9957,12.71
717.14609,3.9087,25.07
717.15201,3.8848,24.92
717.16725,15.9831,103.09
717.17843,1.4051,8.89
717.18252,2.444,15.61
717.18838,2.2515,14.36
717.20364,11.7673,75.85
717.21888,1.9326,12.3
717.22474,1.5516,9.84
717.24001,8.2089,52.86
717.27639,4.9559,31.84
717.31275,1.8309,11.64
717.85287,1.2683,8.01
717.85428,1.8251,11.61
718.06145,3.1852,20.4
718.06859,2.2445,14.32
718.07669,2.368,15.12
718.08975,3.0143,19.29
718.09781,7.637,49.16
718.10497,2.1496,13.7
718.11308,2.6492,16.93
718.11895,1.5069,9.55
718.1261,4.1682,26.75
718.13422,7.4332,47.85
718.14134,1.6012,10.16
718.14944,1.4139,8.95
718.16249,3.4432,22.06
718.17059,5.4952,35.32
718.17775,1.4201,8.99
718.18584,1.3992,8.85
718.19884,2.5625,16.37
718.20697,4.3411,27.86
718.23527,1.2044,7.6
718.24338,3.4287,21.97
718.27974,2.1134,13.47
719.01621,1.9399,12.35
719.02931,1.2261,7.74
719.03732,2.8078,17.96
719.05019,1.7122,10.88
719.0526,6.5243,41.97
719.056,1.4275,9.04
719.07373,13.0946,84.43
719.08897,9.2459,59.56
719.0924,1.3713,8.67
719.11012,22.7862,147.05
719.12132,1.3969,8.84
719.12303,1.5185,9.63
719.12536,7.3557,47.35
719.13127,2.0301,12.93
719.1366,1.5863,10.06
719.14649,18.4993,119.35
719.15769,1.5044,9.53
719.15945,1.2345,7.79
719.16177,4.913,31.56
719.16764,1.7611,11.19
719.18287,12.9001,83.17
719.19412,1.4377,9.1
719.19813,3.3228,21.28
719.21927,9.7977,63.12
719.23455,1.9029,12.11
719.25566,7.0357,45.28
719.29201,3.6595,23.46
720.04791,1.6156,10.25
720.05598,2.4006,15.33
720.06899,1.5359,9.74
720.07707,4.2102,27.02
720.08423,2.8932,18.51
720.09234,2.9851,19.1
720.10537,3.4461,22.08
720.11346,7.7649,49.99
720.12062,3.2732,20.96
720.1287,2.9194,18.68
720.14178,3.6843,23.62
720.14984,6.314,40.61
720.15701,1.9947,12.7
720.16514,1.8268,11.62
720.17817,2.7252,17.42
720.18623,4.9407,31.74
720.20151,1.4042,8.89
720.21457,1.7189,10.92
720.22263,3.8494,24.69
720.25084,1.3203,8.35
720.25902,2.9646,18.97
721.03184,4.1851,26.86
721.053,4.7,30.18
721.0659,1.6997,10.8
721.06826,10.419,67.14
721.07153,1.4761,9.35
721.08936,15.5057,100.01
721.10229,1.5478,9.82
721.10462,12.1425,78.28
721.108,1.2707,8.02
721.11577,1.2421,7.84
721.12577,19.2532,124.22
721.14103,8.8364,56.91
721.14691,1.2398,7.83
721.16213,15.058,97.12
721.17739,6.0274,38.76
721.19854,11.3781,73.34
721.21376,3.5094,22.49
721.23491,8.0175,51.62
721.25011,2.2396,14.29
721.27131,4.4466,28.55
721.28656,1.4726,9.33
721.30767,1.663,10.56
722.03517,1.3685,8.66
722.05637,1.2195,7.69
722.06348,2.1132,13.47
722.07161,3.7357,23.95
722.08458,1.804,11.47
722.09274,5.3336,34.28
722.09989,3.2122,20.57
722.10799,4.547,29.2
722.12104,2.9897,19.13
722.12912,7.2292,46.53
722.13628,3.1453,20.14
722.14437,3.5004,22.43
722.1574,3.1968,20.47
722.16549,5.0328,32.33
722.17268,1.9486,12.41
722.18078,2.4336,15.54
722.19381,2.3699,15.13
722.20191,3.3984,21.77
722.21718,1.5959,10.13
722.23825,3.1974,20.47
722.27464,2.3779,15.18
723.01113,1.507,9.55
723.04753,7.1245,45.85
723.0628,1.1912,7.51
723.06865,6.2244,40.03
723.08148,2.1059,13.42
723.0839,14.3828,92.75
723.08724,1.8576,11.82
723.09509,1.3251,8.38
723.10501,15.6187,100.74
723.11789,1.4786,9.37
723.12026,13.9342,89.85
723.12361,1.3523,8.55
723.13148,1.5446,9.79
723.13567,1.19,7.5
723.1414,15.3904,99.26
723.15427,1.3544,8.57
723.15666,10.2371,65.96
723.16792,1.2321,7.77
723.1778,11.9087,76.77
723.18904,1.1705,7.38
723.19305,6.7971,43.74
723.2142,8.0167,51.62
723.22945,4.3563,27.96
723.25055,5.4542,35.06
723.2658,2.2279,14.21
723.28693,2.8163,18.01
723.32339,1.3597,8.6
724.05084,2.5675,16.4
724.07205,2,12.74
724.07911,3.5548,22.78
724.08724,5.3806,34.58
724.10028,1.624,10.31
724.10837,5.0921,32.72
724.11555,4.2274,27.13
724.12363,5.3523,34.4
724.12687,1.1705,7.38
724.13664000000006,2.2001,14.03
724.14476,5.1033,32.79
724.15193,3.3178,21.25
724.15999,3.8032,24.39
724.17308,2.3915,15.27
724.18116,3.8121,24.45
724.18828,1.7043,10.83
724.19643,2.5223,16.11
724.20942,1.6042,10.18
724.2175,3.0774,19.7
724.22469,1.489,9.44
724.23286,1.5124,9.59
724.25391,1.6343,10.37
724.26914,1.3224,8.36
725.02677,3.159,20.23
725.03981,1.335,8.44
725.04205,1.1817,7.45
725.04788,1.5253,9.67
725.06076,1.4372,9.1
725.06314,12.2757,79.14
725.07617,1.428,9.04
725.07844,2.104,13.41
725.08429,6.9261,44.57
725.09061,1.1923,7.52
725.09713,1.6621,10.55
725.09953,18.4934,119.31
725.11075,1.349,8.53
725.11479,1.703,10.82
725.11884,1.3731,8.69
725.12068,13.349,86.07
725.13591,15.201,98.04
725.13932,1.1833,7.46
725.14713,2.0031,12.76
725.15707,11.3377,73.08
725.1723,9.9823,64.32
725.19344,7.4126,47.71
725.20867,7.4416,47.9
725.22984,5.8467,37.59
725.24508,4.5068,28.94
725.26619,3.167,20.28
725.28146,1.6896,10.73
725.30272,1.4082,8.91
726.0584,1.6963,10.77
726.06652,4.112,26.38
726.07371,1.3025,8.23
726.08766,2.7411,17.53
726.09479,3.9913,25.6
726.10289,6.2372,40.12
726.11005,1.1736,7.4
726.12402,4.5631,29.3
726.13117,4.2631,27.36
726.13927,5.7003,36.65
726.14243,1.396,8.83
726.14649,1.184,7.46
726.15232,1.9263,12.26
726.16042,3.2926,21.09
726.16757,2.9342,18.77
726.17568000000006,3.7918,24.32
726.17891,1.6201,10.28
726.18869,1.5183,9.62
726.19679,2.421,15.46
726.2039,1.809,11.5
726.21205,2.8938,18.51
726.23317,2.484,15.86
726.2403,1.557,9.87
726.24846,2.1334,13.6
726.26951,1.4184,8.98
727.04243,5.9951,38.55
727.0554,1.4641,9.27
727.05768,2.7806,17.78
727.06356,2.5021,15.98
727.0764,1.7914,11.39
727.0788,17.7168,114.3
727.09408,2.5994,16.61
727.09993,8.0143,51.6
727.11277,1.565,9.93
727.11518,21.1312,136.36
727.11857,1.2983,8.2
727.12643,1.8013,11.45
727.13044,2.0885,13.31
727.13445,1.3894,8.79
727.13631,9.53,61.39
727.14922,1.3145,8.31
727.15158,15.8996,102.55
727.16278,1.8996,12.09
727.1668,1.7138,10.89
727.17088,1.5807,10.03
727.17271,7.6593,49.31
727.18796,10.9076,70.3
727.2091,5.0586,32.5
727.22433,7.6141,49.01
727.24548,3.3252,21.3
727.26072,4.0748,26.14
727.28183,1.6934,10.76
727.29708,2.0449,13.03
728.04575,2.1064,13.42
728.07405,3.4309,21.98
728.08215,6.2349,40.1
728.1033,2.42,15.45
728.11043,4.836,31.06
728.11853,7.3412,47.25
728.12171,1.4915,9.45
728.12574,1.4308,9.06
728.13155,2.1337,13.6
728.13968,3.4034,21.81
728.14681,4.0728,26.13
728.15493,6.0757,39.07
728.16792,1.9631,12.5
728.17608,2.3003,14.68
728.1832,2.8985,18.54
728.19133,4.2366,27.19
728.20435,1.282,8.1
728.21247,1.9096,12.15
728.21958,1.7774,11.3
728.22771,2.8266,18.08
728.24879,1.2951,8.18
728.26411,2.1535,13.73
729.02172,1.4916,9.45
729.03693,2.5143,16.06
729.05805,10.4792,67.53
729.07102,1.709,10.86
729.07334,4.5622,29.29
729.07677,1.6365,10.39
729.0792,2.8021,17.92
729.09208,1.5656,9.93
729.09446,21.4912,138.69
729.10568,1.7196,10.92
729.10744,1.3949,8.83
729.10972,4.2584,27.33
729.11557,6.9185,44.52
729.13082,20.0406,129.31
729.14207,2.1357,13.61
729.14382,1.3869,8.78
729.14608,3.2605,20.88
729.15013,1.5467,9.81
729.15198,6.5355,42.05
729.16481,1.6027,10.17
729.16723,14.9399,96.35
729.17843,1.5993,10.15
729.18253,1.5619,9.91
729.18836,4.1009,26.31
729.2036,10.9449,70.54
729.22474,2.6052,16.65
729.24,8.0281,51.69
729.27636,4.1038,26.33
729.31275,1.6201,10.28
730.06142,3.4814,22.31
730.0686,1.8243,11.6
730.07668,1.7716,11.26
730.08968,4.0875,26.23
730.09779,7.5291,48.47
730.10501,2.0486,13.05
730.1131,1.6236,10.3
730.11897,1.8491,11.76
730.12609,4.8791,31.34
730.1342,7.1132,45.78
730.14136,1.5201,9.64
730.15532,1.6705,10.61
730.16247,3.9397,25.27
730.1706,4.8596,31.22
730.17381,1.5367,9.74
730.19173,1.5856,10.06
730.19886,2.2128,14.11
730.20697,4.3632,28.01
730.22807,1.1703,7.38
730.23522,1.3278,8.39
730.24333,3.1962,20.47
730.27969,1.7919,11.39
731.01618,1.6385,10.4
731.03731,3.3969,21.76
731.05022,1.5769,10
731.0526,4.7728,30.65
731.07373,13.8278,89.17
731.0867,1.6318,10.36
731.08896,6.3411,40.79
731.09488,1.9476,12.4
731.11011,20.8451,134.51
731.12125,1.5442,9.79
731.12312,1.5782,10.01
731.12533,5.4724,35.18
731.12947,1.4594,9.24
731.13123,4.0703,26.11
731.1441,1.4799,9.38
731.14646,18.3658,118.49
731.1577,2.3285,14.86
731.16173,3.814,24.46
731.16581,1.3947,8.83
731.16761,3.2656,20.92
731.18286,13.6823,88.23
731.19405,1.7902,11.38
731.19815,2.364,15.09
731.20398,1.5461,9.8
731.21926,10.6856,68.86
731.24034,1.4535,9.21
731.25565,7.318,47.1
731.29202,3.5495,22.75
731.32842,1.4439,9.14
732.04779,1.289,8.14
732.05598,1.8884,12.02
732.06896,1.6173,10.26
732.07707,4.6757,30.03
732.08427,2.4313,15.52
732.09231,2.4896,15.9
732.10533,3.686,23.63
732.11345,7.911,50.93
732.12062,2.3322,14.88
732.12872,1.4219,9
732.14173,4.1625,26.71
732.14983,6.8803,44.27
732.15697,1.6513,10.48
732.17096,1.2238,7.72
732.17812,3.0439,19.48
732.18625,4.8626,31.23
732.18939,1.2124,7.65
732.20142,1.3662,8.64
732.21454,2.036,12.97
732.22258,4.4014,28.25
732.25089,1.2805,8.09
732.25902,2.4769,15.82
732.29538,1.3393,8.47
733.03187,3.4516,22.12
733.05299,5.2621,33.82
733.06588,2.0141,12.83
733.06824,8.4915,54.68
733.08938,17.0431,109.94
733.1022,1.4215,9
733.10455,8.9713,57.78
733.11038,1.6894,10.73
733.12577,21.4544,138.45
733.13697,1.3989,8.85
733.14101,6.4369,41.41
733.14511,1.1793,7.43
733.14688,2.1674,13.82
733.15973,1.1999,7.57
733.16215,16.2326,104.71
733.1734,1.4428,9.14
733.17739,4.1447,26.6
733.18329,1.6768,10.65
733.19853,12.3233,79.44
733.21377,3.2183,20.61
733.23491,9.3287,60.09
733.25017,1.5578,9.88
733.2713,6.0813,39.11
733.30766,2.3094,14.74
734.03516,1.2074,7.62
734.05636,1.462,9.26
734.06348,1.8523,11.78
734.07162,2.8166,18.01
734.08459,2.0925,13.33
734.09271,5.5539,35.7
734.09985,3.1764,20.34
734.10801,3.1373,20.09
734.121,3.5326,22.64
734.12911,7.2381,46.58
734.13626,2.9767,19.05
734.14432,2.0449,13.03
734.15737,3.5764,22.92
734.16551,6.0949,39.2
734.1727,1.8789,11.95
734.18074,1.5832,10.04
734.19378,2.6772,17.11
734.20187,4.4341,28.47
734.21714,1.3003,8.22
734.23022,1.3111,8.29
734.23824,3.6882,23.65
734.27466,2.5691,16.41
735.04752,6.4261,41.34
735.06864,8.3573,53.82
735.08145,1.6993,10.79
735.08389,11.4498,73.8
735.08729,1.8831,11.98
735.10501,17.7303,114.38
735.11796,1.7642,11.21
735.12027,10.6459,68.61
735.12619,1.5757,10
735.13146,1.524,9.66
735.14142,18.4948,119.32
735.15255,1.3051,8.25
735.15667,7.4791,48.14
735.16065,1.5767,10
735.16252,1.7882,11.37
735.16787,1.3501,8.54
735.16978,1.2278,7.75
735.17779,14.0229,90.43
735.18904,1.2228,7.71
735.19304,5.1602,33.16
735.19892,1.3431,8.49
735.21417,9.9527,64.13
735.22941,2.8851,18.46
735.25057,7.2477,46.65
735.26587,1.5143,9.6
735.28694,3.7747,24.21
735.3233,1.215,7.66
736.04279,1.1935,7.53
736.05088,2.2643,14.44
736.072,2.9089,18.61
736.07915,3.2129,20.57
736.08725,4.4503,28.57
736.1003,2.3087,14.73
736.10838,6.1953,39.85
736.11554,4.338,27.84
736.12367,3.8391,24.62
736.13667,3.5021,22.44
736.14476,6.4316,41.37
736.15195,2.7803,17.78
736.16002,2.9324,18.76
736.17306,2.8664,18.34
736.18115,4.3292,27.79
736.18829,1.8993,12.09
736.19644,2.2545,14.38
736.20946,1.8548,11.8
736.21754,3.843,24.65
736.25393,2.9659,18.98
736.29039,1.3848,8.76
737.02677,3.1761,20.34
737.04792,1.5525,9.85
737.06078,1.752,11.13
737.06317,10.4785,67.52
737.07429,1.3644,8.63
737.07624,1.3493,8.53
737.07837,1.5516,9.84
737.08429,10.0627,64.84
737.09715,1.9017,12.1
737.09953,15.1661,97.81
737.10294,1.4145,8.95
737.11487,1.342,8.49
737.11897,1.3852,8.76
737.12067,17.0795,110.18
737.13354,1.4684,9.3
737.13594,12.7693,82.33
737.14716,1.5244,9.66
737.14822,1.1812,7.45
737.15707,13.8088,89.04
737.16825,1.2725,8.04
737.16994,1.7784,11.31
737.17233,8.9643,57.74
737.18355,1.1678,7.36
737.19344,10.32,66.5
737.20639,1.1916,7.51
737.20869,6.2413,40.14
737.22983,7.6078,48.97
737.24509,3.8612,24.76
737.26623,4.2601,27.34
737.28144,1.5257,9.67
737.30257,2.2123,14.11
738.03013,1.3139,8.3
738.05837,2.0137,12.83
738.0665,4.0374,25.9
738.08767,3.4016,21.79
738.09482,4.368,28.04
738.1029,5.159,33.15
738.11594,2.2255,14.19
738.12402,5.9301,38.13
738.1312,4.1384,26.56
738.1393,5.1194,32.89
738.15229,2.6578,16.99
738.16041,4.3314,27.8
738.16758,2.5083,16.02
738.17568000000006,3.7115,23.8
738.18873,1.9581,12.47
738.1968,4.0742,26.14
738.20391,1.5879,10.07
738.21208,2.7991,17.9
738.22509,1.3517,8.55
738.23321,2.3784,15.18
738.26956,2.371,15.13
739.03997,1.2291,7.76
739.04243,5.9414,38.21
739.05541,1.2372,7.81
739.05777,1.5442,9.79
739.06353,3.3314,21.34
739.0764,1.5126,9.59
739.07883,15.5872,100.54
739.08222,1.8343,11.67
739.09181,1.298,8.2
739.09405,1.7213,10.94
739.09803,1.5284,9.69
739.09993,11.0048,70.92
739.1128,1.6279,10.33
739.11521,18.1022,116.79
739.12638,1.7138,10.89
739.13048,1.4045,8.89
739.13451,1.5374,9.75
739.13633,13.6719,88.16
739.14921,1.4785,9.37
739.15159,13.3258,85.92
739.16281,1.4909,9.45
739.16682,1.3886,8.79
739.17271,10.6547,68.66
739.18557,1.1856,7.47
739.18799,8.9875,57.89
739.1914,1.2815,8.09
739.20909,7.4548,47.99
739.22198,1.2212,7.7
739.22437,6.6656,42.89
739.24548,5.1581,33.14
739.26076,3.8201,24.5
739.28189,2.734,17.48
739.29713,1.8558,11.81
740.04577,1.7421,11.07
740.07408,2.5328,16.18
740.08217,5.8244,37.45
740.1033,3.5667,22.86
740.11048,4.8358,31.06
740.11855,6.3544,40.87
740.13163,1.8805,11.96
740.1397,4.4522,28.58
740.14684,3.9622,25.42
740.15493,4.9025,31.49
740.15809,1.3769,8.71
740.16802,2.2254,14.19
740.17607,3.9638,25.43
740.18324,2.9649,18.97
740.19132,3.5726,22.9
740.2044,1.3494,8.53
740.21246,2.9222,18.7
740.21968,1.3219,8.36
740.22768,3.1841,20.39
740.24885,2.1252,13.55
740.26412,1.7065,10.84
740.28525,1.1821,7.45
741.0217,2.0913,13.33
741.03462,1.5202,9.64
741.03693,2.1457,13.68
741.0581,10.4814,67.54
741.07112,1.5516,9.84
741.07336,3.1062,19.89
