m/z,I,S/N
734.27782,0.6883,15.61
734.30296,0.9331,21.19
734.31103,1.5707,35.71
734.34747,0.6082,13.78
735.05473,0.4101,9.27
735.14144,0.5694,12.9
735.17542,0.5207,11.79
735.17781,2.0724,47.14
735.18115,0.8981,20.39
735.18901,0.9065,20.58
735.20613,0.5201,11.78
735.20849,0.5573,12.63
735.21419,4.6591,106.06
735.21754,0.8845,20.08
735.22541,1.4162,32.19
735.22725,0.4117,9.31
735.23363,0.5307,12.02
735.23671,0.5323,12.05
735.24253,0.5604,12.7
735.24815,0.4489,10.16
735.25057,6.1197,139.34
735.26181,1.3224,30.05
735.26376,0.4713,10.67
735.2699,0.6025,13.66
735.28696,4.924,112.1
735.29818,0.5712,12.94
735.32335,2.4517,55.78
735.35973,0.6898,15.64
736.17305,0.8962,20.34
736.18114,0.6755,15.32
736.18434,0.9163,20.8
736.20941,1.5056,34.23
736.21754,1.8068,41.09
736.22073,1.199,27.24
736.22876,0.6646,15.07
736.2458,1.942,44.17
736.25393999999994,2.4744,56.3
736.25712,0.6934,15.72
736.26517,0.4192,9.48
736.2822,1.3635,30.99
736.29033,1.7378,39.52
736.31859,0.6267,14.21
736.32667,0.9409,21.36
736.36303,0.4105,9.28
737.15706,1.3467,30.61
737.1604,0.4559,10.31
737.1683,0.4665,10.56
737.17959,0.4402,9.96
737.19345,3.384,77.02
737.19683,0.6501,14.74
737.2047,1.0244,23.27
737.21274,0.6912,15.68
737.21596,0.6384,14.47
737.22183,0.482,10.91
737.22984,5.7589,131.12
737.23321,0.5366,12.15
737.24109,0.99,22.48
737.24507,0.5505,12.47
737.24921,0.4004,9.05
737.25818,0.5934,13.45
737.26622,6.1302,139.58
737.27747,0.7958,18.06
737.28146,0.4764,10.78
737.30262,3.3563,76.39
737.33895,1.2989,29.52
738.16364,0.6176,14
738.18868,0.9801,22.26
738.19683,1.1866,26.96
738.20002,0.7783,17.66
738.2251,1.6904,38.44
738.2332,2.1038,47.86
738.23636,0.7867,17.85
738.26148,1.7518,39.84
738.2696,2.5058,57.01
738.29785,0.9431,21.41
738.30597,1.5572,35.4
738.34233,0.5132,11.62
739.13633,0.5473,12.4
739.17274,1.7805,40.49
739.17609,0.4644,10.51
739.18396,0.712,16.15
739.1914,0.5444,12.33
739.20106,0.4433,10.03
739.20912,3.8083,86.68
739.21239,0.4503,10.19
739.22031,0.8227,18.67
739.22435,0.7667,17.4
739.23743,0.6648,15.07
739.2455,5.0119,114.1
739.25673,0.6586,14.93
739.25833,0.4187,9.47
739.26077,0.9015,20.47
739.27191,0.4183,9.46
739.27386,0.7193,16.32
739.28187,3.9913,90.85
739.29316,0.4171,9.43
739.29713,0.773,17.54
739.31827,1.6713,38
739.35461,0.5203,11.78
740.16797,0.6631,15.04
740.1761,0.5834,13.22
740.1865,0.4104,9.28
740.20434,0.9703,22.03
740.21244,1.5362,34.92
740.21562,0.4985,11.28
740.21968,0.4357,9.86
740.24072,1.5401,35.01
740.24885,2.2907,52.11
740.25602,0.5261,11.91
740.2641,0.4507,10.2
740.26734,0.5079,11.5
740.27716,1.1769,26.74
740.28522,1.5568,35.39
740.32164,0.6621,15.01
741.15197,1.0566,24
741.1706,0.7822,17.75
741.18837,2.4869,56.58
741.19955,0.4637,10.49
741.20115,0.4439,10.04
741.20361,0.7609,17.26
741.207,1.0613,24.11
741.21665,0.9356,21.24
741.22474,4.094,93.19
741.23599,0.4767,10.79
741.23764,0.5094,11.53
741.24,1.5319,34.83
741.24336,0.8135,18.46
741.25121,0.4357,9.85
741.2531,0.6945,15.75
741.26113,3.5284,80.31
741.27389,0.4195,9.49
741.27641,1.8809,42.78
741.28767,0.5374,12.17
741.2895,0.6765,15.34
741.29755,2.1097,47.99
741.3128,1.0725,24.36
741.33391,0.7385,16.75
741.34914,0.5525,12.52
742.16591,0.4128,9.33
742.18364,0.5829,13.21
742.19174,0.7163,16.25
742.19891,0.4174,9.44
742.20221,0.4693,10.62
742.21018,0.6717,15.23
742.22003,1.157,26.29
742.22809,1.2492,28.39
742.23526,0.598,13.55
742.24337,0.4632,10.48
742.24657,0.9738,22.11
742.25642,0.8459,19.2
742.26449,1.3831,31.44
742.27161,0.5439,12.32
742.27972,0.6971,15.81
742.28288,0.5224,11.83
742.29282,0.6462,14.65
742.30088,0.8935,20.28
742.308,0.4295,9.71
742.31615,0.5197,11.77
743.13121,0.4323,9.78
743.14648,0.5145,11.65
743.14986,0.4706,10.65
743.16765,0.9188,20.86
743.18048,0.5691,12.89
743.18287,0.9041,20.53
743.18628,1.0445,23.72
743.19178,0.4195,9.49
743.19397,0.4091,9.25
743.196,0.4107,9.28
743.20399,2.0028,45.55
743.20545,0.4864,11.01
743.21363,0.4291,9.7
743.21685,0.6575,14.91
743.21927,1.9076,43.39
743.22264,1.394,31.68
743.23049,0.7926,17.99
743.23235,0.6793,15.4
743.24041,2.7102,61.67
743.24177,0.7181,16.29
743.24996,0.7401,16.79
743.2532,0.5934,13.45
743.25568,2.7416,62.38
743.25901,0.7348,16.67
743.26685,0.7408,16.81
743.26876,0.7009,15.9
743.27514,0.5374,12.17
743.27676,2.2738,51.73
743.27812,0.5926,13.43
743.28638,0.4545,10.28
743.29203,2.7921,63.54
743.30326,0.5727,12.98
743.3051,0.484,10.96
743.31316,0.9803,22.26
743.32841,1.5219,34.6
743.36484,0.6653,15.09
744.17816,0.4482,10.14
744.1815,0.4341,9.82
744.18942,0.7924,17.98
744.19925,0.4342,9.82
744.20741,0.6057,13.73
744.21212,0.4745,10.74
744.21455,0.9121,20.71
744.21793,0.4594,10.4
744.22262,0.6584,14.93
744.2258,1.2009,27.29
744.23567,0.7594,17.23
744.24376,1.0641,24.17
744.25089,1.1257,25.57
744.25897,1.0782,24.49
744.2622,1.2191,27.7
744.27209,0.5421,12.28
744.28016,0.757,17.17
744.28726,0.9795,22.24
744.29533,1.0287,23.36
744.29856,0.6398,14.5
744.31649,0.4119,9.31
744.32368,0.4796,10.85
744.33181,0.624,14.14
745.16215,0.7546,17.12
745.16554,0.7356,16.69
745.17334,0.4961,11.23
745.18328,0.8369,19
745.19611,0.6543,14.83
745.19855,2.0205,45.96
745.20187,1.2701,28.86
745.20975,0.8301,18.84
745.21154,0.5681,12.87
745.21787,0.5826,13.2
745.21965,1.7763,40.39
745.22103,0.9036,20.51
745.22922,0.6282,14.24
745.23248,0.6721,15.24
745.23493,3.4562,78.66
745.23829,0.9011,20.46
745.24615,1.2615,28.67
745.24799,0.9096,20.65
745.25607,1.473,33.48
745.25742,0.6034,13.67
745.26558,0.7623,17.3
745.26885,0.607,13.76
745.27129,4.6904,106.78
745.27462,0.5644,12.79
745.28257,0.9796,22.25
745.28441,0.5385,12.2
745.29244,0.711,16.13
745.30197,0.4367,9.88
745.30768,3.3758,76.83
745.31885,0.4417,9.99
745.34408,1.4568,33.11
745.38045,0.5604,12.7
746.16872,0.4944,11.19
746.19384,0.7351,16.67
746.19712,0.4917,11.13
746.2019,0.738,16.74
746.20509,1.2454,28.3
746.21637,0.4201,9.5
746.23015,1.4555,33.09
746.2358,0.4042,9.14
746.23829,1.559,35.45
746.24146,1.4842,33.74
746.24953,0.512,11.59
746.25129,0.5687,12.89
746.2594,0.6411,14.53
746.26409,0.4276,9.67
746.26657,1.7489,39.77
746.27465,1.9195,43.66
746.27781,1.0284,23.36
746.28576,0.5211,11.8
746.30292,1.0088,22.91
746.31105,1.3026,29.6
746.31411,0.4166,9.42
746.34743,0.7415,16.82
747.14131,0.4835,10.94
747.14479,0.4185,9.46
747.17541,0.676,15.33
747.17782,1.682,38.25
747.18117,1.2043,27.36
747.189,0.7962,18.07
747.1989,0.5072,11.48
747.20028,0.6564,14.88
747.20851,0.586,13.28
747.21174,0.6652,15.08
747.21417,3.702,84.26
747.21751,1.0566,24
747.22543,1.3578,30.86
747.22717,0.5889,13.34
747.23348,0.5388,12.2
747.23534,0.7814,17.73
747.23664,0.9925,22.54
747.24487,0.7216,16.37
747.2481,0.7021,15.92
747.25058,5.0468,114.9
747.25389,0.5259,11.91
747.26182,1.4815,33.68
747.26355,0.4797,10.86
747.26992,0.5142,11.64
747.27165,0.5578,12.64
747.27301,0.7048,15.98
747.28124,0.4532,10.25
747.28696,5.3606,122.05
747.29819,0.8831,20.05
747.32335,3.11,70.78
747.35974,1.1771,26.75
748.17307,0.6236,14.13
748.17633,0.418,9.45
748.18113,0.5278,11.95
748.18436,1.0298,23.39
748.20943,1.4489,32.94
748.21756,1.3958,31.73
748.22072,1.459,33.16
748.2288,0.5743,13.01
748.23192,0.4652,10.53
748.24583,1.6916,38.47
748.25393999999994,2.293,52.16
748.25708,1.2396,28.17
748.26517,0.4939,11.18
748.28216,1.5999,36.38
748.29032,1.9747,44.91
748.29346,0.7875,17.87
748.31857,0.721,16.35
748.32665,1.2476,28.35
748.36313,0.5069,11.48
749.15705,1.1356,25.8
749.16043,0.7713,17.5
749.16828,0.515,11.66
749.19103,0.5151,11.66
749.19347,2.92,66.45
749.19678,0.9381,21.3
749.20464,1.2455,28.3
749.20644,0.4266,9.65
749.21601,0.5268,11.93
749.22171,0.7079,16.06
749.22406,0.6298,14.28
749.22745,0.5316,12.04
749.22982,5.6882,129.51
749.2332,0.6617,15
749.24105,1.5627,35.53
749.2428,0.5229,11.84
749.24911,0.5382,12.19
749.25233,0.6314,14.31
749.25721,0.5137,11.63
749.26048,0.7231,16.4
749.26374,0.463,10.48
749.26622,6.7849,154.49
749.27751,1.2382,28.14
749.28555,0.4166,9.42
749.28868,0.4614,10.44
749.29456,0.4309,9.74
749.30261,5.0371,114.68
749.31388,0.4233,9.57
749.32183,0.4541,10.27
749.33898,1.9462,44.26
749.37537,0.5345,12.11
750.14989,0.4363,9.87
750.15223,0.409,9.25
750.18874,1.0849,24.64
750.1968,1.0524,23.9
750.2,1.0684,24.27
750.208,0.4749,10.75
750.22512,1.6155,36.73
750.23094,0.4281,9.68
750.2332,2.094,47.63
750.23639,1.2027,27.33
750.24443,0.4297,9.72
750.26148,1.9417,44.16
750.26956,2.6655,60.65
750.27272,0.8348,18.95
750.28084,0.41,9.27
750.29785,1.2079,27.45
750.30595,1.8813,42.79
750.33425,0.5042,11.41
750.34235,0.9226,20.95
751.13633,0.4476,10.12
751.15491,0.4019,9.09
751.17273,1.7662,40.16
751.17605,0.5564,12.6
751.18401,0.6176,14
751.19143,0.6595,14.95
751.20909,3.8617,87.9
751.21242,0.6677,15.14
751.22032,1.2659,28.77
751.23162,0.535,12.12
751.23738,0.7172,16.27
751.23962,0.4798,10.86
751.24547,6.3217,143.94
751.24873,0.4613,10.44
751.25673,1.2189,27.7
751.26071,0.4316,9.76
751.26478,0.6168,13.98
751.27382,0.4391,9.93
751.28187,5.5371,126.07
751.29314,0.7253,16.45
751.29717,0.4435,10.03
751.31024,0.4011,9.07
751.31827,3.1462,71.6
751.35464,1.0583,24.04
752.12304,0.4404,9.96
752.13969,0.4413,9.98
752.16802,0.5862,13.28
752.1762,0.6641,15.06
752.1793,0.6436,14.59
752.20436,1.3227,30.06
752.21246,1.5154,34.45
752.21566,0.8911,20.23
752.24072,1.5943,36.25
752.24883,2.1874,49.76
752.25202,0.6508,14.75
752.2673,0.4604,10.42
752.27712,1.7267,39.27
752.28522,1.9865,45.18
752.28838,0.6591,14.94
752.31354,0.8152,18.5
752.32161,1.0843,24.63
752.35797,0.4405,9.96
753.15201,0.7337,16.64
753.16316,0.4166,9.42
753.1884,2.1385,48.64
753.19957,0.9704,22.04
753.20705,0.7177,16.28
753.21671,0.6081,13.78
753.22477,4.079,92.85
753.23603,0.976,22.16
753.23765,0.4413,9.98
753.24,0.6814,15.45
753.25307,0.5277,11.95
753.26115,5.2461,119.44
753.27086,0.5163,11.69
753.27237,0.7435,16.87
753.27636,0.8872,20.14
753.2894,0.8149,18.49
753.29752,3.6667,83.46
753.31282,0.6626,15.02
753.33389,1.3532,30.76
753.34925,0.4189,9.47
754.18363,0.7252,16.45
754.19173,0.7869,17.86
754.20223,0.4552,10.3
754.21024,0.4719,10.68
754.22001,1.2141,27.59
754.22813,1.6343,37.16
754.24664,0.6094,13.81
754.25639,1.5008,34.12
754.26451,1.7919,40.75
754.27168,0.6947,15.75
754.27975,0.4837,10.95
754.28298,0.4525,10.24
754.29278,0.8489,19.27
754.30087,1.3488,30.66
754.31599,0.4974,11.26
754.33731,0.661,14.99
755.16761,1.1658,26.49
755.17892,0.4433,10.03
755.18282,0.4406,9.97
755.18627,0.6974,15.82
755.20402,2.3643,53.79
755.2153,0.6025,13.65
755.21682,0.4592,10.39
755.21932,0.9384,21.31
755.22266,0.8847,20.08
755.23232,0.5266,11.92
755.2404,3.5606,81.04
755.24184,0.4386,9.92
755.25006,0.4532,10.25
755.25331,0.402,9.09
755.25563,1.4299,32.5
755.26684,0.5539,12.55
755.26876,0.7609,17.26
755.27679,3.1567,71.84
755.29206,1.3096,29.76
755.31318,1.4775,33.59
755.32844,0.8951,20.32
756.17103,0.4876,11.04
756.19925,0.7915,17.96
756.20738,0.7413,16.82
756.21459,0.4948,11.2
756.22584,0.8401,19.07
756.23566,0.8933,20.28
756.24377,1.0329,23.46
756.2509,0.7236,16.41
756.25909,0.5064,11.46
756.26219,0.8832,20.05
756.26793,0.4248,9.61
756.27204,0.7496,17.01
756.28017,1.3779,31.32
756.28324,0.4146,9.38
756.28724,0.6328,14.35
756.29547,0.5848,13.25
756.29855,0.545,12.35
756.31658,0.607,13.76
756.43698,0.4257,9.63
757.1655,0.422,9.54
757.18329,0.9533,21.65
757.196,0.5359,12.14
757.19852,0.9401,21.34
757.20188,0.8362,18.98
757.20974,0.472,10.68
757.21155,0.5023,11.37
757.21969,1.7024,38.71
757.22106,0.5285,11.97
757.22925,0.4415,9.99
757.23253,0.6193,14.04
757.23492,1.73,39.34
757.23831,0.9266,21.04
757.24618,0.7115,16.14
757.24805,0.7304,16.57
757.25607,1.8865,42.9
757.25743,0.5943,13.47
757.26569,0.4583,10.37
757.26885,0.5194,11.76
757.27132,2.1361,48.59
757.27472,0.4627,10.47
757.28252,0.6804,15.43
757.29242,1.3616,30.95
757.3077,1.9435,44.2
757.32085,0.4082,9.23
757.32882,0.6909,15.67
757.34405,0.8698,19.74
758.19134,0.44,9.95
758.19376,0.5102,11.55
758.19719,0.4346,9.83
758.20519,0.6239,14.14
758.21498,0.5172,11.71
758.22303,0.5292,11.99
758.23018,0.8715,19.78
758.23832,0.5503,12.46
758.24149,0.9766,22.18
758.25132,0.6164,13.97
758.2594,0.6618,15
758.26653,1.0596,24.07
758.27465,0.9453,21.46
758.27778,0.9935,22.56
758.29582,0.4837,10.95
758.30294,0.665,15.08
758.31105,0.7193,16.32
759.1413,0.4626,10.47
759.16255,0.5263,11.92
759.17534,0.432,9.77
759.17785,0.6389,14.48
759.18118,0.7739,17.56
759.18898,0.4714,10.67
759.19894,0.8769,19.91
759.20034,0.4553,10.3
759.21177,0.661,14.99
759.21419,1.7629,40.09
759.21754,0.7158,16.24
759.22546,0.8915,20.24
759.22728,0.5618,12.73
759.2353,1.0059,22.84
759.23675,0.5005,11.33
759.24479,0.5875,13.31
759.24819,0.5121,11.6
759.25058,2.9599,67.36
759.25393999999994,0.7405,16.8
759.26181,1.0967,24.91
759.26362,0.7194,16.32
759.27167,0.9175,20.83
759.27309,0.4277,9.67
759.2814,0.4016,9.08
759.28696,3.149,71.66
759.29823,0.6942,15.74
759.30812,0.4615,10.44
759.32334,1.9601,44.58
759.35974,0.7075,16.05
760.07893,0.687,15.58
760.18432,0.446,10.09
760.20945,0.6897,15.64
760.21755,0.6527,14.8
760.22071,1.0233,23.24
760.24582,1.0187,23.14
760.25393,1.0561,23.99
760.2571,1.287,29.25
760.26516,0.4414,9.99
760.26696,0.5746,13.02
760.28224,0.9848,22.36
760.29032,1.2891,29.29
760.29349,0.5079,11.5
760.31863,0.4917,11.13
760.32667,0.7376,16.73
760.36304,0.4212,9.52
761.191,0.498,11.27
761.19348,1.5276,34.73
761.19679,0.9085,20.63
761.20471,0.6922,15.7
761.20648,0.4746,10.74
761.2146,0.5457,12.36
761.21598,0.5097,11.54
761.2274,0.618,14.01
761.22981,2.9835,67.89
761.23329,0.5106,11.56
761.24108,1.1305,25.68
761.24284,0.4501,10.18
761.25098,0.4439,10.04
761.25241,0.6612,14.99
761.26059,0.4212,9.53
761.2638,0.4629,10.48
761.26623,3.9819,90.64
761.27747,1.0175,23.11
761.28549,0.5209,11.8
761.28737,0.4378,9.9
761.3026,3.0604,69.65
761.31382,0.4955,11.22
761.33065,0.4238,9.58
761.33901,1.3997,31.81
761.37534,0.4571,10.34
762.18876,0.5973,13.54
762.19678,0.7081,16.06
762.20006,0.8033,18.23
762.22509,0.987,22.41
762.23316,1.1563,26.27
762.23637,0.9385,21.31
762.24442,0.4462,10.09
762.24763,0.4785,10.83
762.26145,1.3037,29.63
762.26958,1.6555,37.64
762.27269,0.8112,18.41
762.29782,0.956,21.71
762.30598,1.286,29.23
762.33427,0.4843,10.96
762.3423,0.8249,18.72
763.17275,0.9059,20.57
763.20669,0.4341,9.82
763.2091,2.46,55.97
763.21244,0.7189,16.31
763.22035,0.9811,22.28
763.22842,0.5152,11.67
763.23164,0.4824,10.92
763.23977,0.504,11.41
763.24548,4.0078,91.23
763.24884,0.4803,10.87
763.25677,1.2067,27.42
763.26483,0.5036,11.4
763.28187,4.1266,93.94
763.2931,0.7781,17.66
763.3101,0.4608,10.43
763.31827,2.631,59.86
763.35465,1.0554,23.97
764.16792,0.494,11.18
764.17931,0.4679,10.59
764.20429,0.8001,18.16
764.21243,0.9778,22.2
764.21559,0.7812,17.72
764.24068,1.4481,32.92
764.24878,1.5442,35.11
764.25197,0.7238,16.42
764.26012,0.4296,9.72
764.27707,1.4008,31.84
764.28518999999994,1.4476,32.91
764.31351,0.5549,12.57
764.32154,1.0772,24.47
764.35788,0.5314,12.04
765.15198,0.4163,9.41
765.18826,1.7232,39.18
765.19947,0.7922,17.98
765.20686,0.4224,9.55
765.21075,0.4773,10.8
765.22465,3.5876,81.66
765.22794,0.5405,12.24
765.23593,0.7717,17.51
765.24404,0.5411,12.26
765.26103,4.5704,104.05
765.27227,0.6729,15.26
765.28018,0.605,13.71
765.29744,3.6182,82.35
765.33384,1.7344,39.44
765.37018,0.4725,10.69
766.18354,0.5829,13.21
766.19164,0.6057,13.73
766.19479,0.4486,10.15
766.21995,1.1091,25.19
766.22804,1.4187,32.25
766.23117,0.7831,17.77
766.25631,1.3951,31.71
766.26443,1.7429,39.63
766.26755,0.5353,12.12
766.29272,0.8596,19.51
766.3008,1.3136,29.85
766.33717,0.6643,15.06
767.16754,0.7068,16.03
767.20395,2.071,47.11
767.21515,0.6921,15.7
767.24032,3.3387,75.99
767.25153,0.6653,15.09
767.2556,0.6989,15.85
767.26864,0.5544,12.56
767.27671,3.6897,83.98
767.28793,0.5,11.32
767.29203,0.7165,16.25
767.31311,2.1803,49.6
767.34129,0.4457,10.08
767.34948,0.8862,20.12
768.18941,0.4742,10.73
768.19922999999994,0.8319,18.88
768.20727,0.7935,18.01
768.22571,0.4802,10.87
768.23559,1.0015,22.74
768.24372,1.2352,28.07
768.2468,0.4517,10.22
768.25084,0.4134,9.35
768.26215,0.6092,13.81
768.27197,0.7732,17.54
768.28004,1.6443,37.39
768.30835,0.5504,12.47
768.31645,0.7712,17.5
769.14689,0.4173,9.43
769.18327,0.9741,22.12
769.19605,0.4907,11.11
769.19846,0.62,14.05
769.20188,0.5435,12.31
769.2196,2.1496,48.9
769.22906,0.4887,11.06
769.23088,0.5452,12.35
769.23246,0.5013,11.35
769.23487,0.8736,19.83
769.23824,0.6192,14.03
769.24608,0.4334,9.8
769.24792,0.4804,10.87
769.25599,2.881,65.56
769.26558,0.4641,10.5
769.26884,0.5819,13.19
769.27124,1.3407,30.47
769.27471,0.4846,10.97
769.28244,0.4287,9.7
769.28434,0.6324,14.33
769.29239,2.1861,49.73
769.30187,0.4321,9.77
769.30764,0.9726,22.09
769.32877,1.0156,23.07
769.34403,0.6239,14.14
770.20503,0.5302,12.01
770.21487,0.7416,16.82
770.22297,0.7562,17.16
770.23011,0.5719,12.96
770.24147,0.8042,18.25
770.25126,0.786,17.84
770.25936,1.4006,31.84
770.2665,0.576,13.05
770.27466,0.6179,14
770.27777,0.777,17.63
770.28765,0.5796,13.13
770.29572,0.9192,20.87
770.31095,0.4789,10.84
770.33213,0.4332,9.8
771.16249,0.4559,10.32
771.17774,0.5978,13.55
771.18107,0.6088,13.8
771.19889,1.1167,25.37
771.21169,0.502,11.37
771.21419,0.8881,20.16
771.21751,0.759,17.22
771.2229,0.4823,10.92
771.22534,0.5196,11.77
771.2272,0.488,11.05
771.23527,1.8144,41.26
771.23658,0.5886,13.34
771.24482,0.4743,10.73
771.24812,0.528,11.96
771.25053,1.5926,36.21
771.25386,0.6304,14.29
771.26172,0.69,15.65
771.26365,0.574,13
771.27163,1.8288,41.59
771.28446,0.5292,11.99
771.28688,1.9761,44.95
771.29816,0.7002,15.88
771.29996,0.559,12.66
771.30805,1.005,22.82
771.32331,1.3136,29.85
771.34445,0.452,10.23
771.3596,0.61240000000000006,13.88
772.18443,0.4485,10.15
772.20939,0.457,10.34
772.22071,0.8318,18.88
772.23053,0.4578,10.36
772.23194,0.4199,9.49
772.23867,0.6386,14.48
772.24579,0.8482,19.25
772.25392,0.8507,19.31
772.25707,0.9155,20.79
772.26689,0.5173,11.71
772.2682,0.5026,11.38
772.27505,0.602,13.64
772.28216,0.9196,20.88
772.29029,0.7807,17.71
772.2934,0.8771,19.91
772.30331,0.4441,10.05
772.31852,0.5957,13.5
772.32673,0.5601,12.69
773.16037,0.6451,14.62
773.19102,0.6079,13.78
773.19342,0.845,19.18
773.19682,0.6007,13.61
773.21463,0.73,16.56
773.21596,0.4863,11.01
773.22409,0.4381,9.91
773.22737,0.6022,13.65
773.22978,2.0308,46.19
773.23313,0.6527,14.8
773.23858,0.4445,10.05
773.24102,1.0129,23
773.24293,0.4482,10.14
773.25092,1.0595,24.07
773.25234,0.4338,9.81
773.26043,0.5303,12.01
773.26362,0.6162,13.97
773.26618,2.9968,68.2
773.26956,0.6903,15.66
773.27742,0.933,21.18
773.28732,0.9075,20.6
773.30258,2.7218,61.93
773.31374,0.5723,12.97
773.33893,1.1764,26.73
773.37534,0.4757,10.77
774.20012,0.5662,12.83
774.21107,0.4322,9.78
774.22506,0.8739,19.84
774.23308,0.6696,15.18
774.23639,1.0768,24.46
774.24442,0.6163,13.97
774.26144,1.1076,25.16
774.26955,1.2456,28.3
774.27273,1.0976,24.93
774.28071,0.4821,10.91
774.29783,1.1749,26.69
774.30593,0.9833,22.33
774.30912,0.53,12
774.33421,0.678,15.37
774.3423,0.5691,12.89
775.17269,0.5552,12.58
775.1761,0.5233,11.85
775.18394,0.4065,9.19
775.19519,0.4812,10.89
775.20109,0.4021,9.09
775.20666,0.5325,12.06
775.2091,1.8614,42.33
775.21246,0.8202,18.61
775.22033,1.0023,22.76
775.23022,0.4731,10.71
775.23157,0.5053,11.44
775.2397,0.5838,13.23
775.24547,3.3121,75.38
775.24885,0.5481,12.42
775.2567,1.4424,32.79
775.25846,0.4353,9.85
775.2666,0.5267,11.93
775.26795,0.5974,13.54
775.2762,0.5,11.32
775.28184,3.9068,88.93
775.29315,0.9607,21.82
775.30932,0.4031,9.11
775.31823,2.6923,61.26
775.32956,0.4564,10.33
775.35462,1.1134,25.29
775.39102,0.4697,10.63
776.17927,0.5584,12.65
776.20437,0.7343,16.66
776.21245,0.7124,16.16
776.21565,0.9165,20.81
776.24073,1.3834,31.44
776.24885,1.1901,27.04
776.25201,1.179,26.79
776.26002,0.4912,11.12
776.27713,1.3738,31.22
776.28524,1.4785,33.61
776.28837,0.8099,18.38
776.31349,0.9681,21.98
776.32163,1.2199,27.72
776.3247,0.441,9.98
776.35799,0.6407,14.52
777.15199,0.542,12.28
777.18836,1.1819,26.85
777.19174,0.5981,13.56
777.19962,0.7275,16.5
777.22226,0.5486,12.43
777.22474,3.0712,69.89
777.22815,0.7751,17.59
777.23594,1.1408,25.92
777.24414,0.5139,11.64
777.24721,0.5673,12.85
777.25541,0.432,9.77
777.25873,0.4232,9.57
777.26116,4.1935,95.46
777.27238,1.3966,31.75
777.2836,0.4172,9.43
777.29172,0.4156,9.4
777.29752,4.0072,91.21
777.30877,0.6637,15.05
777.33393,1.9914,45.3
777.37031,0.8024,18.21
778.18365,0.6332,14.35
778.19175,0.5513,12.49
778.19494,0.6609,14.99
778.21995,1.1282,25.63
778.22814,1.168,26.54
778.23128,1.0787,24.5
778.2393,0.5949,13.48
778.25638,1.5496,35.23
778.26448,1.7335,39.42
778.26765,0.955,21.68
778.27567,0.4986,11.29
778.29277,1.4034,31.9
778.30087,1.8472,42.01
778.304,0.5006,11.33
778.32913,0.607,13.76
778.33724,1.0618,24.12
778.37358,0.4499,10.18
779.16763,0.7466,16.94
779.19008,0.4463,10.1
779.204,1.796,40.84
779.20729,0.4989,11.3
779.21523,0.7489,16.99
779.23462,0.5941,13.46
779.24035,3.8996,88.76
779.24369,0.5468,12.39
779.25161,1.1729,26.65
779.25325,0.4185,9.46
779.26289,0.4073,9.21
779.27099,0.4543,10.28
779.27674,4.3468,98.95
779.288,0.9381,21.3
779.29609,0.5271,11.94
779.31312,2.9393,66.89
779.34952,1.3848,31.48
779.38579,0.4891,11.07
780.19922999999994,0.6174,13.99
780.20735,0.8367,18.99
780.21055,0.4942,11.19
780.2356,1.385,31.48
780.24373,1.2619,28.68
780.24688,0.7177,16.28
780.25473,0.4786,10.83
780.26207,0.5797,13.14
780.27201,1.1491,26.11
780.28011,1.8671,42.46
780.28328,0.5646,12.79
780.30838,0.9653,21.92
780.31646,1.3349,30.34
780.34481,0.4967,11.24
780.35283,0.7155,16.23
781.18327,1.0402,23.63
781.19452,0.5005,11.33
781.20197,0.5124,11.6
781.21964,2.5146,57.21
781.23088,0.7601,17.24
781.23496,0.5007,11.34
781.248,0.4394,9.94
781.25602,3.8785,88.28
781.26727,0.8891,20.18
781.26891,0.5053,11.44
781.2713,0.5215,11.81
781.29242,3.0804,70.1
781.30768,0.4865,11.01
781.32064,0.4326,9.78
781.3288,1.755,39.91
781.36509,0.6676,15.14
782.18655,0.6213,14.08
782.2149,0.769,17.45
782.22299,0.8463,19.21
782.24154,0.5057,11.45
782.25129,1.0928,24.82
782.25939,1.5328,34.85
782.26256,0.4696,10.63
782.26643,0.468,10.59
782.27046,0.4166,9.42
782.27782,0.6983,15.84
782.28769,0.9006,20.44
782.29581,1.2047,27.37
782.33219,0.6118,13.87
782.36858,0.4443,10.05
783.1812,0.4807,10.68
783.18658,0.4434,9.85
783.19891,1.3913,31.07
783.21415,0.6019,13.4
783.21754,0.5434,12.09
783.22299,0.5001,11.12
783.22718,0.5255,11.69
783.23528,2.5664,57.38
783.24654,0.4002,8.88
783.2481,0.5284,11.75
783.25056,0.8669,19.33
783.25944,0.4011,8.9
783.26175,0.4442,9.87
783.27168,2.7887,62.36
783.27316,0.4238,9.41
783.28303,0.4142,9.2
783.28461,0.4251,9.44
783.28697,1.2943,28.9
783.29819,0.4649,10.33
783.30002,0.6467,14.4
783.30808,2.0608,46.06
783.32327,0.7573,16.88
783.34443,0.8953,19.97
784.18434,0.4534,10.07
784.21276,0.4458,9.9
784.22086,0.4406,9.79
784.23061,0.6684,14.89
784.23861,0.9764,21.78
784.24577,0.4054,9
784.24919,0.5641,12.55
784.25393,0.4307,9.57
784.25711,0.8404,18.74
784.26695,0.6427,14.31
784.27505,1.1029,24.62
784.28224,0.6804,15.16
784.29036,0.4473,9.94
784.29342,0.8354,18.63
784.3034,0.6231,13.87
784.31138,0.8291,18.48
784.32674,0.4597,10.21
