m/z,I,S/N
603.16146,0.8834,14.29
603.16627,1.3583,22.17
603.16951,2.9265,48.21
603.17192,10.6189,175.95
603.17529,4.0603,67.04
603.17603,0.4474,7.05
603.18317,3.408,56.21
603.18499,2.3906,39.32
603.18651,0.5329,8.47
603.19128,0.9603,15.56
603.19307,3.9551,65.29
603.19442,1.9414,31.86
603.19784,0.4907,7.77
603.20267,1.4997,24.52
603.20589,1.5473,25.31
603.20831,12.7288,210.98
603.21167,1.7546,28.75
603.21956,2.4235,39.86
603.22138,1.8614,30.53
603.22766,0.6612,10.6
603.22946,2.2482,36.95
603.2308,0.8027,12.95
603.23911,0.7293,11.73
603.24228,0.5362,8.52
603.2447,7.8468,129.92
603.25593,0.737,11.86
603.25778,0.8987,14.54
603.26586,0.6609,10.59
603.28109,2.5416,41.82
603.31741,0.4302,6.76
603.39012,2.0795,34.15
604.09776,0.819,13.22
604.10583,0.9949,16.14
604.11558,0.4012,6.28
604.12366,0.6291,10.06
604.12842,0.8412,13.59
604.13078,1.8563,30.44
604.13416,1.3185,21.51
604.1365,0.7886,12.71
604.13891,1.6096,26.35
604.14209,3.5713,58.92
604.14385,0.4039,6.32
604.14545,0.604,9.65
604.15014,0.5567,8.86
604.15192,0.9829,15.94
604.15337,0.4923,7.79
604.16005,1.0325,16.76
604.16146,0.4498,7.09
604.16478,0.9593,15.55
604.16718,3.8335,63.27
604.17055,0.9172,14.85
604.17288,0.8198,13.23
604.17528,3.1728,52.3
604.17844,4.7993,79.31
604.18028,0.4149,6.51
604.1865,1.0369,16.84
604.18834,1.0415,16.91
604.18968,0.5108,8.1
604.19642,1.1999,19.54
604.19773,0.633,10.13
604.20356,3.7736,62.28
604.20927,0.4796,7.58
604.21168,4.1789,69.01
604.21482,2.597,42.74
604.22287,0.76,12.24
604.22471,0.7916,12.76
604.22601,0.4491,7.07
604.2328,0.456,7.19
604.23415,0.5183,8.22
604.23996,2.1283,34.96
604.24716,0.4903,7.76
604.24805,2.6082,42.93
604.25118,0.7215,11.6
604.27631,0.7566,12.18
604.28444,0.7865,12.68
604.75627,0.6252,10
605.02386,0.4015,6.29
605.06556,0.4412,6.94
605.07602,0.7137,11.47
605.07843,0.9322,15.1
605.08178,1.1391,18.53
605.08754,0.4117,6.45
605.09142,0.4761,7.52
605.093,0.4439,6.99
605.10196,0.5573,8.87
605.10435,0.792,12.77
605.10926,0.4371,6.88
605.11241,1.762,28.88
605.1148,4.5634,75.39
605.11817,3.4753,57.33
605.12217,0.5229,8.3
605.12375,0.6165,9.85
605.12604,1.9035,31.23
605.12784,1.0502,17.06
605.1294,0.6928,11.12
605.13184,0.4683,7.39
605.13418,0.5486,8.73
605.13595,1.146,18.65
605.13734,0.9265,15
605.14073,1.3881,22.67
605.14317,0.5127,8.13
605.1455,1.055,17.14
605.14877,2.7128,44.66
605.15119,12.204,202.27
605.15456,4.2479,70.16
605.16006,0.4583,7.23
605.16243,4.3043,71.09
605.16424,1.2277,20
605.16577,0.4934,7.81
605.16819,0.5604,8.92
605.17052,1.008,16.36
605.17234,1.5483,25.33
605.17368,1.8255,29.93
605.17711,1.0418,16.92
605.17864,0.6019,9.61
605.17952,0.7961,12.84
605.18186,1.6978,27.81
605.18516,2.1076,34.61
605.18758,19.9427,330.77
605.19094,2.3366,38.42
605.19881,4.1758,68.96
605.20062,1.4539,23.76
605.20692,0.9354,15.15
605.20871,1.0232,16.61
605.21006,1.3964,22.8
605.21262,0.5927,9.46
605.21352,0.4123,6.46
605.21502,0.6544,10.48
605.21591,0.6868,11.02
605.21829,1.0477,17.02
605.22156,0.8981,14.53
605.22397,17.3839,288.28
605.22734,0.6559,10.51
605.23519,1.5882,25.99
605.23699,0.8804,14.24
605.2433,0.7079,11.37
605.24505,0.5878,9.38
605.2514,0.4859,7.69
605.25474,0.4564,7.2
605.26035,7.5707,125.33
605.29672,1.7409,28.53
605.62228,0.4049,6.34
606.08508,0.3979,6.22
606.10766,0.6897,11.07
606.11006,1.4336,23.42
606.11342,0.689,11.06
606.11576,0.5229,8.3
606.11819,1.409,23.01
606.12136,1.5601,25.52
606.12938,0.4202,6.59
606.14405,0.9401,15.23
606.14645,3.9423,65.08
606.1498,0.9493,15.38
606.15213,0.8162,13.17
606.15455,3.5092,57.89
606.15771,4.4757,73.94
606.16579,1.2682,20.68
606.16757,0.6003,9.59
606.16892,0.4176,6.55
606.17706,0.5801,9.25
606.1804,0.68,10.91
606.18282,6.0253,99.67
606.18618,0.514,8.15
606.18852,0.6366,10.19
606.19093,6.0849,100.66
606.19409,4.171,68.88
606.20219,1.0869,17.67
606.20396,0.4638,7.32
606.21205,0.4867,7.7
606.21342,0.5291,8.4
606.21921,4.5635,75.4
606.22731,5.7755,95.52
606.23046,1.421,23.21
606.23856,0.7277,11.7
606.2556,1.8419,30.2
606.2637,2.6086,42.93
606.292,0.5137,8.15
606.30009,0.5949,9.5
607.0812,0.4541,7.16
607.08364,0.7681,12.37
607.09168,0.7871,12.69
607.09407,2.3698,38.97
607.09743,1.504,24.59
607.09901,0.4442,6.99
607.10532,0.8211,13.25
607.10707,0.5965,9.52
607.11269,0.4706,7.43
607.11673,0.4745,7.5
607.11998,1.6249,26.6
607.12238,0.527,8.37
607.12483,0.6448,10.32
607.12805,1.7029,27.89
607.13047,10.2607,170
607.13384,2.9737,49
607.13533,0.5158,8.18
607.13781,0.5895,9.41
607.14168,3.7386,61.7
607.14347,0.6495,10.4
607.145,0.4062,6.36
607.14751,0.4253,6.68
607.14905,0.53,8.42
607.14979,0.8405,13.57
607.15297,1.2316,20.07
607.15547,0.4133,6.48
607.15638,1.9424,31.87
607.15789,0.5894,9.4
607.15879,0.9958,16.15
607.1611,1.7049,27.93
607.16444,1.8928,31.05
607.16684,21.4888,356.45
607.1702,2.5699,42.29
607.17414,0.6357,10.17
607.17809,5.6819,93.97
607.17987,0.9615,15.58
607.18394,0.4764,7.53
607.18545,0.5684,9.06
607.18619,1.4719,24.06
607.18792,0.4285,6.73
607.18933,1.5897,26.01
607.19185,0.6599,10.58
607.19276,1.0206,16.57
607.19428,0.8731,14.12
607.19517,1.2766,20.82
607.1975,1.2137,19.77
607.20079,0.8814,14.25
607.20323,27.5638,457.33
607.20657,0.8443,13.64
607.21446,3.2257,53.18
607.21627,1.0136,16.45
607.22257,1.2337,20.1
607.2257,0.7295,11.73
607.23066,0.8751,14.15
607.23155,0.969,15.71
607.23394,0.5532,8.8
607.23961,16.9438,280.98
607.24276,0.4427,6.97
607.25072,0.8263,13.34
607.25888,0.4736,7.48
607.26057,0.4032,6.31
607.26695,0.44,6.92
607.276,5.4521,90.15
607.31238,0.7626,12.28
608.08687,0.4039,6.33
608.08926,0.5921,9.45
608.09742,0.9883,16.03
608.10067,0.6948,11.16
608.10552,0.4285,6.73
608.1233,0.7097,11.4
608.1257,3.0053,49.52
608.12904,0.6277,10.04
608.13139,0.4324,6.8
608.13382,2.8147,46.36
608.13698,2.4927,41.01
608.14505,1.0883,17.69
608.15972,0.6594,10.57
608.16209,6.0941,100.81
608.16776,0.6611,10.6
608.17021,6.4561,106.82
608.17334,4.0791,67.35
608.18142,1.2971,21.16
608.1832,0.4777,7.55
608.18463,0.5326,8.46
608.19848,6.5881,109.02
608.20659,8.3462,138.21
608.20971,2.312,38.01
608.21781,1.0623,17.26
608.21958,0.5583,8.89
608.22502,0.4865,7.7
608.23487,3.5246,58.15
608.24298,5.5342,91.51
608.24609,0.6462,10.35
608.27128,1.0205,16.56
608.27937,1.8012,29.53
608.28248,0.4098,6.42
609.06289,0.4994,7.91
609.07335,1.0296,16.71
609.0767,0.5511,8.77
609.08955,0.5149,8.17
609.09197,0.5311,8.44
609.09924,1.2822,20.91
609.10417,0.4093,6.41
609.10735,0.7056,11.33
609.10972,5.6786,93.91
609.11309,1.2235,19.93
609.11703,0.5038,7.98
609.12096,1.7219,28.21
609.12265,0.4943,7.83
609.12596,0.4998,7.92
609.12834,1.0707,17.4
609.12907,0.6706,10.75
609.13233,0.44,6.92
609.13565,1.8871,30.95
609.13718,0.5165,8.19
609.13804,0.9661,15.66
609.14039,0.7731,12.46
609.1437,1.108,18.02
609.14612,17.2032,285.28
609.14944,1.4389,23.51
609.15087,0.4577,7.22
609.15342,0.8029,12.95
609.15736,5.0534,83.53
609.15902,0.7928,12.78
609.16472,0.9718,15.76
609.16546,1.3714,22.39
609.1686,1.1189,18.2
609.17111,0.5343,8.49
609.17204,1.5283,25
609.17357,0.8401,13.57
609.17444,1.8043,29.58
609.17675,1.0536,17.11
609.18006,0.7513,12.09
609.1825,28.9904,481.02
609.18385,0.488,7.72
609.1858,0.8605,13.91
609.18978,0.4022,6.3
609.19374,4.3375,71.64
609.19547,0.6443,10.32
609.19779,0.7195,11.57
609.19969,0.5035,7.98
609.20113,0.6955,11.17
609.20186,1.3636,22.26
609.20497,0.8914,14.42
609.2075,0.6745,10.82
609.2084,0.5177,8.21
609.20995,1.1936,19.44
609.21084,1.6695,27.34
609.21314,0.8131,13.12
609.21888,25.8005,428.05
609.23011,1.7638,28.91
609.23196,0.4619,7.29
609.23415,0.5185,8.23
609.23825,0.8515,13.76
609.24391,0.5367,8.53
609.24633,0.9252,14.98
609.24721,0.9771,15.84
609.25527,11.5946,192.15
609.29166,2.5242,41.53
610.10258,0.4307,6.77
610.105,1.1344,18.45
610.11309,1.6756,27.44
610.1163,0.9115,14.75
610.12029,0.4012,6.28
610.12361,0.4458,7.02
610.13485,0.4586,7.23
610.13902,0.7958,12.83
610.14136,4.6065,76.11
610.14948,4.8107,79.5
610.15261,2.4594,40.46
610.15997,0.6568,10.52
610.16072,1.1735,19.1
610.16245,0.4598,7.25
610.16386,0.4017,6.29
610.16796,0.5161,8.19
610.17125,0.4525,7.13
610.17775,6.5878,109.01
610.18585,8.4847,140.51
610.18899,2.338,38.44
610.193,0.5124,8.13
610.19708,1.0904,17.72
610.19886,0.5175,8.21
610.20429,0.6916,11.1
610.21415,4.902,81.02
610.22224,8.0523,133.33
610.22538,0.9655,15.65
610.23347,0.4493,7.08
610.25052,1.5146,24.77
610.25863,3.7837,62.45
610.28694,0.4083,6.4
610.29499,0.9914,16.08
611.07542,0.4285,6.73
611.07851,0.4841,7.66
611.08899,2.0623,33.86
611.10026,0.4115,6.45
611.10185,0.5519,8.78
611.10761,1.146,18.65
611.11176,0.4617,7.28
611.11491,1.2068,19.66
611.11731,0.5334,8.47
611.11883,0.551,8.77
611.12537,10.0059,165.77
611.12874,0.7222,11.61
611.13017,0.4407,6.94
611.13268,0.5697,9.08
611.13662,2.5177,41.43
611.13822,1.0276,16.68
611.14067,0.6279,10.04
611.14157,0.5885,9.39
611.144,1.7621,28.88
611.14473,0.7325,11.78
611.14793,0.661,10.59
611.15037,0.5097,8.08
611.15131,1.5382,25.16
611.1528,0.6781,10.88
611.15371,1.7067,27.96
611.15525,0.9027,14.61
611.156,0.7493,12.06
611.15936,0.4251,6.68
611.16176,22.0629,365.98
611.16312,0.5675,9.04
611.16502,0.7676,12.36
611.16655,0.4638,7.32
611.16906,0.6956,11.17
611.17146,0.5445,8.66
611.17301,3.6146,59.64
611.17464,0.9034,14.62
611.17704,1.0576,17.18
611.18038,1.6346,26.76
611.18111,1.0499,17.05
611.18423,0.7985,12.88
611.18677,0.8384,13.54
611.18768,0.6257,10.01
611.18922,1.1066,17.99
611.19009,2.7289,44.93
611.19162,0.5681,9.05
611.19236,1.0508,17.07
611.19814,25.7301,426.88
611.1995,0.9093,14.72
611.20137,0.5558,8.85
611.20782,0.6146,9.82
611.20939,1.9901,32.66
611.21108,0.8036,12.96
611.2134,1.6112,26.37
611.21678,0.8894,14.39
611.2175,0.7958,12.83
611.22312,0.6938,11.14
611.22561,1.2688,20.69
611.22646,2.0259,33.26
611.23453,15.976,264.91
611.23591,0.4856,7.68
611.24577,0.6688,10.72
611.24979,1.1507,18.73
611.26201,0.6336,10.14
611.26286,0.9096,14.72
611.27091,5.1111,84.49
611.28621,0.5178,8.22
611.30731,0.7261,11.67
612.09237,0.7802,12.57
612.10286,0.538,8.55
612.11412,0.4474,7.05
612.11821,0.481,7.6
612.12063,1.8951,31.09
612.12873,2.6285,43.27
612.13191,0.8561,13.83
612.13354,0.6113,9.77
612.13598,0.4896,7.75
612.13926,1.1834,19.27
612.14,0.6787,10.89
612.14163,0.4423,6.96
612.1448,0.4429,6.97
612.14722,0.8048,12.98
612.15047,0.73,11.74
612.15464,0.5594,8.91
612.15702,4.4693,73.83
612.1602,0.4904,7.76
612.16513,6.405,105.98
612.16826,1.6652,27.27
612.16986,0.5468,8.7
612.17226,0.7894,12.73
612.17566,0.9849,15.97
612.17635,0.859,13.88
612.17805,0.4823,7.63
612.18358,1.5091,24.68
612.18533,0.6401,10.25
612.19341,4.9957,82.57
612.2015,7.8928,130.68
612.20463,0.9851,15.98
612.20867,0.8041,12.97
612.21276,0.5847,9.33
612.21452,0.4478,7.05
612.21996,0.8932,14.45
612.2217,0.4105,6.43
612.2298,2.4188,39.78
612.23789,4.8305,79.83
612.24503,0.4635,7.31
612.26618,0.7876,12.7
612.27428,1.6111,26.37
612.31064,0.5052,8.01
613.05463,0.4029,6.31
613.05785,0.5569,8.86
613.06824,0.6212,9.93
613.08116,0.4328,6.8
613.08449,0.5444,8.66
613.08688,0.8065,13.01
613.09417,0.5484,8.72
613.09811,0.444,6.99
613.10465,3.61,59.56
613.11195,0.5478,8.71
613.11588,0.5674,9.04
613.11748,1.0559,17.15
613.1199,0.9378,15.19
613.12085,0.7324,11.78
613.12326,2.5932,42.68
613.12402,0.4699,7.42
613.12743,0.5719,9.11
613.12883,0.4803,7.59
613.13054,0.7714,12.43
613.13297,1.108,18.02
613.13452,1.1018,17.91
613.14104,11.2356,186.19
613.14243,0.5292,8.4
613.14426,0.5232,8.3
613.14579,0.5958,9.51
613.14826,0.5927,9.46
613.15072,0.5599,8.91
613.15229,2.2123,36.35
613.15387,1.6238,26.58
613.1563,1.9972,32.78
613.15965,3.2401,53.42
613.16039,0.6221,9.95
613.16514,0.41,6.42
613.16603,0.5182,8.22
613.1669,0.43,6.76
613.16754,0.6867,11.02
613.16847,0.8854,14.32
613.16935,2.6267,43.23
613.17086,0.7765,12.51
613.17741,17.803,295.24
613.17878,1.1509,18.73
613.1822,0.4071,6.38
613.18706,0.9635,15.62
613.18866,1.6993,27.84
613.19027,1.395,22.78
613.19268,2.8928,47.65
613.19603,2.4004,39.48
613.19678,1.0055,16.31
613.20241,0.4578,7.22
613.2039,1.1319,18.41
613.20487,1.0069,16.34
613.20572,3.1257,51.52
613.20727,0.599,9.56
613.21379,14.7933,245.27
613.21515,1.2093,19.7
613.22345,0.7935,12.79
613.22504,0.6501,10.41
613.22667,0.8253,13.32
613.22905,2.842,46.81
613.23242,0.9451,15.31
613.23318,0.5587,8.9
613.23882,0.4325,6.8
613.24032,0.6838,10.97
613.24124,0.5,7.92
613.24212,2.0373,33.45
613.25019,6.7724,112.08
613.26544,1.5175,24.82
613.27851,0.5027,7.96
613.28659,1.4454,23.62
613.30181,0.4428,6.97
614.09988,0.6329,10.13
614.10799,0.969,15.71
614.11516,0.4306,6.77
614.11854,0.946,15.33
614.12398,0.574,9.15
614.12656,0.7732,12.46
614.12976,0.8177,13.19
614.13392,0.4205,6.6
614.13628,2.1644,35.56
614.14438,3.0383,50.07
614.14749,0.4994,7.91
614.14913,0.6889,11.06
614.15158,1.0483,17.02
614.15491,1.0445,16.96
614.15723,0.5203,8.26
614.15966,0.8273,13.35
614.1604,0.4817,7.62
614.16286,2.1347,35.07
614.16462,0.4198,6.59
614.16613,0.5529,8.8
614.16851,0.4134,6.48
614.17269,3.2963,54.35
614.17414,0.4135,6.48
614.18077,4.8939,80.88
614.18387,0.6565,10.52
614.18556,0.6768,10.86
614.18792,1.3752,22.45
614.19129,0.8611,13.92
614.19366,0.4825,7.63
614.19601,0.8872,14.35
614.19922,2.3447,38.55
614.20906,2.6297,43.28
614.21042,0.4009,6.27
614.21716,4.4085,72.82
614.2186,0.4602,7.26
614.22432,1.0603,17.22
614.23243,1.0904,17.72
614.23559,1.1163,18.15
614.23745,0.4419,6.95
614.24545,1.2181,19.85
614.25354,1.9585,32.14
614.26074,0.6083,9.72
614.26881,0.5476,8.71
614.28988,0.5279,8.38
615.0703,0.5985,9.56
615.0839,0.8952,14.48
615.09676,0.8495,13.72
615.09919,0.6566,10.52
615.10253,1.9747,32.41
615.10663,0.5448,8.66
615.10817,0.516,8.19
615.10984,0.484,7.65
615.11224,0.5206,8.26
615.11378,0.7768,12.52
615.1203,3.8562,63.65
615.12175,0.4592,7.24
615.12508,0.4355,6.85
615.12756,0.4936,7.81
615.1299,0.4981,7.89
615.13157,0.5536,8.81
615.13316,1.6894,27.67
615.13555,2.2046,36.23
615.13894,3.6604,60.4
615.14299,0.4732,7.48
615.14439,0.6331,10.13
615.14681,0.9396,15.22
615.14861,1.7574,28.8
615.15014,0.9588,15.54
615.15667,8.4868,140.55
615.15805,1.4161,23.13
615.16145,0.5826,9.29
615.16395,0.5594,8.91
615.16633,1.2412,20.23
615.16791,1.0223,16.59
615.16952,2.0055,32.92
615.17194,4.881,80.67
615.1753,3.2385,53.39
615.17606,0.448,7.06
615.18073,0.4242,6.66
615.18169,0.6627,10.62
615.18319,1.6982,27.82
615.1841,0.6018,9.61
615.18499,2.9476,48.56
615.18651,0.5343,8.49
615.19132,0.4128,6.47
615.19307,9.6359,159.63
615.19444,1.8167,29.78
615.20274,1.3394,21.86
615.20431,0.5917,9.44
615.20592,1.3032,21.26
615.20832,5.9211,97.94
615.2117,2.2045,36.22
615.21242,0.5236,8.31
615.21954,1.4222,23.23
615.22049,0.5416,8.61
615.22139,2.5393,41.78
615.22944,5.4401,89.95
615.23079,0.9946,16.13
615.23909,0.6692,10.73
615.24232,0.6474,10.37
615.2447,4.4214,73.04
615.24807,0.4488,7.07
615.25593,0.6365,10.19
615.25775,1.0964,17.82
615.26584,1.8304,30.01
615.28109,1.639,26.83
615.31743,0.4445,7
615.45918,0.4075,6.38
616.09779,0.8013,12.92
616.10578,0.6158,9.84
616.11553,0.6703,10.75
616.12366,0.9946,16.13
616.1284,0.7351,11.82
616.13081,0.8221,13.27
616.13169,0.4042,6.33
616.13417,1.342,21.9
616.13651,0.5256,8.35
616.13894,0.5114,8.11
616.14213,1.8682,30.64
616.14537,0.5444,8.66
616.15193,1.2743,20.78
616.15339,0.4866,7.7
616.16003,2.2716,37.34
616.16475,0.8151,13.15
616.1672,2.0838,34.22
616.17053,1.054,17.12
616.1729,0.636,10.18
616.17529,1.4156,23.12
616.17848,3.2681,53.89
616.18023,0.4342,6.83
616.1865,0.6492,10.4
616.18834,1.6969,27.79
616.19642,2.7651,45.53
616.19783,0.6948,11.16
616.20114,0.5434,8.64
616.20358,2.3862,39.24
616.20694,0.44,6.92
616.20926,0.4254,6.68
616.21166,1.9603,32.17
616.21484,2.1234,34.88
616.22473,1.1671,19
616.2328,1.7984,29.48
616.2342,0.4022,6.3
616.23996,1.557,25.47
616.24806,1.3359,21.8
616.25122,0.8012,12.92
616.2611,0.6373,10.2
616.26917,0.635,10.16
616.28442,0.6467,10.36
616.38353,0.3946,6.17
617.07842,0.8294,13.39
617.0818,0.765,12.32
617.09143,0.4955,7.84
617.09306,0.5275,8.38
617.09957,1.1049,17.96
617.10192,0.6026,9.62
617.10433,0.4324,6.8
617.11241,1.309,21.35
617.11481,2.0197,33.16
617.11818,2.6719,43.99
617.12366,0.5851,9.33
617.12602,1.123,18.26
617.12785,0.9441,15.29
617.12942,0.8309,13.41
617.13594,2.9443,48.51
617.13736,0.7642,12.31
617.14071,0.794,12.8
617.14311,0.5188,8.23
617.1456,0.7895,12.73
617.14878,2.3496,38.63
617.1512,5.3552,88.54
617.15457,4.5153,74.6
617.16008,0.4637,7.32
617.16243,2.5214,41.49
617.16425,1.8872,30.96
617.16579,0.6285,10.05
617.17055,0.5665,9.02
617.17234,4.3346,71.6
617.1737,1.9477,31.96
617.17707,0.6022,9.62
617.18193,1.3886,22.68
617.18354,0.415,6.51
617.18517,2.0756,34.08
617.18759,10.0896,167.16
617.19094,2.9328,48.32
617.19881,2.7671,45.57
617.19976,0.4205,6.6
617.20064,2.3286,38.28
617.20692,0.5931,9.47
617.20871,3.6339,59.96
617.21006,1.6956,27.77
617.21834,1.0724,17.42
617.22157,0.9507,15.4
617.22396,10.0494,166.49
617.22736,1.2069,19.66
617.23521,1.4067,22.98
617.23704,1.1661,18.98
617.24329,0.4644,7.33
617.2451,1.5119,24.72
617.2464,0.573,9.13
617.25472,0.5763,9.19
617.26036,5.0501,83.48
617.27161,0.4592,7.24
617.27341,0.5507,8.76
617.27768,0.4075,6.38
617.29674,1.5843,25.93
618.1077,0.4881,7.72
618.11006,0.8006,12.91
618.11343,0.8491,13.72
618.11574,0.5151,8.17
618.11817,0.6102,9.75
618.12143,1.3793,22.52
618.13121,0.6199,9.91
618.1326,0.4123,6.46
618.13929,0.6336,10.14
618.14407,0.6872,11.03
618.14645,2.1178,34.78
618.14982,1.215,19.79
618.15215,0.757,12.19
618.15455,1.7466,28.62
618.15773,3.3834,55.8
618.16105,0.3992,6.25
618.16577,0.6289,10.06
618.16759,0.8876,14.36
618.16902,0.5197,8.25
618.1757,1.0802,17.55
618.18044,0.7107,11.42
618.18283,3.2653,53.84
618.18622,0.6411,10.26
618.18855,0.6741,10.81
618.19095,2.9125,47.98
618.19411,3.4127,56.29
618.20217,0.606,9.68
618.20398,0.8348,13.48
618.21208,0.8935,14.46
618.21345,0.5924,9.45
618.21921,3.0864,50.87
618.22173,0.4023,6.3
618.22733,3.3691,55.56
618.23047,1.5473,25.31
618.2404,0.5781,9.22
618.24845,0.41,6.43
618.25561,1.4566,23.81
618.26371,1.6711,27.37
618.26678,0.4284,6.73
618.30011,0.6078,9.71
618.96068,0.7899,12.73
619.06523,0.4002,6.26
619.08122,0.4389,6.91
619.09169,0.7238,11.64
619.09409,1.4439,23.59
619.09746,1.4743,24.1
619.10531,0.4551,7.17
619.10709,0.412,6.46
619.11527,0.5945,9.49
619.11764,0.4715,7.45
619.12002,0.8018,12.93
619.12807,1.8049,29.59
619.13046,4.8974,80.94
619.13383,3.6557,60.32
619.13932,0.4756,7.52
619.1417,2.2863,37.58
619.14351,0.7835,12.63
619.14504,0.5722,9.12
619.15161,1.284,20.94
619.15297,1.2595,20.53
619.15638,1.151,18.73
619.15875,0.5666,9.03
619.16116,1.0339,16.79
619.16443,2.4814,40.82
619.16684,11.6461,193.01
619.17021,3.313,54.63
619.17807,3.7257,61.48
619.17991,1.3391,21.85
619.18389,0.4309,6.77
619.18621,0.8696,14.06
619.18798,1.3994,22.86
619.18934,1.6234,26.58
619.19277,0.6236,9.97
619.19432,0.6027,9.63
619.1952,0.5948,9.49
619.19753,1.3645,22.28
619.20084,1.233,20.09
619.20324,15.9828,265.02
619.2066,1.7995,29.5
619.21449,2.5978,42.76
619.21629,1.3855,22.62
619.22034,0.4203,6.6
619.22259,0.7831,12.62
619.22436,1.1554,18.8
619.22572,0.9295,15.05
619.23069,0.588,9.38
619.23157,0.591,9.43
619.23396,0.7733,12.46
619.23726,0.424,6.66
619.23963,11.994,198.78
619.243,0.5816,9.27
619.25086,1.1576,18.84
619.25269,0.5491,8.73
619.25896,0.5226,8.3
619.27601,4.7546,78.57
619.31239,1.099,17.87
620.1007,0.6155,9.84
620.12335,0.6976,11.2
620.12572,1.6853,27.6
620.12657,0.4625,7.3
620.12908,0.9163,14.83
620.13383,1.3697,22.36
620.13702,2.356,38.74
620.1451,0.5088,8.07
620.15971,0.744,11.97
620.16209,3.8924,64.25
620.16546,0.653,10.46
620.16777,0.8012,12.92
620.17022,3.5987,59.38
620.17337,3.8159,62.98
620.18142,1.1158,18.15
620.19273,0.4261,6.69
620.19849,4.6456,76.76
620.20418,0.4041,6.33
620.20659,5.4334,89.84
620.20974,2.7993,46.1
620.21785,0.7511,12.09
620.21958,0.3962,6.2
620.22102,0.4727,7.47
620.2278,0.4189,6.57
620.23488,2.9718,48.97
620.243,3.9285,64.85
620.24617,0.7832,12.62
620.25427,0.4548,7.17
620.27125,1.0852,17.64
620.27936,1.5375,25.15
620.31576,0.459,7.24
621.07332,0.8374,13.52
621.08633,0.5754,9.17
621.0968,0.4327,6.8
621.09926,0.7486,12.05
621.10734,0.8855,14.32
621.10972,3.4555,57
621.11309,1.5954,26.11
621.11857,0.393,6.14
621.12097000000006,1.37,22.37
621.12275,0.6098,9.74
621.12835,0.5487,8.73
621.13233,0.5571,8.87
621.13565,1.1161,18.15
621.13717,0.5505,8.76
621.13806,0.6129,9.8
621.14045,0.6211,9.93
621.1437,1.8248,29.92
621.14611,10.4072,172.43
621.14947,2.7701,45.62
621.15101,0.5376,8.54
621.15341,0.5332,8.47
621.15734,4.0392,66.69
621.15915,0.8449,13.65
621.16474,0.4913,7.78
621.16546,0.8232,13.29
621.16727,0.5014,7.94
621.16861,1.2571,20.49
621.17114,0.4767,7.53
621.17203,1.2188,19.86
621.17357,0.492,7.79
621.17443,0.8336,13.46
621.17676,1.1315,18.41
621.18008,1.5348,25.1
621.1825,19.3222,320.47
621.18584,1.6799,27.51
621.19373,4.12,68.03
621.19551,0.7456,12
621.20185,1.1414,18.57
621.20498,1.2055,19.64
621.20841,0.5171,8.2
621.20998,0.9437,15.29
621.21084,1.084,17.62
621.21315,0.792,12.77
621.21644,0.6584,10.55
621.21888,19.9922,331.6
621.22221,0.6042,9.65
621.23012,2.1079,34.62
621.2319,0.5733,9.14
621.23825,0.9585,15.53
621.24636,0.5094,8.08
621.25526,10.3779,171.95
621.26668,0.5188,8.23
621.29165,3.1003,51.1
621.32805,0.5315,8.44
622.10498,0.8235,13.29
622.11311,0.7825,12.61
622.11633,0.8057,13
622.13899,0.6876,11.04
622.14135,3.2707,53.93
622.14468,0.5225,8.29
622.14714,0.6483,10.38
622.14946,3.3307,54.92
622.15264,3.0599,50.43
622.16073,1.0331,16.77
622.17538,0.7132,11.46
622.17775,5.2057,86.06
622.1835,0.5219,8.28
622.18585,5.9451,98.34
622.18898,2.9967,49.38
622.19708,1.2471,20.33
622.20025,0.4412,6.94
622.21413,4.8091,79.47
622.22225,6.1839,102.3
622.22536,1.29,21.04
622.23353,0.8669,14.01
622.25051,2.346,38.57
622.25861,3.6225,59.77
622.295,1.0725,17.43
622.59657,0.4092,6.41
623.08659,0.4065,6.37
623.089,1.5509,25.37
623.09238,0.5512,8.77
623.10197,0.4224,6.63
623.10522,0.4845,7.66
623.10759,0.5588,8.9
623.11492,1.0417,16.92
623.11887,0.4593,7.24
623.11981,0.4547,7.17
623.123,0.7876,12.7
623.12538,6.8417,113.23
623.12875,1.5033,24.58
623.13023,0.6678,10.71
623.13268,0.566,9.02
623.13427,0.418,6.56
623.13661,2.2973,37.76
623.13834,0.6788,10.89
623.14066,0.4458,7.02
623.14398,0.9572,15.51
623.14476,0.7047,11.32
623.14792,0.5851,9.33
623.15131,1.4998,24.52
623.15281,0.5004,7.93
623.1537,0.8709,14.08
623.15523,0.6614,10.6
623.15602,1.013,16.44
623.15935,0.8879,14.36
623.16175,16.85,279.42
623.16321,0.4101,6.43
623.16509,1.5484,25.33
623.16903,0.4934,7.81
623.173,3.972,65.57
623.17468,0.4811,7.61
623.17704,0.4883,7.73
623.18037,0.6996,11.23
623.18112,1.124,18.28
623.18422,0.9159,14.83
623.18769,1.1066,17.99
623.18922,0.8759,14.16
623.19008,1.828,29.97
623.19239,0.9186,14.87
623.19572,0.4959,7.85
623.19813,23.89,396.32
623.19951,0.5723,9.12
623.20146,0.916,14.83
623.20938,2.6128,43
623.21342,0.5797,9.24
623.21748,0.9372,15.18
623.22062,0.555,8.83
623.22316,0.4993,7.91
