"M_cal";"MF";"C";"H";"N";"O";"P";"S";"O/C";"H/C";"N/C";"S/C";"DBE";"AI";"NOSC";"n_occurrence";"BottomWater";"NPEqIW";"SRNOM";"U1382A";"U1383C_Deep";"U1383C_Middle";"U1383C_Shallow"
610.16864102131;"C31H30O13";31;30;0;13;0;0;0.419;0.968;0;0;17;0.2;-0.13;1;0;0;10.51828;0;0;0;0
610.18977038937;"C28H34O15";28;34;0;15;0;0;0.536;1.214;0;0;12;-0.2;-0.14;7;26.22601;28.89756;26.44466;29.32896;29.60712;30.64351;20.86842
610.20100377866;"C27H34N2O14";27;34;2;14;0;0;0.519;1.259;0.0741;0;12;-0.4;0;5;4.38013;5.50646;0;4.10072;4.42977;4.46271;0
610.20502653066;"C32H34O12";32;34;0;12;0;0;0.375;1.062;0;0;16;0.2;-0.31;1;0;0;6.08201;0;0;0;0
610.22615589872;"C29H38O14";29;38;0;14;0;0;0.483;1.31;0;0;11;-0.2;-0.34;7;25.82361;27.35883;17.80285;28.62706;26.34936;27.56313;20.49617
610.26254140807;"C30H42O13";30;42;0;13;0;0;0.433;1.4;0;0;10;-0.2;-0.53;7;13.69147;12.15877;7.74132;14.22179;11.84125;14.24695;10.40097
610.29892691742;"C31H46O12";31;46;0;12;0;0;0.387;1.484;0;0;9;-0.2;-0.71;5;4.08595;2.85974;0;3.76727;0;3.42616;3.21452
611.09111897481;"C28H21NO15";28;21;1;15;0;0;0.536;0.75;0.0357;0;19;0.2;0.43;1;0;0;6.62399;0;0;0;0
611.18501936157;"C27H33NO15";27;33;1;15;0;0;0.556;1.222;0.037;0;12;-0.4;0;5;6.85178;7.43428;0;6.16783;6.72794;6.78808;0
611.22140487092;"C28H37NO14";28;37;1;14;0;0;0.5;1.321;0.0357;0;11;-0.3;-0.21;2;0;5.64775;0;0;0;5.53489;0
612.03874904837;"C27H16O17";27;16;0;17;0;0;0.63;0.593;0;0;20;0.3;0.67;1;0;0;14.66923;0;0;0;0
612.05987841643;"C24H20O19";24;20;0;19;0;0;0.792;0.833;0;0;15;-0.8;0.75;1;0;0;11.08291;0;0;0;0
612.07513455772;"C28H20O16";28;20;0;16;0;0;0.571;0.714;0;0;19;0.2;0.43;1;0;0;29.73144;0;0;0;0
612.09626392578;"C25H24O18";25;24;0;18;0;0;0.72;0.96;0;0;14;-0.6;0.48;1;0;0;31.02195;0;0;0;0
612.11152006707;"C29H24O15";29;24;0;15;0;0;0.517;0.828;0;0;18;0.2;0.21;1;0;0;26.6104;0;0;0;0
612.13264943513;"C26H28O17";26;28;0;17;0;0;0.654;1.077;0;0;13;-0.4;0.23;7;9.94877;6.04401;31.86118;8.80046;10.21876;9.0899;7.31076
612.14790557642;"C30H28O14";30;28;0;14;0;0;0.467;0.933;0;0;17;0.2;0;1;0;0;17.93369;0;0;0;0
612.15127687974;"C27H32O14S";27;32;0;14;0;1;0.519;1.185;0;0.037;12;-0.2;-0.07;1;0;3.0657;0;0;0;0;0
612.16903494448;"C27H32O16";27;32;0;16;0;0;0.593;1.185;0;0;12;-0.4;0;7;20.78327;21.62958;24.82342;20.79017;22.53225;21.41852;16.01299
612.18026833377;"C26H32N2O15";26;32;2;15;0;0;0.577;1.231;0.0769;0;12;-0.6;0.15;1;4.09064;0;0;0;0;0;0
612.18429108577;"C31H32O13";31;32;0;13;0;0;0.419;1.032;0;0;16;0.2;-0.19;1;0;0;12.08504;0;0;0;0
612.18766238909;"C28H36O13S";28;36;0;13;0;1;0.464;1.286;0;0.0357;11;-0.2;-0.29;2;0;4.30999;0;0;0;0;2.40168
612.20542045383;"C28H36O15";28;36;0;15;0;0;0.536;1.286;0;0;11;-0.3;-0.21;7;26.01737;30.85617;18.75782;26.30179;26.27746;26.92264;19.44802
612.22067659512;"C32H36O12";32;36;0;12;0;0;0.375;1.125;0;0;15;0.2;-0.38;1;0;0;7.07812;0;0;0;0
612.22404789844;"C29H40O12S";29;40;0;12;0;1;0.414;1.379;0;0.0345;10;-0.2;-0.48;1;0;2.97772;0;0;0;0;0
612.24180596318;"C29H40O14";29;40;0;14;0;0;0.483;1.379;0;0;10;-0.3;-0.41;7;18.80835;19.94069;9.53629;17.57452;16.31586;18.11152;13.64004
612.25706210447;"C33H40O11";33;40;0;11;0;0;0.333;1.212;0;0;14;0.1;-0.55;1;0;0;3.26019;0;0;0;0
612.27819147253;"C30H44O13";30;44;0;13;0;0;0.433;1.467;0;0;9;-0.2;-0.6;6;7.59443;5.90542;0;6.59607;5.21983;6.5669;5.24823
613.07038352992;"C27H19NO16";27;19;1;16;0;0;0.593;0.704;0.037;0;19;0.2;0.59;1;0;0;6.64631;0;0;0;0
613.10676903927;"C28H23NO15";28;23;1;15;0;0;0.536;0.821;0.0357;0;18;0.2;0.36;1;0;0;7.82304;0;0;0;0
613.14315454862;"C29H27NO14";29;27;1;14;0;0;0.483;0.931;0.0345;0;17;0.1;0.14;1;0;0;5.60907;0;0;0;0
613.16428391668;"C26H31NO16";26;31;1;16;0;0;0.615;1.192;0.0385;0;12;-0.6;0.15;2;5.4859;4.2528;0;0;0;0;0
613.20066942603;"C27H35NO15";27;35;1;15;0;0;0.556;1.296;0.037;0;11;-0.5;-0.07;6;6.14181;6.47525;0;4.70294;5.10197;5.73688;3.70601
614.05439911283;"C27H18O17";27;18;0;17;0;0;0.63;0.667;0;0;19;0.2;0.59;1;0;0;24.06778;0;0;0;0
614.07552848089;"C24H22O19";24;22;0;19;0;0;0.792;0.917;0;0;14;-1;0.67;1;0;0;13.40913;0;0;0;0
614.09078462218;"C28H22O16";28;22;0;16;0;0;0.571;0.786;0;0;18;0.2;0.36;1;0;0;36.48179;0;0;0;0
614.11191399024;"C25H26O18";25;26;0;18;0;0;0.72;1.04;0;0;13;-0.7;0.4;2;4.26601;0;27.25325;0;0;0;0
614.12717013153;"C29H26O15";29;26;0;15;0;0;0.517;0.897;0;0;17;0.1;0.14;1;0;0;28.59486;0;0;0;0
614.13054143485;"C26H30O15S";26;30;0;15;0;1;0.577;1.154;0;0.0385;12;-0.4;0.08;1;0;0;0;0;0;2.62256;0
614.14829949959;"C26H30O17";26;30;0;17;0;0;0.654;1.154;0;0;12;-0.6;0.15;7;12.47538;7.84758;21.19257;10.29685;11.47462;11.1455;8.66467
614.16355564088;"C30H30O14";30;30;0;14;0;0;0.467;1;0;0;16;0.1;-0.07;1;0;0;21.00364;0;0;0;0
614.1669269442;"C27H34O14S";27;34;0;14;0;1;0.519;1.259;0;0.037;11;-0.3;-0.15;2;0;5.83826;0;0;0;0;2.8553
614.18468500894;"C27H34O16";27;34;0;16;0;0;0.593;1.259;0;0;11;-0.5;-0.07;7;20.02384;21.75582;15.18517;17.51823;18.18173;19.00418;13.82149
614.19994115023;"C31H34O13";31;34;0;13;0;0;0.419;1.097;0;0;15;0.1;-0.26;2;0;0;14.55359;3.5443;0;0;0
614.20331245355;"C28H38O13S";28;38;0;13;0;1;0.464;1.357;0;0.0357;10;-0.3;-0.36;1;0;5.04613;0;0;0;0;0
614.22107051829;"C28H38O15";28;38;0;15;0;0;0.536;1.357;0;0;10;-0.4;-0.29;7;17.91072;21.00783;8.58952;15.95485;15.108;16.34312;13.04203
614.23632665958;"C32H38O12";32;38;0;12;0;0;0.375;1.188;0;0;14;0.1;-0.44;4;3.49509;0;7.61168;3.86835;2.90246;0;0
614.2396979629;"C29H42O12S";29;42;0;12;0;1;0.414;1.448;0;0.0345;9;-0.2;-0.55;1;0;2.21229;0;0;0;0;0
614.25745602764;"C29H42O14";29;42;0;14;0;0;0.483;1.448;0;0;9;-0.3;-0.48;6;9.20572;8.40377;0;7.61533;6.91647;7.81494;6.42149
615.08603359438;"C27H21NO16";27;21;1;16;0;0;0.593;0.778;0.037;0;18;0.1;0.52;1;0;0;7.61179;0;0;0;0
615.12241910373;"C28H25NO15";28;25;1;15;0;0;0.536;0.893;0.0357;0;17;0.1;0.29;1;0;0;8.28024;0;0;0;0
616.03366366794;"C26H16O18";26;16;0;18;0;0;0.692;0.615;0;0;19;0.1;0.77;1;0;0;10.17749;0;0;0;0
616.07004917729;"C27H20O17";27;20;0;17;0;0;0.63;0.741;0;0;18;0.1;0.52;1;0;0;33.46731;0;0;0;0
616.09117854535;"C24H24O19";24;24;0;19;0;0;0.792;1;0;0;13;-1.2;0.58;1;0;0;11.88385;0;0;0;0
616.10643468664;"C28H24O16";28;24;0;16;0;0;0.571;0.857;0;0;17;0.1;0.29;1;0;0;40.78744;0;0;0;0
616.1275640547;"C25H28O18";25;28;0;18;0;0;0.72;1.12;0;0;12;-0.9;0.32;3;4.76744;0;17.09928;0;0;4.00183;0
616.14282019599;"C29H28O15";29;28;0;15;0;0;0.517;0.966;0;0;16;0.1;0.07;1;0;0;29.64906;0;0;0;0
616.14619149931;"C26H32O15S";26;32;0;15;0;1;0.577;1.231;0;0.0385;11;-0.5;0;2;3.22309;4.80669;0;0;0;0;0
616.15405358528;"C28H28N2O14";28;28;2;14;0;0;0.5;1;0.0714;0;16;0;0.21;1;0;0;2.96732;0;0;0;0
616.16394956405;"C26H32O17";26;32;0;17;0;0;0.654;1.231;0;0;11;-0.7;0.08;7;11.19624;7.82307;11.10545;7.35446;8.66734;8.14558;7.74967
616.17920570534;"C30H32O14";30;32;0;14;0;0;0.467;1.067;0;0;15;0.1;-0.13;6;0;3.60933;20.56734;5.33925;4.98483;4.90597;3.79991
616.18257700866;"C27H36O14S";27;36;0;14;0;1;0.519;1.333;0;0.037;10;-0.4;-0.22;1;0;7.97403;0;0;0;0;0
616.2003350734;"C27H36O16";27;36;0;16;0;0;0.593;1.333;0;0;10;-0.5;-0.15;7;13.46344;13.6691;6.9347;9.61064;9.84089;10.67809;8.17528
616.21559121469;"C31H36O13";31;36;0;13;0;0;0.419;1.161;0;0;14;0.1;-0.32;7;5.37199;4.99661;15.59904;7.15629;6.04706;6.7199;5.11806
616.23672058275;"C28H40O15";28;40;0;15;0;0;0.536;1.429;0;0;9;-0.5;-0.36;6;8.34077;8.60693;0;5.62741;5.55583;6.45764;5.4114
616.25197672404;"C32H40O12";32;40;0;12;0;0;0.375;1.25;0;0;13;0;-0.5;7;5.23069;3.87905;6.83197;6.17803;4.51546;5.11222;4.3858
617.10168365884;"C27H23NO16";27;23;1;16;0;0;0.593;0.852;0.037;0;17;0;0.44;1;0;0;8.2914;0;0;0;0
617.13806916819;"C28H27NO15";28;27;1;15;0;0;0.536;0.964;0.0357;0;16;0;0.21;1;0;0;6.89947;0;0;0;0
618.0493137324;"C26H18O18";26;18;0;18;0;0;0.692;0.692;0;0;18;0;0.69;1;0;0;18.26376;0;0;0;0
618.08569924175;"C27H22O17";27;22;0;17;0;0;0.63;0.815;0;0;17;0;0.44;1;0;0;42.49783;0;0;0;0
618.10682860981;"C24H26O19";24;26;0;19;0;0;0.792;1.083;0;0;12;-1.4;0.5;1;0;0;8.64553;0;0;0;0
618.1220847511;"C28H26O16";28;26;0;16;0;0;0.571;0.929;0;0;16;0;0.21;1;0;0;38.26954;0;0;0;0
618.12545605442;"C25H30O16S";25;30;0;16;0;1;0.64;1.2;0;0.04;11;-0.8;0.16;4;2.1382;0;0;2.33237;2.72874;2.91985;0
618.14321411916;"C25H30O18";25;30;0;18;0;0;0.72;1.2;0;0;11;-1;0.24;2;4.07256;0;8.91554;0;0;0;0
618.15847026045;"C29H30O15";29;30;0;15;0;0;0.517;1.034;0;0;15;0;0;7;3.79886;4.66511;28.6244;5.14058;5.46912;5.24404;3.90356
618.16184156377;"C26H34O15S";26;34;0;15;0;1;0.577;1.308;0;0.0385;10;-0.6;-0.08;1;0;7.18997;0;0;0;0;0
618.17959962851;"C26H34O17";26;34;0;17;0;0;0.654;1.308;0;0;10;-0.8;0;6;7.30694;4.48267;0;4.20801;4.42681;4.53891;4.02946
618.1948557698;"C30H34O14";30;34;0;14;0;0;0.467;1.133;0;0;14;0;-0.2;7;7.81796;7.57248;20.19657;10.95496;10.30424;10.25788;7.16309
618.21598513786;"C27H38O16";27;38;0;16;0;0;0.593;1.407;0;0;9;-0.6;-0.22;4;6.05148;5.53456;0;3.49121;0;3.74344;0
618.23124127915;"C31H38O13";31;38;0;13;0;0;0.419;1.226;0;0;13;0;-0.39;7;9.54287;7.99585;13.88153;11.75074;10.26318;10.35566;8.57474
618.2676267885;"C32H42O12";32;42;0;12;0;0;0.375;1.312;0;0;12;0;-0.56;7;6.46587;4.33211;5.82087;7.33647;5.15753;6.47328;5.25797
619.1173337233;"C27H25NO16";27;25;1;16;0;0;0.593;0.926;0.037;0;16;-0.1;0.37;1;0;0;8.24873;0;0;0;0
620.02857828751;"C25H16O19";25;16;0;19;0;0;0.76;0.64;0;0;18;-0.2;0.88;1;0;0;4.39131;0;0;0;0
620.06496379686;"C26H20O18";26;20;0;18;0;0;0.692;0.769;0;0;17;-0.1;0.62;1;0;0;26.66128;0;0;0;0
620.10134930621;"C27H24O17";27;24;0;17;0;0;0.63;0.889;0;0;16;-0.1;0.37;1;0;0;42.04381;0;0;0;0
620.1166054475;"C31H24O14";31;24;0;14;0;0;0.452;0.774;0;0;20;0.4;0.13;1;0;0;7.94306;0;0;0;0
620.13773481556;"C28H28O16";28;28;0;16;0;0;0.571;1;0;0;15;-0.1;0.14;7;4.17898;3.78729;34.9856;4.2788;5.00158;4.54396;3.58001
620.14110611888;"C25H32O16S";25;32;0;16;0;1;0.64;1.28;0;0.04;10;-0.9;0.08;1;0;3.74424;0;0;0;0;0
620.15299095685;"C32H28O13";32;28;0;13;0;0;0.406;0.875;0;0;19;0.3;-0.06;1;0;0;4.67203;0;0;0;0
620.17412032491;"C29H32O15";29;32;0;15;0;0;0.517;1.103;0;0;14;-0.1;-0.07;7;9.24459;9.75149;26.29325;11.52787;11.89385;11.40033;7.96004
620.17749162823;"C26H36O15S";26;36;0;15;0;1;0.577;1.385;0;0.0385;9;-0.7;-0.15;1;0;7.8995;0;0;0;0;0
620.1853537142;"C28H32N2O14";28;32;2;14;0;0;0.5;1.143;0.0714;0;14;-0.2;0.07;3;0;0;0;3.43722;3.80496;3.37648;0
620.1893764662;"C33H32O12";33;32;0;12;0;0;0.364;0.97;0;0;18;0.3;-0.24;1;0;0;2.88637;0;0;0;0
620.21050583426;"C30H36O14";30;36;0;14;0;0;0.467;1.2;0;0;13;-0.1;-0.27;7;13.50731;13.33013;20.79884;17.53703;16.3228;17.2246;11.468
620.24689134361;"C31H40O13";31;40;0;13;0;0;0.419;1.29;0;0;12;-0.1;-0.45;7;12.3098;9.74422;11.52851;14.65643;12.24915;13.81982;10.06132
620.28327685296;"C32H44O12";32;44;0;12;0;0;0.375;1.375;0;0;11;0;-0.62;6;6.40941;4.20368;0;6.28501;4.85575;5.61021;4.88722
621.09659827841;"C26H23NO17";26;23;1;17;0;0;0.654;0.885;0.0385;0;16;-0.2;0.54;1;0;0;6.27325;0;0;0;0
621.20575480646;"C29H35NO14";29;35;1;14;0;0;0.483;1.207;0.0345;0;13;-0.1;-0.14;4;0;4.32853;0;4.80422;4.74443;4.85827;0
622.04422835197;"C25H18O19";25;18;0;19;0;0;0.76;0.72;0;0;17;-0.3;0.8;1;0;0;8.67573;0;0;0;0
622.08061386132;"C26H22O18";26;22;0;18;0;0;0.692;0.846;0;0;16;-0.2;0.54;1;0;0;34.70148;0;0;0;0
622.09587000261;"C30H22O15";30;22;0;15;0;0;0.5;0.733;0;0;20;0.3;0.27;1;0;0;14.46826;0;0;0;0
622.11699937067;"C27H26O17";27;26;0;17;0;0;0.63;0.963;0;0;15;-0.2;0.3;4;2.74935;0;40.89388;2.97288;0;3.17637;0
622.13225551196;"C31H26O14";31;26;0;14;0;0;0.452;0.839;0;0;19;0.3;0.06;1;0;0;9.7971;0;0;0;0
622.15338488002;"C28H30O16";28;30;0;16;0;0;0.571;1.071;0;0;14;-0.2;0.07;7;7.95096;8.38713;30.9632;9.53706;10.62859;10.04659;6.95352
622.16461826931;"C27H30N2O15";27;30;2;15;0;0;0.556;1.111;0.0741;0;14;-0.3;0.22;1;0;0;0;0;4.12513;0;0
622.16864102131;"C32H30O13";32;30;0;13;0;0;0.406;0.938;0;0;18;0.3;-0.12;1;0;0;6.70014;0;0;0;0
622.18977038937;"C29H34O15";29;34;0;15;0;0;0.517;1.172;0;0;13;-0.1;-0.14;7;15.51081;17.62209;25.02079;19.64343;19.73324;19.22121;13.5505
622.20100377866;"C28H34N2O14";28;34;2;14;0;0;0.5;1.214;0.0714;0;13;-0.2;0;3;3.70643;4.53338;0;0;4.20765;0;0
622.20502653066;"C33H34O12";33;34;0;12;0;0;0.364;1.03;0;0;17;0.2;-0.3;1;0;0;3.51138;0;0;0;0
622.22615589872;"C30H38O14";30;38;0;14;0;0;0.467;1.267;0;0;12;-0.1;-0.33;7;17.95429;17.95847;17.76587;21.9536;20.4175;21.43336;15.18027
622.26254140807;"C31H42O13";31;42;0;13;0;0;0.419;1.355;0;0;11;-0.1;-0.52;7;12.15022;10.23494;7.56321;12.82209;10.59867;11.99471;9.37775
622.29892691742;"C32H46O12";32;46;0;12;0;0;0.375;1.438;0;0;10;-0.1;-0.69;5;4.59387;0;0;3.90225;3.16625;3.71612;3.21661
623.11224834287;"C26H25NO17";26;25;1;17;0;0;0.654;0.962;0.0385;0;15;-0.4;0.46;1;0;0;6.57618;0;0;0;0
623.18501936157;"C28H33NO15";28;33;1;15;0;0;0.536;1.179;0.0357;0;13;-0.2;0;4;5.2214;0;0;5.07998;5.31644;5.58606;0
623.22140487092;"C29H37NO14";29;37;1;14;0;0;0.483;1.276;0.0345;0;12;-0.2;-0.21;3;0;4.98256;0;5.01619;0;5.40792;0
624.05987841643;"C25H20O19";25;20;0;19;0;0;0.76;0.8;0;0;16;-0.5;0.72;1;0;0;13.63297;0;0;0;0
624.07513455772;"C29H20O16";29;20;0;16;0;0;0.552;0.69;0;0;20;0.3;0.41;1;0;0;20.45739;0;0;0;0
624.07850586104;"C26H24O16S";26;24;0;16;0;1;0.615;0.923;0;0.0385;15;-0.2;0.38;1;0;0;2.9857;0;0;0;0
624.09626392578;"C26H24O18";26;24;0;18;0;0;0.692;0.923;0;0;15;-0.4;0.46;1;0;0;36.41418;0;0;0;0
624.11152006707;"C30H24O15";30;24;0;15;0;0;0.5;0.8;0;0;19;0.3;0.2;1;0;0;18.2363;0;0;0;0
624.13264943513;"C27H28O17";27;28;0;17;0;0;0.63;1.037;0;0;14;-0.3;0.22;7;6.18798;4.22759;34.42798;6.54168;6.98724;6.43508;5.09093
624.14790557642;"C31H28O14";31;28;0;14;0;0;0.452;0.903;0;0;18;0.2;0;1;0;0;12.27397;0;0;0;0
624.16903494448;"C28H32O16";28;32;0;16;0;0;0.571;1.143;0;0;13;-0.2;0;7;14.67604;15.67155;27.38465;16.24211;17.20845;17.58928;11.58437
624.18026833377;"C27H32N2O15";27;32;2;15;0;0;0.556;1.185;0.0741;0;13;-0.4;0.15;2;4.0096;0;0;0;0;4.0907;0
624.18429108577;"C32H32O13";32;32;0;13;0;0;0.406;1;0;0;17;0.2;-0.19;1;0;0;7.69953;0;0;0;0
624.20542045383;"C29H36O15";29;36;0;15;0;0;0.517;1.241;0;0;12;-0.2;-0.21;7;21.57289;24.33578;20.82487;24.01551;24.39821;24.50147;17.01305
624.22067659512;"C33H36O12";33;36;0;12;0;0;0.364;1.091;0;0;16;0.2;-0.36;1;0;0;4.31691;0;0;0;0
624.24180596318;"C30H40O14";30;40;0;14;0;0;0.467;1.333;0;0;11;-0.2;-0.4;7;18.83483;18.35663;11.7041;20.22215;18.26067;20.73269;14.66901
624.27819147253;"C31H44O13";31;44;0;13;0;0;0.419;1.419;0;0;10;-0.2;-0.58;6;8.61916;6.63637;0;8.61858;6.79004;8.33025;6.35333
625.16428391668;"C27H31NO16";27;31;1;16;0;0;0.593;1.148;0.037;0;13;-0.4;0.15;2;4.38812;0;0;0;4.83307;0;0
625.20066942603;"C28H35NO15";28;35;1;15;0;0;0.536;1.25;0.0357;0;12;-0.3;-0.07;5;0;6.83126;2.70038;5.50482;5.55899;5.65751;0
625.23705493538;"C29H39NO14";29;39;1;14;0;0;0.483;1.345;0.0345;0;11;-0.3;-0.28;2;3.79626;4.19611;0;0;0;0;0
626.05439911283;"C28H18O17";28;18;0;17;0;0;0.607;0.643;0;0;20;0.3;0.57;1;0;0;20.4645;0;0;0;0
626.07552848089;"C25H22O19";25;22;0;19;0;0;0.76;0.88;0;0;15;-0.7;0.64;1;0;0;18.36189;0;0;0;0
626.09078462218;"C29H22O16";29;22;0;16;0;0;0.552;0.759;0;0;19;0.2;0.34;1;0;0;28.64474;0;0;0;0
626.11191399024;"C26H26O18";26;26;0;18;0;0;0.692;1;0;0;14;-0.5;0.38;1;0;0;32.7108;0;0;0;0
626.12717013153;"C30H26O15";30;26;0;15;0;0;0.5;0.867;0;0;18;0.2;0.13;1;0;0;21.59386;0;0;0;0
626.14829949959;"C27H30O17";27;30;0;17;0;0;0.63;1.111;0;0;13;-0.4;0.15;7;10.11055;8.03431;26.82516;9.62774;11.64027;10.66473;7.59337
626.16355564088;"C31H30O14";31;30;0;14;0;0;0.452;0.968;0;0;17;0.2;-0.06;1;0;0;14.43489;0;0;0;0
626.1669269442;"C28H34O14S";28;34;0;14;0;1;0.5;1.214;0;0.0357;12;-0.2;-0.14;2;0;2.4291;0;0;0;0;1.91665
626.18468500894;"C28H34O16";28;34;0;16;0;0;0.571;1.214;0;0;12;-0.3;-0.07;7;20.14335;21.67521;19.1206;20.33383;21.20612;21.28502;15.22191
626.19994115023;"C32H34O13";32;34;0;13;0;0;0.406;1.062;0;0;16;0.2;-0.25;1;0;0;9.67304;0;0;0;0
626.20331245355;"C29H38O13S";29;38;0;13;0;1;0.448;1.31;0;0.0345;11;-0.2;-0.34;2;0;2.67173;2.16825;0;0;0;0
626.22107051829;"C29H38O15";29;38;0;15;0;0;0.517;1.31;0;0;11;-0.3;-0.28;7;20.99592;23.38393;13.58888;21.69544;20.09804;22.67201;14.72287
626.23632665958;"C33H38O12";33;38;0;12;0;0;0.364;1.152;0;0;15;0.1;-0.42;1;0;0;5.15089;0;0;0;0
626.25745602764;"C30H42O14";30;42;0;14;0;0;0.467;1.4;0;0;10;-0.2;-0.47;7;13.28208;12.49645;6.23911;12.17738;10.71704;12.62116;8.9599
626.29384153699;"C31H46O13";31;46;0;13;0;0;0.419;1.484;0;0;9;-0.2;-0.65;4;4.43279;3.25422;0;3.94884;0;3.71434;0
627.12241910373;"C29H25NO15";29;25;1;15;0;0;0.517;0.862;0.0345;0;18;0.2;0.28;1;0;0;6.70637;0;0;0;0
627.21631949049;"C28H37NO15";28;37;1;15;0;0;0.536;1.321;0.0357;0;11;-0.4;-0.14;1;0;0;0;0;0;4.49567;0
628.03366366794;"C27H16O18";27;16;0;18;0;0;0.667;0.593;0;0;20;0.2;0.74;1;0;0;9.87587;0;0;0;0
628.054793036;"C24H20O20";24;20;0;20;0;0;0.833;0.833;0;0;15;-1.2;0.83;1;0;0;4.05905;0;0;0;0
628.07004917729;"C28H20O17";28;20;0;17;0;0;0.607;0.714;0;0;19;0.2;0.5;1;0;0;30.76956;0;0;0;0
628.09117854535;"C25H24O19";25;24;0;19;0;0;0.76;0.96;0;0;14;-0.8;0.56;1;0;0;19.77833;0;0;0;0
628.10643468664;"C29H24O16";29;24;0;16;0;0;0.552;0.828;0;0;18;0.2;0.28;1;0;0;34.10623;0;0;0;0
628.1275640547;"C26H28O18";26;28;0;18;0;0;0.692;1.077;0;0;13;-0.6;0.31;6;5.82285;0;25.04759;4.70754;5.1896;5.06907;3.73234
628.14282019599;"C30H28O15";30;28;0;15;0;0;0.5;0.933;0;0;17;0.1;0.07;1;0;0;24.76238;0;0;0;0
628.14619149931;"C27H32O15S";27;32;0;15;0;1;0.556;1.185;0;0.037;12;-0.4;0;2;0;2.94245;0;0;0;2.28034;0
628.16394956405;"C27H32O17";27;32;0;17;0;0;0.63;1.185;0;0;12;-0.5;0.07;7;14.12155;11.52905;18.36715;11.24201;13.13184;12.53466;9.67109
628.17920570534;"C31H32O14";31;32;0;14;0;0;0.452;1.032;0;0;16;0.1;-0.13;1;0;0;17.17542;0;0;0;0
628.18257700866;"C28H36O14S";28;36;0;14;0;1;0.5;1.286;0;0.0357;11;-0.3;-0.21;2;0;4.42966;0;0;0;0;2.75762
628.2003350734;"C28H36O16";28;36;0;16;0;0;0.571;1.286;0;0;11;-0.4;-0.14;7;18.6043;20.77308;12.79167;16.65375;16.28471;18.247;12.62119
628.21559121469;"C32H36O13";32;36;0;13;0;0;0.406;1.125;0;0;15;0.1;-0.31;4;2.76344;0;12.23503;3.33263;0;3.08522;0
628.21896251801;"C29H40O13S";29;40;0;13;0;1;0.448;1.379;0;0.0345;10;-0.3;-0.41;1;0;3.73886;0;0;0;0;0
628.23672058275;"C29H40O15";29;40;0;15;0;0;0.517;1.379;0;0;10;-0.4;-0.34;7;14.73579;15.5481;7.16444;12.40265;12.10015;13.4969;10.20491
628.25197672404;"C33H40O12";33;40;0;12;0;0;0.364;1.212;0;0;14;0.1;-0.48;2;0;0;5.79571;3.11256;0;0;0
628.2731060921;"C30H44O14";30;44;0;14;0;0;0.467;1.467;0;0;9;-0.3;-0.53;6;6.52762;5.27629;0;4.87831;4.28649;5.48729;4.18775
628.32409629406;"C27H52N2O12S";27;52;2;12;0;1;0.444;1.926;0.0741;0.037;3;-1;-0.74;1;0;0;4.05008;0;0;0;0
629.10168365884;"C28H23NO16";28;23;1;16;0;0;0.571;0.821;0.0357;0;18;0.1;0.43;1;0;0;8.79705;0;0;0;0
629.13806916819;"C29H27NO15";29;27;1;15;0;0;0.517;0.931;0.0345;0;17;0.1;0.21;1;0;0;6.6869;0;0;0;0
630.0493137324;"C27H18O18";27;18;0;18;0;0;0.667;0.667;0;0;19;0.1;0.67;1;0;0;20.3761;0;0;0;0
630.07044310046;"C24H22O20";24;22;0;20;0;0;0.833;0.917;0;0;14;-1.5;0.75;1;0;0;6.2785;0;0;0;0
630.08569924175;"C28H22O17";28;22;0;17;0;0;0.607;0.786;0;0;18;0.1;0.43;1;0;0;41.11236;0;0;0;0
630.08907054507;"C25H26O17S";25;26;0;17;0;1;0.68;1.04;0;0.04;13;-0.7;0.4;1;0;0;2.84315;0;0;0;0
630.10682860981;"C25H26O19";25;26;0;19;0;0;0.76;1.04;0;0;13;-1;0.48;1;0;0;16.12374;0;0;0;0
630.1220847511;"C29H26O16";29;26;0;16;0;0;0.552;0.897;0;0;17;0.1;0.21;1;0;0;37.22288;0;0;0;0
630.12545605442;"C26H30O16S";26;30;0;16;0;1;0.615;1.154;0;0.0385;12;-0.6;0.15;1;0;0;0;0;2.22801;0;0
630.14321411916;"C26H30O18";26;30;0;18;0;0;0.692;1.154;0;0;12;-0.8;0.23;6;6.95021;0;16.17166;4.64804;5.31787;5.25433;4.04158
630.15847026045;"C30H30O15";30;30;0;15;0;0;0.5;1;0;0;16;0.1;0;1;0;0;26.72648;0;0;0;0
630.16184156377;"C27H34O15S";27;34;0;15;0;1;0.556;1.259;0;0.037;11;-0.5;-0.07;1;0;6.07979;0;0;0;0;0
630.17959962851;"C27H34O17";27;34;0;17;0;0;0.63;1.259;0;0;11;-0.6;0;7;12.76556;10.43621;10.14227;9.08962;9.65103;10.04867;7.98121
630.1948557698;"C31H34O14";31;34;0;14;0;0;0.452;1.097;0;0;15;0.1;-0.19;7;4.54401;3.91223;18.63682;5.63541;5.30276;5.1995;3.8967
630.19822707312;"C28H38O14S";28;38;0;14;0;1;0.5;1.357;0;0.0357;10;-0.4;-0.29;1;0;6.66058;0;0;0;0;0
630.21598513786;"C28H38O16";28;38;0;16;0;0;0.571;1.357;0;0;10;-0.5;-0.21;7;12.99939;13.41682;5.53292;8.99293;9.40409;10.0458;7.97683
