

Dataset: BottomWater.csv

Pre-alignment:

Start ppm error: 2.50000000

Error StdDev distribution along mass:

MassMedian,LowError,HighError,ErrorMean,ErrorStdDev,Count
501.09499000,-0.0902859289387853,0.150134933738079,0.03211459,0.03940628,584
505.09634000,-0.126845086139258,0.156196053929256,0.00540289,0.04400474,602
509.12034000,-0.10805484048472,0.127479427219571,0.00918154,0.03662348,577
513.13138500,-0.0938148889588582,0.104065550402019,0.00537979,0.03098478,596
517.15302000,-0.0776806044730326,0.077466930464552,-0.00064040,0.02896363,597
521.18263000,-0.124585919378222,0.105313768985475,-0.00987792,0.03652341,582
525.19766000,-0.123583955644093,0.104423905447998,-0.01055790,0.03378862,591
529.22334000,-0.0973235110740412,0.0885229149875729,-0.00235451,0.03122251,610
533.70249500,-0.0905466879866992,0.100573058400613,0.00806189,0.03303632,607
538.18853500,-0.102243072688834,0.12062236710803,0.00844384,0.03561180,602
542.64759000,-0.0949613052625729,0.0864862512059511,-0.00001580,0.03051429,604
547.10050500,-0.118913691511026,0.100403336236919,-0.00843865,0.03236915,591
551.14590500,-0.11832300292789,0.100128563401628,-0.00540654,0.03866030,603
555.18480500,-0.0991910479667033,0.116977956778126,0.01044349,0.03643940,609
559.67492500,-0.0984891425933794,0.116322706559424,0.01249906,0.03636695,610
564.64251000,-0.117581994537817,0.126982818144269,0.00225474,0.03657838,606
569.16051500,-0.134185280672657,0.108496193712491,-0.01209349,0.04008600,607
573.68944000,-0.113765312664589,0.0962624548679361,-0.00819437,0.03765175,622
578.69049000,-0.137965565534573,0.137863388848321,0.00115165,0.04219886,598
583.66446000,-0.125265715833448,0.117349551637245,0.00149014,0.03777390,600
588.68607500,-0.135572282527364,0.13530868372419,-0.00253946,0.04125705,672
594.21148500,-0.111618648359617,0.120557873208067,0.00341670,0.03878317,623
599.72642500,-0.0919478679258514,0.108310501589979,0.00465827,0.03400011,626
605.68520000,-0.104087352619461,0.129206020252543,0.00825839,0.03934311,643
611.66344500,-0.114742286538756,0.147469632335472,0.01970488,0.04187026,618
617.22601500,-0.089388357452064,0.105564010088294,0.01000139,0.03748806,649
623.70903000,-0.151699997266919,0.167391030633156,0.00997052,0.04937838,630
630.18453000,-0.1270671048905,0.127258990748976,0.00654306,0.03961135,617
636.68710500,-0.219806825212242,0.157111922879614,-0.02700840,0.06129811,611
643.70382500,-0.155801361187831,0.093321849442555,-0.03409279,0.04403646,659
651.24764000,-0.150298879177004,0.128137825445219,-0.00696213,0.04178437,617
659.24576500,-0.151691081274196,0.0910146487645176,-0.02786331,0.04324392,646
667.74018000,-0.14753800088948,0.125457493169736,-0.00906030,0.04500617,634
676.74902000,-0.187648407198654,0.136049074595266,-0.02515085,0.05328612,635
686.19172500,-0.169480605809837,0.148522557646165,-0.00380201,0.05546085,654
695.71035000,-0.179716619052929,0.222572716754765,0.02549135,0.06540277,642
705.26940500,-0.271163784463703,0.321377816680336,0.03024725,0.08543955,637
715.71998000,-0.170035610656936,0.134224796844161,-0.01462715,0.05102765,658
726.68142000,-0.13088084688626,0.144752776215923,0.01320852,0.04787029,636
737.68615500,-0.155607872958412,0.115044818371648,-0.01595013,0.04809434,663
747.71179000,-0.161048323526689,0.16069461789442,0.00949651,0.05363640,605
757.27738000,-0.144185245839558,0.170340195127046,0.01240650,0.05020322,642
767.80989500,-0.138076102732177,0.145190755401447,0.00292045,0.04754587,633
778.76729500,-0.145269573640801,0.139611914345122,-0.00352413,0.04974615,642
788.28770000,-0.133840795567614,0.121107821806844,-0.00501685,0.04635617,625
796.76661000,-0.152072468753296,0.152612286082992,0.00407619,0.05256120,604
805.23099000,-0.149142530806672,0.148976440913343,-0.00357442,0.05014318,626
812.79698000,-0.178002806714739,0.165849761556013,-0.00065558,0.05655112,614
820.28222000,-0.176845544381139,0.164344460491472,-0.00725205,0.05619038,602
827.29371500,-0.196935354669713,0.167238242706835,-0.01445810,0.05785350,634
834.29633500,-0.17391974661336,0.161695260813763,-0.00537943,0.05692358,646
840.78923500,-0.160473970350347,0.172368912254694,0.00531630,0.05379268,618
846.34213500,-0.19256011614825,0.163576593415563,-0.01413606,0.05849701,618
852.33720500,-0.215982322416358,0.158489010609511,-0.02705762,0.05955471,596
858.31900500,-0.182525687812,0.165251595512926,-0.00908769,0.05844481,636
864.80899500,-0.155095193757941,0.196442263942202,0.01765184,0.06006672,611
870.82627500,-0.177795092404752,0.235052129880648,0.02475751,0.06541398,609
876.81008000,-0.215902455814395,0.194349321113799,-0.01240247,0.06916535,614
883.23664500,-0.277052728455991,0.220333680298343,-0.03150129,0.07217174,584
889.23942000,-0.20080612664363,0.18405942303802,-0.01230274,0.06546315,631
895.31625000,-0.195804938629028,0.296489125656521,0.05675526,0.07833188,625
901.78603500,-0.144494507717357,0.211113015701014,0.03269422,0.06126032,638
908.23605500,-0.269633423517905,0.214570145099438,-0.02750048,0.08071602,612
914.25608000,-0.224062591370421,0.169511009868534,-0.02728728,0.06288455,611
920.74822500,-0.202377447585547,0.208057112139071,-0.00494821,0.06724723,622
927.27545500,-0.182831792460182,0.205049769887518,0.00605130,0.06007368,605
933.83092000,-0.208695364980077,0.176762925815387,-0.01359239,0.06807101,630
940.83467000,-0.228809732148834,0.198284197600271,-0.01725715,0.06900504,574
948.33249500,-0.230594136467403,0.215059563657923,-0.00328573,0.07208621,616
956.83977000,-0.218190859885265,0.224336966315521,0.00137863,0.06992035,604
966.33356500,-0.243840496148647,0.212434500029327,-0.01863843,0.07758852,625
976.84170000,-0.261287548229889,0.271441227787659,0.00899754,0.08522783,645
987.82676000,-0.25753495813582,0.282328995354916,0.00619469,0.08640743,628
999.32147000,-0.205242559139857,0.235576773433988,0.01515996,0.07294055,642
1011.83179500,-0.234118770291989,0.21893629473966,-0.00845844,0.07729111,621
1026.82446000,-0.291951670647253,0.253479536256729,-0.01369022,0.09030438,623
1048.84057000,-0.262797285213302,0.232219208850086,-0.01354766,0.08405487,655
1111.89699500,-0.344285421927891,0.378092488657536,0.01960084,0.12515956,707
Calibration: 


Calibration failed; using uncalibrated masses

Exception: Value cannot be null.
Parameter name: arraymajor peaks match 3999 minor peaks total match 4236 multi peaks mf count 1508
error handler calls 0
multi peaks options calls 1508


major peaks match 3483 minor peaks total match 3743 multi peaks mf count 1748
error handler calls 0
multi peaks options calls 1748


major peaks match 2501 minor peaks total match 1675 multi peaks mf count 1768
error handler calls 0
multi peaks options calls 1768


major peaks match 4252 minor peaks total match 4974 multi peaks mf count 1937
error handler calls 0
multi peaks options calls 1937


major peaks match 4564 minor peaks total match 5539 multi peaks mf count 2123
error handler calls 0
multi peaks options calls 2123


major peaks match 4382 minor peaks total match 5136 multi peaks mf count 2306
error handler calls 0
multi peaks options calls 2306


major peaks match 3548 minor peaks total match 3555 multi peaks mf count 2452
error handler calls 0
multi peaks options calls 2452


Processed files:

BottomWater.csv

NPEqIW.csv

SRNOM.csv

U1382A.csv

U1383C_Deep.csv

U1383C_Middle.csv

U1383C_Shallow.csv

Parameters:

<DefaultParameters><InputFilesTab><Adduct></Adduct><Ionization>proton_detachment</Ionization><Charge>1</Charge><UsePreAlignment>True</UsePreAlignment><Calibration><RefPeakFileName>F:\Documents\Projects\NikolaTolic\Formularity\Documents\Neg_ESI_CalibrationPeaks.ref</RefPeakFileName><Regression>linear</Regression><RelFactor>1000000</RelFactor><StartTolerance>5</StartTolerance><EndTolerance>0.5</EndTolerance><PeakFilters><MinSToN>3</MinSToN><MinRelAbun>0</MinRelAbun><MaxRelAbun>1</MaxRelAbun></PeakFilters></Calibration></InputFilesTab><CiaTab><UseAlignment>True</UseAlignment><AlignmentTolerance>0.2</AlignmentTolerance><CiaDBFilename>F:\Documents\Projects\NikolaTolic\Formularity\Distribution\CIA_DB_2016_11_21_Database\CIA_DB_2016_11_21.bin</CiaDBFilename><StaticPpmDynamicStdDevError>False</StaticPpmDynamicStdDevError><StdDevErrorGain>1</StdDevErrorGain><FormulaTolerance>0.5</FormulaTolerance><DBMassLimit>500</DBMassLimit><FormulaScore>MinNSPAndError</FormulaScore><UseKendrick>True</UseKendrick><UseC13>True</UseC13><C13Tolerance>0.5</C13Tolerance><UseFormulaFilters>True</UseFormulaFilters><ElementalCounts>True</ElementalCounts><ValenceRules>True</ValenceRules><ElementalRatios>True</ElementalRatios><HeteroatomCounts>True</HeteroatomCounts><PositiveAtoms>True</PositiveAtoms><IntegerDBE>False</IntegerDBE><SpecialFilter>Water</SpecialFilter><UserDefinedFilter></UserDefinedFilter><UseRelation>True</UseRelation><MaxRelationGaps>5</MaxRelationGaps><UseBackward>False</UseBackward><RelationErrorType>AMU</RelationErrorType><RelationError>2E-05</RelationError><FormulaBuildingBlocks><CH2>True</CH2><CH4O-1>False</CH4O-1><H2>True</H2><C2H4O>False</C2H4O><CO2>False</CO2><C2H2O>False</C2H2O><O>True</O><HN>False</HN><CH2O>False</CH2O></FormulaBuildingBlocks><Output><GenerateReports>False</GenerateReports><Error>Signed</Error></Output></CiaTab><IpaTab><IpaDBFilename>C:\Users\Hollie\Downloads\IPA_DB_MTW_Cl_8_3.txt</IpaDBFilename><MassTol>1</MassTol><MajorPeaksMinSToN>1</MajorPeaksMinSToN><MinorPeaksMinSToN>1</MinorPeaksMinSToN><MatchedPeakReport>True</MatchedPeakReport><MinPeakProbabilityToScore>0.001</MinPeakProbabilityToScore><DbFilter>r/O</DbFilter></IpaTab></DefaultParameters>

