m/z,I,S/N,Res.
619.04962,1.3412,8.12,1158419
619.05526,1.8052,11.05,1455628
619.05768,24.3699,153.21,1344907
619.07062,2.1103,12.97,1155930
619.07294,9.8881,61.97,1339483
619.07628,1.8558,11.36,1225087
619.07881,1.9138,11.73,1313880
619.08269,1.5169,9.23,1266277
619.08358,1.2065,7.27,1061645
619.08514,1.5227,9.27,1551313
619.08602,1.5831,9.65,1135003
619.09165,1.7034,10.4,1516934
619.09406,38.4304,241.79,1281006
619.10532,2.3965,14.77,1371122
619.10712,2.2277,13.71,1214624
619.10932,7.2604,45.41,1361585
619.11269,1.2656,7.65,1506698
619.11344,1.4604,8.87,1477709
619.11519,3.9435,24.52,1342762
619.12151,1.461,8.88,1454186
619.13047,31.9788,201.14,1322345
619.14169,3.2998,20.46,1229816
619.14352,1.4258,8.66,1241333
619.14571,4.2705,26.58,1301235
619.15157,3.0968,19.18,1311861
619.15785,1.3027,7.88,1346055
619.16127,1.3841,8.39,1037826
619.16445,1.3687,8.3,1275546
619.16685,24.0335,151.09,1347195
619.17807,1.9302,11.83,1272593
619.17986,1.5925,9.71,1277999
619.18209,2.6383,16.29,1177789
619.18795,2.0659,12.69,1311074
619.20323,19.0113,119.45,1325693
619.21628,1.42,8.62,1049556
619.21854,1.329,8.05,1185434
619.23961,10.5377,66.06,1296462
619.276,3.2107,19.9,1261194
620.02467,1.2867,7.78,1322777
620.03181,1.7761,10.86,1271593
620.03992,1.9214,11.78,1433671
620.05293,2.4219,14.93,1293402
620.06103,6.6751,41.73,1367851
620.06819,3.5929,22.31,1145020
620.07632,3.1235,19.35,1189465
620.08933,5.7341,35.8,1362583
620.09743,11.3595,71.24,1311468
620.1046,2.7464,16.97,1345113
620.11268,2.1792,13.4,1410467
620.1257,6.6788,41.75,1243494
620.13381,9.434,59.11,1263543
620.14096,1.8219,11.15,1106301
620.14912,1.5559,9.47,1188589
620.16209,4.3445,27.04,1337218
620.1702,7.6588,47.92,1323194
620.17331,1.4602,8.87,1010383
620.18542,1.2073,7.28,970184
620.19849,2.3075,14.21,1303603
620.20659,6.0847,38.01,1294799
620.24296,3.6132,22.44,1224223
621.01347,1.2722,7.69,1183613
621.01583,4.4208,27.52,1390184
621.02888,1.2204,7.36,1359036
621.03696,7.9301,49.63,1388354
621.04984,1.8138,11.1,1276875
621.0522,12.4421,78.06,1326577
621.05556,1.9674,12.07,1368407
621.06526,1.3892,8.42,1364900
621.07091,1.4003,8.49,1421856
621.07334,31.7191,199.51,1337589
621.08461,1.2975,7.85,1420917
621.08627,1.8085,11.07,1166155
621.08859,13.2248,82.99,1305492
621.09193,1.6643,10.16,1548228
621.09267,1.2828,7.75,1506954
621.0983,1.5923,9.7,1494649
621.09986,1.4334,8.7,1627942
621.10163,1.1815,7.12,1447566
621.10972,37.3793,235.17,1327093
621.12095,2.6729,16.51,1350840
621.12271,1.5185,9.24,1184424
621.12497,8.9551,56.09,1300602
621.13087,2.1415,13.16,1096232
621.1381,1.4024,8.51,1083036
621.14611,28.3021,177.98,1324088
621.15735,2.4694,15.23,1314299
621.15911,1.73,10.57,1040424
621.16136,6.1243,38.26,1245768
621.17447,1.744,10.66,1266380
621.18249,22.8704,143.76,1328515
621.19377,1.6967,10.36,1248710
621.19775,3.2096,19.89,1331213
621.21888,16.239,101.98,1312459
621.23413,1.6073,9.8,1189288
621.25527,6.9132,43.23,1354482
621.29163,1.5383,9.36,1165208
621.56032,1.2249,7.39,917891
621.70441,1.3145,7.95,772624
622.0403,2.0629,12.67,1286441
622.04746,2.5614,15.81,1295203
622.05557,3.827,23.78,1280274
622.06858,2.7117,16.76,1287107
622.0767,9.247,57.93,1349041
622.08148,1.2147,7.32,1085351
622.08384,5.1157,31.9,1253311
622.09195,4.1133,25.59,1354032
622.10496,6.011,37.54,1314042
622.11307,10.3338,64.78,1293413
622.12022,3.8129,23.69,1146487
622.12832,3.0902,19.14,1433478
622.14136,5.618,35.07,1372547
622.14947,7.9717,49.9,1277399
622.15262,1.4998,9.12,1214358
622.15664,2.2201,13.66,1135686
622.16476,2.0829,12.8,1315123
622.16795,1.2218,7.37,819913
622.17774,3.3957,21.07,1222265
622.18584,7.6344,47.77,1302122
622.20109,1.4741,8.96,1200290
622.21413,1.4711,8.94,1163199
622.22222,5.3418,33.33,1261802
622.25863,2.4674,15.22,1303572
622.9951,2.0382,12.51,1087305
623.02906,1.6457,10.04,1263538
623.03146,9.992,62.62,1323128
623.03485,1.8692,11.45,1386075
623.04454,2.2631,13.93,1292169
623.0526,12.4613,78.18,1269445
623.06546,2.7942,17.28,1240760
623.06785,18.6992,117.48,1292028
623.07121,2.7291,16.87,1135466
623.07755,1.3094,7.92,1446617
623.07911,1.9584,12.01,1278680
623.08096,1.7093,10.44,1221202
623.08321,1.1948,7.2,1113553
623.08898,33.2846,209.37,1316683
623.1002,1.2438,7.51,1397242
623.10189,1.3473,8.16,1498234
623.10424,16.669,104.69,1326450
623.1076,1.7573,10.74,1435073
623.10838,1.2206,7.36,1494270
623.11399,1.4003,8.49,1407953
623.11546,1.8898,11.58,646900
623.1173,1.5426,9.39,1407317
623.12536,31.4691,197.93,1327127
623.13659,2.1849,13.44,1350111
623.13828,1.2493,7.54,1157849
623.14064,11.2191,70.35,1319495
623.14399,1.6559,10.1,1377737
623.15369,1.7462,10.67,1316547
623.16175,25.0311,157.37,1315909
623.17301,1.7484,10.69,1189858
623.17469,1.1911,7.18,1131583
623.17703,7.0378,44.01,1293986
623.18039,1.3023,7.88,1348329
623.19009,1.9605,12.02,1274328
623.19228,1.2582,7.6,700424
623.19815,19.0351,119.6,1302524
623.21339,3.9459,24.53,1237368
623.22648,1.1714,7.05,1273663
623.23453,10.6982,67.07,1251543
623.24976,1.8547,11.36,1223556
623.27092,3.8178,23.72,1306750
623.52882,1.3384,8.1,1055525
624.02675,1.8601,11.39,1233757
624.03479,3.0422,18.84,1221429
624.04785,1.2187,7.35,1305209
624.05593,3.8564,23.97,1350330
624.0631,4.7745,29.75,1238835
624.07123,5.5146,34.41,1271660
624.07455,1.3218,8,787285
624.08423,3.0335,18.78,1330513
624.09233,9.2797,58.14,1251104
624.09948,5.4158,33.79,1292929
624.10759,5.4669,34.11,1290768
624.11076,1.5695,9.56,1280808
624.12061,5.2821,32.95,1341534
624.12873,9.4602,59.27,1300242
624.13589,4.2439,26.41,1289794
624.14398,3.453,21.43,1309076
624.157,3.7129,23.06,1317396
624.16511,7.0764,44.25,1299202
624.17226,2.3489,14.47,1025829
624.18036,2.5873,15.97,1285492
624.19342,2.4683,15.22,1423936
624.20149,6.2694,39.17,1249880
624.2168,1.3963,8.47,1406122
624.22981,1.2868,7.78,1461372
624.23785,3.4605,21.47,1255274
625.01072,4.0706,25.32,1308596
625.01827,1.283,7.76,1021753
625.02369,1.5562,9.48,1090536
625.03189,2.8808,17.82,1355638
625.04472,1.9421,11.91,1304508
625.04712,18.7057,117.52,1322344
625.05048,1.9825,12.16,1288488
625.05838,1.6824,10.27,1282195
625.06017,1.5824,9.64,1221644
625.06239,1.8497,11.33,998710
625.06825,16.7838,105.41,1259077
625.07459,1.2555,7.58,1341396
625.08113,2.2927,14.12,1419720
625.08351,26.1829,164.63,1317089
625.08687,2.4035,14.81,1168663
625.09322,1.2266,7.4,1495924
625.09475,2.4448,15.07,1337814
625.09658,1.849,11.32,1170287
625.09881,1.5067,9.16,1176048
625.10463,29.8995,188.04,1323267
625.11584,1.1883,7.16,1001873
625.11749,1.7266,10.55,1317913
625.11988,19.738,124.02,1276971
625.12323,1.4931,9.08,1535840
625.13115,1.8334,11.22,1410442
625.13205,1.192,7.18,1459766
625.13296,2.0689,12.71,1355678
625.13524,1.635,9.97,515849
625.14102,24.5197,154.15,1322496
625.14731,1.6248,9.91,5969951
625.15227,1.2607,7.61,1385887
625.15391,1.293,7.82,1255341
625.15627,13.1943,82.8,1301059
625.15967,1.2205,7.36,1708074
625.16933,2.7559,17.03,1370367
625.17741,17.4773,109.78,1259212
625.19267,8.8417,55.38,1306952
625.19603,1.9819,12.16,855077
625.19673,1.4006,8.5,420923
625.20571,2.6768,16.54,1237220
625.21378,12.421,77.93,1329806
625.22904,4.7082,29.33,1298991
625.25018,5.7029,35.6,1283180
625.26544,1.8816,11.53,1332148
625.28656,1.3082,7.91,921904
625.31988,4.0502,25.19,1213575
626.0141,1.4132,8.58,1245641
626.0424,2.7052,16.72,1274711
626.05049,5.522,34.46,1341242
626.06353,1.5485,9.43,1329402
626.07161,4.8759,30.39,1312068
626.07876,6.2914,39.31,1323603
626.08686,7.7938,48.77,1394487
626.09008,1.9085,11.7,999130
626.09989,3.1463,19.49,1222545
626.10798,8.7852,55.02,1337552
626.11516,6.13,38.29,1304205
626.12324,6.1342,38.32,1358794
626.1264,1.5526,9.45,1123827
626.13628,3.8187,23.73,1286678
626.14437,7.4897,46.86,1341960
626.15155,3.7603,23.36,1361396
626.15962,4.8207,30.04,1261619
626.16281,1.4929,9.08,1155514
626.17267,3.0737,19.04,1213911
626.18075,5.4983,34.31,1305121
626.18792,2.1095,12.96,1167592
626.19601,3.185,19.74,1295026
626.19936,1.1791,7.1,500216
626.20903,1.9308,11.84,1292971
626.21715,3.8802,24.12,1266807
626.22432,1.226,7.4,1369879
626.23239,1.7897,10.95,1475321
626.25354,2.0278,12.45,1268856
626.32327,1.7921,10.96,1080940
627.02398,1.5433,9.4,1270446
627.02637,9.0271,56.54,1298902
627.02976,1.43,8.68,1364360
627.03944,1.4883,9.05,1141330
627.04165,2.0488,12.58,1360763
627.04751,3.7102,23.05,1403423
627.06036,2.8901,17.88,1158777
627.06277,28.1251,176.86,1304023
627.06613,2.9342,18.16,1176183
627.07402,1.9847,12.18,1378393
627.07582,1.9976,12.26,1286850
627.07804,1.9821,12.16,1379797
627.0839,18.0785,113.57,1315318
627.08781,1.3433,8.14,1155471
627.09022,1.4979,9.11,1363302
627.09673,2.2567,13.89,1259731
627.09915,31.175,196.08,1279995
627.10252,1.5598,9.5,1559183
627.11039,2.8694,17.75,1277278
627.11136,1.3297,8.05,1496637
627.11221,2.375,14.64,1332340
627.1144,1.5768,9.61,1502106
627.11847,1.3967,8.47,1479045
627.12028,22.8949,143.91,1329318
627.13146,1.2325,7.44,1370698
627.13314,1.5358,9.35,1467118
627.13554,22.6342,142.27,1322609
627.1389,1.6476,10.05,1367280
627.14677,2.6168,16.16,1186929
627.14861,2.9876,18.49,1347937
627.15668,16.7886,105.44,1315539
627.16635,1.5034,9.14,1200250
627.16783,1.186,7.14,917240
627.16949,1.5239,9.27,1068668
627.17192,15.6993,98.58,1267612
627.17526,1.8647,11.42,1340279
627.18313,1.3407,8.12,1569828
627.18498,3.6488,22.66,1324937
627.18717,1.3266,8.03,869593
627.19305,11.6923,73.34,1306435
627.20831,11.1835,70.13,1282238
627.22139,2.1322,13.11,1298996
627.22944,6.5487,40.93,1291053
627.24469,5.2976,33.05,1318718
627.26585,2.0925,12.86,1172966
627.28112,1.6151,9.85,1092037
627.31693,3.702,23,1222676
628.02976,2.854,17.65,1263181
628.05084,1.3168,7.97,1318658
628.05801,5.0189,31.29,1276032
628.06612,7.8894,49.38,1263090
628.0733,1.339,8.11,1143491
628.07918,1.493,9.08,1395072
628.08726,4.7434,29.56,1342893
628.09439,8.041,50.33,1243517
628.1025,8.8743,55.58,1251788
628.10568,1.6585,10.12,1135369
628.11554,2.7148,16.78,1360431
628.12365,6.8421,42.78,1368282
628.13078,6.1122,38.18,1234888
628.13888,7.6059,47.59,1299903
628.14206,2.0423,12.54,1006662
628.15195,2.6935,16.64,1353631
628.16002,4.9963,31.15,1319476
628.16717,3.2695,20.27,1280697
628.17527,5.6081,35,1290155
628.17845,1.5608,9.51,1247002
628.1883,2.1581,13.27,1179827
628.19642,3.7239,23.13,1326784
628.20357,1.8843,11.54,1375144
628.21164,3.7816,23.5,1230591
628.22473,1.3544,8.21,1215934
628.23281,1.7364,10.61,1339961
628.24804,2.2372,13.77,1291511
628.32028,1.4751,8.97,1253176
628.88337,1.4788,8.99,1265334
629.00565,2.402,14.81,1222158
629.02093,2.2204,13.66,1210426
629.03402,1.3184,7.98,1171193
629.03963,1.9239,11.79,1392756
629.04203,18.6249,117.01,1309590
629.04542,1.7332,10.59,1378699
629.05503,2.4471,15.09,1202445
629.05728,4.1358,25.73,1299061
629.06063,1.3961,8.47,1240612
629.06315,5.7389,35.83,1329537
629.06948,1.3556,8.21,1487543
629.07598,2.5163,15.53,1363514
629.07841,37.579,236.43,1280086
629.08179,2.5988,16.05,1437813
629.08964,2.7208,16.81,1253956
629.09144,1.7571,10.74,1299441
629.09371,3.8803,24.12,1339154
629.09777,1.4503,8.81,1687828
629.09955,14.738,92.52,1295233
629.10589,1.4978,9.11,1250691
629.11239,1.8465,11.31,1492252
629.11481,34.0238,214.03,1308377
629.11812,1.5065,9.16,1190495
629.12603,3.1373,19.44,1373638
629.12783,1.6804,10.26,1325723
629.13006,2.7203,16.81,1135383
629.13416,1.635,9.97,1361097
629.13593,14.7818,92.8,1326572
629.14227,1.2207,7.36,1355502
629.14557,1.3624,8.26,830527
629.14874,2.0118,12.35,1299161
629.15118,24.4295,153.58,1306680
629.15456,1.412,8.57,1356168
629.16242,2.3869,14.71,1256308
629.16425,2.1484,13.21,1298238
629.17231,9.2706,58.08,1310135
629.18196,1.8092,11.07,704683
629.18757,17.0351,107,1238186
629.19094,1.9657,12.06,1053357
629.19881,1.2839,7.76,1339082
629.20064,2.716,16.78,1255484
629.20869,5.0574,31.53,1233999
629.22396,11.0229,69.12,1294539
629.23703,1.8471,11.31,1166208
629.24509,2.088,12.83,1144272
629.26034,4.0985,25.49,1446274
629.2967,1.2813,7.74,1542286
629.31395,1.8009,11.02,1107898
630.03729,2.2559,13.88,1303111
630.04538,5.6893,35.52,1236112
630.05256,1.9728,12.1,1188416
630.06065,1.3153,7.96,1254528
630.0665,1.5358,9.35,1463337
630.07365,6.595,41.22,1271040
630.08176,11.7027,73.4,1294613
630.08505,1.2927,7.82,1104259
630.08896,1.3118,7.94,1354090
630.09479,1.2671,7.65,1325026
630.09699,1.797,10.99,1058251
630.10289,4.3022,26.78,1284400
630.11003,8.3383,52.21,1301338
630.11815,10.3781,65.06,1324740
630.12132,1.9206,11.77,1138288
630.13116,1.8666,11.43,1453070
630.13929,3.9706,24.69,1410030
630.14643,5.4732,34.15,1362976
630.15455,7.9111,49.51,1324250
630.15767,1.9729,12.1,1295585
630.16759,2.1285,13.08,1346695
630.17567,2.4323,15,1303336
630.18282,3.3098,20.52,1193120
630.19092,5.6098,35.02,1243704
630.19408,1.7383,10.62,1187555
630.20395,1.5007,9.13,1243276
630.21202,1.6093,9.81,1395301
630.21923,1.4738,8.96,1270289
630.22732,3.3242,20.62,1311243
630.26367,1.6391,10,1348497
631.00015,1.3717,8.31,1361882
631.02131,5.3901,33.63,1327697
631.03421,1.6951,10.35,1196969
631.03654,4.9911,31.12,1263333
631.0399,1.6689,10.19,1394287
631.04238,1.1852,7.14,1237325
631.04958,1.459,8.86,1422694
631.05525,2.137,13.14,1302775
631.05767,29.5308,185.72,1319175
631.06105,2.0151,12.37,1174537
631.07064,1.8207,11.14,1219349
631.07295,6.9187,43.26,1249093
631.07629,1.6229,9.9,1501358
631.07882,5.2424,32.7,1238871
631.08513,1.8685,11.44,1288485
631.09161,1.7887,10.94,1406472
631.09405,43.9959,276.85,1315048
631.09744,1.5526,9.45,1485736
631.10529,2.3708,14.61,1443503
631.10707,2.0736,12.74,1190831
631.10931,5.5719,34.78,1287767
631.11342,1.8469,11.31,1452859
631.1152,10.38,65.07,1293693
631.12482,1.3495,8.17,1154484
631.12807,1.4386,8.74,1487194
631.13044,31.6698,199.2,1249347
631.13381,1.8102,11.08,1151184
631.14168,3.3371,20.7,1231966
631.14348,1.7896,10.95,1380055
631.1457,3.2694,20.27,1233419
631.15158,7.6288,47.74,1335040
631.15786,1.3651,8.27,1337834
631.16124,1.2509,7.55,1029996
631.16443,1.1695,7.04,1539305
631.16684,24.3544,153.11,1288774
631.1702,1.2138,7.32,1498922
631.1781,1.9872,12.19,1520267
631.17988,2.3909,14.74,1250859
631.18207,2.2232,13.68,1160948
631.18795,4.0525,25.2,1317590
631.19428,1.3323,8.07,1117589
631.19766,1.4741,8.96,979119
631.20322,18.6118,116.93,1301661
631.21627,1.7715,10.83,1348516
631.22433,2.4415,15.05,1211140
631.2396,10.6213,66.59,1306644
631.27597,3.6451,22.64,1324861
632.02466,1.5618,9.51,1144516
632.03179,1.4498,8.81,1184087
632.03989,1.6179,9.87,1268730
632.05292,3.2529,20.17,1251038
632.06103,8.5365,53.45,1320046
632.06564,1.2261,7.4,827452
632.06819,2.4666,15.21,1466364
632.0763,1.9993,12.27,1269304
632.08931,7.5984,47.54,1335544
632.09742,13.1758,82.68,1272064
632.10063,1.5553,9.47,1071487
632.10457,2.6289,16.23,1155198
632.11045,1.3808,8.37,1331750
632.11266,1.6895,10.32,1351356
632.11855,2.5219,15.56,1389231
632.1257,7.986,49.99,1340726
632.13379,10.3796,65.07,1305185
632.13695,1.6286,9.93,1251116
632.14095,1.3089,7.92,1294789
632.14683,1.8362,11.24,1466676
632.15493,2.2429,13.8,1217201
632.16207,5.0948,31.77,1208392
632.17019,8.3003,51.97,1301383
632.17331,1.6783,10.25,1238763
632.18316,1.51,9.19,1178066
632.19124,1.7532,10.72,951468
632.19847,2.9453,18.23,1203036
632.20657,6.0282,37.65,1242295
632.24297,3.7808,23.49,1260569
632.27935,1.5039,9.15,1261833
633.0134,1.416,8.59,1363249
633.01582,4.0116,24.95,1349185
633.01914,1.5861,9.66,1266743
633.03453,1.3534,8.2,1381406
633.03695,11.0051,69.01,1298175
633.04987,2.4118,14.87,1185283
633.0522,9.9636,62.44,1274235
633.05554,2.0977,12.89,1332323
633.0709,1.7066,10.42,1442872
633.07333,39.2387,246.88,1311365
633.07663,1.4142,8.58,1385134
633.08458,1.8774,11.5,1348600
633.08631,2.355,14.51,1227346
633.08857,10.3125,64.64,1286450
633.0919,1.7262,10.55,1349996
633.09266,1.6151,9.85,1857317
633.09447,4.4177,27.5,1351876
633.09831,1.3431,8.13,1282690
633.09923,1.232,7.43,1048536
633.10077,1.5916,9.7,1357514
633.10169,1.5197,9.25,1227641
633.10725,1.3652,8.27,1385725
633.10971,44.8598,282.3,1303623
633.11303,1.1989,7.23,1455132
633.12095,2.6785,16.55,1381719
633.12271,1.6653,10.16,1334108
633.12495,7.0425,44.04,1280222
633.12903,1.2254,7.39,2181751
633.13084,5.2534,32.77,1338471
633.1346,1.2683,7.66,1386008
633.1372,1.246,7.52,1378002
633.14608,31.3118,196.94,1299032
633.14945,1.2767,7.72,1365971
633.15733,2.6147,16.15,1410818
633.15913,1.8126,11.09,1250159
633.16134,4.0725,25.33,1160113
633.16545,1.3947,8.46,1510519
633.16722,3.3227,20.61,1342070
633.17686,1.3896,8.43,704086
633.18247,24.2112,152.21,1302799
633.1937,1.426,8.66,1298667
633.19557,1.6236,9.9,1263279
633.19775,2.5109,15.49,1138599
633.20361,1.5282,9.3,1218792
633.21885,17.4067,109.34,1284074
633.25524,8.4343,52.81,1263953
633.29165,2.1423,13.17,1280189
634.04029,3.371,20.91,1399101
634.04748,2.7569,17.04,1194646
634.05555,3.0696,19.01,1372194
634.06857,3.8146,23.7,1330993
634.0767,10.8954,68.31,1317195
634.08382,4.339,27.01,1208418
634.09196,3.3182,20.58,1265845
634.10497,7.2052,45.07,1405418
634.11306,13.4385,84.34,1299395
634.11625,1.5136,9.21,879935
634.12023,3.2633,20.23,1187844
634.12834,2.5429,15.69,1208067
634.14136,6.4203,40.12,1221667
634.14946,10.2351,64.16,1291123
634.15258,1.4574,8.85,1308549
634.15666,1.8162,11.11,1325093
634.16471,1.5646,9.53,1471093
634.17772,3.9876,24.79,1334244
634.18584,7.9331,49.65,1300068
634.21417,2.1573,13.26,1280884
634.22223,5.6857,35.49,1304347
634.25861,2.8117,17.39,1177974
634.99504,1.6472,10.05,1063806
635.01622,1.4384,8.73,1276974
635.02906,1.5043,9.15,1337796
635.03148,9.0994,57,1297986
635.03485,2.2902,14.1,1225120
635.04451,1.9242,11.79,1314946
635.0526,17.6122,110.63,1303488
635.06553,2.0227,12.42,1223268
635.06786,14.913,93.63,1285628
635.07122,1.5814,9.64,1494760
635.08008,1.2416,7.49,1701664
635.08094,1.6718,10.2,1349525
635.08331,1.2896,7.8,1069595
635.08898,40.7663,256.51,1287159
635.09536,1.226,7.4,1195250
635.09653,1.4028,8.51,625689
635.10026,2.1849,13.44,1284042
635.10191,2.0256,12.43,1117302
635.10425,13.3773,83.95,1265207
635.10755,1.4233,8.64,1287554
635.10836,1.667,10.17,1467515
635.11014,2.1433,13.18,1251366
635.11394,1.4589,8.86,1419885
635.11546,1.4445,8.77,622847
635.11646,2.0552,12.62,1211741
635.11731,1.7514,10.71,1302865
635.12537,37.5393,236.18,1285726
635.13234,1.556,9.48,222856
635.13663,2.4854,15.33,1354644
635.13835,1.1829,7.12,1423565
635.14063,9.082,56.89,1252041
635.14652,2.1437,13.18,1284478
635.1537,2.0656,12.69,1377158
635.16176,26.3623,165.76,1305445
635.17298,2.0226,12.42,1228549
635.17475,1.4738,8.96,1180954
635.17702,5.9484,37.15,1261024
635.18285,1.5249,9.28,1148908
635.19012,1.4697,8.93,1299948
635.19814,21.9137,137.73,1288529
635.21341,3.2695,20.27,1250052
635.22875,1.2383,7.47,575202
635.23452,13.0391,81.82,1273948
635.2498,1.4556,8.84,1175183
635.27091,4.7556,29.63,1295566
636.02675,1.6191,9.87,1168778
636.03484,2.9561,18.3,1387661
636.04789,1.4322,8.7,1453293
636.05596,5.428,33.87,1259210
636.06312,4.6609,29.04,1315497
636.07122,4.6932,29.24,1230386
636.08425,4.0168,24.98,1406788
636.09234,12.4754,78.27,1289851
636.09951,5.1355,32.03,1207849
636.10762,4.2981,26.75,1225015
636.11074,1.2753,7.71,742968
636.12064,6.4221,40.13,1283667
636.12875,11.0306,69.17,1291672
636.13188,1.1781,7.09,1011332
636.1359,3.4424,21.36,1338772
636.14399,2.8147,17.41,1421869
636.15702,5.3141,33.15,1337827
636.16512,8.5526,53.56,1282869
636.17231,2.1735,13.37,1128870
636.1804,2.0609,12.66,1149745
636.19342,3.1539,19.54,1166772
636.20151,6.7213,42.02,1215546
636.22978,1.3331,8.07,1214074
636.2379,4.6491,28.96,1268515
636.2743,1.6596,10.13,1350025
637.01074,4.2894,26.7,1245906
637.02376,1.3365,8.09,1121939
637.03188,3.601,22.36,1354676
637.04474,2.4421,15.06,1159940
637.04713,15.0159,94.28,1280874
637.05051,2.6778,16.54,1311542
637.05836,1.5107,9.19,607905
637.0602,1.5787,9.62,1314986
637.06826,23.9847,150.78,1311842
637.08114,2.2304,13.72,1218580
637.08351,20.8942,131.31,1296485
637.08688,2.8324,17.52,1128371
637.08763,1.57,9.56,361227
637.09324,1.6266,9.92,1452507
637.09474,1.41,8.56,1671653
637.09658,1.8394,11.26,1434609
637.09889,1.2504,7.55,1089646
637.10465,37.1776,233.9,1303484
637.11587,1.595,9.72,1396303
637.11756,1.6661,10.17,1190276
637.1199,16.2665,102.15,1278906
637.12402,1.5303,9.31,1483610
637.1296,1.2589,7.6,1079963
637.1321,1.4887,9.05,1404460
637.13298,1.7557,10.73,1389800
637.14104,29.9096,188.11,1281535
637.15226,2.2016,13.54,1322154
637.15399,1.5119,9.2,1264050
637.15628,10.2609,64.32,1274506
637.15961,1.6372,9.99,1346434
637.16937,1.6882,10.31,1464465
637.17162,1.5932,9.71,777216
637.17743,21.8477,137.32,1267167
637.1887,1.5384,9.36,1239146
637.19268,6.4582,40.36,1301045
637.19605,1.3133,7.95,1443249
637.20489,1.3812,8.37,1269373
637.20578,1.3984,8.48,1518033
637.2138,15.526,97.49,1245947
637.22908,3.169,19.64,1242838
637.25017,8.279,51.83,1295283
637.26544,1.436,8.72,1046957
637.28656,2.6542,16.39,1186782
638.01404,1.2788,7.73,1017699
638.04238,2.5585,15.79,1297713
638.05049,4.185,26.04,1166873
638.06352,1.5781,9.61,1467753
638.07162,6.3969,39.97,1302386
638.07876,6.5772,41.11,1230312
638.08689,6.445,40.28,1282844
638.09989,4.1752,25.98,1408030
638.10799,10.5013,65.83,1310056
638.11516,5.3711,33.51,1196212
638.12326,4.8036,29.94,1369172
638.12637,1.8287,11.19,1042054
638.1363,4.8944,30.51,1229302
638.14439,8.5457,53.51,1211608
638.15154,3.1717,19.65,1318287
638.15966,3.1422,19.47,1322579
638.16283,1.2318,7.43,1138896
638.17268,3.9005,24.25,1296489
638.18079,7.0069,43.82,1273473
638.18793,1.8345,11.23,1328944
638.19604,2.0386,12.52,1401842
638.20906,2.5014,15.43,1120759
638.21716,5.5602,34.7,1250959
638.2324,1.1975,7.22,1298356
638.25354,3.2979,20.45,1151925
639.024,1.274,7.7,1440033
639.0264,8.2026,51.35,1229794
639.02978,1.5268,9.29,1004284
639.0394,1.3744,8.33,1163057
639.04753,6.0439,37.75,1256466
639.06039,2.5578,15.79,1271585
639.06278,22.4529,141.13,1263895
639.06614,2.524,15.57,1298538
639.07402,1.476,8.97,1689578
639.07586,2.0796,12.77,1372039
639.07804,1.4401,8.75,1355797
639.08215,1.2797,7.73,1582367
639.0839,24.6172,154.76,1287946
639.0968,1.826,11.18,1375829
639.09916,25.9691,163.28,1292073
639.10252,2.1631,13.3,1157972
639.11041,2.4635,15.19,1248543
639.11134,1.313,7.94,1507645
639.1122,1.4793,8.99,1347657
639.11447,1.8239,11.16,934602
639.1203,30.0076,188.72,1300346
639.12991,1.3436,8.14,821573
639.13155,1.7157,10.48,1420679
639.13319,1.3267,8.03,1276317
639.13556,18.2393,114.58,1286381
639.13892,1.3694,8.3,1603825
639.14682,1.8802,11.52,1546927
639.14862,1.7353,10.6,1332429
639.15669,21.4825,135.02,1272724
639.16795,1.3163,7.97,1407907
639.17195,11.4206,71.62,1270033
639.17531,1.3414,8.12,1316188
639.18501,2.6513,16.38,1345446
639.19308,15.866,99.63,1279840
639.20833,7.2106,45.1,1221047
639.21173,1.5689,9.56,1118882
639.2214,1.6388,10,1330326
639.22946,9.7406,61.04,1261047
639.24469,3.7741,23.45,1219543
639.26586,3.7588,23.35,1349742
639.28112,1.5635,9.52,1074346
640.02164,1.6583,10.12,975254
640.02975,2.6446,16.33,1255331
640.05088,1.7048,10.41,1135372
640.05805,4.3011,26.77,1266606
640.06613,7.2481,45.34,1303929
640.07914,2.1843,13.43,1282531
640.08729,6.4137,40.08,1356833
640.09443,6.9737,43.61,1254418
640.10253,7.0998,44.4,1225952
640.10574,1.6119,9.83,1017887
640.11555,3.7454,23.27,1184570
640.12365,8.3775,52.45,1271940
640.1308,5.2733,32.9,1290252
640.13893,5.9125,36.92,1284845
640.14207,2.0468,12.57,1066818
640.15195,3.7856,23.52,1289990
640.16003,7.0588,44.14,1234986
640.16716,2.9837,18.47,1277449
640.1753,4.0111,24.94,1312992
640.17848,1.2699,7.67,720527
640.18831,2.523,15.57,1294468
640.19644,4.7289,29.47,1297370
640.20361,1.8727,11.47,1289248
640.21166,2.4648,15.2,1199128
640.23282,2.8871000000000002,17.86,1297348
640.24802,1.8834,11.54,855849
641.00568,2.2887,14.09,1358437
641.01867,1.3831,8.39,1138966
641.03968,1.7359,10.61,1284881
641.04207,16.0771,100.96,1293779
641.04543,1.6942,10.35,1296630
641.05507,1.6667,10.17,1265833
641.05733,2.3696,14.6,1129873
641.06318,8.5587,53.59,1319343
641.07048,1.3863,8.41,1019058
641.07603,2.6199,16.18,1320177
641.07845,29.4099,184.96,1246440
641.08182,2.1944,13.5,1353841
641.08968,2.3721,14.62,1258228
641.09146,1.3977,8.48,1331634
641.09369,2.536,15.65,1053967
