m/z,I,S/N,Res.
829.26733,1.3883,31,966189
829.26909,0.4252,9.44,1131356
829.27723,0.9455,21.09,1193765
829.2786,0.6807,15.16,1163033
829.28671,0.614,13.67,954927
829.29001,0.6374,14.19,1060942
829.29243,2.7887,62.36,945343
829.29583,0.558,12.42,844390
829.30369,1.2402,27.69,932615
829.31356,0.8924,19.9,1005795
829.32318,0.525,11.68,992482
829.32881,1.9967,44.63,927927
829.34003,0.6646,14.8,865424
829.34991,0.4285,9.52,1089271
829.36526,1.1124,24.83,949667
830.21261,0.4926,10.95,964803
830.21488,0.4678,10.4,627667
830.21802,0.4253,9.44,558490
830.22073,0.4198,9.32,1122593
830.22322,0.4459,9.9,562539
830.22617,0.9046,20.18,1006275
830.23424,0.4371,9.71,733496
830.24421,0.45,10,645579
830.24886,0.5202,11.57,974262
830.25131,0.9634,21.49,963312
830.25691,0.4567,10.15,913408
830.25944,0.8317,18.54,692915
830.26255,1.6224,36.25,981264
830.26817,0.4077,9.05,912158
830.27061,0.6614,14.73,900243
830.27381,0.4601,10.22,1226481
830.28051,0.4432,9.84,1080775
830.28196,0.4184,9.29,1126928
830.28528,0.4479,9.95,882498
830.28767,1.4504,32.39,873532
830.29582,1.0136,22.62,945583
830.29895,1.4262,31.85,986617
830.30698,0.5128,11.4,920182
830.30891,0.4686,10.41,876346
830.32407,0.9661,21.55,902044
830.33214,0.9227,20.58,987062
830.33535,0.7107,15.84,1102718
830.36029,0.4209,9.34,472490
830.36858,0.4153,9.22,1138706
831.17143,0.4079,9.05,911919
831.19644,0.4167,9.25,700986
831.19889,0.5674,12.62,988876
831.20236,0.4317,9.59,801753
831.21013,0.6932,15.44,886861
831.22145,0.4346,9.65,1123416
831.22953,0.505,11.23,838029
831.23294,0.8617,19.21,934664
831.2353,1.7576,39.27,918883
831.23868,0.637,14.19,685657
831.24414,0.5773,12.85,599547
831.24654,1.5987,35.72,883004
831.25783,0.6427,14.31,1119883
831.26606,0.7232,16.11,1092813
831.26922,0.9629,21.48,669758
831.2717,3.3393,74.69,947256
831.27508,0.5339,11.88,856886
831.28294,1.706,38.12,999336
831.29105,0.5051,11.23,731202
831.29286,0.6542,14.57,990303
831.29414,0.6378,14.2,995715
831.30227,0.7344,16.37,954367
831.30578,0.5935,13.21,1579484
831.3081,3.3203,74.26,926962
831.31931,1.2989,29,856074
831.32744,0.4466,9.92,868396
831.33873,0.5853,13.03,847155
831.34184,0.4005,8.89,1069225
831.34447,2.0734,46.34,895246
831.38091,0.854,19.04,815964
831.417,0.4102,9.11,736100
832.19415,0.4568,10.15,809807
832.20235,0.408,9.06,650665
832.20555,0.5398,12.01,509603
832.23059,0.8076,18,967580
832.23872,0.7167,15.97,897378
832.24185,1.5219,34,874491
832.24994,0.6255,13.93,965051
832.26115,0.5234,11.64,939830
832.26696,1.2799,28.58,920754
832.27505,1.2705,28.37,942641
832.27822,1.3762,30.73,990527
832.28626,0.7784,17.35,814177
832.28945,0.5852,13.02,1058000
832.30332,1.4676,32.78,926335
832.31144,1.4713,32.86,928510
832.31457,1.1271,25.16,942247
832.32263,0.6619,14.74,906664
832.33978,0.7575,16.88,1025428
832.34784,1.0359,23.12,854522
833.08905,0.9383,22.02,879703
833.17838,0.4162,9.7,889316
833.18928,0.5011,11.7,722511
833.21212,0.6048,14.15,859919
833.2146,1.4472,34.03,916900
833.22577,1.1428,26.85,897901
833.23709,0.5206,12.16,1095442
833.2405,0.4239,9.88,856112
833.24524,0.6156,14.41,896935
833.24852,0.5855,13.7,928332
833.25095,2.957,69.66,969949
833.25422,0.6311,14.77,506506
833.26221,1.8881,44.44,958548
833.27022,0.6967,16.32,728607
833.2735,0.6172,14.45,1009286
833.27931,0.4579,10.69,583629
833.28159,0.8166,19.15,804888
833.28493,0.7564,17.73,2348305
833.28733,4.1667,98.21,902483
833.29621,0.4315,10.06,745565
833.29859,1.931,45.45,922523
833.30025,0.4182,9.75,160563
833.30667,0.5827,13.63,910322
833.31482,0.4731,11.04,566852
833.318,0.5733,13.41,835116
833.32375,2.9424,69.32,953268
833.33498,0.6085,14.24,1064890
833.36012,1.6172,38.04,1049431
833.39656,0.6046,14.15,1010043
834.20985,0.721,16.89,754387
834.218,0.5051,11.8,822860
834.22108,0.8557,20.07,847473
834.22904,0.4739,11.06,670572
834.24395,0.442,10.31,695566
834.2462,1.3922,32.73,880727
834.25429,1.1699,27.49,950860
834.25743,1.5032,35.35,981343
834.26554,0.7765,18.2,806955
834.2826,1.587,37.33,893820
834.2907,1.6076,37.82,1052188
834.29383,1.2736,29.93,943970
834.30194,0.6936,16.25,862339
834.31901,1.149,26.99,930393
834.32704,1.3376,31.44,908305
834.33025,0.5426,12.68,1051544
834.35541,0.5811,13.59,893953
834.36343,0.7118,16.68,947344
835.19383,0.7571,17.75,896908
835.20497,0.5441,12.72,628203
835.22451,0.4819,11.25,659600
835.23023,2.1663,51,982444
835.24142,1.4075,33.09,996140
835.24943,0.585,13.68,546970
835.26071,0.6656,15.59,724739
835.26418,0.4179,9.74,1035697
835.26661,3.3398,78.69,991102
835.27784,1.5049,35.39,1108658
835.27954,0.4593,10.72,1081387
835.28592,0.7077,16.58,545317
835.30299,3.768,88.8,942941
835.31426,1.2392,29.12,1010473
835.3222,0.5732,13.41,784526
835.33046,0.4881,11.4,486764
835.33936,2.2875,53.86,950018
835.37576,1.1552,27.14,895197
836.22546,0.9282,21.78,785480
836.23359,0.8619,20.22,1033108
836.23668,0.8232,19.31,874344
836.2447,0.6055,14.17,778699
836.26187,1.4194,33.37,956721
836.26995,1.4694,34.55,960123
836.27311,1.0678,25.08,1008208
836.28106,0.5828,13.63,627293
836.29823,1.3911,32.71,969171
836.30634,1.5913,37.43,982305
836.30957,0.7189,16.85,861429
836.31757,0.4848,11.32,1003653
836.33467,0.8242,19.33,1123438
836.34274,0.9368,21.99,1036561
836.37911,0.5234,12.23,612644
837.20953,1.0032,23.55,1058170
837.22079,0.6841,16.02,1100161
837.22812,0.43,10.03,669143
837.23362,0.4291,10.01,1064988
837.24005,0.5038,11.77,596298
837.24587,2.5454,59.95,1010848
837.25713,1.2031,28.27,1086521
837.25874,0.5145,12.02,1127747
837.26113,0.5416,12.66,879612
837.26508,0.795,18.64,552026
837.26824,0.5013,11.71,1023887
837.27225,0.4255,9.92,759875
837.27385,0.4265,9.94,550384
837.27639,0.5248,12.26,650001
837.28224,3.3276,78.4,994627
837.29349,1.1279,26.5,1020309
837.29752,0.6863,16.08,961096
837.30142,0.5345,12.49,629081
837.31861,2.8456,67.03,998576
837.32822,0.4039,9.41,849112
837.3299,0.4404,10.27,1055740
837.33398,0.5063,11.83,932434
837.35499,1.5159,35.65,895809
837.39137,0.4626,10.8,834189
838.21602,0.4492,10.48,896289
838.24113,0.98740000000000006,23.18,1010345
838.24921,1.0856,25.5,846667
838.2524,0.5166,12.07,783319
838.25393,0.4499,10.5,1000355
838.26028,0.5527,12.92,571922
838.26762,0.7285,17.07,906652
838.27756,0.9338,21.92,1130182
838.28559,1.4878,34.99,1026222
838.28878,0.626,14.65,1029136
838.29275,0.4309,10.05,966464
838.3041,0.6694,15.68,905654
838.31391,0.7863,18.44,1061618
838.32198,1.1019,25.88,1094869
838.34042,0.4327,10.09,943484
838.35026,0.5832,13.64,493657
838.35833,0.9906,23.26,864270
839.18879,0.5376,12.57,1168730
839.20154,0.4427,10.33,943649
839.20742,0.473,11.04,616259
839.21287,0.5838,13.66,1060676
839.22514,1.3247,31.14,1048517
839.23642,0.5811,13.59,1202495
839.2379,0.6855,16.06,1048138
839.24032,0.4967,11.6,961930
839.24374,0.6754,15.82,645514
839.24923,0.7247,16.98,937017
839.25159,0.6245,14.62,899579
839.26152,2.6644,62.76,903107
839.26863,0.43120000000000003,10.06,801258
839.27119,0.4808,11.23,908782
839.27282,0.8237,19.32,1126417
839.27435,0.8719,20.45,1057607
839.2768,0.9626,22.6,942770
839.2802,0.816,19.14,593936
839.28563,0.5318,12.43,995413
839.28801,0.6799,15.92,954874
839.28984,0.4371,10.2,1186959
839.29789,2.8004,65.96,985069
839.3108,0.4316,10.06,1053338
839.31318,1.2132,28.51,910657
839.31683,0.4586,10.7,526949
839.32439,0.5331,12.46,1098477
839.33427,1.6436,38.66,1045056
839.34957,0.7097,16.63,847162
839.37065,0.8259,19.37,910578
840.20813,0.4946,11.55,978312
840.21064,0.4693,10.95,843873
840.22855,0.5226,12.21,1023463
840.23325,0.5287,12.36,990008
840.23906,0.5351,12.51,684877
840.2413,0.4734,11.05,945229
840.24435,0.6624,15.51,588476
840.24692,1.0074,23.65,919728
840.25675,0.7683,18.01,1246596
840.26489,1.1589,27.23,884415
840.26969,0.4766,11.13,1113333
840.27201,0.6943,16.26,967922
840.27574,0.4631,10.81,545877
840.27773,0.403,9.39,1051271
840.28028,0.4386,10.23,647430
840.28328,1.165,27.37,912916
840.29317,0.8345,19.57,1039815
840.30122,1.0362,24.33,954804
840.3084,0.7882,18.48,1062055
840.31653,0.611,14.3,660506
840.31967,1.0761,25.27,849054
840.32952,0.6165,14.43,1025252
840.3377,0.9778,22.95,842903
840.34484,0.4818,11.25,789665
840.35287,0.4099,9.55,773143
841.19218,0.4259,9.93,1096274
841.20442,0.4616,10.77,1323084
841.21569,0.4644,10.84,1082134
841.21722,0.7322,17.16,1058086
841.21966,0.7777,18.23,864907
841.22297,0.8433,19.78,749747
841.2285,0.7277,17.05,993338
841.23083,0.7962,18.67,959497
841.24077,1.2874,30.26,1123135
841.24222,0.4097,9.55,1352031
841.25208,0.5375,12.56,732711
841.2536,1.0987,25.81,931145
841.25603,1.4504,34.11,967943
841.25947,0.7571,17.75,712472
841.2649,0.5925,13.86,1088210
841.26721,1.1898,27.96,1033370
841.27718,1.5704,36.94,1025860
841.27858,0.6536,15.3,1147458
841.28677,0.644,15.08,1013589
841.28849,0.4211,9.82,1005866
841.28998,0.8985,21.08,865471
841.29242,1.9419,45.71,921733
841.29588,0.6806,15.94,755609
841.30119,0.4546,10.61,992452
841.3036,1.0041,23.57,963455
841.31355,1.6982,39.95,1009771
841.31484,0.4476,10.44,996873
841.32309,0.5315,12.42,797963
841.32634,0.5054,11.81,990150
841.32882,1.9495,45.88,963044
841.34005,0.4912,11.47,1084009
841.34993,0.9238,21.68,1040259
841.3652,0.6983,16.36,1083090
842.21251,0.4239,9.88,1005074
842.22369,0.5375,12.56,768803
842.22615,0.7346,17.22,860724
842.23747,0.4318,10.07,949224
842.24408,0.7598,17.81,517383
842.24888,0.4711,11,1037384
842.25127,1.0235,24.03,928954
842.25947,0.837,19.63,660010
842.26256,1.4282,33.58,982091
842.26831,0.5103,11.92,891876
842.27055,0.5914,13.83,858578
842.27245,0.5845,13.67,1166902
842.27386,0.5228,12.22,1143297
842.2805,0.8548,20.05,1028756
842.28767,1.266,29.75,944351
842.29341,0.5188,12.12,952489
842.29583,0.9615,22.57,794348
842.29894,1.5043,35.38,961684
842.30701,0.4369,10.19,1031220
842.30881,0.4166,9.71,1131041
842.31688,0.7195,16.86,1020450
842.32402,0.8737,20.5,948712
842.33219,0.8365,19.62,960006
842.33531,0.8882,20.84,871839
842.36044,0.4406,10.28,889928
842.36851,0.5539,12.95,1071432
843.19646,0.6387,14.95,417954
843.19885,0.6526,15.28,742330
843.2077,0.6994,16.39,888983
843.21008,0.5389,12.6,960068
843.22005,0.5693,13.31,1137048
843.22146,0.4118,9.6,1241707
843.22949,0.4034,9.4,596829
843.23287,1.0394,24.41,990394
843.23527,1.4595,34.32,966285
843.23863,0.7567,17.74,868282
843.24413,0.6981,16.35,974890
843.24653,1.3201,31.03,951591
843.24834,0.4362,10.17,877743
843.25641,1.0593,24.88,1166760
843.25785,0.9298,21.82,1130299
843.26589,0.5596,13.08,812964
843.26925,1.1817,27.77,982698
843.27167,2.8263,66.58,975594
843.27497,0.7323,17.16,687455
843.2805,0.6215,14.55,917884
843.28292,1.8641,43.87,929760
843.28479,0.5366,12.54,980413
843.2928,1.1151,26.19,1077896
843.29424,0.6464,15.13,1144252
843.30229,0.8471,19.87,923792
843.30562,0.5733,13.41,1038940
843.30809,2.9365,69.18,991487
843.3115,0.5643,13.2,624343
843.31928,1.3425,31.56,898742
843.32117,0.4294,10.01,1003570
843.32921,0.6199,14.51,1064493
843.33869,0.5536,12.94,760246
843.34241,0.4175,9.73,3326807
843.34445,2.0399,48.02,908548
843.35573,0.6011,14.07,853713
843.38078,0.8196,19.22,921057
844.19411,0.4765,11.12,904851
844.2055,0.6434,15.06,854397
844.22817,0.5109,11.94,969891
844.23054,0.8714,20.44,888703
844.23631,0.4917,11.48,1076912
844.23878,0.8655,20.3,648761
844.24186,1.5477,36.4,927851
844.24987,0.4387,10.23,889984
844.26454,0.7154,16.76,916017
844.26692,1.3604,31.98,933013
844.27265,0.7006,16.41,1061584
844.27506,1.3518,31.78,883003
844.27817,2.0301,47.79,930294
844.28621,0.756,17.72,841673
844.28945,0.5493,12.84,1181890
844.29611,0.4728,11.04,1018826
844.30331,1.5103,35.52,961316
844.30902,0.4978,11.63,942596
844.31139,1.4861,34.95,847213
844.31458,1.6537,38.9,863723
844.32267,0.6107,14.29,1030481
844.33974,0.6953,16.29,960159
844.3478,0.964,22.63,988858
844.35091,0.5948,13.92,883177
844.37601,0.4197,9.78,1078615
844.38417,0.5872,13.74,823395
845.18699,0.4085,9.52,900181
845.21215,0.7912,18.55,1039186
845.21453,1.0886,25.57,927420
845.21792,0.6832,16,927706
845.22335,0.622,14.56,879598
845.22577,1.1369,26.71,972482
845.23709,0.6122,14.33,1175446
845.24262,0.5251,12.27,642680
845.24513,0.5725,13.39,785572
845.24849,1.1946,28.07,966551
845.25094,2.687,63.29,967103
845.25428,0.7536,17.66,916510
845.25975,0.5397,12.62,1027692
845.26214,2.2324,52.56,950981
845.27029,0.5856,13.7,748999
845.27218,0.7647,17.92,976415
845.27343,1.0829,25.43,967544
845.28154,0.8088,18.97,912451
845.28486,0.9004,21.13,912454
845.28732,4.0811,96.18,959999
845.29055,0.443,10.33,909483
845.29858,2.2202,52.27,967297
845.3067,0.6515,15.25,874633
845.30853,0.4519,10.54,1212726
845.30988,0.5345,12.49,1143504
845.31796,0.7619,17.86,869560
845.32116,0.499,11.66,854471
845.32371,3.4169,80.51,921710
845.33488,1.2954,30.45,872853
845.34295,0.4044,9.42,1051775
845.35431,0.4183,9.75,803754
845.36011,1.9542,46,947214
845.39645,0.8943,20.98,881869
846.20738,0.4381,10.22,974295
846.20979,0.4597,10.73,1070807
846.21805,0.6202,14.52,866017
846.22109,0.9338,21.92,1040374
846.22917,0.4686,10.94,820049
846.24379,0.6476,15.16,1117478
846.2462,1.2102,28.44,860590
846.25189,0.4941,11.54,1111187
846.25435,1.0098,23.71,881058
846.25744,1.995,46.96,977451
846.26554,0.8811,20.67,828348
846.26877,0.5014,11.71,1066109
846.2769,0.4538,10.59,1003768
846.28259,1.6587,39.02,944890
846.28844,0.6515,15.25,515543
846.29069,2.0411,48.05,828463
846.2938,2.2701,53.45,906619
846.30191,1.0085,23.68,931485
846.30509,0.4901,11.45,1183792
846.31897,1.7106,40.25,882372
846.32708,1.4586,34.3,955227
846.33019,0.954,22.39,986069
846.33827,0.6359,14.89,827770
846.35536,0.9418,22.1,868584
846.3635,0.9523,22.35,931393
847.10475,0.5158,12.05,1014564
847.19384,0.6976,16.34,899788
847.20505,0.7903,18.53,1038665
847.22785,0.7,16.4,1157903
847.23018,2.2506,52.99,970679
847.23349,0.5622,13.15,1086145
847.23909,0.5619,13.14,8856991
847.24142,1.9475,45.84,886033
847.24949,0.7457,17.48,557551
847.25264,1.1611,27.28,731839
847.25442,0.4034,9.4,899436
847.26085,1.0856,25.5,859801
847.26422,0.852,19.99,951231
847.26657,4.0434,95.3,951239
847.27785,2.461,57.96,955871
847.27957,0.6003,14.05,876672
847.2859,0.6156,14.41,813631
847.28905,0.8285,19.43,1035521
847.29719,0.7598,17.81,899370
847.30055,0.5817,13.61,911301
847.30296,4.8688,114.77,957201
847.31424,1.9121,45,997105
847.3223,0.6783,15.89,848334
847.33347,0.4381,10.22,1204793
847.33938,3.3298,78.46,966771
847.35051,0.7418,17.39,851603
847.35884,0.4269,9.96,959182
847.37577,1.7016,40.03,904725
848.20038,0.6722,15.74,895439
848.22313,0.5255,12.28,901953
848.22543,0.9303,21.83,937068
848.23363,0.8789,20.62,820229
848.23676,1.2412,29.17,925996
848.24481,0.8011,18.78,870767
848.24956,0.4384,10.23,1055320
848.25941,0.4934,11.52,861987
848.26185,1.8264,42.98,975335
848.26757,0.5158,12.05,6199929
848.26998,2.1038,49.53,825746
848.27311,1.7992,42.34,837598
848.28118,1.0466,24.58,860800
848.29826,2.2858,53.82,891755
848.30636,2.0859,49.1,924085
848.30947,1.5675,36.87,919760
848.31755,0.8116,19.03,876142
848.33466,1.1865,27.88,922069
848.34276,1.4892,35.02,896394
848.34583,0.6754,15.82,680852
848.37095,0.6803,15.93,870639
848.37915,0.6995,16.39,872884
849.20713,0.4633,10.81,927573
849.2095,1.2832,30.16,898101
849.22072,1.0371,24.35,847813
849.22246,0.4378,10.21,1028306
849.22881,0.5332,12.46,729415
849.23199,0.6988,16.37,828667
849.23364,0.4548,10.61,958000
849.24018,0.5351,12.51,673905
849.24351,0.4317,10.07,1079222
849.24588,3.1141,73.37,980674
849.25713,2.1899,51.56,882026
849.25872,0.4873,11.38,1010596
849.26512,0.7446,17.45,641691
849.26839,0.7563,17.73,1070398
849.27645,0.8648,20.29,781343
849.2823,4.6292,109.12,926942
849.29352,1.9247,45.3,1041305
849.29529,0.5208,12.17,885932
849.29757,0.4081,9.51,904660
849.30159,0.8336,19.55,870007
849.31024,0.4171,9.72,641446
849.31866,4.0511,95.48,958266
849.32988,1.2161,28.58,942261
849.34929,0.4231,9.86,786336
849.35504,2.3156,54.52,946435
849.39151,0.7876,18.47,1094326
850.20465,0.5344,12.49,779601
850.21288,0.6019,14.08,725024
850.21601,0.5445,12.73,887462
850.22419,0.5002,11.68,672764
850.22884,0.4765,11.12,1027813
850.24119,1.2748,29.96,917376
850.24925,1.1414,26.81,1062335
850.25241,1.3096,30.78,855812
850.2604,0.7845,18.39,577795
850.27753,1.817,42.76,953485
850.28566,2.0293,47.77,899954
850.28876,1.2573,29.55,913405
850.29682,0.9616,22.57,642001
850.30406,0.4884,11.4,1028926
850.31395,1.5388,36.19,986904
850.32205,2.0006,47.09,928966
850.32516,0.8246,19.34,989926
850.33323,0.7024,16.46,717880
850.35025,0.6698,15.69,832084
850.35841,1.1487,26.99,932663
850.39478,0.4674,10.91,899273
851.18878,0.5561,13,716351
851.22514,1.8193,42.81,909203
851.23642,1.0858,25.5,877312
851.23808,0.6129,14.34,1048143
851.2403,0.418,9.74,758542
851.24422,0.5772,13.5,595711
851.24928,0.7177,16.82,1140415
851.26153,3.391,79.9,967163
851.27278,1.3729,32.28,1003573
851.27443,0.6628,15.52,1064665
851.27684,0.5747,13.44,1013848
851.28068,0.7129,16.7,581617
851.28571,0.5622,13.15,982643
851.29217,0.5555,12.99,844449
851.29563,0.6593,15.44,524522
851.29792,4.2936,101.2,927822
851.30918,1.0029,23.55,1052691
851.31083,0.439,10.24,1041294
851.31325,0.6473,15.15,960327
851.31713,0.5067,11.84,646653
851.33433,2.7083,63.79,962278
851.34956,0.4818,11.25,962050
851.35342,0.4455,10.39,700033
851.3707,1.4308,33.64,938034
851.40712,0.526,12.29,1034158
852.22051,0.5252,12.27,1165188
852.22851,0.6799,15.93,666016
852.2317,0.4934,11.52,988230
852.23955,0.6278,14.7,630820
852.24444,0.5387,12.59,880471
852.24705,0.5484,12.82,750965
852.25028,0.452,10.55,708434
852.25683,1.0583,24.85,1058475
852.26491,1.2948,30.44,915735
852.26808,0.7988,18.73,983042
852.26962,0.4227,9.86,889901
852.27212,0.4226,9.85,985567
852.27598,0.6287,14.72,561085
852.27775,0.4044,9.42,1004963
852.28068,0.5448,12.74,539478
852.28337,0.8758,20.55,886389
852.29319,1.4486,34.06,994068
852.30126,1.8501,43.54,928026
852.30444,0.7306,17.12,881858
852.30852,0.5654,13.22,938159
852.31243,0.5524,12.91,953217
852.31973,0.6189,14.49,989559
852.32958,0.767,17.98,926449
852.3377,1.2293,28.89,895487
852.35292,0.4461,10.41,1014444
852.3659,0.4459,10.4,976178
852.37416,0.6205,14.52,947359
853.20445,0.6814,15.96,777126
853.21571,0.5824,13.62,900800
853.21738,0.6208,14.53,1001382
853.22315,0.5862,13.71,673969
853.22856,0.5884,13.76,1062971
853.24082,1.9557,46.03,986083
853.24783,0.5103,11.92,676098
853.25208,0.6753,15.82,1167456
853.25366,1.0709,25.15,993648
853.25609,0.8004,18.77,944977
853.25959,0.7838,18.38,661332
853.26489,0.6953,16.29,1078322
853.26735,0.6532,15.29,976330
853.27717,2.9817,70.24,925209
853.28846,0.8944,20.99,1026911
853.29007,0.8223,19.28,1089724
853.29248,1.1369,26.71,1014220
853.2961,0.6899,16.16,656403
853.30133,0.5561,13,1002870
853.3037,0.7885,18.49,979808
853.3136,2.4594,57.92,1124482
853.32472,0.6078,14.22,890114
853.32637,0.5543,12.96,1008944
853.32888,1.158,27.21,968752
853.33278,0.4208,9.81,617367
853.34005,0.4409,10.28,962744
853.34996,1.4515,34.13,961397
853.36524,0.7531,17.65,949278
853.38639,0.6318,14.79,845688
854.2207,0.4195,9.78,974282
854.22384,0.5843,13.67,808410
854.22622,0.5799,13.56,896004
854.23608,0.5366,12.54,1360537
854.24414,0.7452,17.46,836459
854.2473,0.4413,10.29,998100
854.24892,0.596,13.94,1010470
854.25134,0.5693,13.31,988575
854.25504,0.4069,9.48,699143
854.25707,0.5786,13.53,976634
854.26,0.5702,13.33,584064
854.26265,1.1075,26.02,951859
854.2725,0.9655,22.66,955164
854.27383,0.5567,13.02,872913
854.28057,1.3214,31.06,919328
854.2853,0.4813,11.24,997592
854.28774,0.829,19.44,952998
854.29129,0.6066,14.2,517623
854.29615,0.5824,13.62,700358
854.29898,1.1525,27.08,977654
854.30891,0.626,14.65,1195903
854.3169,1.0081,23.67,1008850
854.32408,0.6489,15.19,955760
854.33223,0.5789,13.54,767692
854.33537,0.6802,15.93,839079
854.34337,0.4638,10.82,780656
854.34521,0.551,12.88,802041
854.35333,0.5778,13.52,878028
854.36053,0.4454,10.39,855897
855.19657,0.4325,10.09,1049158
855.19919,0.4501,10.5,746497
855.2078,0.6503,15.23,1019846
855.22011,0.6304,14.76,1248324
855.23293,1.0421,24.47,1043460
855.2354,0.8191,19.21,855493
855.23878,0.924,21.69,892380
855.2442,0.8363,19.62,921558
855.24653,0.855,20.06,851073
855.25012,0.4878,11.39,1008594
855.25232,0.4074,9.49,894252
855.25643,1.6211,38.13,790507
855.25794,0.4678,10.92,1006429
855.26354,0.4245,9.9,766342
855.26594,0.4437,10.35,952718
855.26774,0.4211,9.82,1115247
855.26927,1.1941,28.06,1037851
855.27176,1.5945,37.51,893361
855.27514,0.6703,15.7,666804
855.2806,0.5673,13.27,918333
855.28296,1.1839,27.82,991126
855.29286,1.7642,41.51,1020276
855.29429,0.6202,14.52,1161402
855.30224,0.756,17.72,855909
855.30406,0.4063,9.47,1163206
855.3057,0.8557,20.07,942406
855.30815,1.839,43.28,920120
855.31936,0.8199,19.23,1027551
855.32923,1.3061,30.7,1083235
855.34451,1.2397,29.13,983108
855.3558,0.4824,11.26,449966
855.36569,0.5678,13.28,1009113
855.38087,0.7436,17.43,886562
856.20279,0.4209,9.81,528506
856.20551,0.4235,9.87,836806
856.22823,0.5627,13.16,1089905
856.23059,0.5993,14.02,903883
856.23394,0.4407,10.28,872866
856.2394,0.5987,14.01,554596
856.24184,1.0178,23.9,838124
856.25324,0.4324,10.08,1089168
856.25984,0.4995,11.67,1113125
856.26456,0.4637,10.82,1137945
856.26693,0.9638,22.62,948690
856.27042,0.4667,10.89,391194
856.27271,0.5943,13.9,991736
856.27524,0.658,15.41,629490
856.27826,1.5966,37.56,985666
856.28638,0.5991,14.02,892499
856.28818,0.517,12.08,958328
856.28949,0.5406,12.64,1114896
856.29621,1.076,25.27,799885
856.29772,0.4582,10.69,598476
856.29955,0.4123,9.61,164337
856.30092,0.5485,12.82,427990
856.30333,1.2364,29.06,852133
856.3115,0.8556,20.07,903840
856.3146,1.3183,30.99,877712
856.32264,0.4318,10.07,1007638
856.33255,0.7592,17.8,958714
856.33976,0.7744,18.15,906583
856.34785,0.6487,15.19,946265
856.351,0.621,14.53,971193
857.21223,0.8213,19.26,964938
857.21458,0.7292,17.09,894681
857.218,0.6018,14.08,761861
857.2235,0.5804,13.58,1120528
857.22577,0.7561,17.72,883781
857.23441,0.4333,10.1,1563220
857.23575,0.7771,18.22,871826
857.23715,0.7747,18.16,902095
857.2453,0.423,9.86,1017186
857.24854,1.1751,27.61,1013817
857.251,1.5435,36.3,936936
857.25426,0.7352,17.23,816848
857.25978,0.7576,17.76,1033383
857.26222,1.3915,32.72,934890
857.27211,0.8958,21.02,1158359
857.27357,0.815,19.11,1064395
857.28164,0.7743,18.15,853561
857.28501000000006,1.1626,27.32,967273
857.28734,2.7535,64.86,879871
857.29067,0.7106,16.65,603621
857.29621,0.7973,18.7,671080
857.29857,1.7458,41.08,848056
857.30045,0.5262,12.3,1010887
857.30851,0.7645,17.92,1044473
857.3099,0.4399,10.26,1516397
857.31796,0.6462,15.13,890665
857.32135,0.526,12.29,940236
857.32377,2.3808,56.06,966507
857.32714,0.4177,9.74,628861
857.33499,1.0614,24.93,840513
857.34306,0.4534,10.58,792917
857.34485,0.7643,17.92,853389
857.36017,1.5324,36.04,845205
857.37142,0.5366,12.54,917563
857.39653,0.6776,15.87,863739
858.22116,0.6669,15.62,870457
858.24385,0.6423,15.04,982051
858.24618,0.8906,20.9,846145
858.25185,0.6277,14.69,947567
858.25445,0.8878,20.83,531150
858.25749,1.7714,41.68,865973
858.26548,0.5405,12.63,782761
858.28022,0.5024,11.74,1077121
858.28261,1.2707,29.87,895871
858.29075,1.1235,26.39,863567
858.29385,2.0122,47.36,960733
858.30197,0.8116,19.03,873193
858.31649,0.4443,10.37,569312
858.31898,1.3241,31.13,836009
858.32708,1.2068,28.36,887921
858.33028,1.131,26.57,911012
858.35535,0.761,17.84,856314
858.36351,0.6726,15.75,886953
858.36668,0.4228,9.86,949678
859.02799,0.6303,14.75,926690
859.19149,0.5135,12,1121174
859.20268,0.4934,11.52,837353
859.20497,0.4869,11.37,735476
859.2247,0.4504,10.51,834816
859.2278,1.0712,25.16,919832
859.23027,1.2939,30.41,893978
859.23357,0.6387,14.95,864720
859.23908,0.6447,15.09,1003380
859.24144,1.2625,29.67,998616
859.25274,0.6027,14.1,1197227
859.26082,0.7037,16.49,729629
859.26415,0.9594,22.52,909093
859.26664,2.6173,61.64,946218
859.26996,0.4951,11.56,508123
859.27553,0.6063,14.19,9037343
859.27783,2.0255,47.68,917804
859.27974,0.5325,12.45,883051
859.28598,0.6342,14.85,930048
859.28914,0.6013,14.07,1178646
859.29724,0.8123,19.05,879706
859.30058,0.51,11.92,1017870
859.30304,3.6806,86.74,955902
859.3064,0.4061,9.46,426976
859.31427,1.7503,41.18,920089
859.31602,0.4963,11.59,880746
859.32231,0.4813,11.24,683273
859.33056,0.4817,11.25,492583
859.33366,0.6385,14.95,804897
859.3394,2.7451,64.66,915242
859.35062,0.988,23.2,871934
859.37578,1.3826,32.51,897210
859.41219,0.6377,14.93,882427
860.19483,0.4798,11.2,785958
860.22305,0.5365,12.54,1022449
860.22553,0.8239,19.32,853674
860.23361,0.7387,17.31,614174
860.23671,1.263,29.69,849314
860.24469,0.5983,14,731668
860.24805,0.4127,9.62,1170149
860.26186,1.2498,29.37,901404
860.2676,0.4279,9.98,1026944
860.27,1.3187,31,791992
