m/z,I,S/N,Res.
351.11977,9.7111,132.9,2285841
351.12787,1.2268,16.39,2164421
351.13351,0.4901,6.27,2249681
351.13596,0.5027,6.44,1967855
351.1432,0.5336,6.87,395480
351.14347,0.5874,7.61,461238
351.14492,34.9717,479.79,2250970
351.15616,2.1338,28.84,2358513
351.16425,0.5239,6.74,2163869
351.18131,8.0635,110.27,2265609
351.21769,0.6785,8.86,2237844
351.22107,0.7669,10.07,2104446
352.0674,2.9399,39.91,2217385
352.0755,1.5082,20.25,2147874
352.08673,0.79990000000000006,10.53,2049966
352.10378,9.7251,133.09,2263003
352.11189,6.5953,90.11,2279866
352.11502,2.3002,31.13,2141079
352.12313,1.9223,25.94,2155255
352.14017,5.8053,79.26,2271338
352.14828,7.0636,96.54,2217240
352.1514,0.7317,9.59,1806071
352.15951,0.4671,5.96,2440725
352.17655,0.8702,11.49,2475423
352.18466,1.8665,25.17,2256903
352.84887,0.4601,5.86,2677928
352.8582,0.5039,6.46,2219504
353.05143,2.509,34,2248991
353.06265,0.7865,10.34,2031517
353.07005,0.6056,7.86,1611103
353.07076,0.6844,8.94,2037798
353.07976,0.4374,5.55,2023967
353.08781,25.6467,351.74,2294717
353.09703,0.6011,7.8,415443
353.09904,9.357,128.04,2276751
353.10715,1.7997,24.26,2337250
353.11279,0.6424,8.36,2685672
353.11526,0.8425,11.11,1701115
353.11613,0.5219,6.71,2028136
353.11919,1.507,20.24,78708
353.11943,1.493,20.04,254371
353.1225,0.9836,13.05,600967
353.12271,1.0111,13.43,57696
353.12298,0.8052,10.6,344185
353.1242,47.9408,657.89,2221874
353.12606,1.5236,20.46,255521
353.12644,1.3403,17.95,249438
353.12931,0.7781,10.23,480888
353.13377,0.4255,5.38,388273
353.13543,5.7629,78.68,2278194
353.13945,0.9794,12.99,2332166
353.14353,1.1691,15.6,2261890
353.1492,0.5879,7.61,1983621
353.15164,0.8998,11.9,2151749
353.16058,24.5858,337.17,2293857
353.17181,0.4666,5.95,1938337
353.17582,0.4878,6.24,1870321
353.19697,2.8184,38.25,2133987
354.04666,0.4935,6.32,2291438
354.0548,0.5449,7.02,2287997
354.08306,7.253,99.14,2272167
354.09116,4.4331,60.42,2268866
354.09429,0.6847,8.94,2422281
354.1024,1.4557,19.53,2157965
354.11944,8.6853,118.81,2263137
354.12755,9.1378,125.03,2290379
354.13068,1.1997,16.02,2251184
354.13878,1.0332,13.73,2394041
354.15582,2.3468,31.77,2181651
354.16393,4.7049,64.15,2302700
354.20032,0.5679,7.34,2451330
355.06708,7.568,103.47,2226169
355.0783,1.2638,16.9,2224824
355.08231,0.6088,7.9,1646714
355.0857,0.9972,13.24,1900811
355.08641,0.9928,13.18,2293870
355.09206,0.4581,5.83,2106090
355.0945,0.4489,5.71,1959214
355.09539,0.8378,11.05,1991973
355.09893,0.4177,5.28,404567
355.10162,0.6302,8.2,1767785
355.10216,0.6048,7.85,382213
355.10346,31.5873,433.32,2265238
355.11469,4.9255,67.18,2159108
355.11872,1.1257,15,2268397
355.1228,1.5326,20.59,2363735
355.12844,0.9268,12.27,2267651
355.13091,0.6571,8.57,2288347
355.13178,0.6548,8.53,1863676
355.13808,0.4877,6.24,2628760
355.13835,0.5035,6.46,501283
355.13985,26.5503,364.14,2259553
355.15107,1.0294,13.68,2421982
355.15511,2.2546,30.5,2078931
355.15847,0.4491,5.71,1271833
355.15918,0.5206,6.69,1785294
355.16481,0.4604,5.86,1143175
355.17623,5.9318,81,2167949
355.19149,0.5237,6.73,2127354
356.06233,0.8345,11,1891849
356.07043,1.2279,16.4,2357590
356.08095,0.7061,9.24,2087455
356.09871,5.2461,71.58,2235601
356.10682,4.8648,66.35,2170568
356.11397,0.6806,8.89,1745856
356.11805,0.7247,9.49,1911032
356.1351,2.5786,34.95,2218614
356.1432,4.5235,61.66,2206446
356.15845,0.4843,6.19,2090351
356.1616,0.4468,5.68,1737344
356.17958,0.9634,12.77,2313677
356.79538,1.0725,14.27,2291918
357.04634,0.8743,11.55,2190084
357.06159,0.5005,6.41,1903418
357.06497,0.8227,10.84,2064302
357.07466,0.9037,11.95,1951963
357.07621,0.532,6.85,2444764
357.08273,9.4064,128.71,2216051
357.08589,0.4132,5.22,2467953
357.09396,0.7863,10.34,1966939
357.09798,1.5374,20.65,2075555
357.10136,1.2406,16.58,2054356
357.10206,0.7997,10.52,2008628
357.10771,0.598,7.75,2038632
357.10922,0.9346,12.38,1697776
357.11104,1.4187,19.02,1974705
357.11911,16.7933,230.16,2224669
357.13034,1.1998,16.02,2152319
357.13437,2.5274,34.25,2173664
357.13846,0.4367,5.54,2106619
357.14411,0.5395,6.95,2214851
357.14559,0.5981,7.75,1710718
357.14742,0.7136,9.34,1942768
357.1555,6.0532,82.67,2214401
357.17075,1.7055,22.96,2111529
357.19189,0.6417,8.35,1763755
357.20713,0.4886,6.25,2071965
358.07797,0.9876,13.1,2101561
358.08609,1.4562,19.54,2277763
358.09323,0.6228,8.09,2273292
358.09658,0.534,6.87,1956002
358.10447,0.6051,7.85,1910414
358.10629,0.4368,5.54,1785501
358.11437,2.0313,27.44,2246213
358.12247,3.1424,42.69,2190206
358.12961,0.8233,10.85,2316376
358.13772,0.5659,7.31,2240263
358.14085,0.7694,10.11,1879442
358.15074,0.4372,5.55,2508099
358.15885,1.2983,17.37,2166256
358.16599,0.4583,5.83,1902932
358.17412,0.4519,5.75,2453623
358.79334,1.0763,14.32,2029466
358.815,0.6863,8.97,2261752
359.06199,1.1179,14.89,2358706
359.07725,1.6486,22.18,2035301
359.08061,1.6326,21.96,2303668
359.08848,0.8234,10.85,2100344
359.09031,1.4993,20.13,2208492
359.09184,0.6478,8.44,1709056
359.09837,6.195,84.61,2195719
359.10153,0.6487,8.45,2140475
359.10961,0.4672,5.96,2098469
359.11363,5.2972,72.29,2268720
359.11701,1.1151,14.86,2084580
359.12334,0.5403,6.96,1461008
359.12486,2.0459,27.64,2189847
359.12669,1.3779,18.46,2050667
359.13476000000003,4.86,66.28,2185439
359.15001,6.2938,85.97,2160349
359.16124,0.5986,7.76,2431869
359.17115,0.7625,10.01,2385428
359.18641,2.2991,31.11,2115241
360.07248,0.8139,10.72,2269561
360.07587,0.6343,8.25,1850982
360.09363,0.578,7.48,1987823
360.10173,1.0057,13.35,2165286
360.10888,1.9706,26.6,2113940
360.11699,1.0109,13.42,2156145
360.12012,1.7015,22.91,2139021
360.13003,0.5694,7.36,1946338
360.13812,1.0981,14.62,2025596
360.14526,1.5965,21.47,2193916
360.15337,1.3605,18.22,2253990
360.1565,0.9922,13.17,1929256
360.18165,0.543,7,2181248
360.18975,0.426,5.39,2559554
361.05651,1.0014,13.29,2303341
361.05987,1.0207,13.56,2441679
361.06774,0.748,9.81,2267750
361.06957,0.6331,8.24,1843050
361.07764,0.7115,9.31,2135773
361.09054,0.5373,6.92,597090
361.09289,6.9002,94.3,2236088
361.09627,1.8725,25.26,2277223
361.10412,3.6339,49.44,2192030
361.10596,1.7056,22.96,2065767
361.11224,0.428,5.42,2439591
361.11401,1.9334,26.09,1954309
361.1172,0.485,6.2,1469938
361.12928,15.9344,218.36,2207884
361.14051,2.9555,40.13,2222510
361.14233,0.6917,9.04,2356500
361.15041,0.6988,9.14,2087829
361.16566,10.6554,145.87,2210009
361.17689,0.5374,6.92,2252244
361.20204,1.8502,24.95,2206639
361.22318,0.9424,12.48,2022052
362.08814,2.5861,35.06,2138400
362.09149,0.4461,5.67,2160023
362.09625,1.4252,19.11,2112266
362.09937,1.5455,20.77,2181967
362.10748,0.8547,11.28,1895530
362.12452,4.2584,58.02,2160930
362.13263,3.3243,45.19,2231983
362.13575,2.331,31.55,2170682
362.14388,0.6032,7.82,2307201
362.16091,1.8524,24.98,2123455
362.16901,2.17,29.34,2280519
362.17215,0.4575,5.82,2324946
362.20541,0.5661,7.32,1519009
362.96969,1.5226,20.45,2169311
363.07216,4.7876,65.29,2189146
363.07553,0.7695,10.11,2247761
363.08339,3.2169,43.72,2195113
363.08522,0.6567,8.56,2029059
363.09149,0.4736,6.04,2325413
363.10688,0.499,6.39,476340
363.10854,23.3692,320.46,2181499
363.11192,0.5769,7.46,2396188
363.11978,6.5872,90,2156285
363.12161,0.6498,8.47,2318734
363.12788,0.8851,11.7,2218591
363.1391,0.5966,7.73,1688094
363.14493,28.4906,390.79,2195854
363.15616,2.2957,31.07,2171357
363.18131,9.5783,131.08,2181567
363.2177,0.778,10.23,2425451
363.68617,0.4881,6.24,1616140
363.9603,0.443,5.63,1714192
363.96925,0.4874,6.23,1686689
364.06741,1.7342,23.36,2245738
364.07552,0.7294,9.56,2119586
364.07862,0.4967,6.36,2106583
364.08676,0.5557,7.17,2316475
364.10379,6.7384,92.08,2205838
364.1119,4.5399,61.89,2223426
364.11502,3.0433,41.33,2275835
364.12313,1.3036,17.44,2039522
364.14017,5.2232,71.27,2170778
364.14828,5.5784,76.15,2103296
364.15141,1.3591,18.2,2105138
364.15951,0.5484,7.07,1866587
364.17657,1.5261,20.5,2018951
364.18467,2.1929,29.66,2158746
364.88525,0.4842,6.19,1928862
364.91843,1.3448,18.01,2347625
364.9188,2.2372,30.26,2563176
364.91909,2.0218,27.31,1634107
364.91946,0.9926,13.17,3035056
364.91972,0.915,12.11,1693110
365.05142,2.0983,28.36,2243708
365.06267,0.7961,10.47,2310743
365.08781,19.5582,268.12,2191984
365.09118,0.481,6.15,2193827
365.09904,9.4911,129.88,2248863
365.10088,0.4128,5.21,2369835
365.10716,1.1575,15.44,2300390
365.11281,0.5114,6.56,1247660
365.11836,0.6453,8.4,2097980
365.11871,0.4371,5.54,2301546
365.11903,0.4531,5.76,808277
365.11945,0.4185,5.29,369734
365.12227,0.594,7.7,4114910
365.12258,0.5694,7.36,415523
365.12419,49.3978,677.9,2198128
365.12555,0.5626,7.27,4879132
365.12574,0.4966,6.36,1046819
365.12597,0.4646,5.92,462537
365.13543,6.8994,94.29,2200921
365.14353,1.0425,13.86,2207778
365.14917,0.4583,5.84,2120657
365.15164,0.5667,7.32,2109331
365.15475,0.4592,5.85,429681
365.15882,0.4406,5.59,460512
365.16058,29.7478,408.06,2173881
365.16218,0.6774,8.84,571767
365.16242,0.6446,8.39,560310
365.16265,0.5587,7.21,288645
365.17181,0.9577,12.69,2120450
365.19697,4.8454,66.08,2161259
366.08306,6.4994,88.8,2115514
366.09117,3.6918,50.24,2093342
366.09429,1.3409,17.96,2096813
366.10239,1.6646,22.4,2227562
366.11944,9.6231,131.69,2191111
366.12755,9.9836,136.64,2239501
366.13068,2.5214,34.17,2192282
366.13879,1.398,18.74,2164241
366.15583,3.9832,54.24,2205637
366.16394,6.1957,84.62,2186095
366.16706,0.432,5.47,2218984
366.19222,0.5785,7.49,2426294
366.20032,1.0466,13.91,2173751
366.9646,0.4703,6,1979944
367.06708,9.325,127.6,2164910
367.07831,2.8895,39.22,2066126
367.0857,0.4442,5.64,1920971
367.08642,1.2505,16.71,2203484
367.09451,0.4554,5.8,1209139
367.10157,1.1128,14.82,339239
367.10346,42.9878,589.87,2193360
367.11469,9.6358,131.86,2174795
367.11652,0.416,5.25,1495602
367.12206,0.4692,5.99,2575091
367.1228,1.812,24.42,2270384
367.12844,0.7596,9.97,2109833
367.13091,0.8309,10.95,2316957
367.13399,0.494,6.32,1100403
367.13787,1.228,16.4,5535128
367.1381,1.1078,14.75,323114
367.13984,49.7351,682.53,2106903
367.1417,1.9433,26.23,220329
367.14522,0.4409,5.6,842241
367.15108,2.9999,40.74,2288598
367.15511,0.5975,7.75,2258221
367.15917,0.7671,10.08,2086976
367.16729,0.6307,8.2,2328999
367.17623,14.7982,202.76,2159925
367.21262,1.4586,19.57,2054935
368.06233,1.9463,26.27,2231603
368.07043,1.5048,20.21,2107181
368.08167,0.6483,8.44,2063440
368.09871,9.206,125.96,2131493
368.10681,7.7652,106.18,2092152
368.10994,1.1017,14.67,2240070
368.11805,1.7022,22.92,2297351
368.1351,6.2118,84.85,2070425
368.1432,9.8806,135.23,2166451
368.14633,0.6003,7.79,2512069
368.15444,0.5025,6.44,2103407
368.17148,1.2919,17.28,2278662
368.17959,3.1366,42.61,2136382
369.04633,1.6759,22.56,2028921
369.06498,0.6769,8.84,1734563
369.06569,0.4664,5.95,1798506
369.07467,0.5074,6.51,1683065
369.07621,0.5699,7.37,2457677
369.08272,20.9989,287.91,2192294
369.09396,3.7295,50.76,2241660
369.09799,0.6416,8.35,1962806
369.10136,0.8212,10.82,2131895
369.10206,1.4048,18.83,2284090
369.10771,0.7654,10.05,2097002
369.11016,0.8164,10.75,1777734
369.11105,1.1069,14.74,2261509
369.11261,0.516,6.63,2971087
369.11282,0.4945,6.33,759632
369.11329,0.4662,5.94,392128
369.11911,42.4271,582.17,2160251
369.13035,3.6107,49.13,2250491
369.13437,1.0441,13.88,2383112
369.13773,0.4407,5.59,2542221
369.13845,1.2444,16.63,2165878
369.14409,0.6184,8.03,2030950
369.14561,0.4774,6.1,1315659
369.14655,0.8122,10.69,2023263
369.14744,0.5107,6.55,2253733
369.15549,24.0621,329.98,2168045
369.16673,0.5132,6.59,2091134
369.17076,0.807,10.62,1718427
369.18293,0.4113,5.19,1512576
369.18507,0.5922,7.67,1992575
369.19188,3.7551,51.11,2142153
369.21907,0.7017,9.18,2079214
369.67343,0.429,5.43,1215088
369.6824,0.453,5.76,24635583
369.68336,0.4218,5.33,1699111
369.71035,0.4531,5.76,9090519
369.7185,0.4825,6.17,2088679
369.72376,0.4584,5.84,2261066
369.73357,0.4726,6.03,2150893
369.74344,0.4382,5.56,1529866
369.74494,0.4376,5.55,1441247
369.79386,0.4705,6,1803085
369.80214,0.4654,5.93,2286308
369.80451,0.5938,7.7,1492639
369.80696,0.4524,5.75,2031422
369.80765,0.4996,6.4,2242579
369.81148,0.4856,6.21,2425023
369.82183,0.4257,5.39,874970
369.82368,0.4805,6.14,1132568
369.82965,0.4334,5.49,1126672
370.07798,3.0806,41.85,2183750
370.08608,3.6763,50.03,2144033
370.09661,0.5207,6.69,2213340
370.09732,0.6399,8.33,2241325
370.11436,6.0774,83,2162309
370.12246,8.1675,111.7,2144306
370.1256,0.4494,5.71,1750131
370.12961,0.4489,5.71,2131592
370.13368,0.6696,8.74,2271730
370.15075,1.9723,26.63,2290081
370.15885,5.0021,68.23,2073266
370.19524,0.8916,11.79,1978695
371.05392,0.4415,5.6,1720299
371.06199,4.4046,60.03,2120729
371.07725,0.6893,9.01,2257856
371.08063,1.4449,19.38,2227597
371.08132,0.7011,9.17,2030590
371.08698,0.4872,6.23,2039458
371.08848,0.5891,7.63,1645987
371.0903,1.6052,21.58,2240263
371.09185,1.2255,16.37,2327264
371.0963,0.9482,12.56,211853
371.09658,0.815,10.73,280249
371.09837,22.6982,311.25,2171248
371.10154,0.6029,7.82,2244551
371.10812,0.4309,5.46,2022893
371.1096,1.8749,25.29,2131926
371.11363,1.954,26.38,2106999
371.11701,1.1985,16,2108532
371.11772,1.1537,15.39,2080316
371.12336,0.924,12.23,2058121
371.12487,1.0635,14.15,1836344
371.12583,0.6879,8.99,2352467
371.12669,2.1746,29.4,2065856
371.13295,0.455,5.79,2458876
371.13476000000003,21.5365,295.29,2103710
371.146,0.7721,10.14,2074242
371.15002,2.4122,32.67,2221698
371.15972,0.4811,6.15,1814579
371.16125,0.4144,5.23,2392334
371.16219,0.471,6.01,2431916
371.17115,6.2483,85.35,2124234
371.1864,1.3703,18.36,2086784
371.20752,0.4755,6.07,1884237
372.06534,0.9422,12.48,1913350
372.07587,0.9982,13.25,2071305
372.08555,0.4763,6.08,1929575
372.09363,2.6105,35.39,2073898
372.10173,4.1666,56.76,2162566
372.10888,0.948,12.56,1978392
372.11224,0.5458,7.04,2265832
372.11699,0.6468,8.42,1904753
372.12012,0.9162,12.12,1672789
372.13002,1.9961,26.95,2015710
372.13812,4.3009,58.6,2091784
372.14526,1.0012,13.29,2040482
372.15336,0.5923,7.68,1941372
372.1565,0.7627,10.02,1980065
372.16639,0.4607,5.87,1661079
372.1745,1.307,17.49,2048431
372.84834,2.043,27.6,2233431
373.05651,0.5495,7.09,2184627
373.05987,1.3962,18.71,2114859
373.06773,0.5412,6.97,2001125
373.06957,0.8779,11.6,1977698
373.07113,0.5051,6.48,2373915
373.07764,5.1371,70.09,2161559
373.08736,0.6496,8.46,2347982
373.0929,3.1609,42.95,2147543
373.09627,2.6168,35.48,2086641
373.10261,0.5872,7.6,2127974
373.10412,1.3712,18.37,2252898
373.10508,0.4323,5.48,1497524
373.10596,2.5953,35.18,2109158
373.10749,0.6714,8.76,2160356
373.11402,10.76,147.3,2191091
373.12376,0.7484,9.82,1999703
373.12526,0.601,7.79,2011558
373.12928,6.8761,93.97,2127662
373.13266,0.8077,10.63,2348200
373.139,0.5859,7.59,1874029
373.14051,1.9716,26.62,2016454
373.14147,0.4483,5.7,2304677
373.14235,1.9105,25.78,2116664
373.15041,5.3227,72.64,2138312
373.16567,4.6139,62.9,2042560
373.17691,0.6026,7.82,1767565
373.1868,0.7298,9.56,2286276
373.20205,1.3105,17.54,2014474
373.36246,0.4488,5.7,1229446
374.05512,0.4338,5.5,2424262
374.081,0.8202,10.81,2084879
374.08815,1.1539,15.39,2144588
374.09152,0.9183,12.15,2253178
374.09624,0.5628,7.27,2010998
374.09937,0.7918,10.41,2325138
374.10122,0.5837,7.56,1817987
374.10747,0.4732,6.04,1869229
374.10928,1.1234,14.97,2060192
374.11737,1.9534,26.37,2030882
374.12453,2.3505,31.82,2135341
374.13264,1.4187,19.02,2034522
374.13575,1.5038,20.19,2061379
374.14568,0.6855,8.96,2069673
374.15375,0.9602,12.73,1952571
374.16091,1.2902,17.26,1886885
374.16902,1.3367,17.9,2208887
374.17216,0.5348,6.89,2217839
374.2216,10.8171,148.09,2020220
374.78823,0.4539,5.77,2254379
374.84539,0.6642,8.66,1782300
374.84629,3.7908,51.6,2068433
375.03915,0.4205,5.32,2283443
375.06662,0.5096,6.54,1401164
375.07216,2.6116,35.41,2068813
375.07554,1.9904,26.87,2221884
375.0834,1.4762,19.81,2159637
375.08522,1.3976,18.73,2258526
375.08678,0.6277,8.16,2146293
375.09329,2.2162,29.98,2108333
375.09642,0.4346,5.51,1692497
375.103,0.7354,9.64,2266362
375.10615,0.4439,5.64,887254
375.10854,10.7714,147.46,2066915
375.11191,1.8118,24.42,2015320
375.11977,3.6884,50.19,2070913
375.1216,1.9643,26.52,1993145
375.12787,0.5392,6.95,2004163
375.12967,2.2571,30.54,1987512
375.13686,3.7105,50.5,2114700
375.1394,0.6555,8.54,2475778
375.14493,16.5013,226.15,2114593
375.15617,1.8479,24.92,2113791
375.158,0.6886,9,1795843
375.16606,0.6428,8.37,2009374
375.18131,5.7147,78.02,2122105
375.2177,0.7221,9.46,2310567
375.22495,1.972,26.62,2096074
375.84964,0.4608,5.87,1950870
376.06742,0.8255,10.88,1940257
376.07078,0.4698,5.99,2312575
376.07549,0.436,5.53,2192033
376.10379,3.3013,44.88,2099179
376.10715,0.6045,7.84,2104097
376.1119,2.3026,31.16,1979728
376.11502,2.367,32.05,1993395
376.12313,0.8322,10.97,1762431
376.14018,4.1457,56.47,2066127
376.14828,3.4835,47.38,2135567
376.15141,1.6074,21.61,2213540
376.17656,1.1461,15.28,2222759
376.18467,1.1116,14.81,1943026
376.21864,3.0798,41.84,2013789
376.72207,0.8682,11.46,2252397
376.84334,1.2248000000000001,16.36,2091191
376.84425,1.6962,22.83,2152413
377.05142,1.1781,15.72,2123928
377.05477,0.5132,6.59,1689085
377.06264,0.6348,8.26,1783885
377.08228,0.4391,5.57,2012291
377.08781,10.379,142.07,2049569
377.09118,1.4233,19.09,2192119
377.09904,5.0875,69.41,2066582
377.10087,1.0708,14.25,2085790
377.10715,0.6605,8.61,2027993
377.11028,0.4691,5.98,1500167
377.114,0.5457,7.03,404166
377.1217,0.4335,5.49,795252
377.1242,30.205,414.33,2119377
377.12756,0.8256,10.88,2433614
377.13391,1.175,15.68,1927843
377.13543,6.009,82.06,2078258
377.13726,0.7363,9.65,2449380
377.14353,0.9681,12.84,2026668
377.16058,22.6341,310.37,2110869
377.17181,1.2085,16.14,2018723
377.19697,4.2421,57.8,2084526
377.22198,0.7274,9.53,1698111
378.08306,3.7422,50.93,2024009
378.09116,2.0643,27.89,2028526
378.09429,1.4793,19.86,2092822
378.10239,0.9287,12.29,2045199
378.11944,7.1537,97.78,2079949
378.12755,6.0443,82.55,2103210
378.13067,3.3944,46.15,1992900
378.13878,1.1368,15.15,2004060
378.15583,3.7107,50.5,2051825
378.16393,4.7828,65.22,2108276
378.16707,0.7149,9.36,2100381
378.1922,0.7774,10.22,1982408
378.20032,1.0536,14.01,1958299
378.72002,2.9112,39.52,2190042
378.8413,0.6197,8.05,2402180
379.06707,6.2953,85.99,2032970
379.07044,0.5981,7.75,2296155
379.0783,2.7245,36.96,2170607
379.08639,0.6696,8.74,2088217
379.10131,0.4729,6.04,556343
379.10346,33.7895,463.56,2019606
379.10433,0.4721,6.02,1043398
379.10464,0.6364,8.28,1183971
379.10499,0.5197,6.68,286199
379.10682,0.6503,8.47,1815018
379.11469,10.6332,145.56,2072905
379.11651,0.5193,6.67,1889332
379.12279,1.3383,17.92,2341974
379.1309,0.6152,7.99,2660391
379.13335,0.6092,7.91,367556
379.13404,0.5589,7.22,2227290
379.13792,0.6226,8.09,476216
379.13984,47.8624,656.81,2061740
379.15107,4.4298,60.37,2038397
379.15919,0.7468,9.8,2026760
379.16728,0.6093,7.91,1987317
379.17622,19.8245,271.78,2070259
379.18747,0.4227,5.35,2474428
379.21261,2.0645,27.89,2105040
380.04331,0.9634,12.77,1805203
380.06232,1.6289,21.91,2235674
380.07043,1.2642,16.9,2015885
380.08165,0.5765,7.46,1792412
380.0987,9.7599,133.57,2082965
380.10681,7.1737,98.05,2092268
380.10994,2.593,35.15,1962518
380.11805,1.9996,27,2034123
380.13509,8.8361,120.88,2055165
380.14319,11.617,159.07,2063915
380.14632,2.1934,29.66,1885672
380.15443,0.8255,10.88,2298344
380.17148,2.5664,34.78,2001279
380.17958,4.6916,63.97,2058018
380.21599,0.4749,6.06,2149716
380.71707,0.8556,11.29,2059348
380.71798,2.5939,35.16,2113945
380.88949,1.1686,15.59,1983103
380.98026,0.7368,9.66,1903849
381.04633,1.773,23.89,2277732
381.05757,0.4558,5.8,2138038
381.07619,0.7281,9.54,1252929
381.0803,0.71,9.29,1727443
381.08059,0.5774,7.47,692019
381.0809,0.5203,6.69,319406
381.08272,25.7939,353.76,2075926
381.08464,0.472,6.02,377254
381.09395,6.8879,94.13,2029943
381.10134,0.5627,7.27,2122217
381.10206,2.0056,27.08,1979501
381.10518,0.4815,6.15,1045257
381.10769,0.6094,7.91,2359717
381.11104,0.7328,9.6,2231880
381.11225,0.5625,7.27,2922486
381.11251,0.5569,7.19,459739
381.11719,0.9762,12.95,672563
381.11764,0.5952,7.72,307207
381.11911,64.9873,891.98,2032895
381.11981,1.1764,15.7,1025010
381.12043,1.9263,25.99,548420
381.12072,1.8872,25.46,226750
381.1246,2.3702,32.09,238663
381.13034,8.7426,119.6,1989122
381.13439,0.4544,5.78,1890209
381.13844,1.7454,23.51,1924885
381.14409,0.9469,12.54,2023131
381.14654,0.8486,11.19,2547929
381.14742,0.5099,6.54,2138174
381.14878,0.7845,10.31,378794
381.15321,1.1357,15.14,344569
381.15356,1.1996,16.01,307723
381.15549,47.5623,652.69,2063857
381.15673,1.4392,19.31,411093
381.15702,1.6108,21.66,782658
381.1574,1.3301,17.81,202845
381.16672,1.5522,20.86,2000383
381.17076,0.4564,5.81,1896624
381.17482,0.6518,8.49,1617123
381.18295,0.5938,7.7,2157635
381.19188,9.9423,136.07,2079261
381.20492,0.475,6.06,1509759
381.22826,0.521,6.7,1915536
382.04967,0.6043,7.84,1973254
382.07797,5.3762,73.37,2047753
382.08607,4.496,61.28,2021896
382.08922,0.5742,7.43,2200018
382.09731,1.1468,15.29,2158158
382.11435,11.8332,162.04,2046571
382.12246,12.9272,177.07,2059180
382.12559,1.3144,17.59,2169124
382.13369,1.7335,23.35,2014745
382.15074,5.2012,70.97,1977586
382.15885,10.0688,137.81,2074269
382.16197,0.5445,7.02,1056325
382.18711,0.9358,12.39,2005603
382.19524,2.2678,30.68,2000477
382.71502,1.0062,13.36,2176861
382.71592,1.0649,14.17,1926840
383.06198,7.9935,109.31,2050084
383.07322,1.2142,16.22,2099802
383.08061,0.8253,10.87,2015719
383.08133,0.9482,12.56,1691882
383.08696,0.6178,8.02,2007153
383.08945,0.4209,5.32,2290011
383.09031,1.0693,14.23,2098266
383.0914,0.4572,5.82,1705130
383.09182,0.7311,9.58,1479614
383.09837,42.6868,585.74,2050207
383.1096,6.2026,84.72,2045889
