m/z,I,S/N,Res.
781.18329,0.9778,17.25,1029678
781.19853,0.4112,7.1,848292
781.20197,0.4055,7,1291498
781.21968,3.3138,59.1,1073646
781.22302,0.6368,11.15,1070478
781.23094,0.9653,17.03,1037064
781.23492,0.5423,9.45,942004
781.23834,0.9912,17.49,544636
781.2461,0.3914,6.75,1259558
781.25605,6.2966,112.54,1053725
781.25944,0.4977,8.65,1034156
781.26728,1.5666,27.8,1035272
781.27134,1.0042,17.73,1126480
781.27532,1.0008,17.67,598593
781.281,0.3824,6.59,934807
781.28248,0.4781,8.3,1085796
781.29243,6.383,114.09,1030717
781.30366,0.7693,13.52,1021161
781.30769,1.1256,19.9,1044389
781.31161,0.6236,10.91,618137
781.32885,3.1049,55.36,1022555
781.3441,0.5924,10.35,914845
781.36523,1.1766,20.82,905600
782.18661,0.4152,7.18,1106470
782.20512,0.4519,7.83,1089038
782.21488,0.9742,17.19,1086895
782.22302,1.2633,22.37,925826
782.22621,0.6187,10.82,841310
782.23015,0.4064,7.02,1294572
782.24151,0.7752,13.63,813022
782.25129,1.9245,34.21,1005679
782.2594,2.282,40.62,1072829
782.26265,0.6662,11.67,970746
782.26656,0.7549,13.26,928124
782.27052,0.7189,12.62,608188
782.27791,0.6873,12.05,943892
782.28769,1.6412,29.14,1047480
782.29579,2.6194,46.66,1007415
782.3029,0.5564,9.71,922619
782.3111,0.4768,8.28,1254549
782.32406,0.8122,14.29,1110182
782.33218,1.3933,24.7,994205
783.19893,1.5781,28.01,1043879
783.21021,0.4995,8.68,1108438
783.21424,0.5607,9.78,1016434
783.21763,0.9291,16.38,712826
783.23533,3.569,63.67,1061298
783.23865,0.5183,9.02,987858
783.24659,0.888,15.65,1119717
783.25056,1.2888,22.83,1028831
783.25397,1.32,23.38,700868
783.2618,0.9775,17.25,1087161
783.2636,0.6386,11.18,562990
783.27173,5.0301,89.85,1098688
783.28294,0.7894,13.88,1089848
783.28697,2.158,38.4,1052782
783.29042,0.8139,14.32,624664
783.2982,0.5216,9.08,1380155
783.30809,3.603,64.28,1015782
783.32335,1.558,27.65,1031345
783.34445,1.3782,24.43,1023779
783.35977,0.7194,12.62,1022566
784.20225,0.5821,10.17,844160
784.20944,0.4565,7.92,872402
784.2128,0.5771,10.08,919309
784.22081,0.8028,14.12,988836
784.23056,1.0579,18.69,1102160
784.23868,1.3852,24.55,965239
784.24182,0.4016,6.93,940710
784.24585,0.9315,16.42,989224
784.24921,0.5892,10.29,540715
784.25391,0.7233,12.69,1025038
784.25718,0.924,16.29,980312
784.26699,1.4865,26.37,1036342
784.27504,1.9892,35.37,963513
784.28221,1.1379,20.12,987309
784.28612,0.4057,7.01,566410
784.29035,1.0253,18.11,993929
784.29351,1.0079,17.79,877335
784.30335,1.0078,17.79,949315
784.31146,1.4641,25.97,1070402
784.31856,0.6467,11.32,982878
784.32671,0.6865,12.04,1025277
784.34783,0.7035,12.34,925382
785.17823,0.5207,9.06,1023993
785.19348,0.4854,8.43,904059
785.19687,0.7219,12.67,922303
785.20473,0.4934,8.58,860753
785.21457,1.5933,28.28,1087632
785.22583,0.4844,8.42,1061188
785.22985,1.6372,29.07,968029
785.23321,1.5307,27.16,946178
785.24111,0.8199,14.43,1237342
785.24295,0.4977,8.65,1215317
785.25097,2.8333,50.49,1104751
785.25242,0.5284,9.2,1160419
785.26049,0.5298,9.23,866397
785.26227,0.5747,10.03,1005269
785.26626,3.1692,56.51,1043942
785.26961,1.3706,24.29,748393
785.27746,1.3227,23.43,1168806
785.28565,0.4556,7.9,1171403
785.28735,2.7933,49.78,1064451
785.29683,0.4341,7.51,881516
785.30264,3.4232,61.06,1047178
785.31381,0.8931,15.74,1207135
785.32374,1.4423,25.57,1011769
785.33902,1.9614,34.87,1060780
785.36019,0.3908,6.74,893478
785.37542,0.6289,11,1103427
786.16367,0.4115,7.11,747242
786.18867,0.3896,6.72,944804
786.19202,0.4234,7.32,1013279
786.20002,0.4666,8.1,799420
786.20995,0.4787,8.31,1068987
786.21791,0.6259,10.95,896086
786.22513,0.9021,15.9,971509
786.22848,0.5446,9.49,965264
786.23316,0.6094,10.65,909992
786.23641,1.1361,20.09,978144
786.24625,0.8523,15.01,1008998
786.25434,1.068,18.87,1004879
786.2615,1.691,30.03,1006097
786.26485,0.5445,9.49,509179
786.26957,1.2644,22.39,966558
786.27281,1.4288,25.33,850718
786.28081,0.7779,13.67,784643
786.2826,1.1695,20.69,905326
786.2907,1.1768,20.82,1063661
786.29783,1.5175,26.92,996280
786.30599,1.5985,28.37,1014632
786.30916,0.7886,13.87,978728
786.31729,0.4994,8.68,974475
786.32714,0.637,11.15,1121842
786.33422,0.8764,15.44,946548
786.3424,1.0116,17.86,978821
786.3456,0.4501,7.8,861375
787.1728,0.5003,8.7,961560
787.17613,0.5413,9.43,963869
787.19374,0.5863,10.24,857301
787.20913,1.4891,26.41,994766
787.21248,1.5195,26.96,1014701
787.22033,0.7695,13.52,1132248
787.22218,0.4625,8.02,1231656
787.2238,0.3789,6.52,769134
787.23023,1.3343,23.64,1116974
787.23175,0.4747,8.24,1051407
787.24548,3.9393,70.31,1018245
787.2489,1.563,27.74,969631
787.25674,1.9338,34.38,999335
787.25857,0.5432,9.47,1031281
787.2648,0.9666,17.05,809883
787.26663,1.9211,34.15,1008770
787.26806,0.7518,13.21,977436
787.27616,0.5674,9.9,897320
787.2819,5.8538,104.61,1028466
787.28528,0.9271,16.35,916580
787.2931,2.0264,36.04,1015643
787.29492,0.6253,10.94,832409
787.30125,0.5607,9.78,1050796
787.30303,1.1908,21.07,1070708
787.30928,0.3844,6.62,765821
787.31826,4.7493,84.82,1031819
787.32951,0.929,16.38,975539
787.35466,1.8748,33.32,1061743
787.39101,0.5638,9.84,1098859
788.20433,0.714,12.53,1086203
788.20775,0.5508,9.61,739452
788.21243,0.5557,9.69,933449
788.21573,1.0567,18.67,1037783
788.24074,1.712,30.41,1012026
788.24414,0.7275,12.77,785767
788.24884,1.6972,30.14,1067963
788.25207,1.5586,27.66,1010099
788.26003,0.5746,10.03,1009445
788.27001,0.5937,10.37,1063034
788.27714,2.7984,49.87,986472
788.28041,0.4483,7.77,765533
788.28523,2.3928,42.6,1057806
788.28841,1.4262,25.29,966223
788.29641,0.7216,12.66,958665
788.30635,0.5473,9.54,1037671
788.31353,1.8391,32.68,1073597
788.32163,1.9096,33.95,986264
788.32473,0.5609,9.79,943535
788.33289,0.4507,7.81,991881
788.34987,0.4147,7.17,1042261
788.35805,0.9584,16.91,935395
789.18842,0.9839,17.36,1013802
789.19178,0.7085,12.43,1041279
789.19966,0.6254,10.94,1063071
789.20134,0.3843,6.62,925928
789.22479,2.9631,52.82,1032991
789.22812,1.4032,24.88,1113389
789.236,1.5767,27.98,1057976
789.23776,0.452,7.83,1006173
789.24408,0.6901,12.1,917679
789.24594,0.9977,17.61,924425
789.24727,0.6831,11.97,986503
789.2554,0.5643,9.85,904149
789.26116,6.8371,122.22,1021818
789.2645,1.0986,19.42,1084499
789.27238,2.8185,50.23,987877
789.2742,0.576,10.06,1031237
789.28046,1.0667,18.85,920755
789.28229,0.8011,14.09,1058871
789.28365,0.4895,8.51,1256587
789.28863,0.6267,10.97,738672
789.29179,0.5913,10.33,917309
789.29755,7.6325,136.47,1000341
789.30092,0.4086,7.06,1139539
789.30879,1.8049,32.07,1102877
789.31688,0.6921,12.14,955761
789.31874,0.5196,9.05,839995
789.33393,4.3416,77.51,995801
789.34513,0.6151,10.76,1063293
789.37032,1.4193,25.16,934455
789.68628,0.4269,7.38,1147564
790.19496,0.5747,10.03,1006820
790.22,1.2942,22.92,1071307
790.22334,0.5805,10.14,1033951
790.22811,1.3445,23.82,991827
790.23133,1.4651,25.98,878155
790.23937,0.7799,13.71,888427
790.24118,0.3909,6.74,931056
790.25639,3.0991,55.26,1014134
790.26449,2.9241,52.12,1024943
790.26769,1.6932,30.07,989070
790.27568,1.2368,21.89,853345
790.27747,0.3982,6.87,895935
790.29281,2.7526,49.05,1036611
790.30091,3.5394,63.15,1035585
790.30403,1.1035,19.51,1027198
790.31211,0.8441,14.86,1099195
790.32916,1.2466,22.07,1114547
790.33728,1.8526,32.93,992793
790.36553,0.4181,7.23,970040
790.37366,0.7791,13.69,1059531
791.16762,0.5252,9.15,1009822
791.20404,1.9393,34.48,1024791
791.20738,1.1685,20.67,1002983
791.21524,1.0889,19.24,1057954
791.22336,0.4696,8.15,634225
791.2266,0.5836,10.19,999116
791.23467,0.6975,12.23,680020
791.2404,5.9325,106.02,1033822
791.24378,1.4161,25.11,1068306
791.25164,2.2191,39.49,1040563
791.25971,1.1704,20.7,672511
791.26152,0.5854,10.22,946656
791.26297,0.8395,14.78,884770
791.27111,0.6793,11.91,1023400
791.27681,9.7044,173.59,1026369
791.28017,0.7163,12.57,1092246
791.28805,2.5583,45.57,1018011
791.29614,1.3488,23.9,815514
791.29792,0.4762,8.27,1029804
791.30421,0.6684,11.71,1064851
791.30743,0.5376,9.37,988034
791.31318,8.1438,145.63,1031766
791.32441,1.4181,25.14,981929
791.33251,0.7874,13.84,829944
791.34068,0.476,8.26,851148
791.34957,3.3114,59.06,981918
791.38596,0.8454,14.88,1048309
792.19931,0.6769,11.86,1133461
792.2026,0.4255,7.36,968744
792.20735,0.8314,14.63,1046233
792.21061,0.8742,15.4,1012425
792.23566,2.3448,41.74,1047143
792.23904,0.53,9.23,987226
792.24375,2.2848,40.67,1019988
792.247,1.5585,27.66,966704
792.25495,0.9526,16.8,786782
792.26217,0.4061,7.01,451649
792.27204,3.806,67.92,1042118
792.28015,3.9636,70.74,989316
792.28331,1.4049,24.91,1014445
792.29142,1.0258,18.11,895536
792.30841,2.5454,45.34,995742
792.31653,3.4272,61.13,988936
792.31961,0.67490000000000006,11.83,1040708
792.32775,0.5458,9.52,1058312
792.34479,1.0554,18.64,866778
792.35295,1.4017,24.85,947587
793.18326,1.1813,20.9,949832
793.18671,0.5032,8.75,1183096
793.19459,0.4836,8.4,908003
793.20199,0.4263,7.37,746133
793.21967,3.5048,62.53,1041625
793.22303,1.1334,20.04,971940
793.23091,1.4173,25.13,975909
793.23892,0.8753,15.42,614082
793.24225,0.4265,7.38,1124827
793.25031,0.6757,11.84,630019
793.25606,8.2349,147.26,1056925
793.25942,0.8121,14.29,1060830
793.26732,2.3543,41.91,1063428
793.27139,0.6636,11.62,925449
793.27537,1.3152,23.3,761360
793.27851,0.4154,7.18,1023771
793.28097,0.515,8.96,1092638
793.28676,0.5245,9.13,1050928
793.29246,9.8381,175.98,1027475
793.3037,1.8906,33.61,1061742
793.30771,0.6098,10.66,1262977
793.31174,1.0788,19.06,819387
793.31995,0.6896,12.09,998839
793.32886,5.8013,103.67,1011891
793.34001,0.534,9.3,1005801
793.34406,0.5417,9.44,1125786
793.36522,1.9045,33.86,954773
793.40164,0.5544,9.67,895447
794.18659,0.3965,6.84,1187907
794.18978,0.3964,6.84,1015295
794.2149,0.9955,17.57,1037358
794.22306,1.4809,26.27,936175
794.22626,0.9405,16.59,879968
794.23003,0.5786,10.1,610773
794.23219,0.4026,6.95,610940
794.23388,0.5316,9.26,571553
794.24155,0.5298,9.23,638889
794.25131,2.7921,49.76,1081998
794.25941,3.3588,59.91,1042999
794.26259,1.1507,20.35,1033920
794.27064,0.9336,16.46,854446
794.27787,0.5657,9.87,814838
794.28771,2.9774,53.08,976514
794.29581,3.9194,69.95,1018104
794.29896,0.7313,12.84,1012984
794.30706,0.7705,13.54,797574
794.31437,0.3782,6.51,715634
794.32409,1.3986,24.79,1149304
794.33217,2.4559,43.73,1030850
794.36861,0.812,14.28,956898
795.16251,0.4659,8.08,1078141
795.17257,0.626,10.95,1035368
795.19896,1.6016,28.43,1001198
795.20232,0.4333,7.5,1089741
795.21017,0.5782,10.09,1221265
795.21415,0.4288,7.42,829411
795.21861,2.3348,41.57,1120248
795.22546,0.4893,8.5,878022
795.22703,0.3944,6.8,311508
795.23534,4.7548,84.92,1022796
795.2387,0.577,10.07,947422
795.24653,1.3495,23.91,1031890
795.25059,0.8599,15.14,971367
795.25448,1.1091,19.61,564663
795.26585,0.5004,8.7,628856
795.27172,8.8215,157.77,1032063
795.28296,1.7147,30.45,1035457
795.28697,1.3058,23.13,1078230
795.29102,1.257,22.26,575776
795.29669,0.5085,8.85,1024139
795.30809,6.9256,123.81,1056108
795.31936,0.8039,14.14,1065394
795.32335,1.3548,24.01,1043751
795.32739,0.638,11.17,609911
795.34449,3.0003,53.49,1003307
795.35967,0.5488,9.57,793499
795.3809,0.772,13.57,960632
796.19419,0.5233,9.11,1022592
796.20229,0.6407,11.21,906878
796.22203,0.6339,11.09,954123
796.23058,1.4277,25.31,1041111
796.2387,1.76,31.27,1034622
796.24186,0.8083,14.22,853812
796.24579,0.6002,10.49,990976
796.25718,0.8499,14.96,944842
796.26696,2.5148,44.79,997653
796.27505,3.1018,55.3,982108
796.27818,0.73,12.82,1111869
796.2822,0.7627,13.4,975989
796.28628,0.7477,13.13,739136
796.29027,0.5319,9.27,882665
796.29355,0.7792,13.7,852926
796.30335,1.7745,31.53,1037624
796.31145,2.9614,52.79,1004392
796.31862,0.6408,11.22,773257
796.32272,0.5032,8.75,923980
796.32668,0.5039,8.76,967545
796.33978,0.6868,12.04,1032433
796.34782,1.21,21.41,1079686
797.17821,0.5634,9.83,1020739
797.19349,0.4815,8.36,921475
797.19677,0.6941,12.17,1011526
797.2081,0.4367,7.56,935173
797.21458,1.8989,33.75,1148931
797.21586,0.6106,10.68,1088183
797.22577,0.735,12.9,1069318
797.22988,0.9754,17.21,1046948
797.23324,1.2203,21.6,888633
797.24104,0.6129,10.72,1110733
797.24292,0.5865,10.24,1239024
797.24456,0.5133,8.93,722365
797.25099,5.1765,92.47,1006867
797.25244,0.4117,7.11,904872
797.26218,1.1118,19.65,1056705
797.26621,2.1905,38.98,978024
797.26973,1.3323,23.61,614210
797.27743,0.6315,11.05,1438209
797.27938,0.411,7.1,1115252
797.28563,0.5542,9.66,883512
797.28735,5.8387,104.34,1002481
797.29858,0.9231,16.27,1052253
797.30262,2.6474,47.17,1039696
797.30621,0.7948,13.97,578639
797.31379,0.5981,10.45,1085842
797.32374,3.7227,66.43,1044604
797.33902,1.7466,31.03,1012780
797.34298,0.5333,9.29,749070
797.36019,1.1544,20.42,999862
797.37541,0.6399,11.2,870030
798.1921,0.4388,7.6,948514
798.19999,0.5128,8.92,850608
798.20983,0.4869,8.46,934233
798.21795,0.7953,13.98,1037680
798.2251,0.7226,12.68,1039230
798.22851,0.6226,10.89,756094
798.23644,0.8084,14.22,1044039
798.24624,1.5036,26.67,1084516
798.25434,2.0484,36.43,1073958
798.25754,0.4016,6.93,949815
798.26151,1.2833,22.73,1029976
798.26487,0.6816,11.95,592508
798.26951,0.9916,17.5,997784
798.27279,1.1662,20.63,1048158
798.28259,1.5354,27.24,1028053
798.29071,2.3695,42.19,1046513
798.29786,1.2585,22.28,967833
798.30599,1.1254,19.9,1041776
798.30919,0.8859,15.61,893241
798.31903,0.7273,12.77,1190043
798.32709,1.6036,28.47,919595
798.33424,0.5872,10.26,1055705
798.3423,0.585,10.22,930920
798.34559,0.4248,7.35,753666
798.36346,0.5543,9.67,845880
799.17613,0.6005,10.49,1044533
799.19383,0.8552,15.06,937782
799.20913,0.7939,13.96,1053775
799.21249,1.1493,20.33,987563
799.22035,0.7943,13.97,857028
799.22212,0.4705,8.17,651015
799.22381,0.3993,6.89,958399
799.23023,2.0186,35.9,1092763
799.23993,0.462,8.01,994968
799.24149,0.5687,9.92,1073509
799.24552,2.63,46.85,1023215
799.2489,1.5341,27.22,860929
799.2567,1.273,22.54,1204580
799.2586,0.4047,6.99,1301646
799.26471,0.4704,8.16,741624
799.26661,3.4462,61.47,1054545
799.26805,0.5891,10.29,1132802
799.27619,0.5862,10.24,846898
799.27783,0.6676,11.7,996393
799.2819,4.0045,71.48,1034789
799.28527,1.1492,20.33,610175
799.29309,1.5044,26.69,1079637
799.30119,0.5442,9.49,977777
799.30303,2.8373,50.57,1006579
799.31826,3.7722,67.31,1028480
799.32187,0.404,6.98,751334
799.32953,0.6869,12.04,1035083
799.33942,1.3202,23.39,1030510
799.35463,1.7468,31.03,1039442
799.39099,0.4558,7.9,769743
800.19716,0.4943,8.59,865408
800.20436,0.5318,9.26,953611
800.20772,0.5134,8.93,840008
800.2158,0.6756,11.84,999689
800.22552,0.5075,8.83,1007170
800.23362,0.7304,12.82,1195918
800.24076,1.2913,22.87,974031
800.2443,0.7074,12.41,687930
800.24888,1.0407,18.38,1013606
800.25207,1.3848,24.55,973255
800.26009,0.7585,13.33,778797
800.26183,1.2202,21.6,886594
800.26339,0.3988,6.88,144671
800.26997,1.4468,25.66,1001743
800.27713,1.9549,34.76,965009
800.28057,0.6656,11.66,704845
800.28523,1.6749,29.74,942194
800.28842,1.5202,26.97,962970
800.29646,0.7803,13.72,726210
800.29824,0.9748,17.2,996694
800.30638,1.1986,21.21,1019047
800.31351,1.5885,28.19,901782
800.3216,1.7517,31.12,995974
800.32477,0.8554,15.06,1019323
800.33468,0.4744,8.24,928942
800.34275,0.6301,11.02,1073694
800.34987,0.5902,10.31,1026705
800.35797,0.6862,12.03,1008712
800.39443000000006,0.397,6.85,870512
801.18836,0.6842,11.99,890756
801.19173,0.9253,16.31,904430
801.19949,0.4332,7.5,994495
801.20953,0.6976,12.24,1146298
801.22474,2.1359,38,1050047
801.22812,1.4102,25,879381
801.23594,1.1632,20.58,1064745
801.23784,0.401,6.92,1221736
801.23947,0.39,6.72,795628
801.24587,1.5135,26.85,1048546
801.24734,0.502,8.73,1113297
801.25546,0.6072,10.62,853030
801.26116,4.9389,88.22,1013184
801.26452,1.4866,26.37,910648
801.27236,2.0834,37.06,1066615
801.28036,0.7666,13.47,800473
801.28228,2.179,38.77,1025352
801.2836,0.6555,11.48,903762
801.29185,0.5414,9.44,950800
801.29752,6.2089,110.97,1000692
801.30097,0.8067,14.19,805515
801.30875,1.7885,31.78,1002602
801.31689,0.6853,12.01,774101
801.31868,1.3466,23.86,975875
801.32485,0.4306,7.45,771940
801.33392,4.2086,75.13,1013351
801.34514,0.754,13.24,968539
801.35507,0.3893,6.71,947610
801.37026,1.4006,24.83,927352
802.19492,0.5396,9.4,1023889
802.21997,0.9738,17.18,944884
802.22332,0.4526,7.84,835607
802.22812,0.8249,14.51,934294
802.23131,1.1827,20.92,927303
802.23934,0.4371,7.57,1015948
802.24109,0.455,7.89,1000130
802.24927,0.5741,10.02,827958
802.25642,2.337,41.6,974445
802.25975,0.7029,12.33,841492
802.26447,2.0478,36.42,978560
802.26772,1.7248000000000001,30.64,982649
802.27572,0.9061,15.97,1008310
802.27749,0.4944,8.59,1113088
802.28562,0.507,8.82,1050844
802.29279,2.576,45.89,1012777
802.30088,2.6664,47.51,959062
802.30404,1.4804,26.26,943281
802.31199,0.7219,12.67,747885
802.32201,0.4735,8.22,952100
802.32914,1.473,26.13,967495
802.33729,1.806,32.09,942960
802.34048,0.5395,9.4,798644
802.36554,0.5023,8.74,841250
802.37364,0.7983,14.04,826449
803.16766,0.3753,6.46,1058182
803.20403,1.2038,21.3,1101826
803.20739,1.1039,19.51,935814
803.21529,0.6549,11.47,1107763
803.22514,0.549,9.57,1038337
803.22665,0.5398,9.41,962309
803.2347,0.4329,7.49,591559
803.24041,3.8992,69.59,1046765
803.24376,1.4089,24.98,1050821
803.25165,2.2071,39.28,1013755
803.25347,0.4206,7.27,1023018
803.2597,0.8336,14.67,740457
803.26152,0.7139,12.53,1152457
803.26292,0.5489,9.57,1022819
803.26786,0.5421,9.45,431716
803.27103,0.5811,10.15,836912
803.2768,7.7143,137.94,1006992
803.28019,0.9205,16.23,898564
803.28804,2.6333,46.91,1076368
803.28977,0.3936,6.79,996238
803.29613,0.9501,16.76,921508
803.29795,0.6776,11.88,1100213
803.29929,0.3752,6.46,1136839
803.30426,0.4258,7.37,1205461
803.30735,0.5474,9.54,951154
803.31318,7.5098,134.27,1013478
803.32441,1.5769,27.99,1019692
803.33256,0.6671,11.69,958463
803.33427,0.5164,8.99,1124439
803.34068,0.526,9.16,971816
803.34956,3.5555,63.43,987638
803.36073,0.4448,7.7,965712
803.38595,1.0703,18.91,952458
804.19934,0.4035,6.97,1015513
804.20266,0.4447,7.7,929281
804.20735,0.472,8.19,1017231
804.21053,0.6179,10.81,798442
804.23567,1.7111,30.39,965133
804.23906,0.4608,7.99,785979
804.24372,1.8026,32.03,964494
804.24698,1.4654,25.99,914621
804.25504,0.6556,11.48,842440
804.27203,3.0846,55,956540
804.28015,3.2738,58.39,973654
804.28334,1.7405,30.92,911106
804.29138,0.9829,17.35,1050609
804.30842,2.4756,44.09,950884
804.31654,2.9576,52.72,983799
804.3197,0.7994,14.06,980257
804.32775,0.6854,12.02,809456
804.34482,0.9768,17.24,1019412
804.35295,1.479,26.23,996953
804.38923,0.4269,7.38,833154
805.18331,0.4694,8.15,1065444
805.18658,0.5022,8.73,1040550
805.19457,0.4153,7.18,1074545
805.21968,2.5769,45.9,980345
805.22307,1.0786,19.06,969834
805.23088,1.1546,20.42,883575
805.2389,0.6491,11.37,683694
805.2408,0.5875,10.26,989927
805.24222,0.4873,8.47,1080448
805.25012,0.635,11.11,640970
805.25605,6.9762,124.71,1007354
805.25939,1.1152,19.71,1034351
805.2673,2.4109,42.93,1075724
805.27535,1.086,19.19,804187
805.27858,0.5036,8.76,1096406
805.28362,0.4502,7.8,706010
805.28671,0.4618,8.01,1046138
805.29244,8.7864,157.14,970640
805.2958,0.4812,8.36,750521
805.30365,2.243,39.92,967306
805.31175,0.8537,15.03,877110
805.3199,0.4395,7.61,1149281
805.32882,6.578,117.58,990108
805.34007,0.6779,11.88,1117222
805.34807,0.5731,10,752829
805.3652,2.3484,41.81,956588
805.40161,0.3795,6.54,1004144
806.21494,1.1003,19.45,890166
806.21825,0.5188,9.03,987317
806.22299,1.0194,18,920366
806.22621,0.6813,11.94,962077
806.23415,0.5823,10.17,586376
806.25129,2.6186,46.65,1008392
806.25938,2.8947,51.6,975842
806.26262,1.4791,26.24,991356
806.27062,1.1609,20.53,885184
806.28767,3.2934,58.74,995091
806.29579,3.8846,69.33,944772
806.29895,1.1167,19.74,965570
806.30701,0.876,15.43,942366
806.32405,1.9005,33.78,1015073
806.33219,2.8441,50.69,958715
806.33525,0.6509,11.4,895222
806.36045,0.5577,9.73,975427
806.36858,1.0462,18.48,931512
807.15977,0.7977,14.03,881266
807.19892,1.1009,19.46,1083392
807.20224,0.4838,8.4,1083360
807.21015,0.5399,9.41,1030160
807.21819,0.4767,8.28,485089
807.23532,4.2284,75.49,1011427
807.23871,0.6532,11.44,1076304
807.24655,1.593,28.27,966220
807.2546,0.9828,17.34,679300
807.25777,0.4697,8.15,1039861
807.26279,0.48,8.34,2344074
807.26598,0.6201,10.85,768956
807.27171,8.7671,156.8,1000451
807.27508,0.6394,11.19,1086853
807.2829,2.1786,38.77,989328
807.28701,0.5514,9.62,931613
807.29098,1.0953,19.36,602593
807.2942,0.4485,7.77,970484
807.29921,0.5276,9.19,980019
807.3081,8.4622,151.34,998529
807.31932,1.3111,23.23,1027157
807.32341,0.5496,9.58,1034865
807.32738,0.63,11.02,747996
807.33555,0.4852,8.43,767883
807.34448,3.9195,69.95,969025
807.38083,1.1726,20.74,919767
807.58258,0.5968,10.43,1079770
807.58435,1.0128,17.88,874295
808.19421,0.5019,8.73,735080
808.20227,0.5115,8.9,805047
808.20549,0.4281,7.41,926627
808.23056,1.5481,27.47,1027295
808.23864,1.5882,28.19,1056979
808.24188,0.929,16.38,1011759
808.24988,0.5796,10.12,699286
808.26696,2.8004,49.91,1011455
808.27505,3.2578,58.1,977283
808.27826,0.9558,16.86,916644
808.28622,0.9972,17.6,762739
808.29361,0.6259,10.95,496037
808.30332,2.4731,44.04,950181
808.31144,3.5113,62.64,967175
808.31459,0.6052,10.58,930878
808.32264,0.6401,11.2,963118
808.33971,0.9444,16.65,984149
808.3478,1.7434,30.97,958860
808.38419,0.5815,10.15,968864
809.17815,0.4685,8.13,987009
809.21457,1.959,34.83,970489
809.218,0.6708,11.75,940459
809.2258,0.6335,11.09,1063312
809.23334,0.6793,11.91,575573
809.24098,0.5177,9.01,1023069
809.25096,5.304,94.76,1024882
809.25431,0.6158,10.77,885409
809.26217,1.7015,30.22,980327
809.26622,0.8953,15.78,928268
809.27018,1.281,22.69,639524
809.27587,0.4497,7.79,944784
809.28169,0.448,7.76,989080
809.28733,8.0707,144.32,993312
809.29859,1.6418,29.15,1044652
809.30261,1.2578,22.27,963093
809.30666,1.0853,19.18,777215
809.31234,0.419,7.24,975728
809.31479,0.5172,9,1176663
809.32373,5.7927,103.51,966449
809.33496,0.6641,11.63,934395
809.33898,0.9152,16.13,983685
809.34303,0.3848,6.63,564398
809.3601,2.0705,36.83,975374
809.37534,0.5043,8.77,891651
809.39654,0.4194,7.25,929299
810.20975,0.4773,8.29,1041934
810.21794,0.7867,13.83,1033640
810.22864,0.4356,7.54,527625
810.23648,0.49370000000000003,8.58,967087
810.2462,1.8363,32.63,962022
810.25434,2.3226,41.35,992781
810.25748,0.8133,14.31,929457
810.26152,0.6734,11.8,1094938
810.26543,0.459,7.96,754559
810.26953,0.4526,7.85,946907
810.27277,0.7382,12.96,961934
810.28261,2.388,42.52,945253
810.29071,3.2741,58.39,983674
810.29384,0.6561,11.49,940497
810.29788,0.618,10.81,993712
810.30191,0.6097,10.66,1012137
810.30601,0.4033,6.96,1120024
810.30924,0.7006,12.29,817391
810.31899,1.2235,21.66,1030959
810.32709,2.4536,43.69,1011864
810.3423,0.4326,7.49,1045409
810.35539000000006,0.6461,11.31,873067
810.36347,0.8476,14.92,1110661
811.19387,0.8501,14.97,1005194
811.20905,0.4016,6.93,906691
811.21253,0.645,11.29,665470
811.22225,0.4086,7.06,1089944
811.23022,2.3871000000000002,42.5,1040372
811.24147,0.7603,13.36,1032370
811.24546,1.1691,20.68,912191
811.24899,1.2623,22.35,622296
811.2567,0.4377,7.58,1297885
811.26012,0.3773,6.5,852781
811.26659,5.6543,101.03,994064
811.26807,0.4476,7.76,1088240
811.26993,0.3752,6.46,988157
811.27788,1.0182,17.98,1031783
811.28184,2.0793,36.99,988707
811.28547,1.1249,19.89,593839
811.29146,0.3918,6.76,999521
811.29312,0.9268,16.34,954854
811.30299,5.5582,99.31,1026327
811.31424,0.7084,12.43,978513
811.31824,2.2661,40.33,990025
811.32192,0.611,10.68,652300
811.33938,2.8922,51.55,1055446
811.35459,1.3354,23.66,920275
811.37578,0.8533,15.02,873653
812.17929,0.4249,6.49,846150
812.21568,0.5273,8.18,971409
812.22542,0.7164,11.28,914958
812.23355,1.077,17.19,1042202
812.24068,0.7305,11.51,904133
812.24416,0.5918,9.23,711180
812.25202,1.1286,18.04,947286
812.2553,0.3905,5.93,737283
812.26187,1.572,25.31,1056612
812.26327,0.3827,5.8,998985
812.26996,2.1488,34.78,980529
812.27303,0.4005,6.1,1015816
812.27712,1.0014,15.95,1085501
812.28106,0.483,7.45,710766
812.28518999999994,1.0955,17.5,982428
812.28841,1.1817,18.91,879819
812.29646,0.4461,6.84,1035526
812.29826,1.4857,23.9,1011870
812.30637,2.2791,36.92,1008277
812.31353,0.8885,14.1,1083709
812.32161,0.9468,15.06,1024978
812.32483,0.6777,10.64,857325
812.33464,0.6277,9.82,1061169
812.34273,1.2102,19.38,982676
812.34981,0.5709,8.89,809494
812.35799,0.5347,8.3,930691
813.1918,0.5385,8.36,894084
813.20948,1.3336,21.4,1084330
813.22472,1.2336,19.76,1039861
813.22815,1.3425,21.55,835019
813.23596,0.7922,12.52,1059125
813.244,0.415,6.33,1624810
813.24586,2.8327,46,953556
813.24732,0.5383,8.35,942179
813.25548,0.3961,6.02,1024723
