m/z,I,S/N,Res.
608.1832,0.4777,7.55,1185342
608.18463,0.5326,8.46,1290052
608.19848,6.5881,109.02,1316008
608.20659,8.3462,138.21,1369446
608.20971,2.312,38.01,1266621
608.21781,1.0623,17.26,1401311
608.21958,0.5583,8.89,1100600
608.22502,0.4865,7.7,1003019
608.23487,3.5246,58.15,1289323
608.24298,5.5342,91.51,1353115
608.24609,0.6462,10.35,1073420
608.27128,1.0205,16.56,1287123
608.27937,1.8012,29.53,1300970
608.28248,0.4098,6.42,935185
609.06289,0.4994,7.91,1391396
609.07335,1.0296,16.71,1644825
609.0767,0.5511,8.77,1181666
609.08955,0.5149,8.17,1486365
609.09197,0.5311,8.44,1496319
609.09924,1.2822,20.91,1384331
609.10417,0.4093,6.41,1214653
609.10735,0.7056,11.33,1534175
609.10972,5.6786,93.91,1443792
609.11309,1.2235,19.93,1377611
609.11703,0.5038,7.98,1339577
609.12096,1.7219,28.21,1374954
609.12265,0.4943,7.83,1360478
609.12596,0.4998,7.92,1462152
609.12834,1.0707,17.4,1532480
609.12907,0.6706,10.75,1817067
609.13233,0.44,6.92,1381528
609.13565,1.8871,30.95,1354719
609.13718,0.5165,8.19,1397967
609.13804,0.9661,15.66,1426512
609.14039,0.7731,12.46,1259157
609.1437,1.108,18.02,1363809
609.14612,17.2032,285.28,1310292
609.14944,1.4389,23.51,1316446
609.15087,0.4577,7.22,1254406
609.15342,0.8029,12.95,1176902
609.15736,5.0534,83.53,1354515
609.15902,0.7928,12.78,1218814
609.16472,0.9718,15.76,1511965
609.16546,1.3714,22.39,1503191
609.1686,1.1189,18.2,1335517
609.17111,0.5343,8.49,1526686
609.17204,1.5283,25,1530245
609.17357,0.8401,13.57,1458719
609.17444,1.8043,29.58,1351207
609.17675,1.0536,17.11,1216099
609.18006,0.7513,12.09,1410080
609.1825,28.9904,481.02,1346011
609.18385,0.488,7.72,1584795
609.1858,0.8605,13.91,1273526
609.18978,0.4022,6.3,1220445
609.19374,4.3375,71.64,1363891
609.19547,0.6443,10.32,1174271
609.19779,0.7195,11.57,1383231
609.19969,0.5035,7.98,1070368
609.20113,0.6955,11.17,1647425
609.20186,1.3636,22.26,1605899
609.20497,0.8914,14.42,1326648
609.2075,0.6745,10.82,1336765
609.2084,0.5177,8.21,1667840
609.20995,1.1936,19.44,1458075
609.21084,1.6695,27.34,1547432
609.21314,0.8131,13.12,1040873
609.21888,25.8005,428.05,1344161
609.23011,1.7638,28.91,1368959
609.23196,0.4619,7.29,996257
609.23415,0.5185,8.23,1323103
609.23825,0.8515,13.76,1555519
609.24391,0.5367,8.53,1452689
609.24633,0.9252,14.98,1275637
609.24721,0.9771,15.84,1487228
609.25527,11.5946,192.15,1283762
609.29166,2.5242,41.53,1314926
610.10258,0.4307,6.77,1382422
610.105,1.1344,18.45,1448260
610.11309,1.6756,27.44,1491380
610.1163,0.9115,14.75,1022625
610.12029,0.4012,6.28,665493
610.12361,0.4458,7.02,1595567
610.13485,0.4586,7.23,1256835
610.13902,0.7958,12.83,1381738
610.14136,4.6065,76.11,1349960
610.14948,4.8107,79.5,1420582
610.15261,2.4594,40.46,1201834
610.15997,0.6568,10.52,1671275
610.16072,1.1735,19.1,1524246
610.16245,0.4598,7.25,999270
610.16386,0.4017,6.29,1161550
610.16796,0.5161,8.19,1429568
610.17125,0.4525,7.13,1447006
610.17775,6.5878,109.01,1318510
610.18585,8.4847,140.51,1307077
610.18899,2.338,38.44,1262476
610.193,0.5124,8.13,1173425
610.19708,1.0904,17.72,1446301
610.19886,0.5175,8.21,1327142
610.20429,0.6916,11.1,921495
610.21415,4.902,81.02,1267673
610.22224,8.0523,133.33,1339609
610.22538,0.9655,15.65,1168247
610.23347,0.4493,7.08,1596674
610.25052,1.5146,24.77,1423792
610.25863,3.7837,62.45,1323331
610.28694,0.4083,6.4,1287153
610.29499,0.9914,16.08,1254804
611.07542,0.4285,6.73,1344467
611.07851,0.4841,7.66,1395102
611.08899,2.0623,33.86,1544773
611.10026,0.4115,6.45,1427248
611.10185,0.5519,8.78,1341754
611.10761,1.146,18.65,1375190
611.11176,0.4617,7.28,1466864
611.11491,1.2068,19.66,1392862
611.11731,0.5334,8.47,1546331
611.11883,0.551,8.77,1462407
611.12537,10.0059,165.77,1348384
611.12874,0.7222,11.61,1275207
611.13017,0.4407,6.94,1333650
611.13268,0.5697,9.08,1409387
611.13662,2.5177,41.43,1371385
611.13822,1.0276,16.68,1201024
611.14067,0.6279,10.04,1333277
611.14157,0.5885,9.39,1341504
611.144,1.7621,28.88,1409976
611.14473,0.7325,11.78,1872256
611.14793,0.661,10.59,967796
611.15037,0.5097,8.08,1384593
611.15131,1.5382,25.16,1419600
611.1528,0.6781,10.88,1332743
611.15371,1.7067,27.96,1393300
611.15525,0.9027,14.61,1246669
611.156,0.7493,12.06,1071206
611.15936,0.4251,6.68,1385873
611.16176,22.0629,365.98,1339045
611.16312,0.5675,9.04,1267272
611.16502,0.7676,12.36,1204892
611.16655,0.4638,7.32,1141601
611.16906,0.6956,11.17,1086722
611.17146,0.5445,8.66,1344142
611.17301,3.6146,59.64,1399390
611.17464,0.9034,14.62,1274191
611.17704,1.0576,17.18,1678321
611.18038,1.6346,26.76,1466464
611.18111,1.0499,17.05,1844871
611.18423,0.7985,12.88,1168307
611.18677,0.8384,13.54,1467513
611.18768,0.6257,10.01,1632338
611.18922,1.1066,17.99,1394164
611.19009,2.7289,44.93,1410149
611.19162,0.5681,9.05,601006
611.19236,1.0508,17.07,942106
611.19814,25.7301,426.88,1331870
611.1995,0.9093,14.72,1337785
611.20137,0.5558,8.85,1097189
611.20782,0.6146,9.82,1116160
611.20939,1.9901,32.66,1391262
611.21108,0.8036,12.96,948772
611.2134,1.6112,26.37,1263315
611.21678,0.8894,14.39,1521042
611.2175,0.7958,12.83,1773677
611.22312,0.6938,11.14,1259608
611.22561,1.2688,20.69,1374881
611.22646,2.0259,33.26,1441493
611.23453,15.976,264.91,1329686
611.23591,0.4856,7.68,1354869
611.24577,0.6688,10.72,1170614
611.24979,1.1507,18.73,1260863
611.26201,0.6336,10.14,1424816
611.26286,0.9096,14.72,1369540
611.27091,5.1111,84.49,1319922
611.28621,0.5178,8.22,1445313
611.30731,0.7261,11.67,1432915
612.09237,0.7802,12.57,1188477
612.10286,0.538,8.55,1140657
612.11412,0.4474,7.05,1503692
612.11821,0.481,7.6,1310726
612.12063,1.8951,31.09,1365624
612.12873,2.6285,43.27,1396760
612.13191,0.8561,13.83,1148320
612.13354,0.6113,9.77,1015850
612.13598,0.4896,7.75,1333474
612.13926,1.1834,19.27,1300627
612.14,0.6787,10.89,1253427
612.14163,0.4423,6.96,1373715
612.1448,0.4429,6.97,1353636
612.14722,0.8048,12.98,1261125
612.15047,0.73,11.74,1270880
612.15464,0.5594,8.91,1247750
612.15702,4.4693,73.83,1271110
612.1602,0.4904,7.76,1261803
612.16513,6.405,105.98,1322424
612.16826,1.6652,27.27,1240528
612.16986,0.5468,8.7,1225901
612.17226,0.7894,12.73,1035506
612.17566,0.9849,15.97,1311044
612.17635,0.859,13.88,1419550
612.17805,0.4823,7.63,1244025
612.18358,1.5091,24.68,1141246
612.18533,0.6401,10.25,1409772
612.19341,4.9957,82.57,1304959
612.2015,7.8928,130.68,1341865
612.20463,0.9851,15.98,1241316
612.20867,0.8041,12.97,1298587
612.21276,0.5847,9.33,1493240
612.21452,0.4478,7.05,1179184
612.21996,0.8932,14.45,1336763
612.2217,0.4105,6.43,1396853
612.2298,2.4188,39.78,1337012
612.23789,4.8305,79.83,1284385
612.24503,0.4635,7.31,1245607
612.26618,0.7876,12.7,1404011
612.27428,1.6111,26.37,1417832
612.31064,0.5052,8.01,1383023
613.05463,0.4029,6.31,1473981
613.05785,0.5569,8.86,1276522
613.06824,0.6212,9.93,1371008
613.08116,0.4328,6.8,1446768
613.08449,0.5444,8.66,1423672
613.08688,0.8065,13.01,1363953
613.09417,0.5484,8.72,1445983
613.09811,0.444,6.99,1368737
613.10465,3.61,59.56,1410104
613.11195,0.5478,8.71,1357656
613.11588,0.5674,9.04,1496103
613.11748,1.0559,17.15,1285709
613.1199,0.9378,15.19,1267589
613.12085,0.7324,11.78,1356145
613.12326,2.5932,42.68,1349721
613.12402,0.4699,7.42,1773079
613.12743,0.5719,9.11,1244266
613.12883,0.4803,7.59,1288638
613.13054,0.7714,12.43,1699170
613.13297,1.108,18.02,1403454
613.13452,1.1018,17.91,1391584
613.14104,11.2356,186.19,1297071
613.14243,0.5292,8.4,1129348
613.14426,0.5232,8.3,1248420
613.14579,0.5958,9.51,1047085
613.14826,0.5927,9.46,696596
613.15072,0.5599,8.91,1285430
613.15229,2.2123,36.35,1361957
613.15387,1.6238,26.58,1292571
613.1563,1.9972,32.78,1436145
613.15965,3.2401,53.42,1443906
613.16039,0.6221,9.95,2681415
613.16514,0.41,6.42,1043951
613.16603,0.5182,8.22,1483304
613.1669,0.43,6.76,2219126
613.16754,0.6867,11.02,1723447
613.16847,0.8854,14.32,1501031
613.16935,2.6267,43.23,1318528
613.17086,0.7765,12.51,1328058
613.17741,17.803,295.24,1297450
613.17878,1.1509,18.73,1259625
613.1822,0.4071,6.38,1388851
613.18706,0.9635,15.62,1056755
613.18866,1.6993,27.84,1406612
613.19027,1.395,22.78,1241323
613.19268,2.8928,47.65,1316740
613.19603,2.4004,39.48,1476540
613.19678,1.0055,16.31,1672956
613.20241,0.4578,7.22,1540684
613.2039,1.1319,18.41,1249213
613.20487,1.0069,16.34,1464628
613.20572,3.1257,51.52,1391322
613.20727,0.599,9.56,1167988
613.21379,14.7933,245.27,1345163
613.21515,1.2093,19.7,1375549
613.22345,0.7935,12.79,1074800
613.22504,0.6501,10.41,1339608
613.22667,0.8253,13.32,1191203
613.22905,2.842,46.81,1254857
613.23242,0.9451,15.31,1520232
613.23318,0.5587,8.9,1467645
613.23882,0.4325,6.8,1250882
613.24032,0.6838,10.97,1320259
613.24124,0.5,7.92,1428522
613.24212,2.0373,33.45,1404964
613.25019,6.7724,112.08,1349570
613.26544,1.5175,24.82,1299572
613.27851,0.5027,7.96,1527411
613.28659,1.4454,23.62,1274563
613.30181,0.4428,6.97,1340299
614.09988,0.6329,10.13,1043073
614.10799,0.969,15.71,1562957
614.11516,0.4306,6.77,1390131
614.11854,0.946,15.33,1222800
614.12398,0.574,9.15,1152750
614.12656,0.7732,12.46,1402780
614.12976,0.8177,13.19,1375309
614.13392,0.4205,6.6,1354117
614.13628,2.1644,35.56,1261275
614.14438,3.0383,50.07,1378974
614.14749,0.4994,7.91,1089331
614.14913,0.6889,11.06,1202029
614.15158,1.0483,17.02,1183663
614.15491,1.0445,16.96,1466755
614.15723,0.5203,8.26,1133707
614.15966,0.8273,13.35,1361188
614.1604,0.4817,7.62,1116771
614.16286,2.1347,35.07,1064318
614.16462,0.4198,6.59,1458139
614.16613,0.5529,8.8,1440762
614.16851,0.4134,6.48,1102631
614.17269,3.2963,54.35,1333573
614.17414,0.4135,6.48,1284680
614.18077,4.8939,80.88,1273693
614.18387,0.6565,10.52,1142586
614.18556,0.6768,10.86,1493417
614.18792,1.3752,22.45,1215396
614.19129,0.8611,13.92,1312723
614.19366,0.4825,7.63,1395630
614.19601,0.8872,14.35,1459986
614.19922,2.3447,38.55,1118040
614.20906,2.6297,43.28,1387305
614.21042,0.4009,6.27,1249110
614.21716,4.4085,72.82,1329126
614.2186,0.4602,7.26,1139074
614.22432,1.0603,17.22,1469883
614.23243,1.0904,17.72,1328282
614.23559,1.1163,18.15,1096668
614.23745,0.4419,6.95,593653
614.24545,1.2181,19.85,1359369
614.25354,1.9585,32.14,1268245
614.26074,0.6083,9.72,1402764
614.26881,0.5476,8.71,1205509
614.28988,0.5279,8.38,1328658
615.0703,0.5985,9.56,1417741
615.0839,0.8952,14.48,1274209
615.09676,0.8495,13.72,1276397
615.09919,0.6566,10.52,1554133
615.10253,1.9747,32.41,1523172
615.10663,0.5448,8.66,1356858
615.10817,0.516,8.19,1224539
615.10984,0.484,7.65,1571704
615.11224,0.5206,8.26,1476082
615.11378,0.7768,12.52,1616546
615.1203,3.8562,63.65,1279045
615.12175,0.4592,7.24,1082669
615.12508,0.4355,6.85,1305539
615.12756,0.4936,7.81,1633971
615.1299,0.4981,7.89,1174052
615.13157,0.5536,8.81,1447393
615.13316,1.6894,27.67,1327771
615.13555,2.2046,36.23,1310048
615.13894,3.6604,60.4,1412180
615.14299,0.4732,7.48,833789
615.14439,0.6331,10.13,1126045
615.14681,0.9396,15.22,1520430
615.14861,1.7574,28.8,1340433
615.15014,0.9588,15.54,1270709
615.15667,8.4868,140.55,1361017
615.15805,1.4161,23.13,1153113
615.16145,0.5826,9.29,1400786
615.16395,0.5594,8.91,1108224
615.16633,1.2412,20.23,986745
615.16791,1.0223,16.59,1418694
615.16952,2.0055,32.92,1250768
615.17194,4.881,80.67,1381244
615.1753,3.2385,53.39,1461435
615.17606,0.448,7.06,2420459
615.18073,0.4242,6.66,1297347
615.18169,0.6627,10.62,1438672
615.18319,1.6982,27.82,1549371
615.1841,0.6018,9.61,1494794
615.18499,2.9476,48.56,1373388
615.18651,0.5343,8.49,1232392
615.19132,0.4128,6.47,1592722
615.19307,9.6359,159.63,1348059
615.19444,1.8167,29.78,1306047
615.20274,1.3394,21.86,1117007
615.20431,0.5917,9.44,1270806
615.20592,1.3032,21.26,1285967
615.20832,5.9211,97.94,1290681
615.2117,2.2045,36.22,1381263
615.21242,0.5236,8.31,1356873
615.21954,1.4222,23.23,1336536
615.22049,0.5416,8.61,1439985
615.22139,2.5393,41.78,1373751
615.22944,5.4401,89.95,1296476
615.23079,0.9946,16.13,1217589
615.23909,0.6692,10.73,1119977
615.24232,0.6474,10.37,1220847
615.2447,4.4214,73.04,1295196
615.24807,0.4488,7.07,1424178
615.25593,0.6365,10.19,1302728
615.25775,1.0964,17.82,1360416
615.26584,1.8304,30.01,1262795
615.28109,1.639,26.83,1280720
615.31743,0.4445,7,982244
615.45918,0.4075,6.38,1184221
616.09779,0.8013,12.92,1460954
616.10578,0.6158,9.84,938463
616.11553,0.6703,10.75,1259734
616.12366,0.9946,16.13,1409505
616.1284,0.7351,11.82,1173984
616.13081,0.8221,13.27,1251076
616.13169,0.4042,6.33,810447
616.13417,1.342,21.9,1372663
616.13651,0.5256,8.35,1304547
616.13894,0.5114,8.11,1537724
616.14213,1.8682,30.64,1183613
616.14537,0.5444,8.66,1418445
616.15193,1.2743,20.78,1295870
616.15339,0.4866,7.7,973043
616.16003,2.2716,37.34,1415672
616.16475,0.8151,13.15,1312190
616.1672,2.0838,34.22,1315453
616.17053,1.054,17.12,1338253
616.1729,0.636,10.18,1414061
616.17529,1.4156,23.12,1310286
616.17848,3.2681,53.89,1127978
616.18023,0.4342,6.83,1328910
616.1865,0.6492,10.4,1319128
616.18834,1.6969,27.79,1334911
616.19642,2.7651,45.53,1404727
616.19783,0.6948,11.16,1307205
616.20114,0.5434,8.64,1088700
616.20358,2.3862,39.24,1273250
616.20694,0.44,6.92,1502862
616.20926,0.4254,6.68,1272130
616.21166,1.9603,32.17,1344371
616.21484,2.1234,34.88,1230465
616.22473,1.1671,19,1387084
616.2328,1.7984,29.48,1293998
616.2342,0.4022,6.3,1307667
616.23996,1.557,25.47,1194272
616.24806,1.3359,21.8,1407223
616.25122,0.8012,12.92,946749
616.2611,0.6373,10.2,1085453
616.26917,0.635,10.16,1257891
616.28442,0.6467,10.36,1314281
616.38353,0.3946,6.17,747817
617.07842,0.8294,13.39,1215835
617.0818,0.765,12.32,1443502
617.09143,0.4955,7.84,1404803
617.09306,0.5275,8.38,1307646
617.09957,1.1049,17.96,1505985
617.10192,0.6026,9.62,1269187
617.10433,0.4324,6.8,1263469
617.11241,1.309,21.35,1345124
617.11481,2.0197,33.16,1319687
617.11818,2.6719,43.99,1387112
617.12366,0.5851,9.33,926520
617.12602,1.123,18.26,1053473
617.12785,0.9441,15.29,1324168
617.12942,0.8309,13.41,1423416
617.13594,2.9443,48.51,1359372
617.13736,0.7642,12.31,1133474
617.14071,0.794,12.8,1355029
617.14311,0.5188,8.23,553900
617.1456,0.7895,12.73,1122167
617.14878,2.3496,38.63,1356505
617.1512,5.3552,88.54,1266637
617.15457,4.5153,74.6,1291757
617.16008,0.4637,7.32,1303035
617.16243,2.5214,41.49,1359287
617.16425,1.8872,30.96,1313398
617.16579,0.6285,10.05,1300321
617.17055,0.5665,9.02,1431640
617.17234,4.3346,71.6,1341114
617.1737,1.9477,31.96,1207031
617.17707,0.6022,9.62,1211782
617.18193,1.3886,22.68,1022937
617.18354,0.415,6.51,1326458
617.18517,2.0756,34.08,1229483
617.18759,10.0896,167.16,1334027
617.19094,2.9328,48.32,1418306
617.19881,2.7671,45.57,1248427
617.19976,0.4205,6.6,882473
617.20064,2.3286,38.28,1268800
617.20692,0.5931,9.47,1543193
617.20871,3.6339,59.96,1342453
617.21006,1.6956,27.77,1308951
617.21834,1.0724,17.42,1006259
617.22157,0.9507,15.4,1204453
617.22396,10.0494,166.49,1322125
617.22736,1.2069,19.66,1234474
617.23521,1.4067,22.98,1362595
617.23704,1.1661,18.98,1389708
617.24329,0.4644,7.33,1471389
617.2451,1.5119,24.72,1293914
617.2464,0.573,9.13,1168954
617.25472,0.5763,9.19,882476
617.26036,5.0501,83.48,1305128
617.27161,0.4592,7.24,1233561
617.27341,0.5507,8.76,1286116
617.27768,0.4075,6.38,606812
617.29674,1.5843,25.93,1232832
618.1077,0.4881,7.72,1317267
618.11006,0.8006,12.91,1351482
618.11343,0.8491,13.72,1186997
618.11574,0.5151,8.17,1432605
618.11817,0.6102,9.75,1338481
618.12143,1.3793,22.52,1083109
618.13121,0.6199,9.91,1345047
618.1326,0.4123,6.46,1067402
618.13929,0.6336,10.14,1549524
618.14407,0.6872,11.03,1309004
618.14645,2.1178,34.78,1228752
618.14982,1.215,19.79,1462102
618.15215,0.757,12.19,1321612
618.15455,1.7466,28.62,1322538
618.15773,3.3834,55.8,1180687
618.16105,0.3992,6.25,1266462
618.16577,0.6289,10.06,1438666
618.16759,0.8876,14.36,1300587
618.16902,0.5197,8.25,1224225
618.1757,1.0802,17.55,1506925
618.18044,0.7107,11.42,1436374
618.18283,3.2653,53.84,1293907
618.18622,0.6411,10.26,1355330
618.18855,0.6741,10.81,1321233
618.19095,2.9125,47.98,1380672
618.19411,3.4127,56.29,1207644
618.20217,0.606,9.68,1593204
618.20398,0.8348,13.48,1320743
618.21208,0.8935,14.46,1401171
618.21345,0.5924,9.45,1062640
618.21921,3.0864,50.87,1305111
618.22173,0.4023,6.3,762949
618.22733,3.3691,55.56,1277988
618.23047,1.5473,25.31,1168003
618.2404,0.5781,9.22,1410681
618.24845,0.41,6.43,1285410
618.25561,1.4566,23.81,1347152
618.26371,1.6711,27.37,1404669
618.26678,0.4284,6.73,1037085
618.30011,0.6078,9.71,1161252
618.96068,0.7899,12.73,1349086
619.06523,0.4002,6.26,1391517
619.08122,0.4389,6.91,1314044
619.09169,0.7238,11.64,1458817
619.09409,1.4439,23.59,1373210
619.09746,1.4743,24.1,1450699
619.10531,0.4551,7.17,1649154
619.10709,0.412,6.46,1382324
619.11527,0.5945,9.49,1425045
619.11764,0.4715,7.45,1416457
619.12002,0.8018,12.93,1394535
619.12807,1.8049,29.59,1326803
619.13046,4.8974,80.94,1393197
619.13383,3.6557,60.32,1287641
619.13932,0.4756,7.52,1196494
619.1417,2.2863,37.58,1325439
619.14351,0.7835,12.63,1255750
619.14504,0.5722,9.12,1399192
619.15161,1.284,20.94,1415540
619.15297,1.2595,20.53,1260280
619.15638,1.151,18.73,1364258
619.15875,0.5666,9.03,1293388
619.16116,1.0339,16.79,1083137
619.16443,2.4814,40.82,1314600
619.16684,11.6461,193.01,1303711
619.17021,3.313,54.63,1304549
619.17807,3.7257,61.48,1275365
619.17991,1.3391,21.85,1341359
619.18389,0.4309,6.77,687629
619.18621,0.8696,14.06,1523312
619.18798,1.3994,22.86,1402190
619.18934,1.6234,26.58,1350129
619.19277,0.6236,9.97,1397628
619.19432,0.6027,9.63,1059405
619.1952,0.5948,9.49,967113
619.19753,1.3645,22.28,961977
619.20084,1.233,20.09,1384325
619.20324,15.9828,265.02,1253300
619.2066,1.7995,29.5,1250103
619.21449,2.5978,42.76,1360231
619.21629,1.3855,22.62,1415038
619.22034,0.4203,6.6,775808
619.22259,0.7831,12.62,1495111
619.22436,1.1554,18.8,1395088
619.22572,0.9295,15.05,1397354
619.23069,0.588,9.38,1155156
619.23157,0.591,9.43,1094496
619.23396,0.7733,12.46,947486
619.23726,0.424,6.66,1293208
619.23963,11.994,198.78,1305039
619.243,0.5816,9.27,1228531
619.25086,1.1576,18.84,1332257
619.25269,0.5491,8.73,1384512
619.25896,0.5226,8.3,1441724
619.27601,4.7546,78.57,1289010
619.31239,1.099,17.87,1219750
620.1007,0.6155,9.84,916621
620.12335,0.6976,11.2,1254269
620.12572,1.6853,27.6,1242611
620.12657,0.4625,7.3,1265458
620.12908,0.9163,14.83,1425362
620.13383,1.3697,22.36,1507032
620.13702,2.356,38.74,1100601
620.1451,0.5088,8.07,1483820
620.15971,0.744,11.97,1251467
620.16209,3.8924,64.25,1290078
620.16546,0.653,10.46,1390470
620.16777,0.8012,12.92,1322637
620.17022,3.5987,59.38,1322085
620.17337,3.8159,62.98,1172824
620.18142,1.1158,18.15,1124844
620.19273,0.4261,6.69,1267424
620.19849,4.6456,76.76,1315714
620.20418,0.4041,6.33,1358218
620.20659,5.4334,89.84,1356647
620.20974,2.7993,46.1,1155463
620.21785,0.7511,12.09,1337194
620.21958,0.3962,6.2,1267824
620.22102,0.4727,7.47,959190
620.2278,0.4189,6.57,1038718
620.23488,2.9718,48.97,1242297
620.243,3.9285,64.85,1344786
620.24617,0.7832,12.62,1019470
620.25427,0.4548,7.17,1154048
620.27125,1.0852,17.64,1294134
620.27936,1.5375,25.15,1457729
620.31576,0.459,7.24,950480
621.07332,0.8374,13.52,1142232
621.08633,0.5754,9.17,1174459
621.0968,0.4327,6.8,1522317
621.09926,0.7486,12.05,1284183
621.10734,0.8855,14.32,1302145
621.10972,3.4555,57,1280495
621.11309,1.5954,26.11,1300257
621.11857,0.393,6.14,1062841
621.12097000000006,1.37,22.37,1438909
621.12275,0.6098,9.74,1225453
621.12835,0.5487,8.73,1174693
621.13233,0.5571,8.87,1280547
621.13565,1.1161,18.15,1248568
621.13717,0.5505,8.76,1037225
621.13806,0.6129,9.8,1201833
621.14045,0.6211,9.93,1088404
621.1437,1.8248,29.92,1366985
621.14611,10.4072,172.43,1286208
621.14947,2.7701,45.62,1244525
621.15101,0.5376,8.54,793212
621.15341,0.5332,8.47,1055640
621.15734,4.0392,66.69,1344310
621.15915,0.8449,13.65,1224435
621.16474,0.4913,7.78,1504952
621.16546,0.8232,13.29,1558186
621.16727,0.5014,7.94,1425389
621.16861,1.2571,20.49,1194264
621.17114,0.4767,7.53,1465486
621.17203,1.2188,19.86,1358555
621.17357,0.492,7.79,1675800
621.17443,0.8336,13.46,1320110
621.17676,1.1315,18.41,1081341
621.18008,1.5348,25.1,1278687
621.1825,19.3222,320.47,1291537
621.18584,1.6799,27.51,1243029
621.19373,4.12,68.03,1333298
621.19551,0.7456,12,1400317
621.20185,1.1414,18.57,1571084
621.20498,1.2055,19.64,1258227
621.20841,0.5171,8.2,1371784
621.20998,0.9437,15.29,1211018
621.21084,1.084,17.62,1279219
621.21315,0.792,12.77,1177063
621.21644,0.6584,10.55,1142684
621.21888,19.9922,331.6,1294687
621.22221,0.6042,9.65,1250494
621.23012,2.1079,34.62,1297767
621.2319,0.5733,9.14,1125524
621.23825,0.9585,15.53,1320538
621.24636,0.5094,8.08,1559085
621.25526,10.3779,171.95,1304426
621.26668,0.5188,8.23,1371428
621.29165,3.1003,51.1,1302373
621.32805,0.5315,8.44,1219619
622.10498,0.8235,13.29,1403850
622.11311,0.7825,12.61,1572616
622.11633,0.8057,13,1039394
622.13899,0.6876,11.04,1365663
622.14135,3.2707,53.93,1324493
622.14468,0.5225,8.29,1455923
622.14714,0.6483,10.38,1297213
622.14946,3.3307,54.92,1321602
622.15264,3.0599,50.43,1158487
622.16073,1.0331,16.77,1517693
622.17538,0.7132,11.46,1266236
622.17775,5.2057,86.06,1311470
622.1835,0.5219,8.28,1170090
622.18585,5.9451,98.34,1245285
622.18898,2.9967,49.38,1242349
622.19708,1.2471,20.33,1440275
622.20025,0.4412,6.94,1441652
622.21413,4.8091,79.47,1295923
622.22225,6.1839,102.3,1385723
622.22536,1.29,21.04,1208885
622.23353,0.8669,14.01,1286090
622.25051,2.346,38.57,1279986
622.25861,3.6225,59.77,1313510
622.295,1.0725,17.43,1102746
622.59657,0.4092,6.41,693818
623.08659,0.4065,6.37,1430646
623.089,1.5509,25.37,1463284
623.09238,0.5512,8.77,1359548
623.10197,0.4224,6.63,1413280
623.10522,0.4845,7.66,1351159
623.10759,0.5588,8.9,1302732
623.11492,1.0417,16.92,1444667
623.11887,0.4593,7.24,926306
623.11981,0.4547,7.17,984939
623.123,0.7876,12.7,1259652
623.12538,6.8417,113.23,1269264
623.12875,1.5033,24.58,1282477
623.13023,0.6678,10.71,1011637
623.13268,0.566,9.02,1335748
623.13427,0.418,6.56,1377557
623.13661,2.2973,37.76,1351035
623.13834,0.6788,10.89,1111619
623.14066,0.4458,7.02,1261385
623.14398,0.9572,15.51,1474203
623.14476,0.7047,11.32,1685337
623.14792,0.5851,9.33,1195611
623.15131,1.4998,24.52,1508523
623.15281,0.5004,7.93,1389308
623.1537,0.8709,14.08,1469732
623.15523,0.6614,10.6,1424459
623.15602,1.013,16.44,1096507
623.15935,0.8879,14.36,1365387
623.16175,16.85,279.42,1263175
623.16321,0.4101,6.43,992121
623.16509,1.5484,25.33,1242420
623.16903,0.4934,7.81,1353398
623.173,3.972,65.57,1363860
623.17468,0.4811,7.61,1064052
623.17704,0.4883,7.73,1374992
623.18037,0.6996,11.23,1660161
623.18112,1.124,18.28,1559150
623.18422,0.9159,14.83,1433955
623.18769,1.1066,17.99,1394746
623.18922,0.8759,14.16,1074146
623.19008,1.828,29.97,1311924
623.19239,0.9186,14.87,1232058
623.19572,0.4959,7.85,1212971
623.19813,23.89,396.32,1311825
623.19951,0.5723,9.12,1267832
623.20146,0.916,14.83,1096064
623.20938,2.6128,43,1321865
623.21342,0.5797,9.24,1419852
623.21748,0.9372,15.18,1533643
623.22062,0.555,8.83,1518282
623.22316,0.4993,7.91,1445790
623.22559,1.2317,20.07,1374281
623.22649,1.3797,22.53,1257154
623.22874,0.6769,10.86,765642
623.23453,17.8803,296.53,1295920
623.23583,0.4341,6.83,1053992
623.24575,0.8891,14.38,1330823
623.2498,0.4086,6.4,1229880
623.25388,0.6912,11.09,1386936
623.26197,0.6957,11.17,1299067
623.26283,0.485,7.67,1434184
623.27093,6.6486,110.02,1307279
623.3073,1.2568,20.49,1200445
624.09238,0.5377,8.55,1398533
624.11827,0.5658,9.01,1010566
624.12063,1.7758,29.11,1238708
624.12872,2.1861,35.92,1286242
624.13191,1.2947,21.12,1246060
624.13591,0.5413,8.61,885854
624.13925,0.451,7.11,1681532
624.14,0.6232,9.97,1527682
624.1505,0.4435,6.98,1276141
624.15463,0.6476,10.37,1422965
624.15701,4.7324,78.2,1304367
624.1651,5.1276,84.76,1243805
624.16825,2.3901,39.31,1200855
624.1699,0.4877,7.72,970181
624.17637,0.9648,15.64,1499512
624.18361,0.4737,7.48,1317460
624.19338,5.4432,90,1278004
624.2015,7.3871,122.28,1300323
624.20462,1.606,26.29,1231499
624.20866,0.5244,8.33,1096624
624.21274,0.7348,11.82,1562630
624.22977,3.5598,58.73,1250583
624.23788,5.7124,94.47,1310290
624.24096,0.5903,9.42,1059562
