m/z,I,S/N,Res.
552.22798,0.5522,4.96,1244137
552.24506,2.3527,22.93,1418143
552.25314,5.7731,57.05,1430903
552.28951,1.2227,11.65,1468912
553.04711,0.7083,6.52,1431691
553.05441,0.4547,3.99,1486475
553.06249,0.6062,5.5,1397443
553.06333,0.636,5.8,1385410
553.06572,0.6683,6.12,1553831
553.07303,2.1397,20.8,1458978
553.07695,0.554,4.98,807266
553.07794,0.6276,5.72,1452627
553.08109,0.8372,7.81,1520107
553.0835,6.976,69.05,1443177
553.08429,0.5497,4.94,1623162
553.08684,0.8836,8.27,1238633
553.08843,0.5528,4.97,1402715
553.0908,1.1466,10.89,1580465
553.09473,1.6108,15.52,1346395
553.09637,0.7372,6.81,1435425
553.09888,0.4965,4.41,927581
553.09972,1.0599,10.03,1363102
553.1021,1.6687,16.1,1549895
553.10285,0.7154,6.59,1652934
553.10773,0.4879,4.32,1105071
553.10851,0.5807,5.25,1636362
553.10942,4.3856,43.2,1527295
553.11099,0.5975,5.42,1107515
553.11182,1.448,13.9,1475120
553.11334,0.8568,8,1353166
553.11426,0.8718,8.15,1238942
553.11746,1.3628,13.05,1610917
553.11989,27.803,276.81,1460089
553.12321,1.6941,16.36,1158526
553.12473,0.7982,7.42,833565
553.12719,1.3652,13.07,1634745
553.13111,7.4483,73.76,1482884
553.13278,1.5468,14.89,1120588
553.13516,0.813,7.57,1535178
553.13702,0.4792,4.24,1530769
553.13851,2.3174,22.57,1547740
553.13924,2.1898,21.3,1721892
553.14093,0.7988,7.42,795488
553.14235,1.7962,17.37,776919
553.144,0.535,4.79,1421962
553.14487,1.2758,12.18,1716836
553.14581,3.802,37.38,1603963
553.14733,1.4823,14.24,1504569
553.1482,3.5887,35.25,1497069
553.14974,0.6394,5.83,1526154
553.15053,1.5138,14.56,1107888
553.15385,0.7546,6.98,1686623
553.15628,56.7297,565.37,1463499
553.1577,0.627,5.71,1020281
553.15855,0.6143,5.58,1113693
553.15955,1.2506,11.93,1211913
553.16123,1.578,15.2,89790
553.16189,1.5095,14.51,134242
553.16354,1.5057,14.48,171771
553.16601,0.8607,8.04,1634509
553.1675,8.1805,81.06,1439089
553.16916,1.7446,16.86,1094455
553.17152,1.2579,12,1761173
553.17488,1.6381,15.8,1680379
553.17562,3.0827,30.21,1625123
553.17876,3.3308,32.68,300047
553.18126,1.5354,14.77,1648382
553.1822,1.5284,14.7,1731323
553.18373,2.1789,21.19,1572394
553.18458,5.2147,51.48,1531816
553.18617,0.6956,6.39,982216
553.18686,1.496,14.38,1052170
553.18857,0.8285,7.72,343627
553.19266,58.4349,582.39,1454396
553.19398,0.6109,5.55,1439801
553.19739,0.8279,7.71,450480
553.20238,0.7674,7.11,1162734
553.20389,3.2744,32.12,1442777
553.20547,1.1845,11.27,776000
553.20794,1.5614,15.03,1535383
553.21129,0.5026,4.47,1766385
553.21201,1.7186,16.6,1640099
553.21513,0.6582,6.02,1008555
553.21765,1.1993,11.42,1748965
553.2201,1.9823,19.23,1459781
553.22097,3.0789,30.17,1535345
553.22335,0.8105,7.54,520870
553.22905,31.1056,309.76,1435152
553.23224,0.5322,4.76,994381
553.24026,0.5896,5.34,1857721
553.2443,0.8575,8.01,1450315
553.25404,0.4854,4.3,1876990
553.25651,0.77,7.14,1533714
553.25737,1.2251,11.68,1450449
553.26543,8.4422,83.67,1388287
553.30184,1.4629,14.05,1253176
554.0764,0.8401,7.84,1450123
554.07875,0.9318,8.75,1618825
554.08687,1.8557,17.97,1460809
554.09413,0.5508,4.95,1505281
554.09736,0.6401,5.84,1544364
554.10463,0.6671,6.11,1100086
554.10545,0.5039,4.48,1273930
554.10862,0.9839,9.27,1257400
554.11276,1.4297,13.72,1428990
554.11513,5.7911,57.23,1455396
554.11829,0.5149,4.59,1211783
554.12325,7.2815,72.09,1495537
554.12639,2.0817,20.22,1338818
554.128,0.5962,5.4,1307591
554.13046,0.7755,7.19,1184466
554.13377,0.9316,8.75,1543075
554.13447,1.5782,15.2,1553751
554.13612,0.572,5.16,1378154
554.13923,0.4753,4.2,1472310
554.1411,0.663,6.07,946237
554.1417,1.1807,11.23,1110585
554.14347,0.7605,7.04,1541310
554.14499,0.8375,7.81,1369406
554.14914,1.0893,10.32,1467084
554.15152,9.7541,96.76,1431541
554.15472,0.8832,8.27,1571692
554.15963,15.408,153.16,1474215
554.16276,3.3366,32.74,1306909
554.16439,0.606,5.5,1139945
554.16683,0.8605,8.04,1389617
554.17014,0.5239,4.68,1633704
554.17085,1.7517,16.93,1516790
554.17249,0.786,7.3,947318
554.17489,0.4903,4.35,1791396
554.17807,1.1345,10.77,1289835
554.17983,0.7373,6.81,1490515
554.18792,8.637,85.62,1443117
554.19114,0.4506,3.95,1037527
554.19601,16.643,165.48,1460220
554.19914000000006,1.5349,14.77,1226325
554.20316,0.6896,6.33,1379375
554.2073,0.8188,7.62,1489791
554.20891,0.567,5.11,1001413
554.21129,0.6144,5.58,1635186
554.21444,0.7534,6.97,1277254
554.22431,3.9671,39.03,1513521
554.23239,9.0404,89.64,1448042
554.26069,0.9905,9.34,1501885
554.26877,2.3748,23.15,1426851
554.76737,0.491,4.35,1626872
555.04916,0.5804,5.24,1461747
555.0523,0.7546,6.98,1433570
555.05876,0.5797,5.24,1487316
555.06277,1.6007,15.42,1461866
555.07008,0.8565,8,1527229
555.07564,0.6652,6.09,1645424
555.07811,0.5995,5.44,1301176
555.07897,0.8101,7.54,1624442
555.0814,1.5277,14.69,1428303
555.08553,0.6637,6.08,1413798
555.08704,0.6223,5.66,1157620
555.08868,2.4769,24.16,1450496
555.09019,0.4875,4.32,1517564
555.0911,0.7746,7.18,1408373
555.09264,0.8478,7.91,1302095
555.09357,0.589,5.33,1275049
555.09915,12.1438,120.6,1485447
555.1015,0.5767,5.21,1298205
555.10244,0.4866,4.31,1521020
555.104,0.5846,5.29,1373971
555.10645,1.6776,16.19,1533249
555.11038,1.7732,17.14,1679495
555.11199,1.6728,16.14,1389879
555.11443,1.1771,11.2,1444313
555.11535,0.7561,7,1493534
555.11778,3.5084,34.45,1553526
555.11851,0.8843,8.28,1590650
555.12186,0.5937,5.38,1025822
555.1233,0.9334,8.77,1052586
555.12415,0.7487,6.92,1616981
555.12506,3.2478,31.85,1618758
555.12658,0.8067,7.5,1540254
555.12746,2.759,26.98,1513825
555.12901,1.7135,16.55,1236261
555.12984,1.0481,9.91,757979
555.13553,32.9853,328.51,1442129
555.13696,0.573,5.17,1335254
555.13878,0.7498,6.94,1539557
555.14026,0.6873,6.31,1352487
555.14282,1.1842,11.27,1463499
555.14525,1.1529,10.96,1568545
555.14677,5.393,53.25,1396030
555.14839,2.7399,26.79,1284866
555.1508,2.5946,25.34,1413464
555.15416,3.7218,36.58,1518813
555.15488,2.3257,22.66,1567269
555.15801,1.0307,9.74,690323
555.15961,0.6929,6.37,1225192
555.16051,1.205,11.48,1633632
555.16143,1.6387,15.8,1638840
555.16204,0.5448,4.89,2369009
555.16297,1.5474,14.89,1693247
555.16386,6.0405,59.71,1496068
555.1654,0.5859,5.3,1739075
555.16613,0.72,6.64,1283316
555.17193,46.7522,465.84,1457724
555.17325,1.1241,10.67,1343163
555.17513,0.5021,4.46,1564108
555.17676,0.96,9.03,292751
555.18162,1.6205,15.62,1379852
555.18316,3.3701,33.07,1528836
555.18478,2.1192,20.6,1261769
555.18717,3.6521,35.89,1525550
555.18905,0.4948,4.39,1535537
555.19055,1.8934,18.34,1516750
555.19125,1.9593,19,1527533
555.19302,0.7833,7.27,600057
555.19435,0.8212,7.65,264762
555.1969,1.5356,14.77,1550928
555.19842,0.7938,7.37,1598822
555.19937,1.8113,17.52,1518329
555.20025,6.1132,60.44,1518673
555.20246,0.5019,4.46,484680
555.20831,33.6548,335.19,1461328
555.20967,0.9516,8.95,1252462
555.21145,0.6525,5.96,762342
555.21211,0.5419,4.86,354467
555.21801,1.0217,9.65,1337172
555.21954,0.9434,8.87,1371949
555.22117,0.8079,7.51,1121621
555.22358,3.2111,31.49,1471421
555.22694,0.7436,6.87,1485971
555.22767,0.7146,6.58,1567743
555.23327,0.5766,5.21,1513370
555.23577,0.9932,9.36,1606857
555.23662,2.4594,23.99,1547310
555.24469,11.4329,113.51,1447546
555.25995,1.1404,10.83,1312632
555.27214,0.4746,4.19,1326266
555.27305,0.533,4.77,1437570
555.28108,2.0589,19.99,1477994
555.31742,0.6222,5.66,983129
556.07659,0.5536,4.98,1318462
556.08225,0.5462,4.9,1156481
556.08464,0.5441,4.88,1117632
556.09201,0.8146,7.58,1446195
556.09441,1.741,16.82,1446695
556.10252,2.6806,26.2,1545375
556.10569,0.5204,4.65,1153062
556.10731,0.6454,5.89,1414636
556.10972,0.6582,6.02,1432079
556.11301,1.3769,13.19,1500555
556.11537,0.7049,6.49,1427978
556.11856,0.7095,6.53,1318909
556.12101,0.9377,8.81,1212886
556.1227,0.5408,4.85,1537216
556.12427,1.2647,12.07,1335419
556.12841,0.8794,8.23,1506622
556.13078,5.786,57.17,1458386
556.13397,0.7141,6.58,1190969
556.13889,8.4659,83.91,1498950
556.14202,1.2515,11.94,1267674
556.14364,0.943,8.86,1543882
556.1461,1.2906,12.33,1501088
556.14942,1.2664,12.09,1480360
556.15013,0.965,9.08,1645390
556.15173,0.9086,8.52,1272523
556.15415,0.7772,7.21,1505781
556.15732,1.9389,18.8,1117561
556.15912,0.8894,8.33,1365223
556.16063,0.6609,6.05,1305178
556.16719,7.1932,71.21,1453337
556.17031,0.7519,6.96,1241630
556.17528,12.327,122.43,1461492
556.1784,1.0131,9.56,1325577
556.18005,0.7594,7.03,1034753
556.18245,1.4494,13.91,1491792
556.18581,0.7464,6.9,1189818
556.1865,0.8184,7.62,1327262
556.18815,0.6253,5.69,1482929
556.19052,1.2094,11.52,1411691
556.19372,1.8684,18.09,1274483
556.1955,0.7669,7.11,1574040
556.20356,4.6182,45.53,1442406
556.21165,9.174,90.97,1454255
556.2188,0.853,7.96,1542563
556.22692,0.9306,8.74,1494604
556.23009,0.6428,5.87,1300746
556.23998,1.4919,14.34,1398825
556.24804,3.17,31.08,1439131
556.26329,0.4749,4.19,1250307
556.28443,0.6263,5.7,1529770
557.02844,0.6102,5.54,1478238
557.06066,0.7734,7.17,1403832
557.06479,0.8721,8.16,1272089
557.06637,0.4692,4.14,1508428
557.06794,0.7826,7.26,1640443
557.07444,0.5852,5.29,1684392
557.07842,2.7967,27.35,1583296
557.0808,0.8136,7.57,1670438
557.08573,0.8687,8.12,1503110
557.09128,1.6233,15.65,1567647
557.09369,1.1876,11.3,1404471
557.09463,0.9086,8.52,1440199
557.09704,3.2262,31.64,1524273
557.10118,0.5667,5.11,1444408
557.10259,1.1458,10.89,1060609
557.10432,1.9587,18.99,1493346
557.10489,0.5112,4.55,1382911
557.1058,0.5723,5.16,1511002
557.10674,1.558,15,1488364
557.10829,1.4917,14.34,1476505
557.11481,13.2929,132.06,1453785
557.11719,0.5952,5.39,1513975
557.11958,0.8995,8.43,1091470
557.12208,1.0661,10.09,1412546
557.12453,1.0094,9.52,1410445
557.12603,1.618,15.6,1485536
557.12765,3.7763,37.13,1377054
557.13007,3.2408,31.78,1534856
557.13104,0.5415,4.86,1638150
557.13343,5.6742,56.06,1510654
557.13416,1.1014,10.44,1540372
557.13743,0.5192,4.63,606195
557.13891,1.3184,12.61,1376699
557.13979,0.807,7.51,1731246
557.14073,1.3847,13.27,1421641
557.14128,1.6138,15.55,1532837
557.14223,0.9312,8.74,1735861
557.14312,4.9413,48.75,1467934
557.14466,1.314,12.56,1390538
557.15118,25.1231,250.08,1418948
557.15255,1.6525,15.94,1257134
557.15437,0.6585,6.02,1422775
557.15594,0.8516,7.95,1300559
557.15842,0.8439,7.87,1377856
557.16087,1.9332,18.74,1298087
557.16242,2.405,23.45,1435988
557.16403,4.0943,40.3,1386634
557.16643,6.8875,68.16,1487698
557.16981,4.3146,42.5,1424822
557.17053,1.5973,15.39,1629688
557.17367,0.6754,6.19,802237
557.17532,0.5259,4.7,1486513
557.17614,1.1636,11.06,1558789
557.17708,0.4794,4.24,1779169
557.17768,2.1344,20.75,1742888
557.17863,1.5381,14.8,1616670
557.1795,6.9954,69.24,1449945
557.18757,25.1528,250.37,1450386
557.18894,1.9969,19.38,1322871
557.19074,0.6402,5.84,1037406
557.19726,1.9684,19.09,1259487
557.19884,1.0208,9.64,1413544
557.20042,1.8933,18.34,1348520
557.20283,8.6156,85.4,1436923
557.2062,1.7319,16.73,1475477
557.20693000000006,0.8771,8.2,1409959
557.21252,1.0598,10.03,1402912
557.21406,1.2288,11.71,1508984
557.21503,1.1917,11.34,1386572
557.21588,4.7322,46.66,1438627
557.22396,11.6362,115.53,1454904
557.22536,0.5688,5.13,1473818
557.23367,0.9372,8.8,1288720
557.23517,0.5133,4.58,1464466
557.23921,5.1476,50.81,1394587
557.24257,0.499,4.43,1561091
557.25229,1.4192,13.61,1478933
557.26033,2.4094,23.49,1414719
557.27559,1.5067,14.49,1497206
558.08178,0.8847,8.28,1535035
558.08653,0.5608,5.05,1526902
558.08898,0.4969,4.41,1639558
558.0898,0.4828,4.27,1309891
558.09227,1.1896,11.32,1458597
558.09463,0.6032,5.47,1618694
558.09787,0.6006,5.45,846882
558.10031,1.0165,9.6,1305857
558.10353,0.5511,4.95,1492312
558.11005,2.001,19.42,1360121
558.1124,0.5924,5.36,1109168
558.11816,3.2976,32.35,1505951
558.1229,1.3478,12.9,1427931
558.12533,1.7052,16.47,1332562
558.12868,1.6959,16.37,1463047
558.131,1.2347,11.77,1555322
558.1334,0.8908,8.34,1700361
558.13415,0.9398,8.83,1474822
558.13661,3.0332,29.71,1104915
558.13837,0.641,5.85,1525934
558.13992,0.9795,9.23,1318116
558.14645,4.1963,41.32,1445102
558.15454,6.5467,64.76,1421888
558.15595,0.4607,4.05,983436
558.15763,0.5425,4.87,1006894
558.15928,1.189,11.32,1313787
558.1617,2.4448,23.84,1459996
558.16422,0.5246,4.69,1400822
558.16505,1.3346,12.77,1469505
558.16577,0.6462,5.9,1544690
558.16739,1.307,12.49,1338575
558.1698,2.0168,19.57,1493734
558.17057,0.4979,4.42,1583426
558.17296,4.3753,43.1,1234862
558.17475,0.722,6.66,1613319
558.17951,0.4673,4.12,1305347
558.18105,0.5052,4.49,1568693
558.18285,3.9996,39.35,1471467
558.19092,6.7523,66.81,1414047
558.19234,0.6578,6.02,1056746
558.19404,0.5788,5.23,1129316
558.19807,2.6919,26.31,1491493
558.20062,0.5569,5.01,1297006
558.20376,0.6541,5.98,1285522
558.20619,2.7201,26.59,1440738
558.20933,2.3834,23.23,1277977
558.21112,0.4947,4.39,1581938
558.21924,2.1636,21.04,1440906
558.22731,3.437,33.74,1488909
558.23446,1.4211,13.63,1472176
558.24257,1.6758,16.17,1466972
558.25562,0.6432,5.87,1456824
558.26369,0.8044,7.48,1342599
558.33319,1.4166,13.59,1386221
559.04404,0.7839,7.28,1522160
559.05281,0.5426,4.87,1585649
559.0601,0.9637,9.07,1447356
559.06434,0.6087,5.53,1098971
559.07055,1.2749,12.17,1562257
559.07135,0.4834,4.28,1371137
559.07296,0.9123,8.56,1610994
559.07631,1.9361,18.77,1506308
559.08044,0.8495,7.93,1402978
559.08194,0.9483,8.92,1020014
559.08358,0.6029,5.47,1703337
559.08598,0.7547,6.98,1604892
559.08757,0.8693,8.13,1409617
559.09407,3.0008,29.39,1466340
559.09643,0.9529,8.96,1430744
559.09887,0.8484,7.92,1536740
559.10133,0.4906,4.35,1698858
559.10376,0.7294,6.73,1499923
559.10692,3.8429,37.79,1548906
559.10933,3.8408,37.77,1493645
559.11026,0.629,5.73,1289206
559.11269,5.9078,58.39,1460084
559.1168,0.5822,5.26,1475391
559.11819,1.5915,15.33,1204692
559.11997,0.6663,6.1,1653422
559.12057,1.5909,15.33,1681913
559.12237,2.5604,25,1406408
559.12392,1.5783,15.2,1410013
559.13046,9.4758,93.98,1484777
559.13185,1.3885,13.31,1066563
559.13285,0.8891,8.32,1521389
559.13524,1.2438,11.86,1380804
559.13772,0.7777,7.21,1534902
559.14013,1.7312,16.73,1239470
559.1417,0.9084,8.52,1328158
559.1433,5.4905,54.23,1428244
559.14571,10.5962,105.16,1429265
559.14654,0.4633,4.08,1561656
559.14907,6.8959,68.25,1480651
559.14984,0.7432,6.87,1626605
559.15305,0.4578,4.02,908841
559.15455,0.9809,9.24,1280683
559.15545,0.7532,6.97,1580728
559.15695,3.8022,37.38,1592940
559.15788,0.7804,7.24,1744838
559.15876,4.9322,48.66,1411431
559.16031,0.9921,9.35,1380806
559.16272,0.4934,4.38,1073386
559.16507,0.7061,6.5,1699195
559.16684,12.6871,126.02,1480572
559.16818,2.3647,23.05,1401041
559.17163,0.7278,6.72,1543727
559.1765,2.8669,28.05,1096950
559.17808,0.8442,7.88,1406133
559.17969,4.6508,45.85,1388502
559.18209,17.0656,169.7,1451316
559.18546,3.8531,37.89,1487099
559.19183,0.5924,5.37,1655754
559.19332,3.3998,33.37,1492799
559.19427,0.7636,7.07,1662541
559.19516,5.2477,51.81,1415160
559.20139,0.7992,7.43,1460240
559.20322,8.2354,81.61,1448464
559.20455,1.728,16.69,1414088
559.21289,1.8354,17.76,981242
559.21447,0.6171,5.61,1173397
559.21607,1.5355,14.77,1363194
559.21847,15.8613,157.68,1421132
559.22183,1.0297,9.73,1436225
559.22971,1.509,14.51,1485357
559.23064,0.503,4.47,1463875
559.23153,2.3955,23.35,1387919
559.23785,0.5924,5.36,1655245
559.23961,2.9326,28.71,1416366
559.24928,0.6349,5.79,1301504
559.25486,7.213,71.41,1400541
559.2679,0.6963,6.4,1259243
559.27601,0.6704,6.14,1327402
559.29124,1.3271,12.69,1489528
560.07155,0.4757,4.2,1717435
560.0796,0.6202,5.64,1233802
560.0974,0.9443,8.88,1511331
560.10219,1.3083,12.51,1518378
560.1046,1.1612,11.04,1571328
560.10538,0.5685,5.13,1454526
560.10794,1.8732,18.14,1357234
560.11027,1.1297,10.72,1284976
560.11268,1.0986,10.42,1584878
560.11344,0.7773,7.21,1133316
560.11589,2.6129,25.52,1084748
560.11761,0.6583,6.02,1097585
560.1192,0.6133,5.57,1229193
560.12392,0.5044,4.49,1630670
560.12571,1.3958,13.38,1435667
560.13381,2.5009,24.4,1468200
560.13856,1.9385,18.79,1425515
560.14097,3.6315,35.68,1501157
560.14179,0.5102,4.54,1417069
560.14356,0.636,5.8,1245422
560.14432,2.0313,19.72,1378866
560.14665,1.7199,16.61,1510552
560.14905,3.07,30.08,1448313
560.14984,0.4828,4.27,1359092
560.15222000000006,6.3,62.3,1257748
560.154,0.7008,6.45,1248980
560.15545,0.526,4.7,1017661
560.15801,0.557,5.01,1025287
560.1603,0.9452,8.88,1569107
560.16209,2.4344,23.74,1429610
560.1634,0.5626,5.07,1036133
560.1702,3.1475,30.85,1479291
560.17157,0.8404,7.84,1189137
560.17495,0.9355,8.79,1389484
560.17734,5.1463,50.79,1483096
560.17989,0.7985,7.42,1428467
560.18072,0.7578,7.02,1431366
560.18303,1.2767,12.19,1281505
560.18544,4.7886,47.23,1372347
560.18859,5.3729,53.05,1303448
560.19036,0.4533,3.98,1532517
560.19665,0.8487,7.92,1461119
560.1985,1.9799,19.21,1341537
560.20658,2.1958,21.36,1511284
560.21371,3.8412,37.77,1432406
560.21941,0.6052,5.49,1278912
560.22184,4.8986,48.32,1449767
560.22495,1.6171,15.59,1261200
560.23489,0.8736,8.17,1495186
560.24295,0.7101,6.54,1814620
560.25012,1.5947,15.36,1266935
560.25822,2.2378,21.78,1415252
560.26126,0.5307,4.75,789467
560.29461,0.454,3.98,1161417
560.33023,0.5003,4.45,874013
561.03933,0.7912,7.35,1372144
561.04979,0.6205,5.65,1464901
561.05221,0.7369,6.81,1498370
561.05556,0.5274,4.72,1690338
561.0597,0.9065,8.5,1410818
561.06129,0.6942,6.38,1160366
561.0628,0.595,5.39,647582
561.06521,0.728,6.72,1340162
561.07333,0.542,4.86,1532093
561.07573,1.5064,14.48,1405584
561.07813,0.6702,6.14,1850470
561.08619,2.6594,25.98,1477592
561.0886,2.8897,28.28,1472352
561.08945,0.5265,4.71,1357244
561.09197,3.9338,38.7,1411127
561.09351,0.5187,4.63,1490725
561.096,0.693,6.37,869783
561.09754,1.0078,9.51,995504
561.09983,1.3062,12.49,1565832
561.10065,0.5429,4.87,1250446
561.10162,1.3351,12.77,1226665
561.10317,1.0346,9.78,1502176
561.10972,2.1386,20.79,1481000
561.11118,0.5644,5.09,1298019
561.11208,1.1031,10.46,1564955
561.1145,1.6813,16.23,1558197
561.11636,0.6006,5.45,1542421
561.11937,1.1062,10.49,1106758
561.12256,5.4778,54.1,1491122
561.12496,10.5429,104.63,1468346
561.12577,0.6049,5.49,1374371
561.12834,7.2352,71.63,1437721
561.12987,0.5597,5.04,1188791
561.1323,0.4849,4.29,1304322
561.13384,1.3877,13.3,1238252
561.13621,4.8128,47.47,1480661
561.13802,2.6612,26,1454296
561.13957,1.0048,9.48,1427275
561.14361,0.4933,4.38,1353080
561.14432,0.9645,9.08,1722203
561.1461,4.5329,44.67,1464120
561.14748,2.304,22.44,1235274
561.1509,2.0643,20.05,1493920
561.15252,0.5407,4.85,778562
561.15331,0.9653,9.08,1368482
561.15573,2.3255,22.65,997857
561.15896,5.6046,55.37,1445531
561.16136,24.6304,245.16,1420930
561.16472,5.3219,52.54,1377786
561.16695,0.4826,4.27,903054
561.16863,0.5802,5.24,1048248
561.17018,0.6063,5.5,1279643
561.17258,6.5804,65.1,1448249
561.17441,3.6471,35.84,1399916
561.18071,1.2268,11.69,1495546
561.18249,4.0047,39.41,1354639
561.18384,2.8046,27.43,1307831
561.18726,0.9559,8.99,1654532
561.18886,0.4738,4.18,1358961
561.18967,0.6987,6.43,1692462
561.19211,2.7473,26.86,931863
561.19534,2.664,26.03,1404423
561.19774,31.8732,317.41,1437771
561.20111,1.9058,18.47,1518910
561.20898,3.5262,34.63,1410761
561.2108,2.7841,27.23,1505545
561.21709,1.079,10.22,1572235
561.21887,1.9386,18.79,1379764
561.22021,1.0915,10.34,1281430
561.22518,0.7322,6.76,1521022
561.2285,1.0398,9.83,868469
561.23174,0.5154,4.6,1476258
561.23413,20.2395,201.36,1392825
561.23748,0.474,4.18,1033562
561.24537,1.0146,9.58,1348693
561.24718,0.7491,6.93,1427563
561.25341,0.5765,5.21,1409053
561.25531,0.5362,4.8,1066460
561.27052,6.8492,67.78,1461365
561.3069,0.841,7.84,1678746
562.08144,0.6271,5.71,1687204
562.08385,0.9484,8.92,1231292
562.08722,0.7526,6.96,1426484
562.08955,0.8006,7.44,1494427
562.09196,0.9761,9.19,1533925
562.09524,1.3853,13.27,1155099
562.10499,0.516,4.6,1117844
562.11306,0.481,4.25,1318128
562.11784,1.6927,16.34,1518527
562.12022,3.469,34.06,1367704
562.12099,0.9006,8.44,1546984
562.12358,1.5894,15.31,1522388
562.12593,1.4993,14.41,1469530
562.12833,2.9738,29.12,1444711
562.12905,0.5922,5.36,1439400
562.1315,5.0731,50.06,1186331
562.13477,0.5753,5.19,1110941
562.13715,0.5212,4.65,1061957
562.13956,1.2433,11.86,1619277
562.14138,1.1942,11.37,1512973
562.14617,0.5687,5.13,1027781
562.14945,1.0303,9.73,1525201
562.15085,0.4683,4.13,1022787
562.15422,1.5078,14.5,1364911
562.1566,7.2719,72,1416082
562.15744,0.5108,4.55,1279741
562.15912,0.6311,5.75,830243
562.15997,1.1662,11.09,1386774
562.16231,1.7933,17.34,1429393
562.16471,6.9641,68.93,1504171
562.16786,7.7763,77.03,1290987
562.16957,0.5911,5.35,1218507
562.17115,0.4569,4.01,1025132
562.17595,1.7069,16.48,1452651
562.17776,1.4508,13.93,1352173
562.17911,0.7112,6.55,1197838
562.18582,1.0442,9.87,1333828
562.18716,0.6362,5.8,1409169
562.19062,0.8657,8.09,1168866
562.193,7.2083,71.36,1453553
562.19545,0.6841,6.28,997703
562.19639,0.5551,4.99,1482273
562.19871,0.7566,7,1344425
562.20111,9.4623,93.85,1441115
562.20423,4.0562,39.92,1331780
562.21234,1.1507,10.93,1286245
562.21415,0.9495,8.93,1147384
562.22229,0.4812,4.26,1345380
562.22357,0.4971,4.41,1010112
562.22938,4.1444,40.8,1406954
562.23748,6.2438,61.74,1427962
562.24062,0.772,7.16,1010993
562.26575,1.3688,13.11,1340531
562.27387,2.2384,21.79,1445064
562.8169,0.6163,5.6,1053584
562.95687,0.6505,5.94,1485083
563.01858,0.5217,4.66,1575294
563.04449,0.4696,4.14,1503225
563.05498,1.0917,10.35,1432762
563.05741,0.5302,4.74,1520505
563.06544,1.2094,11.52,1529072
563.06786,1.6284,15.7,1635031
563.07124,1.3158,12.58,1394191
563.07276,0.7302,6.74,1262073
563.07521,0.5327,4.77,1140677
563.08085,0.6769,6.21,1479345
563.08411,0.4683,4.13,1466888
563.09138,1.2648,12.07,1526376
563.09377,1.8086,17.5,1504480
563.09871,0.5147,4.59,1568689
563.10184,3.238,31.76,1605456
563.10425,8.8585,87.83,1479886
563.10503,0.7368,6.81,1648395
563.10761,4.4861,44.21,1382141
563.10916,0.6575,6.01,1167166
563.11158,0.8353,7.79,1302382
563.11314,1.1001,10.43,1127190
563.11547,3.7491,36.86,1407776
563.11725,1.1758,11.18,1220411
563.11885,0.8921,8.35,1450626
563.12281,0.4921,4.36,1536689
563.12359,0.9755,9.19,1717534
563.12538,1.0358,9.79,1497932
563.12676,1.186,11.29,1167973
563.12776,0.5391,4.83,1499848
563.13015,3.4177,33.55,1431847
563.13257,0.8392,7.83,1604319
563.13493,1.7037,16.45,942706
563.13822,5.0555,49.89,1429689
563.14063,26.2887,261.7,1440160
563.14399,5.1619,50.95,1337655
563.14793,0.6549,5.99,1421411
563.14948,0.5101,4.54,1287023
563.15186,9.1154,90.39,1461218
563.15366,1.9889,19.3,1363569
563.15513,0.5351,4.79,1251874
563.15771,0.6071,5.51,1256681
563.15998,1.5757,15.17,1571857
563.16177,1.1948,11.37,1556306
563.16311,2.5994,25.39,1366426
563.16563,0.8249,7.68,1407710
563.16654,2.5961,25.35,1548542
563.16809,0.8145,7.58,1531388
563.16895,1.5404,14.82,1553510
563.17127,2.571,25.1,982637
563.17461,3.4535,33.91,1441687
563.17702,44.5445,443.82,1399261
563.17855,0.5954,5.39,172093
563.17932,0.591,5.35,534921
563.18035,2.6664,26.05,1278668
563.18825,7.1831,71.11,1451272
563.19006,2.2622,22.02,1286156
563.19413,0.6404,5.84,1332030
563.19635,1.8658,18.07,1454227
563.19812,1.082,10.25,1308502
563.19949,1.8901,18.31,1271656
563.202,0.7332,6.77,1513882
563.20293,0.8486,7.92,1655081
563.20445,1.0317,9.75,1504828
563.20536,1.2121,11.55,1605062
563.20772,1.8985,18.39,748118
563.21101,0.9705,9.14,1444952
563.21339,40.6257,404.73,1398661
563.21487,0.5828,5.27,731992
563.21578,0.4978,4.42,329421
563.21673,0.7345,6.78,1194830
563.22465,2.576,25.15,1408432
563.22647,1.0416,9.85,1237509
563.23274,1.0927,10.36,1484756
563.2384,0.5297,4.74,1655885
563.24083,0.9536,8.97,1423467
563.24416,0.5727,5.17,896871
563.24978,19.9298,198.27,1437219
563.26098,0.5494,4.94,1269736
563.27728,0.4772,4.22,1071462
563.28617,4.9605,48.94,1444571
563.32256,0.4741,4.18,1223943
564.07122,0.572,7.51,1524209
564.08905,0.5997,7.9,1420004
564.09712,1.121,15.15,1392714
564.0995,2.1766,29.83,1451684
564.10028,0.7334,9.76,1612002
564.10285,0.7899,10.54,1203110
564.10519,0.8829,11.84,1340436
564.10761,2.1221,29.08,1549875
564.11079,2.2707,31.14,1058922
564.11256,0.5244,6.85,1312485
564.11811,0.5801,7.62,1541498
564.11883,0.9583,12.89,1405291
564.12542,0.7493,9.98,1584523
