m/z,I,S/N,Res.
628.14214,1.1189,14.14,1203983
628.1519,3.1998,41.02,1332734
628.16002,3.5576,45.65,1336821
628.16317,0.9451,11.89,1130640
628.16476,0.5155,6.34,1447432
628.1672,0.9585,12.07,1410596
628.17053,0.5523,6.82,1548380
628.17125,0.5228,6.44,1872762
628.17532,0.8311,10.42,1271549
628.1785,1.5947,20.28,1152616
628.18025,0.5489,6.77,1271240
628.18829,4.1498,53.3,1308059
628.19639,5.7805,74.37,1304665
628.19957,0.8074,10.11,1118589
628.20358,1.1333,14.32,1400926
628.20935,0.7154,8.92,1134953
628.21166,1.035,13.05,1194195
628.21485,1.5873,20.19,1100271
628.21656,0.5789,7.16,1135929
628.22469,3.555,45.61,1280677
628.23278,4.8254,62.03,1314588
628.23585,0.5202,6.4,1015138
628.23996,0.9736,12.26,1218470
628.24805,0.7308,9.12,1359972
628.2513,0.6576,8.18,1119037
628.26111,1.3897,17.64,1334354
628.26918,2.1764,27.8,1316749
628.2763,0.5401,6.66,987316
628.28445,0.6457,8.02,1131386
628.29748,0.5805,7.18,1268397
628.30554,0.7158,8.93,1175372
629.07841,0.537,6.62,1016089
629.08175,0.5165,6.35,901969
629.09954,1.9905,25.4,1371842
629.11245,0.5125,6.3,1059304
629.1148,1.2626,15.99,1262854
629.11818,1.6783,21.36,1402201
629.1279,0.758,9.47,1245615
629.12939,0.6709,8.35,1071539
629.13592,6.9554,89.55,1267909
629.14315,0.5948,7.37,1056160
629.14556,0.592,7.33,1129657
629.14717,1.0959,13.84,1389096
629.1488,1.3508,17.13,1257399
629.1512,2.3016,29.42,1261784
629.15455,3.0549,39.15,1403660
629.16243,0.8371,10.5,1649761
629.16425,1.6655,21.2,1354158
629.16578,0.6932,8.64,1369298
629.17232,12.7751,164.74,1308527
629.1737,1.071,13.52,1288877
629.17874,0.5421,6.68,1186486
629.17957,0.5981,7.41,396257
629.18197,1.009,12.72,1004292
629.18355,1.7297,22.03,1350102
629.18517,1.2977,16.45,1266689
629.18757,4.5474,58.43,1278370
629.19093,2.6934,34.48,1280405
629.19168,0.6565,8.16,1975316
629.19734,0.636,7.9,1486576
629.19877,1.3277,16.84,1396670
629.19973,0.5058,6.22,1750669
629.20062,3.0368,38.92,1333435
629.2087,13.0091,167.76,1303625
629.21007,1.2872,16.31,1238983
629.2184,1.2291,15.56,1095681
629.21993,0.8873,11.15,1007383
629.22163,0.9086,11.42,1119285
629.22395,5.6916,73.22,1294792
629.22732,1.5385,19.56,1455826
629.22975,0.5254,6.47,1058183
629.23518,1.0921,13.79,1331849
629.23612,0.7466,9.33,1446665
629.23703,2.6628,34.09,1302032
629.24508,6.8994,88.82,1294834
629.24642,0.5989,7.42,1034110
629.25472,0.7683,9.61,1072855
629.26035,4.3144,55.42,1266794
629.26369,0.5003,6.15,1416900
629.27158,0.5451,6.72,1264930
629.27343,1.2285,15.55,1263313
629.28148,2.1745,27.78,1306346
629.29675,1.9847,25.32,1293525
629.33309,0.4981,6.12,1498753
630.10289,0.6197,7.69,1313351
630.11009,0.5713,7.06,1573304
630.11345,0.6487,8.06,1254155
630.12139,0.6844,8.52,991861
630.13119,1.1725,14.83,1191550
630.13927,1.8166,23.15,1374833
630.14393,0.6836,8.51,961219
630.14641,0.9996,12.6,1269574
630.14981,1.2666,16.05,1338854
630.15453,0.778,9.73,1230209
630.15776,2.0279,25.88,1057383
630.15942,0.5225,6.43,1162185
630.16099,0.6646,8.27,1261264
630.16757,2.5397,32.49,1295745
630.17566,4.01,51.49,1301778
630.17874,0.6259,7.77,1063189
630.18046,0.7019,8.75,1125105
630.18281,1.9254,24.56,1270435
630.18619,0.9827,12.38,1280468
630.1886,0.5459,6.73,1268818
630.19093,1.2334,15.62,1322196
630.19412,2.722,34.85,1139172
630.20217,0.6189,7.68,1318541
630.20397,2.5381,32.47,1403662
630.20532,0.5321,6.56,1111664
630.21206,3.7247,47.8,1314350
630.21921,2.1058,26.89,1308320
630.22732,2.0961,26.76,1206441
630.23051,1.9041,24.28,1152209
630.24037,2.0301,25.91,1289532
630.24846,2.2548,28.81,1245460
630.2556,1.5154,19.26,1184859
630.26371,1.3555,17.19,1272099
630.26686,0.6541,8.13,1188933
630.27675,0.5861,7.25,1142095
630.28479,0.8914,11.2,1139892
630.30008,0.8693,10.91,1215184
631.07882,0.537,6.62,1213862
631.09408,1.3569,17.21,1186457
631.09742,1.1268,14.24,1165986
631.10716,0.5247,6.46,1261820
631.11519,2.2938,29.32,1398364
631.12479,0.6295,7.81,1233573
631.12803,1.2924,16.38,1328908
631.13046,2.5455,32.57,1301930
631.13382,2.729,34.94,1311095
631.14171,0.9057,11.38,1612316
631.14352,1.06,13.38,1376325
631.1451,0.7113,8.87,1105450
631.15158,5.7619,74.13,1267391
631.15293,0.7361,9.19,1321996
631.1588,0.526,6.48,1352461
631.16122,0.775,9.69,973846
631.16278,0.5647,6.98,1397027
631.16442,1.4809,18.81,1248426
631.16683,5.2282,67.23,1291577
631.17021,3.8438,49.34,1260846
631.17095,0.5146,6.33,1267246
631.17805,2.0057,25.6,1392230
631.17988,1.9219,24.51,1413615
631.18797,7.8178,100.69,1292243
631.18933,1.5736,20.01,1242434
631.19762,1.4904,18.94,1024615
631.19918,0.7638,9.55,1109979
631.20084,1.41,17.9,1220676
631.20321,8.3422,107.46,1290022
631.20659,2.7766,35.56,1287068
631.2074,0.5391,6.65,1056163
631.21445,2.0411,26.05,1281819
631.21542,0.5027,6.18,1464803
631.21628,2.7501,35.21,1332918
631.22259,0.5504,6.79,1241202
631.22436,5.878,75.63,1302386
631.22572,1.1735,14.84,1274608
631.23399,1.1432,14.45,1074061
631.23727,0.773,9.67,1001593
631.23961,8.7372,112.57,1246437
631.24296,0.8294,10.4,1468890
631.25082,1.1073,13.99,1235461
631.25267,1.8414,23.47,1231497
631.2589,0.5448,6.72,1208241
631.26074,2.6226,33.57,1323271
631.27037,0.6375,7.92,833984
631.276,5.2609,67.65,1299045
631.28904,0.5829,7.21,1300965
631.29713,0.6645,8.27,1480281
631.31238,1.8612,23.73,1246576
631.88777,0.518,6.37,871858
632.11859,0.6046,7.49,1234219
632.12568,0.966,12.16,1401397
632.12909,1.0589,13.36,1158963
632.13377,0.7253,9.05,1283631
632.137,1.4409,18.3,1046383
632.14681,0.8689,10.91,1381249
632.15493,1.5986,20.34,1207573
632.1597,0.7493,9.36,1186861
632.16208,2.1967,28.06,1283437
632.16545,1.2005,15.19,1366206
632.16783,0.5,6.14,1044873
632.17018,1.8645,23.77,1288806
632.17337,3.2635,41.85,1115837
632.1752,0.4976,6.11,1356033
632.1814,0.6679,8.31,1431190
632.18323,1.6061,20.43,1350090
632.18463,0.6176,7.66,1253724
632.19133,2.2034,28.15,1337360
632.19848,2.9396,37.66,1273481
632.20187,0.6157,7.64,1276990
632.20658,2.7848,35.66,1327855
632.20975,2.8547,36.56,1146684
632.21779,0.9053,11.38,1305430
632.21964,1.5128,19.23,1384176
632.2277,1.7419,22.19,1307711
632.23485,2.7954,35.8,1124175
632.24298,2.9277,37.51,1309829
632.24612,1.1509,14.55,1149553
632.25421,0.6208,7.7,685309
632.25605,0.9467,11.91,1243380
632.26412,1.0038,12.65,1459766
632.27124,1.286,16.3,1294393
632.27935,1.6921,21.54,1351103
632.31574,0.6647,8.27,901782
632.78759,1.0196,12.85,1339797
633.07332,0.9597,12.08,1195268
633.09445,0.5958,7.38,1206583
633.10733,0.8132,10.19,1336346
633.10973,2.2004,28.11,1225472
633.11309,1.7089,21.76,1319783
633.12093,1.1254,14.22,1240477
633.12274,0.6012,7.45,1350430
633.13083,2.0177,25.75,1341890
633.13225,0.6048,7.49,1192592
633.13565,0.6599,8.21,1153803
633.13799,0.5233,6.44,527494
633.13896,0.5569,6.88,834302
633.14046,0.6311,7.83,591522
633.14371,1.4572,18.51,1389358
633.14611,5.2225,67.16,1252314
633.14947,3.6042,46.25,1268420
633.15732,2.5574,32.72,1304143
633.15916,1.1652,14.74,1316038
633.1647,0.5708,7.06,1366269
633.16723,3.4164,43.82,1298863
633.1686,1.2428,15.74,1107391
633.17682,1.2511,15.85,1133075
633.18008,1.7161,21.85,1248687
633.1825,10.7025,137.96,1277289
633.18585,2.9967,38.4,1385892
633.19371,3.3167,42.53,1304711
633.19553,2.0069,25.61,1338208
633.19944,0.524,6.45,1017544
633.20184,0.6246,7.75,1666962
633.20362,3.3993,43.6,1264015
633.20497,1.5659,19.91,1246923
633.21083,0.7481,9.35,1315821
633.21323,1.3406,17,1113841
633.2165,0.943,11.87,1251731
633.21888,14.1196,182.11,1291235
633.22224,1.6617,21.15,1209078
633.23009,2.4933,31.89,1304673
633.23193,1.7994,22.93,1350777
633.23823,0.6263,7.77,1746511
633.24001,2.1223,27.1,1295217
633.2414,0.7758,9.7,1215152
633.24633,0.6904,8.6,1105148
633.24724,0.7408,9.25,1137064
633.24962,0.7611,9.51,997021
633.25527,11.3347,146.13,1286791
633.25862,0.6434,7.99,965769
633.26647,1.0438,13.17,1265960
633.26831,1.1319,14.31,1114849
633.27637,0.8338,10.45,918900
633.29166,4.992,64.18,1261206
633.32805,1.5185,19.3,1222811
634.10495,0.6375,7.92,1021629
634.10837,0.6077,7.53,1485457
634.1131,0.6995,8.72,1275043
634.11628,0.8802,11.05,1240496
634.13895,0.5706,7.05,1298867
634.14135,1.7398,22.16,1424568
634.14471,1.0049,12.66,1330022
634.14945,1.4894,18.92,1406930
634.15267,2.5946,33.2,1169607
634.1625,0.6669,8.3,1327480
634.17059,0.9877,12.44,1309900
634.17534,0.7055,8.8,1265282
634.17774,3.6182,46.43,1286503
634.18109,1.1018,13.92,1101344
634.18346,0.6825,8.5,1076909
634.18585,3.43,44,1329774
634.18901,3.7097,47.61,1141479
634.19706,0.7408,9.25,1642228
634.19886,0.982,12.37,1197594
634.20698,0.8635,10.84,1392479
634.20839,0.518,6.37,1223408
634.21176,0.5575,6.88,825837
634.21413,4.4194,56.78,1278933
634.22222,4.4057,56.6,1306247
634.22539,2.191,27.99,1147938
634.23348,0.8397,10.53,1639230
634.23527,1.0578,13.35,1153229
634.24338,0.6783,8.44,1485252
634.25052,2.9135,37.32,1202344
634.25862,3.6185,46.43,1289117
634.26178,0.7055,8.8,1008578
634.2869,0.9461,11.91,1132364
634.295,1.7985,22.92,1212602
635.08901,1.4509,20.27,1215237
635.09233,0.6458,8.93,1323205
635.10024,0.5863,8.09,1016703
635.1149,0.5285,7.28,1515010
635.12294,1.3463,18.8,1433073
635.12538,4.3774,61.51,1326350
635.12874,2.1607,30.27,1367687
635.13659,1.8233,25.52,1261686
635.1384,0.8066,11.2,1292009
635.14401,0.5476,7.55,1591178
635.14652,1.1215,15.63,1301134
635.14788,0.8266,11.48,1232972
635.15132,0.733,10.16,1123218
635.15372,0.5173,7.12,1510143
635.15607,0.8681,12.06,1158748
635.15933,1.3649,19.06,1267392
635.16177,10.5711,148.77,1312018
635.16512,3.1324,43.97,1303868
635.17299,3.4962,49.09,1319282
635.17479,1.0362,14.43,1368487
635.18039,0.6826,9.45,1557015
635.18289,1.513,21.15,1464324
635.18423,1.2813,17.88,1270924
635.18768,0.6089,8.41,1412553
635.18922,0.5494,7.57,839299
635.19011,1.0575,14.73,1225490
635.19242,1.1369,15.85,1096420
635.19571,1.1738,16.37,1213863
635.19815,17.1921,242.06,1298304
635.2015,2.0253,28.37,1362919
635.20937,3.5034,49.19,1327860
635.2112,1.6338,22.85,1260719
635.21748,1.2126,16.92,1521306
635.21927,1.5096,21.1,1456362
635.2206,1.0382,14.46,1307917
635.2256,0.9695,13.49,1127184
635.22647,1.2915,18.03,1156185
635.22883,0.8409,11.68,1053932
635.23454,17.2618,243.04,1275321
635.23789,0.9,12.51,1396402
635.24577,1.627,22.76,1411270
635.24759,1.1381,15.87,1186157
635.25387,0.6541,9.05,1630319
635.25564,0.5747,7.93,1248626
635.26287,0.7401,10.26,1335941
635.27092,9.5286,134.08,1237730
635.28216,0.7187,9.96,1327251
635.3073,2.9482,41.37,1215459
635.34369,0.5651,7.79,1065633
636.12062,1.1952,16.67,1404833
636.12873,1.1379,15.86,1342093
636.13195,1.09,15.19,1166227
636.15459,0.5101,7.02,1202551
636.15701,3.6771,51.64,1210136
636.16512,3.3068,46.42,1237251
636.16829,3.2105,45.07,1180165
636.1764,0.9389,13.06,1463981
636.17813,0.6506,9,1273198
636.18629,0.6405,8.86,1238704
636.1934,5.3149,74.72,1231431
636.19671,0.5661,7.81,1389567
636.20151,5.3749,75.56,1273841
636.20466,2.9699,41.68,1152892
636.21275,1.0569,14.72,1454998
636.21457,0.6968,9.65,1300486
636.21587,0.5404,7.45,1242213
636.22266,0.6753,9.35,1368350
636.22978,4.4072,61.93,1263493
636.23789,5.7399,80.7,1269039
636.24105,1.1649,16.24,1185597
636.25092,0.4978,6.85,1044758
636.26619,2.1897,30.68,1227558
636.27428,3.3191,46.6,1251646
636.30255,0.8159,11.33,1233282
636.31065,1.1135,15.52,1069994
637.06825,0.7314,10.14,1301571
637.10227,0.506,6.96,1417956
637.10463,2.63,36.89,1295529
637.10802,0.8877,12.34,1265574
637.11588,0.9003,12.52,1335255
637.12326,0.5576,7.69,1335653
637.13057,0.707,9.79,1395478
637.13867,0.8478,11.78,1354183
637.14102,8.0616,113.41,1296007
637.14438,1.9685,27.57,1257713
637.15225,2.7913,39.16,1319539
637.15403,0.5199,7.16,1038198
637.15967,1.1174,15.57,1525819
637.16349,0.5557,7.66,1461331
637.16697,1.1116,15.49,1288476
637.16847,0.5653,7.8,1374822
637.16935,1.0777,15.02,1365308
637.17169,0.909,12.64,1078903
637.17498,0.9564,13.31,1277235
637.17741,16.9235,238.27,1283971
637.18075,1.9235,26.93,1192754
637.18864,4.1386,58.14,1284421
637.19044,1.1507,16.05,1136534
637.19267,0.7735,10.73,1093636
637.19604,0.9955,13.86,1536088
637.19676,1.0736,14.96,1827083
637.19854,0.9102,12.66,1168607
637.19987,1.1238,15.67,1196233
637.20333,0.9225,12.83,1348912
637.20486,0.6744,9.33,1423741
637.20574,1.5938,22.29,1370191
637.2081,0.9495,13.21,1035520
637.21136,0.579,7.99,1295403
637.2138,20.951,295.02,1278596
637.21714,0.8243,11.45,1214257
637.22337,0.4961,6.82,1042696
637.22503,2.819,39.55,1269119
637.22684,0.7765,10.77,1206593
637.22906,0.8743,12.15,1329167
637.23235,0.5068,6.97,1454454
637.23315,1.186,16.54,1544265
637.23493,0.5559,7.66,1421794
637.23628,0.5661,7.81,1488282
637.24125,0.5369,7.4,1570621
637.24212,1.5793,22.08,1385382
637.24446,0.6441,8.91,862649
637.25019,15.4791,217.92,1281713
637.26143,1.0545,14.69,1247086
637.26544,0.5825,8.04,1241142
637.27848,0.7292,10.11,1306269
637.28657,5.7833,81.32,1258585
637.314,0.5907,8.15,1465269
637.32294,1.4277,19.95,1215899
638.09989,0.7787,10.8,999826
638.10797,0.6758,9.35,1130917
638.11121,0.5044,6.94,1125071
638.13626,2.1445,30.05,1262907
638.14438,2.4512,34.37,1328741
638.14755,1.6738,23.41,948211
638.17265,4.6717,65.65,1220763
638.18076,5.0842,71.47,1255688
638.18391,2.6221,36.78,1198928
638.18798,0.5968,8.24,895456
638.19201,1.0275,14.31,1442206
638.19379,0.5258,7.24,1289335
638.19513,0.5334,7.35,1290155
638.19926,0.8186,11.37,979711
638.20905,5.4512,76.64,1272723
638.21715,6.5184,91.67,1260109
638.2203,1.7018,23.81,1147918
638.22843,0.6188,8.55,1506661
638.23018,0.5927,8.18,1159105
638.24542,3.3246000000000002,46.67,1210028
638.25354,5.266,74.03,1273218
638.28179,1.0948,15.26,1298133
638.2899,2.1539,30.18,1191291
638.32632,0.5579,7.69,1296878
639.08391,1.3532,18.9,1359927
639.10984,0.5463,7.53,789562
639.12029,4.131,58.04,1302203
639.12362,0.7017,9.72,1282912
639.13151,1.2154,16.96,1413470
639.1389,1.0218,14.23,1411751
639.1462,0.863,11.99,716755
639.14861,0.7371,10.22,1411317
639.15101,0.5641,7.78,1080166
639.15424,0.6515,9.01,1382430
639.15665,11.5559,162.65,1261944
639.16002,1.0833,15.09,1165242
639.16396,0.6221,8.6,1232761
639.16789000000006,3.1451,44.14,1239938
639.16957,0.8401,11.67,1135750
639.17193,0.701,9.71,1395378
639.17526,1.3953,19.49,1487523
639.17604,1.032,14.37,1698373
639.17916,0.8289,11.51,1204141
639.18258,0.5238,7.21,1924200
639.18417,0.57,7.86,1425540
639.18501,1.3958,19.5,1337900
639.18732,0.7069,9.79,1394084
639.19304,18.9423,266.72,1273661
639.1944,0.6502,8.99,1353867
639.19636,1.0053,14,1107932
639.2027,0.6421,8.88,1378330
639.20429,3.0761,43.17,1274921
639.20603,0.9181,12.77,1001166
639.20831,1.2202,17.02,1221236
639.21167,1.026,14.29,1694701
639.21241,1.0288,14.33,1543153
639.21414,0.5632,7.77,1217766
639.21552,0.5918,8.17,934255
639.21806,0.5665,7.81,1273311
639.22049,0.9144,12.71,1460748
639.22138,1.9578,27.42,1311302
639.22374,0.6424,8.88,753368
639.22944,17.6729,248.83,1283409
639.23086,0.5538,7.63,1294528
639.24069,1.231,17.18,1263465
639.2424,0.6411,8.87,1175990
639.2447,1.4177,19.81,1251016
639.24877,0.8857,12.31,1563605
639.25056,0.5811,8.02,1031710
639.25686,0.6703,9.28,1456347
639.25775,1.4903,20.83,1419996
639.26583,9.0528,127.38,1238799
639.2811,0.7178,9.94,1252372
639.30219,2.704,37.93,1215072
640.11557,0.8698,12.09,1286920
640.12366,1.4111,19.71,1272901
640.12684,0.56,7.72,935919
640.13418,0.5004,6.88,1585296
640.14543,0.5429,7.48,1091256
640.1496,0.5207,7.17,1242667
640.15192,3.0547,42.87,1329079
640.15521,0.5197,7.15,1108871
640.16002,3.8118,53.54,1256819
640.16319,1.3933,19.46,1277192
640.16722,0.5062,6.96,946628
640.17051,0.559,7.71,1468158
640.17851,1.0282,14.32,1089662
640.1802,0.5386,7.42,1570421
640.1883,4.562,64.11,1205106
640.19641,5.6751,79.79,1292708
640.19953,1.3677,19.1,1225948
640.20353,0.5921,8.17,1139005
640.20769,0.803,11.15,1491968
640.2094,0.6407,8.86,1036661
640.21489,0.7963,11.05,1123364
640.2247,3.5956,50.49,1339400
640.23278,5.5344,77.81,1250722
640.23589,0.777,10.78,1039624
640.24803,0.606,8.37,1339191
640.25117,0.6817,9.44,1088041
640.26109,1.8938,26.51,1247102
640.26917,2.9127,40.87,1197073
640.28447,0.5761,7.95,1246966
640.29742,0.5419,7.47,905580
640.30557,0.9406,13.08,1264919
641.09954,1.8938,26.51,1318845
641.11482,0.5209,7.17,1595745
641.11817,1.1085,15.45,1155794
641.13593,6.6229,93.14,1301907
641.13928,0.7321,10.15,1407675
641.14718,1.5838,22.15,1242600
641.14882,0.7646,10.61,1183385
641.1512,0.7782,10.8,1360773
641.15457,1.7833,24.96,1365948
641.16426,1.1671,16.28,1353932
641.17233,13.3165,187.45,1282315
641.17365,0.7163,9.92,1140024
641.1756,0.7203,9.98,1297843
641.18199,0.6448,8.92,1185662
641.18354,2.2209,31.12,1341194
641.18521,0.9594,13.35,1123109
641.18757,1.7462,24.43,1311248
641.19093,1.663,23.26,1475848
641.1917,1.0014,13.94,1566919
641.19488,0.4986,6.86,1301726
641.19975,0.8236,11.44,1432508
641.20064,2.2679,31.78,1335028
641.20213,0.73,10.12,3872443
641.20303,0.5856,8.08,386141
641.2087,14.804,208.41,1219978
641.21008,0.8127,11.28,1377141
641.21192,0.5172,7.12,1089698
641.21836,0.822,11.41,1190410
641.21994,1.4077,19.67,1311161
641.2216,0.6418,8.87,1158832
641.22397,2.5641,35.96,1285321
641.22731,0.8925,12.41,1479213
641.22806,0.7264,10.07,1684354
641.23521,0.5741,7.92,1382218
641.23616,0.6526,9.03,1623318
641.23704,1.8582,26.01,1423380
641.23927,0.5102,7.02,586947
641.24509,10.6581,150,1271375
641.25476,0.7457,10.34,1085848
641.25626,0.7053,9.77,1019563
641.26035,2.0132,28.2,1251877
641.27344,1.1644,16.24,1271210
641.28148,3.8306,53.8,1277549
641.29673,0.8609,11.96,1373607
641.31782,0.8267,11.48,1145974
641.33304,0.5584,7.7,866764
642.10294,0.6515,9.01,1333516
642.1312,1.3377,18.68,1486314
642.13928,1.8746,26.24,1417371
642.1424,0.6348,8.78,1178236
642.14984,0.9712,13.51,1087597
642.15776,0.9608,13.37,1141040
642.16758,3.3843,47.51,1298225
642.17566,3.9666,55.72,1275813
642.17881,0.8129,11.28,1378152
642.18282,0.8683,12.07,1409377
642.18617,0.676,9.36,1637004
642.19097,0.5928,8.18,1357812
642.19414,1.3455,18.79,1162049
642.20395,3.457,48.54,1327144
642.21205,4.8159,67.69,1224770
642.21519,0.744,10.31,1116336
642.21921,1.0378,14.45,1340231
642.22504,0.7031,9.74,1094180
642.22729,0.7391,10.25,1330121
642.23049,0.9281,12.91,1100877
642.24035,2.3003,32.24,1240119
642.24845,3.2971,46.29,1201489
642.25566,0.7399,10.26,1136110
642.26376,0.7715,10.7,1333967
642.27673,0.8837,12.28,1094967
642.28483,1.2087,16.86,1251241
642.76191,0.5993,8.28,900239
643.07881,0.7433,10.3,1466504
643.09406,0.5813,8.02,1426547
643.09742,0.5137,7.07,1340074
643.11522,2.562,35.93,1338097
643.12804,0.7912,10.98,1252207
643.13048,1.0709,14.92,1339750
643.13384,1.7458,24.43,1302747
643.14355,0.8123,11.28,1266577
643.14506,0.7299,10.12,1106256
643.15158,7.2363,101.79,1227481
643.15299,0.6122,8.46,1142117
643.16125,0.6795,9.41,1198363
643.16283,1.253,17.49,1195478
643.16445,1.1981,16.71,1048141
643.16683,2.3229,32.56,1205691
643.17019,2.2972,32.2,1419522
643.17809,0.893,12.41,1220238
643.17993,1.7088,23.91,1361893
643.18145,0.7474,10.36,1159316
643.18797,10.6948,150.52,1274037
643.18931,1.0378,14.45,1186690
643.19765,1.1363,15.84,1071594
643.1992,1.1075,15.44,1338828
643.20083,0.971,13.51,1106398
643.20323,3.8079,53.48,1248367
643.20659,1.8416,25.78,1375653
643.21445,1.2738,17.78,1325067
643.21538,0.5144,7.08,1439206
643.2163,2.2782,31.93,1294597
643.22436,8.7618,123.28,1271187
643.22575,0.661,9.14,1361674
643.23402,1.0762,14.99,917206
643.23562,0.7578,10.51,1211662
643.23724,0.8517,11.83,1136467
643.23962,3.9548,55.55,1222050
643.24301,0.7145,9.9,1305613
643.25084,0.7062,9.78,1440476
643.25267,1.5757,22.03,1413133
643.26073,4.474,62.87,1301823
643.27039,0.5721,7.89,1100916
643.27599,3.178,44.61,1265118
643.28908,0.5023,6.91,1298833
643.29715,1.149,16.02,1302033
643.3124,1.1096,15.47,1138173
644.1186,0.7995,11.1,1147901
644.12909,0.8804,12.24,1153451
644.13708,1.0686,14.89,1019228
644.14688,1.1307,15.76,1323723
644.15496,1.9518,27.33,1350286
644.16209,0.9522,13.25,1110943
644.16544,0.9611,13.37,1284248
644.17019,0.5259,7.24,1390382
644.17339,1.4913,20.84,1133985
644.17667,0.6076,8.39,1208018
644.18325,2.292,32.12,1324373
644.19134,3.0799,43.23,1354118
644.19848,1.512,21.14,1206271
644.20659,1.1718,16.34,1213617
644.20974,1.8455,25.83,1193836
644.21964,2.2093,30.96,1322735
644.22772,2.7846,39.07,1304528
644.23485,1.3853,19.35,1157451
644.24299,1.4462,20.21,1307239
644.24614,0.8525,11.84,1111405
644.25601,1.0977,15.3,1329057
644.26411,1.4481,20.24,1352051
644.27123,1.1,15.33,1004146
644.27935,1.2382,17.28,1125796
644.29239,0.4944,6.8,1091313
645.09446,0.7072,9.8,1481675
645.10972,0.8645,12.01,1298531
645.11309,1.1462,15.98,1345949
645.13087,2.5126,35.23,1248213
645.14373,0.923,12.84,1453451
645.14609,2.263,31.72,1344654
645.14947,2.7157,38.09,1277181
645.15735,1.0065,14.01,1242450
645.15916,0.802,11.13,1344449
645.16724,5.3367000000000004,75.02,1320266
645.16863,0.9859,13.72,1255718
645.17687,0.9671,13.46,979220
645.17849,0.597,8.24,1357386
645.18007,1.2555,17.52,1273287
645.1825,4.4641,62.73,1246038
645.18586,2.2477,31.5,1305480
645.19373,1.4298,19.98,1356432
645.19556,1.6638,23.27,1407816
645.20363,5.9193,83.23,1339833
645.20496,1.279,17.85,1120740
645.21326,1.1197,15.61,1027915
645.21484,0.5097,7.01,1204966
645.21651,0.9123,12.69,1052290
645.21887,6.5136,91.6,1280491
645.22224,1.5742,22.01,1171631
645.23012,1.3412,18.73,1411905
645.23194,1.9418,27.19,1264140
645.24,3.9906,56.06,1256514
645.24136,0.6284,8.69,1107480
645.24965,0.7136,9.89,1133846
645.25527,5.8413,82.13,1286959
645.25859,0.6638,9.18,1221920
645.26653,0.8653,12.02,1250152
645.2683,1.1339,15.81,1157454
645.27639,1.3701,19.14,1236019
645.29164,3.1627,44.39,1248982
645.32802,0.943,13.12,1311576
646.11629,0.666,9.21,912396
646.12612,0.6528,9.03,1115079
646.13418,0.7091,9.82,1115591
646.14134,0.8627,11.99,1321777
646.14474,0.8946,12.44,1270895
646.15266,1.7234,24.11,1076384
646.16249,1.2013,16.76,1213887
646.16396,0.5017,6.9,1181147
646.17059,1.2832,17.91,1415149
646.17775,1.5349,21.46,1291897
646.1811,0.5976,8.25,1502685
646.18584,1.406,19.64,1319076
646.18902,2.308,32.35,1135365
646.1971,0.5839,8.06,1218557
646.19889,1.3737,19.19,1228080
646.20022,0.5523,7.61,1252589
646.20698,1.781,24.93,1360476
646.21411,2.4561,34.44,1193182
646.21988,0.5693,7.85,1221219
646.22223,1.8265,25.57,1349005
646.2254,1.849,25.88,1115577
646.23325,0.5638,7.78,754393
646.23527,1.1156,15.55,1251405
646.24338,1.3305,18.58,1319357
646.25049,1.8619,26.07,1175537
646.25859,2.0663,28.94,1272599
646.26176,0.6999,9.69,951449
646.27167,0.7266,10.07,1061404
646.2869,0.8864,12.32,1251970
646.29501,1.038,14.46,1354106
646.80323,0.8859,12.31,1324623
647.08903,0.6879,9.52,1268550
647.11014,0.8588,11.93,1293732
647.12292,0.5583,7.7,1177457
647.12538,1.9423,27.2,1261626
647.12873,1.5708,21.96,1281140
647.13664000000006,0.8373,11.63,1307631
647.14649,1.8424,25.79,1227957
647.14794,0.6593,9.12,1290130
647.15611,0.6337,8.76,1200676
647.15933,1.365,19.06,1304664
647.16177,4.7521,66.79,1210657
647.16512,2.822,39.59,1310598
647.173,1.9734,27.64,1331059
647.17481,0.9451,13.15,1305793
647.17627,0.513,7.06,1166430
647.18289,3.0829,43.27,1275912
647.18428,1.2164,16.97,1146489
647.19013,0.5703,7.87,1217958
647.19249,1.0907,15.2,765245
647.19572,1.2709,17.74,1108855
647.19814,8.8041,123.88,1238290
647.20152,2.1187,29.68,1128816
647.20938,2.2266,31.2,1256271
647.21119,1.6507,23.09,1184495
647.21751,0.6487,8.97,1454081
647.21926,2.6469,37.13,1273079
647.22066,1.2531,17.49,1176452
647.22888,0.8628,11.99,1075647
647.23216,0.8265,11.48,954421
647.23452,9.5428,134.28,1222202
647.23787,1.0664,14.86,1125169
647.24578,1.6516,23.1,1381304
647.24757,1.0267,14.3,1392674
647.25392,0.5157,7.1,1190624
647.25566,1.6665,23.31,1313269
647.26536,0.6141,8.48,1050883
647.27092,6.8072,95.74,1253051
647.2822,0.6464,8.94,1266355
647.29203,0.5032,6.92,1234679
647.30729,2.8683,40.24,1197703
647.34367,0.5663,7.81,1342625
648.12058,0.6572,9.09,997614
648.12872,0.7608,10.55,1225469
648.13195,0.9737,13.55,1213342
648.14174,0.5036,6.93,1242790
648.14984,0.6054,8.36,1142345
648.157,1.9713,27.61,1246470
648.16037,0.941,13.09,1071916
648.16512,1.5161,21.19,1298290
648.16829,2.4183,33.9,1128997
