m/z,I,S/N
638.14762,1.0488,17.8
638.15567,0.5012,8.35
638.16299,0.7052,11.87
638.17269,3.0089,51.61
638.18079,3.9603,68.03
638.18396,1.4395,24.54
638.19134,0.4478,7.43
638.19206,0.6376,10.7
638.19934,0.7769,13.11
638.20909,3.3858,58.11
638.2172,4.9045,84.32
638.22035,1.0792,18.32
638.22847,0.4401,7.29
638.23566,0.4699,7.81
638.24548,2.0246,34.63
638.25358,3.7522,64.44
638.28181,0.6243,10.47
638.28997,1.4299,24.37
639.08393,0.8354,14.11
639.12033,2.8383,48.67
639.13155,0.6698,11.26
639.13893,1.0288,17.45
639.14866,0.4229,7
639.1567,8.6288,148.57
639.16006,0.6677,11.22
639.16795,1.6998,29.03
639.17195,0.7904,13.34
639.17533,2.0605,35.25
639.17606,0.9192,15.56
639.18425,0.5095,8.49
639.18505,1.0836,18.4
639.18739,0.4558,7.57
639.19309,14.1833,244.4
639.19448,0.6188,10.38
639.19643,0.7098,11.95
639.20279,0.5987,10.03
639.20435,1.7851,30.5
639.20607,0.4969,8.27
639.20834,1.2088,20.56
639.21171,1.7001,29.03
639.21249,0.6077,10.19
639.21805,0.4549,7.55
639.22052,0.6573,11.04
639.22142,1.4038,23.92
639.22949,12.7958,220.46
639.2309,0.4347,7.2
639.23916,0.4269,7.07
639.24076,0.8682,14.68
639.24478,1.0739,18.23
639.24808,0.5025,8.37
639.25448,0.4317,7.15
639.25693,0.476,7.91
639.25781,1.0382,17.61
639.26587,6.3478,109.22
639.28111,0.7657,12.91
639.30224,1.7908,30.6
640.11556,0.6144,10.3
640.12371,0.9454,16.01
640.14229,0.5601,9.36
640.15196,2.1288,36.43
640.16007,2.4343,41.7
640.16324,0.7246,12.2
640.16724,0.5672,9.49
640.17857,0.916,15.5
640.18835,2.6902,46.11
640.19645,4.1387,71.1
640.1996,0.9899,16.78
640.20361,0.6385,10.72
640.20945,0.4943,8.23
640.21495,0.9362,15.85
640.22475,2.2895,39.2
640.23282,3.7479,64.36
640.26111,1.0054,17.05
640.2692,2.0209,34.57
640.30561,0.5688,9.52
641.09957,0.9712,16.46
641.11821,0.7135,12.01
641.13597,4.313,74.11
641.14722,0.9802,16.61
641.15125,0.7354,12.39
641.15458,1.6386,27.97
641.16429,0.7876,13.29
641.17237,9.1699,157.91
641.17379,0.5374,8.97
641.18203,0.5718,9.57
641.18359,1.2674,21.57
641.1876,1.5122,25.79
641.19098,2.4651,42.23
641.1917,0.6327,10.62
641.19887,0.4533,7.52
641.1998,0.5383,8.99
641.20069,1.5024,25.62
641.20874,10.411,179.32
641.21008,0.7383,12.44
641.21837,0.5953,9.97
641.21998,0.9443,15.99
641.224,1.9905,34.04
641.22738,1.2811,21.8
641.23523,0.5071,8.45
641.2362,0.5228,8.72
641.2371,1.5865,27.07
641.24512,6.7831,116.73
641.26038,1.6835,28.75
641.27344,0.6084,10.2
641.28153,2.5654,43.96
641.29675,1.0593,17.98
641.31791,0.589,9.86
642.10294,0.5444,10.49
642.12149,0.4254,8.18
642.13124,0.8786,17
642.13933,1.2587,24.41
642.14985,0.6844,13.22
642.15785,0.9078,17.57
642.16761,1.8418,35.76
642.1757,2.7655,53.75
642.17883,0.5239,10.1
642.18285,0.6591,12.73
642.18626,0.665,12.84
642.19096,0.5093,9.81
642.19421,1.1497,22.28
642.204,1.9234,37.35
642.21208,3.2914,63.99
642.21924,0.8911,17.25
642.22736,0.8142,15.75
642.23056,0.9468,18.33
642.24038,1.3487,26.16
642.24848,2.1616,41.99
642.25565,0.5171,9.96
642.26377,0.6301,12.16
642.27673,0.661,12.77
642.28487,0.9097,17.61
642.89911,1.1791,22.85
643.11524,1.5655,30.38
643.13053,0.7842,15.17
643.13387,1.2043,23.35
643.14355,0.5479,10.56
643.15161,4.4691,86.93
643.15302,0.5368,10.35
643.16128,0.4408,8.48
643.16445,0.5136,9.89
643.16686,1.7895,34.74
643.17023,2.2217,43.16
643.17811,0.6865,13.26
643.17992,1.1436,22.16
643.18145,0.4264,8.2
643.18799,6.6552,129.51
643.18943,0.8177,15.82
643.19768,0.682,13.17
643.19922999999994,0.5543,10.69
643.2008,0.4643,8.93
643.20326,3.2253,62.71
643.20663,2.1666,42.09
643.21291,0.4618,8.89
643.21448,0.8793,17.02
643.21632,1.6089,31.23
643.2244,5.6538,110
643.22575,0.5204,10.03
643.23401,0.7559,14.61
643.23965,3.5904,69.82
643.24303,0.8291,16.04
643.25089,0.7054,13.63
643.2527,1.2489,24.22
643.26077,2.9117,56.6
643.27602,2.4834,48.26
643.27943,0.4712,9.07
643.28914,0.5051,9.73
643.29718,0.6656,12.85
643.31245,0.7416,14.34
643.89868,0.5179,9.98
644.13709,0.8206,15.87
644.14689,0.7722,14.93
644.15497,1.0295,19.94
644.16209,0.7227,13.97
644.16552,0.5614,10.83
644.17023,0.6558,12.66
644.17343,1.5142,29.38
644.18326,1.2507,24.25
644.19135000000006,1.9824,38.5
644.1985,0.9366,18.13
644.20186,0.4697,9.04
644.20658,1.1058,21.43
644.20983,1.5834,30.73
644.21966,1.1288,21.88
644.22774,1.7237,33.46
644.23488,1.1098,21.51
644.243,1.2208,23.67
644.24618,0.7633,14.76
644.25605,0.6873,13.28
644.26412,0.9691,18.77
644.27126,0.6249,12.06
644.27942,0.7728,14.94
644.89601,0.7092,13.71
645.09451,0.616,11.89
645.10975,0.7253,14.02
645.1131,0.6865,13.26
645.13088,1.4721,28.56
645.14612,2.0347,39.52
645.1495,1.9105,37.1
645.15736,0.8539,16.52
645.15917,0.4864,9.36
645.16064,0.4735,9.11
645.16725,3.1659,61.55
645.16865,0.6716,12.97
645.17691,0.6241,12.05
645.18009,0.4789,9.22
645.18253,4.1848,81.39
645.18588,2.4506,47.62
645.19375,1.146,22.21
645.19559,1.1347,21.99
645.20366,3.3986,66.08
645.20503,1.0818,20.96
645.21327,0.852,16.49
645.21889,5.8193,113.23
645.22229,1.4181,27.51
645.23015,1.1507,22.3
645.23197,1.2489,24.22
645.24001,2.2534,43.78
645.24968,0.6577,12.7
645.2553,4.619,89.85
645.2586,0.542,10.45
645.26652,0.5054,9.74
645.26833,0.7707,14.9
645.27646,0.9911,19.19
645.29165,2.5921,50.38
645.32806,0.5421,10.45
646.13419,0.4874,9.38
646.14138,0.8072,15.61
646.14469,0.5526,10.65
646.14945,0.747,14.44
646.15268,1.0161,19.68
646.16252,0.4527,8.71
646.17063,0.7254,14.02
646.17776,1.3371,25.93
646.18111,0.5201,10.02
646.18585,1.2606,24.44
646.18906,1.851,35.94
646.19891,0.6823,13.18
646.207,1.0913,21.15
646.21415,1.6798,32.61
646.22224,2.136,41.49
646.22541,1.4535,28.2
646.23525,0.7646,14.78
646.24339,0.9341,18.08
646.25053,1.1368,22.03
646.25863,1.43,27.74
646.26176,0.602,11.62
646.28697,0.5312,10.24
646.295,0.9829,19.03
647.08899,0.7284,14.08
647.11014,0.4489,8.63
647.12538,1.708,33.16
647.12876000000006,1.1785,22.84
647.13661,0.567,10.94
647.14651,1.0856,21.03
647.15606,0.6051,11.68
647.15936,0.4785,9.21
647.16177,3.836,74.6
647.16512,2.2576,43.86
647.17301,1.6456,31.94
647.17478,0.5292,10.2
647.17631,0.4345,8.35
647.18038,0.5572,10.74
647.18291,1.6075,31.2
647.18428,0.8604,16.65
647.19246,0.4795,9.23
647.19816,7.5963,147.83
647.20152,2.0315,39.46
647.20939,1.7476,33.93
647.21122,1.1603,22.49
647.21752,0.53,10.21
647.2193,1.491,28.93
647.22067,0.7046,13.61
647.22651,0.5316,10.24
647.22889,0.7691,14.87
647.23453,8.1646,158.9
647.23791,0.7269,14.05
647.24579,1.2437,24.11
647.24758,0.8971,17.36
647.25568,0.7481,14.46
647.27094,5.3712,104.5
647.28395,0.4821,9.28
647.3073,2.114,41.06
648.12061,0.4503,8.66
648.12876000000006,0.4979,9.59
648.13198,0.7541,14.58
648.14995,0.4454,8.57
648.15703,1.3129,25.46
648.16037,0.5065,9.76
648.16511,1.1871,23.01
648.16829,1.61,31.25
648.19341,2.017,39.17
648.20149,2.4667,47.93
648.20467,1.9368,37.61
648.21455,0.5233,10.08
648.22979,2.1506,41.78
648.23788,2.7473,53.4
648.24105,1.0133,19.63
648.26618,1.2264,23.78
648.27427,1.9478,37.83
648.30263,0.4697,9.04
648.31063,0.7124,13.77
649.10464,1.2062,23.38
649.10802,0.4786,9.21
649.14104,3.5371,68.78
649.14439,1.4202,27.55
649.15226,1.4284,27.71
649.15966,0.6128,11.83
649.16216,0.5707,11.01
649.16355,0.7367,14.24
649.17741,7.4235,144.47
649.17886,0.4414,8.49
649.18078,1.8353,35.64
649.18864,1.9184,37.25
649.19044,0.5312,10.24
649.196,0.8537,16.52
649.19679,0.5131,9.89
649.19855,0.7786,15.06
649.1999,0.7443,14.39
649.20488,0.6811,13.16
649.20576,0.8786,17
649.20808,0.8939,17.3
649.21381,11.1631,217.3
649.21714,1.029,19.93
649.22504,1.7907,34.77
649.22683,0.4832,9.3
649.23314,0.5762,11.11
649.23633,0.5131,9.89
649.24215,0.5882,11.35
649.25018,9.0375,175.9
649.25355,0.5303,10.22
649.26143,0.8354,16.16
649.28658,4.171,81.12
649.32295,1.2553,24.34
650.1363,1.0307,19.97
650.14435,0.8384,16.22
650.14756,1.1336,21.97
650.17266,2.458,47.76
650.18075,2.4096,46.82
650.18392,1.762,34.21
650.19198,0.5617,10.83
650.20904,2.9304,56.96
650.21236,0.4444,8.55
650.21713,3.6117,70.23
650.22032,1.2359,23.96
650.22838,0.4162,8
650.24543,1.9324,37.53
650.25352,3.2367,62.93
650.25672,0.698,13.49
650.28186,0.7834,15.15
650.28991,1.4188,27.52
650.3263,0.447,8.6
650.8399,0.4625,8.9
651.0839,0.5657,10.91
651.12026,2.0343,39.51
651.12363,0.7272,14.05
651.1315,0.9059,17.53
651.13889,0.6587,12.72
651.14277,0.453,8.71
651.15667,6.0174,117.08
651.16003,1.1159,21.62
651.1679,1.6454,31.94
651.16965,0.4868,9.37
651.17528,1.3047,25.3
651.17602,0.6917,13.36
651.17914,0.7293,14.1
651.185,0.606,11.69
651.19304,11.137,216.79
651.19636,0.8921,17.27
651.20429,1.9228,37.34
651.20608,0.5305,10.22
651.21167,1.03,19.95
651.21242,0.5585,10.77
651.21549,0.607,11.71
651.22049,0.5473,10.55
651.22139,0.9333,18.07
651.22943,11.4839,223.55
651.24066,1.0631,20.6
651.2447,0.5567,10.73
651.25776,0.5704,11
651.26581,7.4435,144.86
651.27706,0.5267,10.15
651.29324,0.4648,8.94
651.30219,2.456,47.72
651.33859,0.5027,9.68
652.1155,0.4794,9.23
652.12364,0.6084,11.74
652.1519,1.624,31.52
652.16003,1.9155,37.2
652.16317,1.1917,23.1
652.17857,0.6235,12.04
652.18828,2.991,58.14
652.1964,3.3938,65.99
652.19953,1.3023,25.26
652.21494,0.458,8.81
652.22467,2.6876,52.23
652.23278,3.8719,75.3
652.23591,0.6187,11.94
652.25129,0.4755,9.15
652.26107,1.631,31.66
652.26916,2.5771,50.08
652.29744,0.4262,8.19
652.30555,1.1,21.32
653.09954,0.9794,18.97
653.11819,0.4818,9.28
653.13593,3.6954,71.86
653.13924,0.7827,15.14
653.14715,0.9915,19.2
653.15456,1.7792,34.54
653.16423,0.485,9.34
653.1723,8.6116,167.61
653.17366,0.5171,9.96
653.17561,0.6023,11.62
653.18356000000006,1.719,33.37
653.18756,0.7506,14.51
653.1909,1.7855,34.67
653.19169,0.7118,13.75
653.19979,0.5711,11.01
653.20066,1.1006,21.33
653.2087,11.5361,224.56
653.21203,0.4382,8.43
653.21837,0.4704,9.05
653.21993,1.0983,21.28
653.22397,1.0598,20.53
653.22732,0.9949,19.27
653.23702,0.9994,19.36
653.24508,9.3355,181.71
653.2563,0.625,12.06
653.26035,0.9263,17.93
653.27341,0.8084,15.64
653.28145,4.1595,80.9
653.29672,0.5039,9.71
653.31787,1.0546,20.43
654.13118,0.7988,15.45
654.13928,1.081,20.94
654.1425,0.6005,11.59
654.14977,0.4904,9.44
654.15781,0.433,8.33
654.16757,1.8986,36.87
654.17567,2.8237,54.89
654.17879,0.9524,18.44
654.1942,0.7768,15.02
654.20396,2.533,49.22
654.21206,3.5913,69.84
654.21517,0.689,13.31
654.2192,0.5031,9.69
654.23057,0.7128,13.77
654.24034,1.7994,34.94
654.24844,2.8757,55.9
654.27672,0.8284,16.02
654.28481,1.3754,26.68
655.11519,1.8826,36.56
655.12634,0.4398,8.46
655.12799,0.4338,8.34
655.13047,0.4752,9.15
655.13381,1.123,21.76
655.15157,4.885,95.03
655.155,0.424,8.15
655.16281,0.967,18.72
655.16686,0.812,15.71
655.1702,2.0704,40.21
655.17801,0.5328,10.27
655.1799,0.8835,17.1
655.18144,0.4782,9.2
655.18797,8.8901,173.03
655.18935,0.5341,10.29
655.19766,0.4975,9.58
655.19919,1.1496,22.28
655.20323,1.5825,30.71
655.20659,1.4006,27.17
655.21543,0.6917,13.36
655.21628,1.3631,26.44
655.22434,9.0087,175.34
655.22572,0.5951,11.48
655.234,0.5489,10.58
655.23558,0.6137,11.84
655.2396,1.7608,34.19
655.24297,0.9072,17.56
655.25177,0.4339,8.34
655.25269,1.117,21.65
655.25483,0.4329,8.32
655.26074,5.0424,98.1
655.27598,1.5129,29.36
655.29712,1.7383,33.75
655.31234,0.5517,10.64
656.11848,0.4993,9.62
656.13709,0.4477,8.61
656.14687,0.9545,18.48
656.15494,1.5435,29.95
656.15805,0.4641,8.93
656.16208,0.5075,9.78
656.16543,0.42,8.07
656.17344,0.9342,18.09
656.18322,2.0713,40.23
656.19131,2.6385,51.28
656.19443,0.5746,11.08
656.19847,0.7946,15.37
656.20662,0.4849,9.34
656.20982,1.0805,20.94
656.21963,1.6613,32.25
656.2277,2.8438,55.28
656.23485,0.8963,17.35
656.24297,0.4186,8.04
656.24618,0.8742,16.92
656.25598,1.1939,23.14
656.2641,1.9259,37.4
656.27121,0.6846,13.23
656.27933,0.6581,12.71
657.09445,0.522,10.06
657.11309,0.5665,10.92
657.13085,2.0899,40.59
657.14611,0.7661,14.81
657.14947,1.5417,29.92
657.15915,0.5414,10.44
657.16069,0.5357,10.33
657.16725,4.7821,93.03
657.16863,0.4432,8.52
657.17849,0.5689,10.97
657.18011,0.4662,8.97
657.18251,2.0876,40.55
657.18588,2.1942,42.62
657.1937,0.7659,14.81
657.19558,1.0129,19.62
657.20362,6.3256,123.09
657.20499,0.9734,18.85
657.21332,0.4843,9.32
657.21486,0.4855,9.35
657.21888,3.225,62.7
657.22224,1.6026,31.1
657.23015,0.793,15.34
657.23194,1.3215,25.63
657.23832,0.499,9.61
657.24,4.8079,93.53
657.24138,0.7326,14.16
657.24966,0.4811,9.26
657.25526,3.0055,58.43
657.25863,0.795,15.37
657.25936,0.4955,9.54
657.26649,0.5384,10.38
657.2683,0.7802,15.09
657.2764,1.9514,37.9
657.29167,1.7895,34.74
657.31283,0.5112,9.85
657.3281,0.5848,11.28
658.13422,0.6568,12.68
658.14133,0.4721,9.09
658.1447,0.6086,11.75
658.15273,0.8526,16.5
658.16249,0.8396,16.24
658.17061,1.5385,29.86
658.17773,0.7755,15
658.18112,0.501,9.65
658.18587,0.7082,13.68
658.18905,1.6299,31.64
658.19888,1.2196,23.64
658.20698,1.8671,36.25
658.21415,1.1648,22.58
658.22224,1.0377,20.1
658.22545,1.1216,21.74
658.23527,1.0291,19.93
658.24338,1.4436,28.01
658.25053,0.8682,16.8
658.2586,1.1288,21.88
658.26187,0.4197,8.07
658.27166,0.4982,9.59
658.27977,0.726,14.03
658.28687,0.4305,8.28
658.29501,0.767,14.83
659.0567,0.6751,13.04
659.11012,0.566,10.92
659.12541,0.8396,16.24
659.12875,0.9126,17.67
659.14651,1.9057,37.01
659.16175,2.0749,40.3
659.16512,2.1133,41.05
659.17303,0.8392,16.24
659.17486,0.5653,10.9
659.18288,3.0969,60.21
659.18427,0.9148,17.71
659.19252,0.6337,12.23
659.19574,0.4948,9.53
659.19816,3.7944,73.79
659.20153,1.8071,35.09
659.20936,1.1865,23
659.2112,1.0435,20.21
659.21928,2.916,56.68
659.22062,0.6707,12.95
659.22895,0.7756,15
659.23454,5.173,100.64
659.23789,1.1011,21.34
659.24577,0.9689,18.76
659.24759,1.0514,20.37
659.25567,1.8906,36.71
659.26527,0.5989,11.56
659.27091,3.8264,74.41
659.28215,0.4505,8.67
659.28397,0.5001,9.63
659.29204,0.4431,8.52
659.30731,1.8219,35.37
659.3437,0.4704,9.05
660.13193,0.5055,9.74
660.1499,0.4664,8.98
660.15702,0.6871,13.27
660.1604,0.6005,11.59
660.16511,0.7123,13.76
660.16832,1.3186,25.57
660.17813,0.5637,10.87
660.18625,1.0482,20.31
660.19341,1.3416,26.02
660.19675,0.5395,10.4
660.20151,1.4707,28.53
660.2047,1.618,31.4
660.21455,0.7326,14.16
660.22265,0.8013,15.5
660.22977,1.7551,34.07
660.2379,1.9672,38.2
660.2411,1.0777,20.88
660.25092,0.4585,8.82
660.25899,0.7835,15.15
660.26615,0.9898,19.17
660.27427,1.4542,28.21
660.30259,0.4466,8.59
660.31061,0.7272,14.06
660.81889,0.9208,17.83
661.05372,0.4692,9.03
661.10464,0.6233,12.03
661.12577,0.4607,8.87
661.13543,0.4344,8.35
661.14103,1.7857,34.67
661.14439,1.3921,27
661.15226,0.8054,15.58
661.16219,1.186,22.99
661.16354,0.6118,11.81
661.17179,0.5828,11.24
661.17742,4.2232,82.14
661.18079,2.045,39.72
661.18865,1.5482,30.04
661.19047,0.7203,13.92
661.19854,1.4983,29.07
661.1999,0.7912,15.3
661.20819,0.5279,10.17
661.21379,6.6926,130.23
661.21716,1.3517,26.22
661.22503,1.3933,27.03
661.22685,0.9968,19.3
661.23493,1.2945,25.1
661.23633,0.5598,10.79
661.24461,0.5413,10.43
661.25019,6.2888,122.37
661.25348,0.6776,13.09
661.26145,0.8005,15.48
661.26327,0.44,8.46
661.27134,0.5942,11.46
661.28657,4.059,78.94
661.32296,1.3387,25.96
662.13628,0.4392,8.45
662.14431,0.4881,9.4
662.14758,0.8474,16.4
662.17266,1.3863,26.89
662.17605,0.4424,8.51
662.18078,1.239,24.02
662.18394,1.6854,32.72
662.20905,2.1279,41.33
662.21715,2.255,43.81
662.22033,1.3593,26.36
662.22843,0.4625,8.9
662.23015,0.481,9.26
662.24545,1.7015,33.03
662.25354,2.2257,43.24
662.25668,0.6841,13.21
662.28182,0.8268,15.99
662.28992,1.4313,27.77
662.3263,0.4461,8.58
662.81582,0.6243,12.05
662.95048,0.9119,17.65
663.12032,1.1634,22.55
663.12363,0.7277,14.06
663.15423,0.4323,8.31
663.15667,3.6088,70.18
663.16006,1.3625,26.43
663.16793,1.2219,23.69
663.17532,0.5398,10.4
663.17787,0.5199,10.02
663.17916,0.5152,9.93
663.18736,0.4763,9.17
663.19308,6.6213,128.84
663.19641,1.2631,24.49
663.2043,1.6677,32.37
663.20617,0.5115,9.85
663.21167,0.5658,10.91
663.21418,0.705,13.62
663.21555,0.6819,13.17
663.22138,0.4989,9.61
663.22374,0.6854,13.24
663.22945,8.5236,165.89
663.23283,0.739,14.28
663.2407,1.3567,26.32
663.24247,0.621,11.99
663.24882,0.4436,8.53
663.26583,6.3334,123.24
663.27707,0.5938,11.46
663.30222,2.8299,55.01
663.3386,0.7918,15.31
664.1519,1.0464,20.27
664.16004,1.0575,20.49
664.1632,1.2528,24.29
664.17854,0.4252,8.17
664.1883,2.0595,40
664.19642,2.3855,46.35
664.19959,1.5838,30.74
664.22469,2.4882,48.35
664.2328,3.2788,63.75
664.236,0.8602,16.65
664.26108,1.3622,26.42
664.26918,2.1412,41.59
664.29746,0.5727,11.05
664.30558,0.9783,18.95
665.09955,0.552,10.64
665.13591,2.4003,46.64
665.13933,0.6983,13.49
665.14712,0.7563,14.62
665.15452,0.9072,17.56
665.16661,0.4984,9.6
665.17231,5.685,110.61
665.17565,0.9296,18
665.18353,1.5568,30.21
665.18532,0.4433,8.53
665.19093,0.7425,14.35
665.19484,0.4958,9.55
665.20063,0.5282,10.18
665.20868,9.1714,178.51
665.21205,0.6267,12.1
665.21994,1.3895,26.95
665.22728,0.7151,13.82
665.22809,0.5369,10.35
665.23702,0.6363,12.28
665.23933,0.4332,8.33
665.24507,8.2861,161.27
665.25634,0.7748,14.98
665.28147,4.7811,93.01
665.31784,1.5028,29.16
666.13113,0.5592,10.78
666.13926,0.7544,14.58
666.16756,1.8877,36.66
666.17564,1.9483,37.84
666.17883,1.1518,22.32
666.18694,0.4459,8.58
666.19422,0.5914,11.41
666.20394,2.374,46.13
666.21204,3.0601,59.49
666.21517,1.0968,21.25
666.22328,0.629,12.14
666.24033,2.0613,40.04
666.24842,2.9475,57.3
666.25157,0.4962,9.56
666.27674,1.0736,20.8
666.28482,1.6097,31.24
666.32113,0.4649,8.95
667.11516,1.3755,26.68
667.13386,0.4628,8.91
667.15157,3.716,72.26
667.15492,0.5968,11.51
667.16282,1.0279,19.91
667.17019,1.2077,23.41
667.17903,0.4161,8
667.17996,0.4538,8.73
667.18795,7.9673,155.06
667.19135000000006,0.5969,11.52
667.19918,1.3956,27.07
667.20085,0.4541,8.74
667.20321,0.6853,13.24
667.20658,1.0466,20.27
667.21627,0.8187,15.84
667.22434,9.0058,175.28
667.23558,0.939,18.18
667.23963,0.5707,11.01
667.24294,0.5401,10.41
667.25269,0.7779,15.04
667.26072,6.4644,125.79
667.26207,0.4824,9.29
667.276,0.6609,12.76
667.29711,2.3141,44.96
667.33353,0.7073,13.67
668.14682,1.0705,20.74
668.15491,1.0539,20.42
668.15807,0.6547,12.64
668.17344,0.6862,13.26
668.18321,2.2359,43.44
668.19128,2.4755,48.1
668.19446,0.8166,15.79
668.20979,0.7934,15.34
668.2196,2.2758,44.22
668.22768,3.0925,60.12
668.23083,0.6064,11.7
668.23486,0.462,8.89
668.24621,0.5719,11.03
668.25598,1.2949,25.11
668.26407,2.2726,44.15
668.2924,0.5266,10.15
668.30044,0.9275,17.96
669.09444,0.7322,14.15
669.13081,2.1794,42.34
669.14611,0.4734,9.11
669.14945,1.0447,20.24
669.16722,5.3287,103.67
669.17047,0.4743,9.13
669.17848,0.9787,18.95
669.18246,0.9071,17.56
669.18586,1.8627,36.17
669.19553,0.8688,16.81
669.20359,7.9249,154.23
669.20495,0.6704,12.95
669.21324,0.5125,9.87
669.21481000000006,0.9891,19.15
669.21888,1.3884,26.93
669.22221,1.4869,28.85
669.23009,0.4972,9.58
669.23192,1.0274,19.9
669.24,5.9876,116.5
669.24138,0.6666,12.88
669.24966,0.4754,9.15
669.25123,0.4526,8.71
669.25524,1.5539,30.15
669.25859,0.4398,8.46
669.26742,0.463,8.91
669.26831,0.5587,10.77
669.27636,3.4649,67.37
669.27773,0.4134,7.94
669.29163,1.1567,22.42
669.31277,0.8808,17.05
670.12606,0.5427,10.46
670.13418,0.6038,11.65
670.14478,0.4513,8.68
670.15274,0.5004,9.64
670.1625,1.3071,25.35
670.17057,1.3637,26.45
670.17772,0.4609,8.87
670.18906,1.0033,19.43
670.19886,2.0064,38.97
670.20022,0.4447,8.55
670.20695,2.4403,47.42
670.21413,0.777,15.02
670.21996,0.4356,8.38
670.22221,0.6123,11.82
670.22549,0.9283,17.97
670.23524,1.4364,27.87
670.24334,2.2217,43.16
670.25046,0.611,11.79
670.25861,0.5352,10.32
670.26186,0.4461,8.58
670.27159,0.6311,12.18
670.27974,0.9772,18.92
670.29499,0.5034,9.7
671.11009,0.8254,15.97
671.1254,0.4977,9.58
671.12873,0.9175,17.76
671.14646,2.5107,48.79
671.15775,0.5783,11.16
671.16172,1.0672,20.68
671.1651,1.7882,34.72
671.17291,0.5565,10.73
671.17481,0.6004,11.59
671.18287,4.9268,95.84
671.18427,0.8791,17.01
671.19412,0.6921,13.37
671.19812,2.0695,40.2
671.2015,1.6224,31.49
671.20938,0.8079,15.63
671.21122,1.2065,23.39
671.21925,5.2796,102.71
671.22061,0.8461,16.37
671.22888,0.5559,10.72
671.23453,2.3757,46.16
671.23785,1.2818,24.86
671.24428,0.4247,8.16
671.24569,0.552,10.64
671.24756,1.031,19.97
671.25563,3.5442,68.92
671.27088,2.5877,50.29
671.28212,0.5239,10.09
671.28392,0.6987,13.5
671.29202,1.2607,24.45
671.30728,1.3307,25.81
672.14175,0.5363,10.34
672.14979,0.8332,16.12
672.15699,0.4356,8.38
672.1683,1.0154,19.67
672.17812,1.1077,21.46
672.18623,1.621,31.46
672.19337,0.8708,16.85
672.2015,0.5656,10.91
672.20468,1.4058,27.27
672.21453,1.07,20.73
672.22260000000006,1.7233,33.45
672.22977,1.0726,20.78
672.23787,0.9881,19.14
672.24104,0.9314,18.03
672.2509,0.6918,13.37
672.25898,1.0415,20.18
672.26614,0.9383,18.17
672.27423,0.9222,17.85
672.29532,0.4421,8.5
672.31058,0.6032,11.64
673.10457,0.4456,8.57
673.10799,0.5344,10.3
673.12573,0.8014,15.5
673.141,1.1296,21.89
673.14438,1.2285,23.82
673.15565,0.4237,8.14
673.16214,2.0653,40.11
673.16357,0.4496,8.65
673.17494,0.5166,9.95
673.17739,2.2744,44.19
673.18075,1.9464,37.8
673.18861,1.0967,21.25
673.19044,0.7474,14.45
673.19854,3.0682,59.65
673.19992,0.6377,12.31
673.20574,0.4813,9.27
673.2081,0.8481,16.41
673.21376,4.1703,81.11
673.21717,1.8149,35.24
673.22502,1.1485,22.26
673.22685,1.1073,21.46
673.23489,2.6276,51.07
673.23627,0.7775,15.03
673.24455,0.5644,10.88
673.25015,4.6649,90.74
673.25353,0.685,13.23
673.26141,0.8893,17.21
673.26326,0.6504,12.56
673.2713,1.3764,26.7
673.28655,3.0777,59.83
673.32294,1.1657,22.59
673.90541,0.4491,8.64
674.13954,0.4619,8.89
674.14758,0.7247,14.01
674.15738,0.529,10.2
674.16553,0.5928,11.44
674.17259,1.1084,21.48
674.17601,0.5034,9.7
674.18075,0.7662,14.82
674.18399,1.4223,27.59
674.19373,0.6497,12.55
674.20186,1.1574,22.43
674.20905,1.427,27.68
674.21713,1.3948,27.06
674.22032,1.5748,30.56
674.23019,0.6654,12.85
674.23825,0.8857,17.14
674.2454,1.4346,27.83
674.2535,1.6809,32.63
674.25666,0.9308,18.02
674.26652,0.6096,11.76
674.27464,0.4825,9.29
674.28178,0.9563,18.52
674.28993,1.0122,19.61
674.31816,0.4302,8.27
674.32634,0.428,8.23
674.83451,1.2556,24.35
675.12029,0.5917,11.42
675.12363,0.6351,12.26
675.1316,0.43,8.27
675.14143,0.7958,15.39
675.15103,0.4366,8.39
675.15664,1.9072,37.04
675.16001000000006,1.6008,31.07
675.16787,0.9117,17.65
675.16971,0.5039,9.71
675.17127,0.4174,8.02
675.17779,1.3445,26.08
675.17909,0.6001,11.58
675.1874,0.45,8.66
675.19304,4.3621,84.85
675.19639,1.4874,28.86
675.20428,1.4355,27.85
675.20611,0.7477,14.45
675.21418,1.395,27.06
675.21553,0.8985,17.39
675.2237,0.5052,9.73
675.22943,6.548,127.42
675.2328,0.9896,19.17
675.24067,1.515,29.4
675.24252,0.8244,15.95
675.25056,1.0385,20.12
675.25196,0.4988,9.61
675.26009,0.4849,9.34
675.2658,5.3777,104.63
675.26919,0.4362,8.39
675.27701,0.7873,15.23
675.27887,0.4733,9.11
675.28697,0.4791,9.22
675.30219,2.7479,53.41
675.33859,0.8757,16.95
675.83407,0.4514,8.68
676.1519,0.726,14.03
676.15516,0.4413,8.49
676.16001000000006,0.6637,12.82
676.16319,1.0773,20.87
676.18828,1.546,30
676.19641,1.4504,28.14
676.19957,1.5579,30.23
676.21756,0.5194,10.01
676.21888,0.47,9.04
676.22468,2.1315,41.4
676.23277,2.1947,42.64
676.23597,1.1367,22.03
676.2458,0.4702,9.05
