mf_ind,mf,ec,C,H,O,NSP,other,search_m0,search_m,pa_mm_abs,pa_mm_max,pa_mm_rel,major_count,minor_count,major_multi_count,minor_multi_count,p_d1,p_d2,p_dinf,pa_sum_abs,pa_sum_max,pa_sum_rel,tma_m_err_ppm
6901,C23H29O12Cl,HCOCl,23,29,12,0,1,532.134754,531.12747753312,3.2,6.9,0.463768115942029,3,2,0,0,0.61724517098628,0.407317914698454,0.365642011165619,1.56871949136257,1.72304442536552,0.910434733004516,0.0158685078462357
6903,C27H29O9Cl,HCOCl,27,29,9,0,1,532.1500102,531.14273373312,2.2,7,0.314285714285714,2,2,0,0,2.01502991199959,1.17677088307121,0.878795742988586,1.29536008485593,1.72704731661361,0.75004319360275,0.00918918462514696
6905,C24H33O11Cl,HCOCl,24,33,11,0,1,532.1711396,531.16386313312,3.2,6.9,0.463768115942029,3,2,0,0,0.384246458183043,0.220828057669285,0.145091652870178,1.57953530550003,1.73876156297047,0.908425478880257,-0.00313500732813449
6908,C25H37O10Cl,HCOCl,25,37,10,0,1,532.2075251,531.20024863312,4.1,6.9,0.594202898550725,4,1,0,0,0.562499048304744,0.351983572834263,0.305489122867584,1.67686539888382,1.76455934753176,0.950302635742683,-0.0103159058674933
6938,C22H27O13Cl,HCOCl,22,27,13,0,1,534.1140186,533.10674213312,2.2,6.9,0.318840579710145,2,2,0,0,0.651496935402974,0.411401664846732,0.326738357543945,1.31995779275894,1.69963197596371,0.776613885491599,-0.0405416157593798
6939,C34H24O2Cl2,HCOCl,34,24,2,0,2,534.1153354,533.10805893312,2.2,8,0.275,2,2,0,0,2.01088284421712,1.10610194713404,0.815549910068512,1.23683058214374,2.40055576723535,0.515226764995409,0.434321654561515
6940,C33H23O5Cl,HCOCl,33,23,5,0,1,534.1234015,533.11612503312,2.4,6.8,0.352941176470588,2,4,0,1,1.89231328736059,1.09383103299079,0.895474374294281,1.39199819136411,1.88508719741367,0.738426420419133,0.294125380556199
6945,C24H35O11Cl,HCOCl,24,35,11,0,1,534.1867896,533.17951313312,4.2,6.9,0.608695652173913,4,2,0,0,0.436455686460249,0.268624965130523,0.229180932044983,1.6639298137743,1.74876081373077,0.951490793200306,0.015752106576913
6949,C25H39O10Cl,HCOCl,25,39,10,0,1,534.2231751,533.21589863312,3.1,6.9,0.449275362318841,3,1,0,0,1.08213041920681,0.74505052183569,0.680042207241058,1.59035098552704,1.75502341857646,0.906170805867088,-0.0520658271179984
6974,C34H29O4Cl,HCOCl,34,29,4,0,1,536.1754371,535.16816063312,3.5,6.9,0.507246376811594,3,5,0,0,1.38124501192942,0.871958237332099,0.777081727981567,1.41743103903718,1.90647439542226,0.74348286157981,0.0651668842299495
