ind,mz,intensity,sn,rel_int,mf_ind,mf,m0,search_m,p,major_ind,minor_ind,err_ppm
519,334.9383929821,2.4022,40.79,0.0238706837357988,2158,C14H10OCl4,335.9456256,334.93834913312,1,2,-1,0.130916570165184
546,336.9352230463,0.4935,8.2,0.00490391408859241,2158,C14H10OCl4,337.9426755,336.93539903312,0.4799366,4,-1,-0.522316208308585
507,334.056843843238,0.4362,7.22,0.0043345234558136,2177,C17H15O5Cl,335.0641561,334.05687963312,0.1838674,1,-1,-0.107137089783687
549,337.0758530463,0.4313,7.14,0.00428583211025311,2181,C14H19O7Cl,338.0832269,337.07595043312,0.004602578,4,-1,-0.288916548178421
549,337.0758530463,0.4313,7.14,0.00428583211025311,2182,C19H20OCl2,338.0832204,337.07594393312,0.102373,4,-1,-0.269633065560862
522,335.088474681818,3.7801,64.31,0.0375628888475951,2182,C19H20OCl2,336.0958303,335.08855383312,0.02000358,2,2,-0.236210103307391
534,336.091842581421,0.7455,12.51,0.00740804043170343,2182,C19H20OCl2,337.0991851,336.09190863312,0.001226002,3,2,-0.196528679118184
508,334.093223839797,2.8272,48.04,0.0280939126874741,2183,C18H19O4Cl,335.1005416,334.09326513312,0.1946831,1,-1,-0.123598191331505
523,335.096585909308,0.5244,8.73,0.00521096767590245,2183,C18H19O4Cl,336.1038964,335.09661993312,0.01789794,2,2,-0.101534332652932
552,337.112240656822,0.9641,16.24,0.00958027066425926,2186,C15H23O6Cl,338.1196124,337.11233593312,0.003945067,4,-1,-0.282624774043567
512,334.129613836354,2.9374,49.92,0.0291889711121203,2187,C19H23O3Cl,335.1369271,334.12965063312,0.2054988,1,-1,-0.110127208151219
515,334.165993832913,0.8201,13.78,0.00814934132533868,2190,C20H27O2Cl,335.1733126,334.16603613312,0.2163146,1,-1,-0.126584399233955
531,336.072492604805,2.2782,38.67,0.0226384945828394,2227,C17H17O5Cl,337.0798062,336.07252973312,0.1838674,1,-1,-0.110477091015076
549,337.0758530463,0.4313,7.14,0.00428583211025311,2227,C17H17O5Cl,338.083161,337.07588453312,0.01590928,2,2,-0.0934116664421078
575,339.091490529895,0.9828,16.56,0.00976609273813298,2231,C14H21O7Cl,340.098877,339.09160053312,0.004602578,4,-1,-0.324405632623887
575,339.091490529895,0.9828,16.56,0.00976609273813298,2232,C19H22OCl2,340.0988705,339.09159403312,0.102373,4,-1,-0.305236776638737
551,337.104121659538,8.206,139.86,0.0815430982998771,2232,C19H22OCl2,338.1114804,337.10420393312,0.02000358,2,2,-0.24405979095049
563,338.107482303899,1.4408,24.38,0.0143172429966443,2232,C19H22OCl2,339.1148352,338.10755873312,0.001226002,3,2,-0.226050020378482
535,336.108872560841,5.4557,92.91,0.0542133416274238,2233,C18H21O4Cl,337.1161917,336.10891523312,0.1946831,1,-1,-0.126959674861359
552,337.112240656822,0.9641,16.24,0.00958027066425926,2233,C18H21O4Cl,338.1195465,337.11227003312,0.01789794,2,2,-0.0871409924833036
579,339.127886037708,1.106,18.66,0.0109903322836539,2236,C15H25O6Cl,340.1352625,339.12798603312,0.003945067,4,-1,-0.294860394155748
539,336.145272516854,2.9014,49.31,0.0288312387773901,2237,C19H25O3Cl,337.1525772,336.14530073312,0.2054988,1,-1,-0.0839406826192783
556,337.148621479808,0.5827,9.73,0.00579029531797933,2237,C19H25O3Cl,338.155932,337.14865553312,0.02000358,2,2,-0.101003848280392
542,336.181622472927,0.4432,7.35,0.00440408252090002,2238,C20H29O2Cl,337.1889627,336.18168623312,0.2163146,1,-1,-0.189659923567158
559,338.051772245976,0.564,9.41,0.00560447324410561,2268,C16H15O6Cl,339.0590707,338.05179423312,0.1730517,1,-1,-0.0650407549105418
560,338.088142283791,6.5662,111.87,0.065248390452919,2274,C17H19O5Cl,339.0954562,338.08817973312,0.1838674,1,-1,-0.110767933133607
575,339.091490529895,0.9828,16.56,0.00976609273813298,2274,C17H19O5Cl,340.0988111,339.09153463312,0.01590928,2,2,-0.130062890534427
604,341.107135608278,1.1674,19.71,0.0116004646545548,2277,C14H23O7Cl,342.114527,341.10725053312,0.004602578,4,-1,-0.336917030435595
604,341.107135608278,1.1674,19.71,0.0116004646545548,2278,C19H24OCl2,342.1145206,341.10724413312,0.102373,4,-1,-0.318154609021933
577,339.119784811732,7.0045,119.35,0.0696037816282585,2278,C19H24OCl2,340.1271304,339.11985393312,0.02000358,2,2,-0.203825837570335
592,340.123132222575,1.355,22.91,0.0134646475988708,2278,C19H24OCl2,341.1304853,340.12320883312,0.001226002,3,2,-0.225243508919418
606,341.114288781294,0.8578,14.42,0.00852396657587553,2278,C19H24OCl2,342.121717,341.11444053312,0.001315022,4,1,-0.444870718669621
564,338.124532321627,6.1456,104.69,0.0610688843421551,2279,C18H23O4Cl,339.1318417,338.12456523312,0.1946831,1,-1,-0.0973354099725159
579,339.127886037708,1.106,18.66,0.0109903322836539,2279,C18H23O4Cl,340.1351966,339.12792013312,0.01789794,2,2,-0.100538497624532
611,341.143520787692,0.472,7.84,0.00469026838868413,2282,C15H27O6Cl,342.1509126,341.14363613312,0.003945067,4,-1,-0.338113966828076
568,338.160922359463,1.4152,23.94,0.0140628555586139,2283,C19H27O3Cl,339.1682272,338.16095073312,0.2054988,1,-1,-0.0839057772731926
585,340.067402286397,2.0805,35.29,0.020673947844613,2314,C16H17O6Cl,341.0747208,340.06744433312,0.1730517,1,-1,-0.123642305364734
588,340.103792244723,7.4675,127.26,0.0742046169332601,2318,C17H21O5Cl,341.1111063,340.10382983312,0.1838674,1,-1,-0.110520357386797
604,341.107135608278,1.1674,19.71,0.0116004646545548,2318,C17H21O5Cl,342.1144611,341.10718463312,0.01590928,2,2,-0.143722689338798
591,340.119042227259,0.428,7.08,0.00425303997956951,2320,C21H21O2Cl,341.1263624,340.11908593312,0.2271303,1,-1,-0.128501642458085
605,341.112778111188,0.459,7.61,0.00456108726780936,2320,C21H21O2Cl,342.1200575,341.11278103312,0.3199578,2,-1,-0.00856588143668098
593,340.140172203061,3.1465,53.49,0.0312667997563445,2321,C18H25O4Cl,341.1474918,340.14021533312,0.1946831,1,-1,-0.126800823292393
611,341.143520787692,0.472,7.84,0.00469026838868413,2321,C18H25O4Cl,342.1508466,341.14357013312,0.01789794,2,2,-0.144647099893958
617,342.083051189852,2.5874,35.07,0.0257110178577994,2360,C16H19O6Cl,343.0903708,342.08309433312,0.1730517,1,-1,-0.126119262388128
619,342.098311191291,0.4539,5.77,0.00451040852038925,2363,C20H19O3Cl,343.105627,342.09835053312,0.2163146,1,-1,-0.115001514852407
621,342.119441193284,3.0629,41.6,0.0304360657790268,2365,C17H23O5Cl,343.1267564,342.11947993312,0.1838674,1,-1,-0.113234814740641
641,343.122793745155,0.5846,7.57,0.00580917563564564,2365,C17H23O5Cl,344.1301112,343.12283473312,0.01590928,2,2,-0.119455660777811
623,342.134701194723,0.4819,6.16,0.00478864478073492,2366,C21H23O2Cl,343.1420125,342.13473603312,0.2271303,1,-1,-0.101826541548855
625,342.155831196716,0.5743,7.43,0.00570682443987563,2368,C18H27O4Cl,343.1631419,342.15586543312,0.1946831,1,-1,-0.100060843081152
651,344.077572678151,0.4851,6.2,0.00482044321048871,2402,C19H17O4Cl,345.0848915,344.07761503312,0.2054988,1,-1,-0.123097135493489
635,343.095398727907,0.9629,12.76,0.00956834625310159,2406,C16H21O6Cl,344.1026661,343.09538963312,1,0,-1,0.0265080420148766
652,344.09870270874,1.2406,16.58,0.0123278537351727,2406,C16H21O6Cl,345.1060209,344.09874443312,0.1730517,1,-1,-0.12125699502397
654,344.113952730817,1.1355,15.14,0.0112834740579467,2408,C20H21O3Cl,345.121277,344.11400053312,0.2163146,1,-1,-0.138914147632101
643,343.131793477924,0.4764,6.08,0.00473399122959559,2410,C17H25O5Cl,344.1390516,343.13177513312,1,0,-1,0.0534628530295034
657,344.135102761435,0.6249,8.12,0.00620963711035744,2410,C17H25O5Cl,345.1424064,344.13512993312,0.1838674,1,-1,-0.0789564409812959
659,344.150352783512,0.789,10.38,0.00784030033616902,2411,C21H25O2Cl,345.1576626,344.15038613312,0.2271303,1,-1,-0.0969041723024614
683,346.056844317987,0.4341,5.5,0.00431365573628767,2444,C18H15O5Cl,347.0641561,346.05687963312,0.1946831,1,-1,-0.102050083162884
669,345.0746622905,0.643,8.37,0.00638949697865232,2448,C15H19O7Cl,346.0819306,345.07465413312,1,0,-1,0.0236394644617243
685,346.093234322721,1.6591,22.33,0.0164864921264107,2450,C19H19O4Cl,347.1005416,346.09326513312,0.2054988,1,-1,-0.0890233999237716
676,345.111041853712,1.2559,16.79,0.0124798899774331,2453,C16H23O6Cl,346.1183161,345.11103963312,1,0,-1,0.00643442734206293
688,346.114394325474,0.629,8.18,0.00625037884847949,2453,C16H23O6Cl,347.121671,346.11439453312,0.1730517,1,-1,-0.00059993540833378
704,347.108086260157,0.4923,6.3,0.00489198967743474,2453,C16H23O6Cl,348.115366,347.10808953312,0.3199578,2,-1,-0.00942923153691116
734,349.112245975022,0.6743,8.8,0.00670052536968159,2453,C16H23O6Cl,350.1196124,349.11233593312,0.003945067,4,2,-0.257676652590527
690,346.129604327452,2.2685,30.69,0.0225421055926482,2454,C20H23O3Cl,347.1369271,346.12965063312,0.2163146,1,-1,-0.13378127947055
693,346.165994332187,0.9204,12.18,0.00914602335793406,2457,C21H27O2Cl,347.1733126,346.16603613312,0.2271303,1,-1,-0.120753999270734
737,349.163944271298,0.4672,5.96,0.00464257074405345,2457,C21H27O2Cl,350.1712541,349.16397763312,0.001315022,4,2,-0.0955477200229703
738,349.164174242896,0.4324,5.48,0.00429676282048097,2457,C21H27O2Cl,350.1712541,349.16397763312,0.001315022,4,2,0.563087226938624
726,348.95404754,2.8812,39.11,0.0286305111895693,2471,C15H12OCl4,349.9612756,348.95399913312,1,2,-1,0.13871994594852
774,350.9508831105,0.4478,5.69,0.00444979276367109,2471,C15H12OCl4,351.9583255,350.95104903312,0.4799366,4,-1,-0.472779951990015
713,348.072494501513,1.4631,19.63,0.014538838303991,2492,C18H17O5Cl,349.0798062,348.07252973312,0.1946831,1,-1,-0.101219155009935
702,347.090302594318,0.927,12.27,0.00921160761930125,2495,C15H21O7Cl,348.0975807,347.09030423312,1,0,-1,-0.004721544950388
729,349.087363729184,0.4351,5.52,0.00432359274558573,2495,C15H21O7Cl,350.0946306,349.08735413312,0.3199578,2,-1,0.0274890055552166
777,351.0915031105,0.8183,10.78,0.00813145470860217,2495,C15H21O7Cl,352.098877,351.09160053312,0.004602578,4,-1,-0.277484906979281
777,351.0915031105,0.8183,10.78,0.00813145470860217,2496,C20H22OCl2,352.0988705,351.09159403312,0.102373,4,-1,-0.258971224660337
732,349.104124746018,6.571,89.78,0.0652960880975496,2496,C20H22OCl2,350.1114804,349.10420393312,0.0222262,2,2,-0.226829413388352
748,350.107484907292,1.0742,14.29,0.0106743353879756,2496,C20H22OCl2,351.1148352,350.10755873312,0.001442355,3,2,-0.210866136045368
716,348.108874503271,4.4207,60.25,0.0439285370039321,2497,C19H21O4Cl,349.1161917,348.10891523312,0.2054988,1,-1,-0.117003175922854
734,349.112245975022,0.6743,8.8,0.00670052536968159,2497,C19H21O4Cl,350.1195465,349.11227003312,0.02000358,2,2,-0.0689122101540922
708,347.126686875657,0.9404,12.45,0.00934476354389525,2499,C16H25O6Cl,348.1339662,347.12668973312,1,0,-1,-0.00823175864785702
780,351.127876036195,1.2268,16.39,0.0121907230068595,2499,C16H25O6Cl,352.1352625,351.12798603312,0.003945067,4,2,-0.313267325897245
720,348.145264505031,2.9393,39.91,0.0292078514297866,2500,C20H25O3Cl,349.1525772,348.14530073312,0.2163146,1,-1,-0.10406025700844
783,351.143208356469,0.5336,6.87,0.0053023881614446,2500,C20H25O3Cl,352.1505186,351.14324213312,0.001972534,4,2,-0.0961905196241702
784,351.143478397335,0.5874,7.61,0.00583699926168021,2500,C20H25O3Cl,352.1505186,351.14324213312,0.001972534,4,2,0.672842836357642
723,348.18166450679,0.6327,8.23,0.00628714578288231,2502,C21H29O2Cl,349.1889627,348.18168623312,0.2271303,1,-1,-0.0623994042895003
744,350.051784887095,0.4707,6.01,0.00467735027659665,2532,C17H15O6Cl,351.0590707,350.05179423312,0.1838674,1,-1,-0.0266989766572386
809,353.070755087795,0.6844,8.94,0.00680088916359199,2535,C14H19O8Cl,354.0781415,353.07086503312,0.005260089,4,-1,-0.311397331554368
809,353.070755087795,0.6844,8.94,0.00680088916359199,2536,C19H20O2Cl2,354.0781351,353.07085863312,0.102373,4,-1,-0.293270664148902
776,351.0833831105,4.8814,66.58,0.0485065171875481,2536,C19H20O2Cl2,352.0907449,351.08346843312,0.02000358,2,2,-0.24302659565187
793,352.086730473372,0.7999,10.53,0.00794861373751788,2536,C19H20O2Cl2,353.0940998,352.08682333312,0.001226002,3,2,-0.263741049475976
745,350.088144900279,4.5789,62.42,0.0455005718748851,2537,C18H19O5Cl,351.0954562,350.08817973312,0.1946831,1,-1,-0.0994973344250498
777,351.0915031105,0.8183,10.78,0.00813145470860217,2537,C18H19O5Cl,352.0988111,351.09153463312,0.01789794,2,2,-0.0897846201556097
858,355.098927046961,0.4177,5.28,0.0041506887837995,2539,C16H24O4Cl2,356.1059741,355.09869763312,0.001437071,6,-1,0.646056554692028
813,353.099036281638,9.357,128.04,0.0929805960019437,2539,C16H24O4Cl2,354.1064609,353.09918443312,0.005260089,4,1,-0.4195746919592
733,349.105945021485,0.6466,8.42,0.00642527021212534,2541,C15H23O7Cl,350.1132308,349.10595433312,1,0,-1,-0.0266728062901599
814,353.107145280157,1.7997,24.26,0.0178836356337179,2541,C15H23O7Cl,354.114527,353.10725053312,0.004602578,4,-1,-0.298076470357147
749,350.124534913474,6.1525,84.03,0.0611374497063117,2542,C19H23O4Cl,351.1318417,350.12456523312,0.2054988,1,-1,-0.0865967397999929
780,351.127876036195,1.2268,16.39,0.0121907230068595,2542,C19H23O4Cl,352.1351966,351.12792013312,0.02000358,2,2,-0.125586496161592
820,353.122493384628,0.9836,13.05,0.00977404234557142,2542,C19H23O4Cl,354.1297832,353.12250673312,0.002630045,4,2,-0.0378013054383586
821,353.122703358696,1.0111,13.43,0.0100473101012681,2542,C19H23O4Cl,354.1297832,353.12250673312,0.002630045,4,2,0.556819721737741
781,351.133516889838,0.4901,6.27,0.00487012825697901,2543,C23H23OCl,352.1407929,351.13351643312,0.3199578,2,-1,0.00130069546136547
783,351.143208356469,0.5336,6.87,0.0053023881614446,2543,C23H23OCl,352.1504527,351.14317623312,0.02959593,2,2,0.091482196529385
784,351.143478397335,0.5874,7.61,0.00583699926168021,2543,C23H23OCl,352.1504527,351.14317623312,0.02959593,2,2,0.86051569683779
753,350.160914926665,1.9715,26.62,0.0195908138311245,2545,C20H27O3Cl,351.1682272,350.16095073312,0.2163146,1,-1,-0.102257132127138
787,351.164256229792,0.5239,6.74,0.00520599917125342,2545,C20H27O3Cl,352.1715821,351.16430563312,0.0222262,2,2,-0.140684367115522
791,352.067400572097,2.9399,39.91,0.0292138136353654,2583,C17H17O6Cl,353.0747208,352.06744433312,0.1838674,1,-1,-0.124297273746032
809,353.070755087795,0.6844,8.94,0.00680088916359199,2583,C17H17O6Cl,354.0780756,353.07079913312,0.01590928,2,2,-0.124749272074592
854,355.086405151995,0.9928,13.18,0.00986546283111357,2586,C14H21O8Cl,356.0937916,355.08651513312,0.005260089,4,-1,-0.309730503587357
854,355.086405151995,0.9928,13.18,0.00986546283111357,2587,C19H22O2Cl2,356.0937851,355.08650863312,0.102373,4,-1,-0.291425110923012
813,353.099036281638,9.357,128.04,0.0929805960019437,2587,C19H22O2Cl2,354.106395,353.09911853312,0.02000358,2,2,-0.232941622453937
842,354.10239540445,1.4557,19.53,0.0144653044351854,2587,C19H22O2Cl2,355.1097498,354.10247333312,0.001226002,3,2,-0.220073779428891
