ind,mz,intensity,sn,rel_int,mf_ind,mf,m0,search_m,p,major_ind,minor_ind,err_ppm
565,340.0674441654,1.09,17.17,0.0108984633166724,2314,C16H17O6Cl,341.0747208,340.06744433312,0.1730517,1,-1,-0.000493195708857137
568,340.10383428648,3.6545,58.23,0.0365398478814487,2318,C17H21O5Cl,341.1111063,340.10382983312,0.1838674,1,-1,0.013094117496122
583,341.107189750158,0.7409,11.58,0.00740795547827756,2318,C17H21O5Cl,342.1144611,341.10718463312,0.01590928,2,2,0.0150012618611088
572,340.140214407526,2.2918,36.41,0.0229147690175685,2321,C18H25O4Cl,341.1474918,340.14021533312,0.1946831,1,-1,-0.00272121426614305
588,341.1435692442,0.5505,8.53,0.00550422390442948,2321,C18H25O4Cl,342.1508466,341.14357013312,0.01789794,2,2,-0.0026057064437583
593,341.2066792442,0.517,7.99,0.00516927113277028,2324,C20H33O2Cl,342.2139579,341.20668143312,0.3199578,2,-1,-0.00641523179145223
594,342.083097649051,0.9662,15.18,0.00966063785006314,2360,C16H19O6Cl,343.0903708,342.08309433312,0.1730517,1,-1,0.00969334801921113
597,342.119477650209,1.4692,23.24,0.0146899287200505,2365,C17H23O5Cl,343.1267564,342.11947993312,0.1838674,1,-1,-0.00667284665560518
600,342.155867651368,0.4822,7.43,0.00482132019385267,2368,C18H27O4Cl,343.1631419,342.15586543312,0.1946831,1,-1,0.00648315133366338
602,342.228627653686,0.6196,9.63,0.00619512648716531,2371,C20H35O2Cl,343.2359129,342.22863643312,0.2163146,1,-1,-0.0256537103847527
622,344.098757895969,0.5813,9.02,0.00581218048255196,2406,C16H21O6Cl,345.1060209,344.09874443312,0.1730517,1,-1,0.0391249586681596
624,344.114007899304,0.9061,14.22,0.00905972257911634,2408,C20H21O3Cl,345.121277,344.11400053312,0.2163146,1,-1,0.0214062313970774
639,345.120453534396,0.5494,8.51,0.00549322545521082,2409,C18H26O2Cl2,346.1280353,345.12075883312,0.6399155,2,-1,-0.884614199447656
661,347.124899265478,5.8506,93.4,0.0584977518169938,2409,C18H26O2Cl2,348.1322817,347.12500523312,0.002630045,4,1,-0.305272280474536
627,344.150397907261,0.7931,12.41,0.00792988188665398,2411,C21H25O2Cl,345.1576626,344.15038613312,0.2271303,1,-1,0.0342121990468391
653,346.7746790516,0.7958,12.45,0.00795687808019069,2419,C7HOCl7,347.7817583,346.77448183312,1,1,-1,0.568722585879585
645,346.093248639898,1.2543,19.8,0.0125412316863322,2450,C19H19O4Cl,347.1005416,346.09326513312,0.2054988,1,-1,-0.0476554260585686
659,347.099718465803,0.5405,8.37,0.00540423800244166,2451,C17H24O3Cl2,348.1072999,347.10002343312,0.6399155,2,-1,-0.878615085007178
684,349.1041601284,7.4405,118.86,0.0743945103740373,2451,C17H24O3Cl2,350.1115463,349.10426983312,0.003945067,4,1,-0.314246285170805
637,345.111072644864,0.5708,8.85,0.00570719528546475,2453,C16H23O6Cl,346.1183161,345.11103963312,1,0,-1,0.09565542772313
685,349.1122601284,0.5518,8.55,0.00551722207168789,2453,C16H23O6Cl,350.1196124,349.11233593312,0.003945067,4,2,-0.217135609729603
647,346.12964865926,2.0336,32.28,0.020333133028243,2454,C20H23O3Cl,347.1369271,346.12965063312,0.2163146,1,-1,-0.00570265978566752
650,346.166028678612,0.8843,13.87,0.0088417533127829,2457,C21H27O2Cl,347.1733126,346.16603613312,0.2271303,1,-1,-0.0215344868862573
666,348.072529624399,0.8321,13.04,0.00831982690440648,2492,C18H17O5Cl,349.0798062,348.07252973312,0.1946831,1,-1,-0.000312351557111664
745,351.0915301926,0.6123,9.52,0.0061221367787142,2495,C15H21O7Cl,352.098877,351.09160053312,0.004602578,4,-1,-0.200348057286957
745,351.0915301926,0.6123,9.52,0.0061221367787142,2496,C20H22OCl2,352.0988705,351.09159403312,0.102373,4,-1,-0.181834373539926
684,349.1041601284,7.4405,118.86,0.0743945103740373,2496,C20H22OCl2,350.1114804,349.10420393312,0.0222262,2,2,-0.1254774919849
698,350.107510158396,1.4505,22.94,0.0145029550833332,2496,C20H22OCl2,351.1148352,350.10755873312,0.001442355,3,2,-0.138742287647134
669,348.108909641171,3.3577,53.48,0.0335722663104502,2497,C19H21O4Cl,349.1161917,348.10891523312,0.2054988,1,-1,-0.0160637902345008
685,349.1122601284,0.5518,8.55,0.00551722207168789,2497,C19H21O4Cl,350.1195465,349.11227003312,0.02000358,2,2,-0.0283711596404589
687,349.1235001284,0.6647,10.36,0.00664606290513038,2499,C16H25O6Cl,350.1310161,349.12373963312,0.3199578,2,-1,-0.686016712036614
750,351.1279201926,1.2029,18.97,0.0120273041501148,2499,C16H25O6Cl,352.1352625,351.12798603312,0.003945067,4,2,-0.187511456582473
673,348.145299657948,2.728,43.4,0.0272761540622772,2500,C20H25O3Cl,349.1525772,348.14530073312,0.2163146,1,-1,-0.00308828413925311
676,348.181679674721,0.744,11.63,0.00743895110789379,2502,C21H29O2Cl,349.1889627,348.18168623312,0.2271303,1,-1,-0.0188361407936787
695,350.088180157781,2.8238,44.93,0.0282340190033205,2537,C18H19O5Cl,351.0954562,350.08817973312,0.1946831,1,-1,0.00121301067074403
745,351.0915301926,0.6123,9.52,0.0061221367787142,2537,C18H19O5Cl,352.0988111,351.09153463312,0.01789794,2,2,-0.0126477559846733
746,351.1027601926,0.478,7.37,0.00477932611501778,2541,C15H23O7Cl,352.1102807,351.10300423312,0.3199578,2,-1,-0.695068162625375
776,353.10718312115,1.1612,18.31,0.0116103629388256,2541,C15H23O7Cl,354.114527,353.10725053312,0.004602578,4,-1,-0.190910751065151
699,350.124560158939,4.5416,72.44,0.0454095972467882,2542,C19H23O4Cl,351.1318417,350.12456523312,0.2054988,1,-1,-0.0144925007816125
750,351.1279201926,1.2029,18.97,0.0120273041501148,2542,C19H23O4Cl,352.1351966,351.12792013312,0.02000358,2,2,0.000169396755153677
751,351.1391401926,0.6458,10.05,0.0064570895503734,2544,C16H27O6Cl,352.1466662,351.13938973312,0.3199578,2,-1,-0.710659434355063
781,353.143571960677,0.8239,12.9,0.00823783846477647,2544,C16H27O6Cl,354.1509126,353.14363613312,0.003945067,4,2,-0.181717683179326
703,350.160950160098,2.1058,33.43,0.0210550312405951,2545,C20H27O3Cl,351.1682272,350.16095073312,0.2163146,1,-1,-0.00163645177497334
756,352.067421971637,1.3417,21.2,0.0134151084697058,2583,C17H17O6Cl,353.0747208,352.06744433312,0.1838674,1,-1,-0.0635147693880859
805,355.0864338021,0.4757,7.33,0.00475632935756058,2586,C14H21O8Cl,356.0937916,355.08651513312,0.005260089,4,-1,-0.229045645147659
805,355.0864338021,0.4757,7.33,0.00475632935756058,2587,C19H22O2Cl2,356.0937851,355.08650863312,0.102373,4,-1,-0.210740251006344
775,353.099083379458,9.0396,144.47,0.0903832559609095,2587,C19H22O2Cl2,354.106395,353.09911853312,0.02000358,2,2,-0.0995574910649882
794,354.102429496586,1.4286,22.59,0.0142839859579799,2587,C19H22O2Cl2,355.1097498,354.10247333312,0.001226002,3,2,-0.123796181227616
759,352.103811634003,6.3442,101.3,0.0634330559391126,2588,C18H21O5Cl,353.1111063,352.10382983312,0.1946831,1,-1,-0.0516867904810755
776,353.10718312115,1.1612,18.31,0.0116103629388256,2588,C18H21O5Cl,354.1144611,353.10718463312,0.01789794,2,2,-0.00428190218216044
749,351.1216301926,0.4761,7.34,0.0047603287936401,2591,C15H25O7Cl,352.1288808,351.12160433312,1,0,-1,0.07364821649896
777,353.118422762707,0.7093,11.07,0.00709200002799605,2591,C15H25O7Cl,354.1259307,353.11865423312,0.3199578,2,-1,-0.655503213954398
812,355.1228199358,0.9195,14.44,0.00919370368778002,2591,C15H25O7Cl,356.1301771,355.12290063312,0.004602578,4,-1,-0.227237724944574
812,355.1228199358,0.9195,14.44,0.00919370368778002,2592,C20H26OCl2,356.1301706,355.12289413312,0.102373,4,-1,-0.208934206160592
779,353.135462219304,7.1076,113.53,0.0710659796968627,2592,C20H26OCl2,354.1427805,353.13550403312,0.0222262,2,2,-0.118407285315008
798,354.138819401791,1.4053,22.22,0.0140510188063483,2592,C20H26OCl2,355.1461353,354.13885883312,0.001442355,3,2,-0.111344258907247
763,352.140201296369,4.9397,78.81,0.0493900360049233,2593,C19H25O4Cl,353.1474918,352.14021533312,0.2054988,1,-1,-0.0398612557056131
781,353.143571960677,0.8239,12.9,0.00823783846477647,2593,C19H25O4Cl,354.1508466,353.14357013312,0.02000358,2,2,0.00517510941958811
767,352.176580958827,0.8796,13.8,0.00879475993884862,2595,C20H29O3Cl,353.1838773,352.17660083312,0.2163146,1,-1,-0.0564327461597352
791,354.083089546966,3.6077,57.48,0.0360719138601457,2628,C17H19O6Cl,355.0903708,354.08309433312,0.1838674,1,-1,-0.0135170359312627
805,355.0864338021,0.4757,7.33,0.00475632935756058,2628,C17H19O6Cl,356.0937257,355.08644923312,0.01590928,2,2,-0.0434570792375047
795,354.119469452197,6.0019,95.82,0.0600105385140695,2631,C18H23O5Cl,355.1267564,354.11947993312,0.1946831,1,-1,-0.0295971364951043
812,355.1228199358,0.9195,14.44,0.00919370368778002,2631,C18H23O5Cl,356.1301112,355.12283473312,0.01789794,2,2,-0.0416681737417805
799,354.155859357403,1.9052,30.22,0.0190493140467194,2635,C19H27O4Cl,355.1631419,354.15586543312,0.2054988,1,-1,-0.0171554901616743
806,355.0954238021,0.4812,7.42,0.00481132160365389,2676,C17H21O6Cl,356.1026661,355.09538963312,1,0,-1,0.0962247921213826
818,356.098739782309,2.6201,41.67,0.0261973061798286,2676,C17H21O6Cl,357.1060209,356.09874443312,0.1838674,1,-1,-0.013060453498907
819,356.101899791631,0.5137,7.94,0.0051362757851143,2676,C17H21O6Cl,357.1089428,356.10166633312,0.002415278,1,2,0.655595108704732
821,356.113999827325,0.4961,7.66,0.00496030059761574,2677,C21H21O3Cl,357.121277,356.11400053312,0.2271303,1,-1,-0.00198193668244975
824,356.135129889656,1.8669,29.61,0.0186663680421061,2679,C18H25O5Cl,357.1424064,356.13512993312,0.1946831,1,-1,-0.000122042960119575
845,358.093275352321,0.5518,8.55,0.00551722207168789,2720,C20H19O4Cl,359.1005416,358.09326513312,0.2163146,1,-1,0.0285378194058092
836,357.111084105621,0.7875,12.32,0.0078738897815408,2723,C17H23O6Cl,358.1183161,357.11103963312,1,0,-1,0.124534096235347
847,358.114395407836,1.134,17.87,0.0113384012854188,2723,C17H23O6Cl,359.121671,358.11439453312,0.1838674,1,-1,0.0024425597190746
849,358.129645447921,0.8244,12.91,0.00824283775987586,2725,C21H23O3Cl,359.1369271,358.12965063312,0.2271303,1,-1,-0.01447855224933
871,359.144279190881,0.4599,7.08,0.00459835163241983,2727,C18H27O5Cl,360.1517516,359.14447513312,0.3199578,2,-1,-0.545580547018892
906,361.148657549308,0.5235,8.09,0.00523426196906236,2727,C18H27O5Cl,362.1559979,361.14872143312,0.003287556,4,2,-0.176890593148712
853,358.166025543548,0.5047,7.79,0.00504628847332526,2729,C22H27O2Cl,359.1733126,358.16603613312,0.237946,1,-1,-0.0295660986433292
855,358.7933790516,0.7025,10.96,0.00702400961464434,2735,C8H3OCl7,359.8003585,358.79308203312,0.4464875,0,-1,0.827826663412913
891,360.8943636095,0.6073,9.44,0.00607214382772029,2738,C12H9O2Cl5,361.9015678,360.89429133312,1,2,-1,0.200270222499408
939,363.894537052706,0.4883,5.23,0.00488231159406524,2738,C12H9O2Cl5,364.9019726,363.89469613312,0.08305383,5,-1,-0.437160573331114
940,363.934167058877,0.4661,4.97,0.00466034289165228,2743,C13H6O8Cl2,364.9414272,363.93415073312,0.0143941,5,-1,0.0448590968504319
876,360.072519548072,0.5294,8.19,0.00529325365123518,2766,C19H17O5Cl,361.0798062,360.07252973312,0.2054988,1,-1,-0.0282861025327543
862,359.090348663521,0.756,11.82,0.00755893419027917,2770,C16H21O7Cl,360.0975807,359.09030423312,1,0,-1,0.123730437871632
879,360.108919605682,2.0462,32.48,0.0204591152647477,2772,C20H21O4Cl,361.1161917,360.10891523312,0.2163146,1,-1,0.0121423325869985
902,361.115406379794,0.5584,8.65,0.00558321276699985,2773,C18H26O3Cl2,362.12295,361.11567353312,0.6399155,2,-1,-0.739799864577186
929,363.119807793239,9.2654,148.08,0.0926409376277945,2773,C18H26O3Cl2,364.1271963,363.11991983312,0.003945067,4,1,-0.308547880020722
869,359.126726534598,1.0018,15.75,0.0100165876611398,2775,C17H25O6Cl,360.1339662,359.12668973312,1,0,-1,0.102474918296262
882,360.130069639157,0.4637,7.14,0.0046363462751752,2775,C17H25O6Cl,361.137321,360.13004453312,0.1838674,1,-1,0.0697138073899574
930,363.127896794227,0.6939,10.82,0.00693802173893481,2775,C17H25O6Cl,364.1352625,363.12798603312,0.003945067,4,2,-0.24575052472682
884,360.145299663261,1.8182,28.83,0.0181794366994254,2776,C21H25O3Cl,361.1525772,360.14530073312,0.2271303,1,-1,-0.00297063069056996
906,361.148657549308,0.5235,8.09,0.00523426196906236,2776,C21H25O3Cl,362.155932,361.14865553312,0.0245658,2,2,0.00558271061325592
887,360.18167972084,0.6534,10.17,0.00653307883588414,2779,C22H29O2Cl,361.1889627,360.18168623312,0.237946,1,-1,-0.0180805407073833
889,360.239189811862,0.9099,14.28,0.00909771722187172,2783,C20H37O3Cl,361.2464776,360.23920113312,0.2163146,1,-1,-0.0314270569419151
941,363.944967060559,0.5739,6.23,0.00573819091508097,2793,C14H9O5Cl3,364.9519612,363.94468473312,0.1453442,3,-1,0.775742718591196
911,362.088179128697,1.8441,29.24,0.0184384001855738,2813,C19H19O5Cl,363.0954562,362.08817973312,0.2054988,1,-1,-0.00166927019846262
900,361.106001100933,0.7126,11.12,0.00712499537565203,2816,C16H23O7Cl,362.1132308,361.10595433312,1,0,-1,0.129512716063979
970,365.107181979219,0.8635,9.59,0.00863378263664823,2816,C16H23O7Cl,366.114527,365.10725053312,0.004602578,4,-1,-0.187763734207516
970,365.107181979219,0.8635,9.59,0.00863378263664823,2817,C21H24OCl2,366.1145206,365.10724413312,0.102373,4,-1,-0.170234641265371
929,363.119807793239,9.2654,148.08,0.0926409376277945,2817,C21H24OCl2,364.1271304,363.11985393312,0.0245658,2,2,-0.127065157623936
952,364.123167088309,1.738,19.75,0.0173775497654831,2817,C21H24OCl2,365.1304853,364.12320883312,0.001682748,3,2,-0.114644741007581
915,362.124559051792,3.8302,61.05,0.0382966001793747,2818,C20H23O4Cl,363.1318417,362.12456523312,0.2163146,1,-1,-0.0170696167247875
930,363.127896794227,0.6939,10.82,0.00693802173893481,2818,C20H23O4Cl,364.1351966,363.12792013312,0.0222262,2,2,-0.0642718220725683
973,365.12250851088,0.4513,4.8,0.0045123637567103,2818,C20H23O4Cl,366.1297832,365.12250673312,0.002630045,4,2,0.00486894198694617
