ind,mz,intensity,sn,rel_int,mf_ind,mf,m0,search_m,p,major_ind,minor_ind,err_ppm
394,324.108873589683,2.2946,47.6,0.0229291470768985,1971,C17H21O4Cl,325.1161917,324.10891523312,0.1838674,1,-1,-0.128485935612667
398,324.145273555868,1.0649,22.03,0.0106411787336308,1975,C18H25O3Cl,325.1525772,324.14530073312,0.1946831,1,-1,-0.0838428088565887
417,326.088143875918,1.3564,28.09,0.0135540377822301,2012,C16H19O5Cl,327.0954562,326.08817973312,0.1730517,1,-1,-0.109961672842437
420,326.124523922744,1.4615,30.28,0.0146042658645895,2016,C17H23O4Cl,327.1318417,326.12456523312,0.1838674,1,-1,-0.126670542825689
424,326.160913969583,0.4103,8.42,0.00409998650991521,2018,C18H27O3Cl,327.1682272,326.16095073312,0.1946831,1,-1,-0.112715935844865
440,327.1910148789,1.1579,23.96,0.011570495685671,2020,C19H31O2Cl,328.1983078,327.19103133312,0.3199578,2,-1,-0.0502893371518733
493,332.9992636737,0.4128,8.47,0.00412496814841092,2040,C18H10O2Cl2,334.0065944,332.99931793312,0.001832265,6,-1,-0.162941534894449
441,328.103794867998,1.066,22.05,0.0106521706545689,2055,C16H21O5Cl,329.1111063,328.10382983312,0.1730517,1,-1,-0.106567248715334
443,328.119054862645,0.5267,10.84,0.00526313159827527,2057,C20H21O2Cl,329.1263624,328.11908593312,0.2163146,1,-1,-0.0946926766474537
445,328.140164855242,0.4918,10.11,0.00491438792487522,2059,C17H25O4Cl,329.1474918,328.14021533312,0.1838674,1,-1,-0.153830210169357
488,332.9897036737,0.4985,10.25,0.00498133871604371,2075,C16H7O6Cl,333.9968752,332.98959873312,0.004491438,4,-1,0.31514672050124
495,333.0061636737,0.4672,9.6,0.00466856860207747,2080,C12H17O4Cl3,334.0133419,333.00606543312,0.3071189,4,-1,0.295011383187368
498,333.0133036737,0.6272,12.93,0.00626739346580263,2080,C12H17O4Cl3,334.0205384,333.01326193312,0.007890134,4,1,0.125342095095628
460,330.0983119545,0.4654,9.56,0.00465058182236057,2094,C19H19O3Cl,331.105627,330.09835053312,0.2054988,1,-1,-0.116870077151422
462,330.134691858897,0.7004,14.45,0.0069988558409569,2097,C20H23O2Cl,331.1420125,330.13473603312,0.2163146,1,-1,-0.133806650216589
492,332.9984636737,0.4647,9.55,0.00464358696358177,2123,C16H9O6Cl,334.0058156,332.99853913312,0.3199578,2,-1,-0.226605859076922
499,333.0136036737,0.4732,9.72,0.00472852453446717,2126,C20H9O3Cl,334.0210717,333.01379523312,0.3199578,2,-1,-0.575229683366449
478,332.113959351182,1.1241,23.26,0.0112327439332091,2141,C19H21O3Cl,333.121277,332.11400053312,0.2054988,1,-1,-0.123999403454853
481,332.150349354158,0.8807,18.2,0.00880053160926719,2144,C20H25O2Cl,333.1576626,332.15038613312,0.2163146,1,-1,-0.110729847662456
496,333.0091736737,0.6396,13.18,0.00639130239274133,2171,C17H12O3Cl2,334.0163496,333.00907313312,1,0,-1,0.301915437416861
509,334.093220676097,1.6777,34.77,0.0167646779616982,2183,C18H19O4Cl,335.1005416,334.09326513312,0.1946831,1,-1,-0.133067701253502
523,335.107829960426,0.4059,6.24,0.00405601882616277,2186,C15H23O6Cl,336.115366,335.10808953312,0.3199578,2,-1,-0.774593936356343
549,337.112231413857,0.7041,11.17,0.00703582866593054,2186,C15H23O6Cl,338.1196124,337.11233593312,0.003945067,4,-1,-0.310042830682783
513,334.129610722391,2.226,46.17,0.0222436509165763,2187,C19H23O3Cl,335.1369271,334.12965063312,0.2054988,1,-1,-0.119446835324036
526,335.132962169895,0.4215,6.5,0.00421190425037597,2187,C19H23O3Cl,336.140282,335.13300553312,0.02000358,2,2,-0.129391090747872
527,335.136092643636,0.4551,7.06,0.00454765747175826,2188,C17H28O2Cl2,336.1436854,335.13640893312,0.6399155,2,-1,-0.943763420179388
553,337.140511008118,4.7995,78.83,0.0479597495840557,2188,C17H28O2Cl2,338.1479318,337.14065533312,0.002630045,4,1,-0.428085427937006
528,335.144193869613,0.4968,7.75,0.00496435120186663,2189,C16H27O5Cl,336.1517516,335.14447513312,0.3199578,2,-1,-0.839230623901515
517,334.165990768671,0.9176,18.96,0.0091692605934638,2190,C20H27O2Cl,335.1733126,334.16603613312,0.2163146,1,-1,-0.135754217292786
532,336.072491672901,1.1514,18.56,0.0115055434255822,2227,C17H17O5Cl,337.0798062,336.07252973312,0.1838674,1,-1,-0.113250015147802
571,339.091495971757,0.6592,10.43,0.00658715843854767,2231,C14H21O7Cl,340.098877,339.09160053312,0.004602578,4,-1,-0.308357277869911
571,339.091495971757,0.6592,10.43,0.00658715843854767,2232,C19H22OCl2,340.0988705,339.09159403312,0.102373,4,-1,-0.289188421577132
548,337.104122415339,9.6776,159.42,0.0967049218824164,2232,C19H22OCl2,338.1114804,337.10420393312,0.02000358,2,2,-0.241817754108607
560,338.107483273202,1.676,27.23,0.0167476904475211,2232,C19H22OCl2,339.1148352,338.10755873312,0.001226002,3,2,-0.223183173106765
535,336.108881660349,3.6454,59.76,0.0364272259888982,2233,C18H21O4Cl,337.1161917,336.10891523312,0.1946831,1,-1,-0.0998865813954984
549,337.112231413857,0.7041,11.17,0.00703582866593054,2233,C18H21O4Cl,338.1195465,337.11227003312,0.01789794,2,2,-0.114559054482307
550,337.115361027342,0.4971,7.75,0.00496734899848611,2234,C16H26O3Cl2,338.12295,337.11567353312,0.6399155,2,-1,-0.92699866067019
573,339.119778383117,8.4914,139.83,0.084851634048974,2234,C16H26O3Cl2,340.1271963,339.11991983312,0.003945067,4,1,-0.417109096799865
551,337.123460027096,0.7159,11.36,0.00715374199963027,2236,C15H25O6Cl,338.1310161,337.12373963312,0.3199578,2,-1,-0.829386932769669
575,339.127877948922,0.8476,13.54,0.00846977471558405,2236,C15H25O6Cl,340.1352625,339.12798603312,0.003945067,4,-1,-0.318712116320189
539,336.145261647802,2.2836,37.27,0.0228192278675174,2237,C19H25O3Cl,337.1525772,336.14530073312,0.2054988,1,-1,-0.116275070266923
542,336.18165163525,0.5024,7.84,0.00502031007209701,2238,C20H29O2Cl,337.1889627,336.18168623312,0.2163146,1,-1,-0.102914201631895
557,338.088143234356,3.3785,55.35,0.0337601862630966,2274,C17H19O5Cl,339.0954562,338.08817973312,0.1838674,1,-1,-0.107956344041707
571,339.091495971757,0.6592,10.43,0.00658715843854767,2274,C17H19O5Cl,340.0988111,339.09153463312,0.01590928,2,2,-0.114014532661569
604,341.107156372954,0.5697,8.95,0.00569281578040141,2277,C14H23O7Cl,342.114527,341.10725053312,0.004602578,4,-1,-0.276042699874623
604,341.107156372954,0.5697,8.95,0.00569281578040141,2278,C19H24OCl2,342.1145206,341.10724413312,0.102373,4,-1,-0.257280277318811
573,339.119778383117,8.4914,139.83,0.084851634048974,2278,C19H24OCl2,340.1271304,339.11985393312,0.02000358,2,2,-0.222782602111888
592,340.123137298186,1.4827,24.03,0.0148161101590331,2278,C19H24OCl2,341.1304853,340.12320883312,0.001226002,3,2,-0.210320649503793
605,341.114299541531,1.0489,16.87,0.0104812962472583,2278,C19H24OCl2,342.121717,341.11444053312,0.001315022,4,1,-0.413326355527394
561,338.124523307429,4.2049,69.01,0.0420181166842371,2279,C18H23O4Cl,339.1318417,338.12456523312,0.1946831,1,-1,-0.123994810500066
575,339.127877948922,0.8476,13.54,0.00846977471558405,2279,C18H23O4Cl,340.1351966,339.12792013312,0.01789794,2,2,-0.124390224423885
576,339.13099638045,0.4104,6.32,0.00410098577545504,2280,C16H28O3Cl2,340.1386,339.13132353312,0.6399155,2,-1,-0.964678420790979
607,341.135431082714,2.2676,37,0.0226593453811449,2280,C16H28O3Cl2,342.1428464,341.13556993312,0.003945067,4,1,-0.407024122034668
577,339.139132288348,0.4537,7.03,0.00453366775420066,2282,C15H27O6Cl,340.1466662,339.13938973312,0.3199578,2,-1,-0.759111974138255
565,338.160913380521,1.0619,17.08,0.0106112007674359,2283,C19H27O3Cl,339.1682272,338.16095073312,0.2054988,1,-1,-0.110458049085307
587,340.067407187575,0.8493,13.57,0.00848676222976113,2314,C16H17O6Cl,341.0747208,340.06744433312,0.1730517,1,-1,-0.109229934072527
589,340.103797259801,4.1829,68.64,0.0417982782654749,2318,C17H21O5Cl,341.1111063,340.10382983312,0.1838674,1,-1,-0.0957746325905899
604,341.107156372954,0.5697,8.95,0.00569281578040141,2318,C17H21O5Cl,342.1144611,341.10718463312,0.01590928,2,2,-0.0828483470172461
593,340.140187332026,2.0993,34.22,0.020977581477614,2321,C18H25O4Cl,341.1474918,340.14021533312,0.1946831,1,-1,-0.0823222097913259
614,341.2066594368,0.5076,7.92,0.00507227188016808,2324,C20H33O2Cl,342.2139579,341.20668143312,0.3199578,2,-1,-0.0644662640333338
617,342.083055004435,1.1805,19.04,0.0117963296976722,2360,C16H19O6Cl,343.0903708,342.08309433312,0.1730517,1,-1,-0.114968221215722
620,342.09831493643,0.4018,6.18,0.00401504893902981,2363,C20H19O3Cl,343.105627,342.09835053312,0.2163146,1,-1,-0.104053964434619
623,342.119444842267,1.721,27.97,0.0171973599404438,2365,C17H23O5Cl,343.1267564,342.11947993312,0.1838674,1,-1,-0.102569001274456
663,345.117309457487,0.428,6.61,0.00427685651046481,2365,C17H23O5Cl,346.1246978,345.11742133312,0.003287556,4,2,-0.324166865113278
625,342.134714774217,0.522,8.16,0.00521616611790334,2366,C21H23O2Cl,343.1420125,342.13473603312,0.2271303,1,-1,-0.0621360548790674
627,342.155834680098,0.4709,7.32,0.00470554142705112,2368,C18H27O4Cl,343.1631419,342.15586543312,0.1946831,1,-1,-0.089880154284004
645,344.098730955331,0.6874,10.89,0.00686895132077923,2406,C16H21O6Cl,345.1060209,344.09874443312,0.1730517,1,-1,-0.0391683758992898
647,344.11396096517,0.7968,12.7,0.00796214782135131,2408,C20H21O3Cl,345.121277,344.11400053312,0.2163146,1,-1,-0.114985004824816
663,345.117309457487,0.428,6.61,0.00427685651046481,2408,C20H21O3Cl,346.1246319,345.11735543312,0.0222262,2,2,-0.133217387837321
650,344.150340988672,0.7965,12.7,0.00795915002473182,2411,C21H25O2Cl,345.1576626,344.15038613312,0.2271303,1,-1,-0.131176512824721
682,346.8786937379,0.5374,8.42,0.00537005301103689,2420,C11H7O2Cl5,347.8859178,346.87864133312,1,2,-1,0.151075257099551
672,346.0932224395,1.4185,22.97,0.0141745816824634,2450,C19H19O4Cl,347.1005416,346.09326513312,0.2054988,1,-1,-0.12335871401638
662,345.111052604485,0.5031,7.85,0.00502730493087581,2453,C16H23O6Cl,346.1183161,345.11103963312,1,0,-1,0.0375860614822872
713,349.112231413857,0.5352,8.38,0.00534806916916067,2453,C16H23O6Cl,350.1196124,349.11233593312,0.003945067,4,2,-0.299385762497985
675,346.129612470376,1.9576,31.88,0.0195616222076774,2454,C20H23O3Cl,347.1369271,346.12965063312,0.2163146,1,-1,-0.110255632560778
690,347.132940391829,0.4608,7.15,0.00460461560752847,2454,C20H23O3Cl,348.140282,347.13300553312,0.0222262,2,2,-0.187655134552677
692,347.136080014207,0.4857,7.56,0.0048534327269457,2455,C18H28O2Cl2,348.1436854,347.13640893312,0.6399155,2,-1,-0.947520641677246
717,349.140511008118,5.975,98.25,0.0597061160047365,2455,C18H28O2Cl2,350.1479318,349.14065533312,0.002630045,4,1,-0.413372088198615
693,347.144198599791,0.4097,6.31,0.00409399091667624,2456,C17H27O5Cl,348.1517516,347.14447513312,0.3199578,2,-1,-0.796594352898793
718,349.148622235608,0.4615,7.16,0.00461161046630726,2456,C17H27O5Cl,350.1559979,349.14872143312,0.003287556,4,2,-0.284112487025236
679,346.165982501236,0.7012,11.12,0.00700684996527552,2457,C21H27O2Cl,347.1733126,346.16603613312,0.2271303,1,-1,-0.154931097927083
697,348.072493315195,0.9238,14.8,0.00923121505693315,2492,C18H17O5Cl,349.0798062,348.07252973312,0.1946831,1,-1,-0.104627402809699
686,347.090315716112,0.4877,7.6,0.00487341803774226,2495,C15H21O7Cl,348.0975807,347.09030423312,1,0,-1,0.0330835851194559
766,351.091495971757,0.7028,11.15,0.00702283821391277,2495,C15H21O7Cl,352.098877,351.09160053312,0.004602578,4,-1,-0.297817899175518
766,351.091495971757,0.7028,11.15,0.00702283821391277,2496,C20H22OCl2,352.0988705,351.09159403312,0.102373,4,-1,-0.279304217233014
712,349.104122415339,8.5493,140.78,0.0854302087965346,2496,C20H22OCl2,350.1114804,349.10420393312,0.0222262,2,2,-0.233505585373282
725,350.107486154205,1.638,26.6,0.0163679695423863,2496,C20H22OCl2,351.1148352,350.10755873312,0.001442355,3,2,-0.207304623016841
700,348.108873314961,2.9568,48.39,0.029546283481641,2497,C19H21O4Cl,349.1161917,348.10891523312,0.2054988,1,-1,-0.120416791520806
713,349.112231413857,0.5352,8.38,0.00534806916916067,2497,C19H21O4Cl,350.1195465,349.11227003312,0.02000358,2,2,-0.110621327934749
715,349.123470025861,0.9461,15.17,0.00945405127231485,2499,C16H25O6Cl,350.1310161,349.12373963312,0.3199578,2,-1,-0.772239835518353
771,351.127886793508,0.9727,15.61,0.00971985590590916,2499,C16H25O6Cl,352.1352625,351.12798603312,0.003945067,4,2,-0.282630879880028
704,348.145263314727,2.5887,42.31,0.0258679870295333,2500,C20H25O3Cl,349.1525772,348.14530073312,0.2163146,1,-1,-0.107479241078602
718,349.148622235608,0.4615,7.16,0.00461161046630726,2500,C20H25O3Cl,350.155932,349.14865553312,0.0222262,2,2,-0.0953677211094833
707,348.181643314493,0.674,10.67,0.00673504973844225,2502,C21H29O2Cl,349.1889627,348.18168623312,0.2271303,1,-1,-0.123265031739563
779,351.817243505969,0.4009,6.16,0.00400605554917136,2507,C6H4O4Cl6,352.8244794,351.81720293312,0.06489437,3,-1,0.115323665743478
722,350.088136097911,3.0605,50.1,0.0305825218464429,2537,C18H19O5Cl,351.0954562,350.08817973312,0.1946831,1,-1,-0.1246406233622
766,351.091495971757,0.7028,11.15,0.00702283821391277,2537,C18H19O5Cl,352.0988111,351.09153463312,0.01789794,2,2,-0.110117616168357
767,351.102734583761,0.7304,11.6,0.00729863550290537,2541,C15H23O7Cl,352.1102807,351.10300423312,0.3199578,2,-1,-0.768006414120426
800,353.107143693248,1.2307,19.87,0.012297960998666,2541,C15H23O7Cl,354.114527,353.10725053312,0.004602578,4,-1,-0.302570598267204
726,350.124526203778,5.002,82.18,0.0499832623022079,2542,C19H23O4Cl,351.1318417,350.12456523312,0.2054988,1,-1,-0.11147273319994
771,351.127886793508,0.9727,15.61,0.00971985590590916,2542,C19H23O4Cl,352.1351966,351.12792013312,0.02000358,2,2,-0.0949500443944993
773,351.139118493227,0.9553,15.32,0.00954598370197905,2544,C16H27O6Cl,352.1466662,351.13938973312,0.3199578,2,-1,-0.772456469738894
804,353.143541541022,1.0348,16.63,0.0103403998061425,2544,C16H27O6Cl,354.1509126,353.14363613312,0.003945067,4,2,-0.267857291125611
730,350.160906309615,1.793,29.16,0.0179168311291201,2545,C20H27O3Cl,351.1682272,350.16095073312,0.2163146,1,-1,-0.126865958590465
776,351.164252296781,0.4925,7.67,0.00492138278365401,2545,C20H27O3Cl,352.1715821,351.16430563312,0.0222262,2,2,-0.151884282728007
780,352.067391472363,1.4893,24.14,0.0148820616846618,2583,C17H17O6Cl,353.0747208,352.06744433312,0.1838674,1,-1,-0.15014383729835
826,355.086425910822,0.458,7.1,0.00457663617241328,2586,C14H21O8Cl,356.0937916,355.08651513312,0.005260089,4,-1,-0.251269181329694
826,355.086425910822,0.458,7.1,0.00457663617241328,2587,C19H22O2Cl2,356.0937851,355.08650863312,0.102373,4,-1,-0.232963787595191
799,353.099043580536,9.4146,155.08,0.0940768535126682,2587,C19H22O2Cl2,354.106395,353.09911853312,0.02000358,2,2,-0.212270663456746
815,354.102394660453,1.5795,25.63,0.0157833992015868,2587,C19H22O2Cl2,355.1097498,354.10247333312,0.001226002,3,2,-0.222174858685676
784,352.103781176529,6.844,112.61,0.0683897335458438,2588,C18H21O5Cl,353.1111063,352.10382983312,0.1946831,1,-1,-0.138188191122715
800,353.107143693248,1.2307,19.87,0.012297960998666,2588,C18H21O5Cl,354.1144611,353.10718463312,0.01789794,2,2,-0.115941770223166
801,353.118383849653,0.6028,9.5,0.00602357267408455,2591,C15H25O7Cl,354.1259307,353.11865423312,0.3199578,2,-1,-0.765701452959962
832,355.122804500658,0.9478,15.2,0.00947103878649193,2591,C15H25O7Cl,356.1301771,355.12290063312,0.004602578,4,-1,-0.270701950483962
832,355.122804500658,0.9478,15.2,0.00947103878649193,2592,C20H26OCl2,356.1301706,355.12289413312,0.102373,4,-1,-0.252398432495529
803,353.135432542504,7.762,127.78,0.0775629912014669,2592,C20H26OCl2,354.1427805,353.13550403312,0.0222262,2,2,-0.202445281133234
819,354.138784730047,1.3579,21.97,0.0135690267653275,2592,C20H26OCl2,355.1461353,354.13885883312,0.001442355,3,2,-0.209248635102874
833,355.129964288061,0.5551,8.71,0.00554692301158648,2592,C20H26OCl2,356.1373671,355.13009063312,0.001315022,4,1,-0.355771202251115
788,352.140160880776,4.7252,77.6,0.0472172952879633,2593,C19H25O4Cl,353.1474918,352.14021533312,0.2054988,1,-1,-0.154632563682603
804,353.143541541022,1.0348,16.63,0.0103403998061425,2593,C19H25O4Cl,354.1508466,353.14357013312,0.02000358,2,2,-0.0809645146255715
806,353.149160847024,0.4837,7.53,0.00483344741614913,2594,C23H25OCl,354.156443,353.14916653312,0.3199578,2,-1,-0.0161011167493913
792,352.176550584941,0.7733,12.31,0.00772732041949167,2595,C20H29O3Cl,353.1838773,352.17660083312,0.2163146,1,-1,-0.142678924170024
812,354.083054623466,3.5224,57.73,0.0351981293749094,2628,C17H19O6Cl,355.0903708,354.08309433312,0.1838674,1,-1,-0.112147839097571
826,355.086425910822,0.458,7.1,0.00457663617241328,2628,C17H19O6Cl,356.0937257,355.08644923312,0.01590928,2,2,-0.0656806195439757
864,357.102063660506,0.4713,7.32,0.00470953848921043,2630,C19H24O2Cl2,358.1094352,357.10215873312,0.102373,4,-1,-0.266233657808484
830,355.114685643148,5.4039,88.82,0.0539993105067775,2630,C19H24O2Cl2,356.122045,355.11476853312,0.02000358,2,2,-0.233417417670935
850,356.118044831607,0.6723,10.64,0.00671806222426517,2630,C19H24O2Cl2,357.1253999,356.11812343312,0.001226002,3,2,-0.220717532250972
866,357.109223887896,0.8782,14.05,0.00877554997077148,2630,C19H24O2Cl2,358.1166317,357.10935523312,0.002630045,4,1,-0.36780112976366
816,354.11944469306,5.8311,95.87,0.0582681728929237,2631,C18H23O5Cl,355.1267564,354.11947993312,0.1946831,1,-1,-0.0995146034432687
832,355.122804500658,0.9478,15.2,0.00947103878649193,2631,C18H23O5Cl,356.1301112,355.12283473312,0.01789794,2,2,-0.0851324073468076
871,357.138444565155,0.4176,6.44,0.00417293289432267,2634,C20H28OCl2,358.1458207,357.13854423312,0.102373,4,-1,-0.279073671824657
836,355.151078511516,1.2323,19.9,0.0123139492473032,2634,C20H28OCl2,356.1584306,355.15115413312,0.0222262,2,2,-0.212927939651068
872,357.145594352855,0.9142,14.64,0.00913528556510964,2634,C20H28OCl2,358.1530172,357.14574073312,0.001315022,4,1,-0.409861434012806
820,354.155834762655,1.9123,31.13,0.0191089549181352,2635,C19H27O4Cl,355.1631419,354.15586543312,0.2054988,1,-1,-0.0866016023690991
839,355.159180007255,0.441,6.82,0.00440676103064248,2635,C19H27O4Cl,356.1664967,355.15922023312,0.02000358,2,2,-0.113261496820692
822,354.19221483223,0.4291,6.63,0.00428784843140292,2638,C20H31O3Cl,355.1995274,354.19225093312,0.2163146,1,-1,-0.101924562809601
844,356.062324932098,0.5258,8.22,0.00525413820841681,2670,C16H17O7Cl,357.0696354,356.06235893312,0.1730517,1,-1,-0.0954917614628538
846,356.098714866468,2.6903,43.98,0.0268832408179988,2676,C17H21O6Cl,357.1060209,356.09874443312,0.1838674,1,-1,-0.0830293618497373
847,356.101854860805,0.4563,7.08,0.0045596486582362,2676,C17H21O6Cl,357.1089428,356.10166633312,0.002415278,1,2,0.529420958168434
864,357.102063660506,0.4713,7.32,0.00470953848921043,2676,C17H21O6Cl,358.1093757,357.10209923312,0.01590928,2,2,-0.0996146871914496
852,356.135094800857,1.7987,29.25,0.0179737892648903,2679,C18H25O5Cl,357.1424064,356.13512993312,0.1946831,1,-1,-0.0986486877665786
871,357.138444565155,0.4176,6.44,0.00417293289432267,2679,C18H25O5Cl,358.1457613,357.13848483312,0.01789794,2,2,-0.112751682054773
857,357.0746630463,0.4065,6.25,0.00406201441940174,2717,C16H19O7Cl,358.0819306,357.07465413312,1,0,-1,0.0249616709216974
877,358.077984460391,0.4272,6.59,0.00426886238614618,2717,C16H19O7Cl,359.0852855,358.07800903312,0.1730517,1,-1,-0.0686239551071404
867,357.111053946013,0.607,9.57,0.00606554182675733,2723,C17H23O6Cl,358.1183161,357.11103963312,1,0,-1,0.0400796722543463
881,358.114364516935,1.0703,17.22,0.0106951390727815,2723,C17H23O6Cl,359.121671,358.11439453312,0.1838674,1,-1,-0.083817309084151
930,361.112224079587,0.4584,7.11,0.00458063323457259,2723,C17H23O6Cl,362.1196124,361.11233593312,0.003945067,4,2,-0.309747193325236
883,358.129604540622,0.645,10.19,0.00644526273189206,2725,C21H23O3Cl,359.1369271,358.12965063312,0.2271303,1,-1,-0.128703383660434
